ID,_Type,_AttackType,_Idle_Action1,_Idle_Probability1,_Idle_ActionTimeMin1,_Idle_ActionTimeMax1,_Idle_Action2,_Idle_Probability2,_Idle_ActionTimeMin2,_Idle_ActionTimeMax2,_Idle_Action3,_Idle_Probability3,_Idle_ActionTimeMin3,_Idle_ActionTimeMax3,_Idle_Action4,_Idle_Probability4,_Idle_ActionTimeMin4,_Idle_ActionTimeMax4,_Idle_Action5,_Idle_Probability5,_Idle_ActionTimeMin5,_Idle_ActionTimeMax5,_Rect_Left,_Rect_Top,_Rect_Right,_Rect_Bottom,_Charge_Rect_Left,_Charge_Rect_Top,_Charge_Rect_Right,_Charge_Rect_Bottom,_Scan_Delay,_Target_Delay,_Charge_Delay,_Giveup_Time,_Chase_Delay,_Chase_Rect_Left,_Chase_Rect_Top,_Chase_Rect_Right,_Chase_Rect_Bottom,_RetreatType,_Retreat_HP_Check,_Chase_Move_Probability,_Chase_Run_Probability,_Chase_ActionTimeMin,_Chase_ActionTimeMax,_Retreat_Move_Probability,_Retreat_Run_Probability,_Retreat_ActionTimeMin,_Retreat_ActionTimeMax,_AttackID,_CallType,_Call_Delay,_Call_Rect_Left,_Call_Rect_Top,_Call_Rect_Right,_Call_Rect_Bottom,_Enemy_Target,_Call_Rect_Mob,_Chase_Move_Summoner,_AttackID_Easy,_AttackID_Hard
810003589,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003590,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003591,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003592,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003593,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003594,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003595,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003596,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003597,11,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003598,11,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003599,102,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-70,50,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810003600,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,350,30,0,0,100,0,100,100,0,0,0,0,197,0,0,0,0,0,0,5,0,0,197,197
810003601,1,1,1,100,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-10,10,10,0,0,100,0,30,30,0,0,0,0,430,0,0,0,0,0,0,5,0,0,430,430
810003602,1,1,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,752,0,0,0,0,0,0,5,0,0,752,752
810003603,1,1,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,757,0,0,0,0,0,0,5,0,0,757,757
810003604,1,1,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,756,0,0,0,0,0,0,5,0,0,756,756
810003605,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,-3000,-3000,300,300,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003606,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,-3000,-3000,300,300,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003607,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,-3000,-3000,300,300,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003608,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,-3000,-3000,300,300,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003609,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,-3000,-3000,300,300,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003610,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003611,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003612,1,0,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,337,0,0,0,0,0,0,5,0,0,337,337
810003613,1,0,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,341,0,0,0,0,0,0,5,0,0,341,341
810003614,1,0,1,50,10,25,4,30,5,30,5,30,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,120,-3000,-3000,3000,3000,10,20,1,1000,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,345,0,0,0,0,0,0,5,0,0,345,345
810003615,101,0,1,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003616,101,0,1,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003617,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1055,0,0,0,0,0,0,5,0,0,1055,1055
810003618,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1056,0,0,0,0,0,0,5,0,0,1056,1056
810003619,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,1057,0,0,0,0,0,0,5,0,0,1057,1057
810003620,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1058,0,0,0,0,0,0,5,0,0,1058,1058
810003621,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,90,30,0,0,100,0,30,30,0,0,0,0,1059,0,0,0,0,0,0,5,0,0,1059,1059
810003622,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,1060,0,0,0,0,0,0,5,0,0,1060,1060
810003623,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-3000,-3000,3000,3000,-3000,-3000,3000,3000,10,20,5,1000,5,0,0,140,1,0,0,100,0,30,30,0,0,10,20,1061,0,0,0,0,0,0,5,0,0,1631,1061
810003624,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-300,300,300,-3000,-250,3000,200,10,20,5,1000,5,0,0,100,-50,0,0,100,0,30,30,0,0,10,20,1062,0,0,0,0,0,0,5,0,0,1062,1062
810003625,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,1000,1,0,-60,180,30,0,0,100,0,30,30,0,0,0,0,1063,0,0,0,0,0,0,5,0,0,1063,1063
810003626,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1064,0,0,0,0,0,0,5,0,0,1064,1064
810003627,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,1000,1,0,-60,150,30,0,0,100,0,30,30,0,0,0,0,1065,0,0,0,0,0,0,5,0,0,1065,1065
810003628,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1066,0,0,0,0,0,0,5,0,0,1066,1066
810003629,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,1000,1,0,-60,150,30,0,0,100,0,30,30,0,0,0,0,1067,0,0,0,0,0,0,5,0,0,1067,1067
810003630,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,200,-3000,-1000,3000,1000,10,20,1,1000,1,0,-60,300,30,0,0,100,0,30,30,0,0,0,0,1068,0,0,0,0,0,0,5,0,0,1632,1068
810003631,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,200,-3000,-500,3000,500,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1069,0,0,0,0,0,0,5,0,0,1069,1069
810003632,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-1000,3000,1000,10,20,1,1000,1,0,-60,250,30,0,0,100,0,30,30,0,0,0,0,1070,0,0,0,0,0,0,5,0,0,1070,1070
810003633,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,120,30,0,0,100,0,30,30,0,0,0,0,1071,0,0,0,0,0,0,5,0,0,1071,1071
810003634,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1072,0,0,0,0,0,0,5,0,0,1072,1072
810003635,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,180,30,0,0,100,0,30,30,0,0,0,0,1073,0,0,0,0,0,0,5,0,0,1073,1073
810003636,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,180,30,0,0,100,0,30,30,0,0,0,0,1074,0,0,0,0,0,0,5,0,0,1074,1074
810003637,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,90,30,0,0,100,0,30,30,0,0,0,0,1075,0,0,0,0,0,0,5,0,0,1075,1075
810003638,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1076,0,0,0,0,0,0,5,0,0,1076,1076
810003639,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,140,30,0,0,100,0,30,30,0,0,0,0,1077,0,0,0,0,0,0,5,0,0,1077,1077
810003640,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,150,30,0,0,100,0,30,30,0,0,0,0,1078,0,0,0,0,0,0,5,0,0,1078,1078
810003641,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,180,30,0,0,100,0,30,30,0,0,0,0,1079,0,0,0,0,0,0,5,0,0,1079,1079
810003642,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1080,0,0,0,0,0,0,5,0,0,1080,1080
810003643,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1081,0,0,0,0,0,0,5,0,0,1081,1081
810003644,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-3000,-500,3000,500,10,20,1,1000,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,1082,0,0,0,0,0,0,5,0,0,1082,1082
810003645,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-300,300,300,-3000,-500,3000,500,10,20,5,1000,5,0,0,100,-50,0,0,100,0,30,30,0,0,0,0,1062,0,0,0,0,0,0,5,0,0,1062,1062
810003646,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1084,0,0,0,0,0,0,5,0,0,1084,1084
810003647,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1085,0,0,0,0,0,0,5,0,0,1085,1085
810003648,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,210,30,0,0,100,0,30,30,0,0,0,0,1086,0,0,0,0,0,0,5,0,0,1086,1086
810003649,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,210,30,0,0,100,0,30,30,0,0,0,0,1087,0,0,0,0,0,0,5,0,0,1087,1087
810003650,1,1,25,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-20,250,20,-500,-100,500,100,10,20,1,30,1,0,-60,150,30,0,0,100,0,30,30,0,0,0,0,1088,0,0,0,0,0,0,5,0,0,1088,1088
810003651,1,1,25,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-20,250,20,-500,-100,500,100,10,20,1,30,1,0,-60,150,30,0,0,100,0,30,30,0,0,0,0,1089,0,0,0,0,0,0,5,0,0,1089,1089
810003652,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,50,30,0,0,100,0,30,30,0,0,0,0,1090,0,0,0,0,0,0,5,0,0,1090,1090
810003653,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,50,30,0,0,100,0,30,30,0,0,0,0,1091,0,0,0,0,0,0,5,0,0,1091,1091
810003654,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,1092,0,0,0,0,0,0,5,0,0,1092,1092
810003655,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,1092,0,0,0,0,0,0,5,0,0,1092,1092
810003656,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003657,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003658,31,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-800,-100,800,100,-800,-250,800,200,1,1,1,30,1,0,-60,200,30,0,0,100,0,30,30,0,0,0,0,1099,0,0,0,0,0,0,10,1200,60,1099,1099
810003659,33,1,1,100,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003660,34,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-70,100,30,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,10,0,0,1101,1101
810003661,33,1,1,100,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003662,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,1059,0,0,0,0,0,0,5,0,0,1059,1059
810003663,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,1060,0,0,0,0,0,0,5,0,0,1060,1060
810003664,101,0,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003665,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003666,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1055,0,0,0,0,0,0,5,0,0,1055,1055
810003667,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1056,0,0,0,0,0,0,5,0,0,1056,1056
810003668,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,30,1,0,-60,90,30,0,0,100,0,30,30,0,0,0,0,1059,0,0,0,0,0,0,5,0,0,1059,1059
810003669,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-250,3000,200,10,20,1,30,1,0,-60,240,30,0,0,100,0,30,30,0,0,0,0,1060,0,0,0,0,0,0,5,0,0,1060,1060
810003670,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-300,300,300,-3000,-3000,3000,3000,10,20,5,30,5,0,0,140,1,0,0,100,0,30,30,0,0,10,20,1062,0,0,0,0,0,0,5,0,0,1062,1062
810003671,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-3000,3000,3000,-3000,-3000,3000,3000,10,20,1,30,1,0,-60,1,30,0,0,100,0,3000,3000,0,0,0,0,1094,0,0,0,0,0,0,5,0,0,1094,1094
810003672,101,0,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003673,1,1,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,-3000,3000,3000,-3000,-3000,3000,3000,10,20,1,30,1,-3000,-3000,3000,3000,0,0,0,0,3000,3000,0,0,0,0,1096,0,0,0,0,0,0,5,0,0,1096,1096
810003674,1,0,1,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003675,1,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003676,101,0,1,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003677,101,0,1,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810003678,101,0,1,100,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003679,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-3000,3000,3000,10,20,1,30,1,0,-60,250,30,0,0,100,0,30,30,0,0,0,0,1098,0,0,0,0,0,0,5,0,0,1098,1098
810003680,1,0,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-1000,-250,1000,200,10,20,1,30,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,1057,0,0,0,0,0,0,5,0,0,1057,1057
810003681,1,0,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-1000,-250,1000,200,10,20,1,30,1,0,-60,100,30,0,0,100,0,30,30,0,0,0,0,1057,0,0,0,0,0,0,5,0,0,1057,1057
810003682,1,0,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-3000,-3000,3000,3000,10,20,1,30,1,0,-60,120,30,0,0,100,0,30,30,0,0,0,0,1071,0,0,0,0,0,0,5,0,0,1071,1071
810003683,1,0,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-1000,-250,1000,200,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1058,0,0,0,0,0,0,5,0,0,1058,1058
810003684,33,0,1,100,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003685,33,0,1,100,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003686,32,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
810003687,32,0,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
