ID,_ItemID1,_ItemID2,_ItemID3,_ItemID4,_ItemID5,_ItemID6,_ItemID7,_ItemID8,_ItemID9,_ItemID10,_ItemID11,_ItemID12,_ItemID13,_ItemID14,_ItemID15,_ItemID16,_ItemID17,_ItemID18,_ItemID19,_ItemID20
9200010,9270010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200011,9290001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200012,9290002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200013,9290003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200014,9290004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200015,9290005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200016,9290006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200017,9290007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200018,9290008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200019,9290009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200020,9290010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200021,9290011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200022,9290012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200023,9290013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200024,9290014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200025,9290015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200026,9290016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200027,9290017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200028,9290018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200029,9290019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200030,9290020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200031,9290021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200032,9260001,9260002,9260003,9260004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200033,9280001,9280002,9280003,9280004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310001,9310001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310002,9310002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310003,9310003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310004,9310004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320001,9320001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320002,9320002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320003,9320003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330001,9330001,9330001,9330001,9330101,9330101,9330201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000002,10010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000004,10000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000006,10000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000007,10000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000010,10000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000011,10000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000012,10000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000013,10000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000014,10000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000015,10000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000018,10000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000020,10000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000023,10000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000024,10000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000027,10000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000029,10000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000030,10000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000031,10000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000032,10000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000041,10000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000046,10000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000051,10000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000054,10000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000057,10000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000060,10000060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000066,10000066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000077,10000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000078,10000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000079,10000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000080,10000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000082,10000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000083,10000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000086,10000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140071,140071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140072,140072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140073,140073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150101,150101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150102,150102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150103,150103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150104,150104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352201,352201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352203,352203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352205,352205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150105,150105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150106,150106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150107,150107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150108,150108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150109,150109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150110,150110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150111,150111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150112,150112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150113,150113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150114,150114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150115,150115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150116,150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150117,150117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150122,150122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150125,150125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150126,150126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150127,150127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150128,150128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150129,150129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150130,150130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150131,150131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150132,150132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150133,150133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150134,150134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150135,150135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150136,150136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150137,150137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150138,150138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150139,150139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150140,150140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150141,150141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150142,150142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150143,150143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150144,150144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150145,150145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150146,150146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150147,150147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150148,150148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150149,150149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150150,150150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150151,150151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150152,150152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150156,150153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150153,150153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150154,150154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150155,150155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150157,150157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150158,150158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150159,150159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150160,150160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150161,150161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150162,150162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150163,150163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150164,150164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150166,150166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150167,150167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150168,150168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150169,150169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150170,150170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150171,150171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150172,150172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150173,150173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150174,150174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150177,150177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150178,150178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150179,150179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300001,3300001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300002,3300002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300003,3300003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300004,3300004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150180,150180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150181,150181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150182,150182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150183,150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150184,150184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150185,150185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150186,150186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150187,150187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150188,150188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150189,150189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150190,150190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150191,150191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150192,150192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150193,150193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150194,150194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150195,150195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150196,150196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150197,150197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150198,150198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150199,150199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150200,150200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150201,150201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150202,150202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150203,150203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150204,150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150205,150205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150206,150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150208,150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150209,150209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150210,150210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150211,150211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150212,150212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150213,150213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150214,150214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150215,150215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150216,150216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150217,150217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150219,150219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150218,150218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150220,150220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150221,150221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150222,150222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150223,150223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150224,150224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150225,150225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150226,150226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150227,150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150228,150228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150229,150229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150231,150231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150230,150230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150232,150232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150233,150233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150234,150234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150235,150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150237,150237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150238,150238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150239,150239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150240,150240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150241,150241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150242,150242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150243,150243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150244,150244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150245,150245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150246,150246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150247,150247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150248,150248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150249,150249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
