ID,_STAND,_WALK,_ATTACK,_BEATTACKED,_JUMP,_FALL,_LAND,_DEAD,_DASH,_SKILL01,_SKILL02,_SKILL03,_ANI_MONSTER_SKILL04,_ANI_MONSTER_SKILL05,_ANI_MONSTER_SIT_DOWN,_ANI_MONSTER_SIT_WAIT,_ANI_MONSTER_STAND_UP,_ANI_MONSTER_GURAD,_ANI_MONSTER_GURAD_DAMAGE,_ANI_MONSTER_BEATTACKED02,_ANI_MONSTER_BEATTACKED03,_ANI_MONSTER_BEATTACKED04,_ANI_MONSTER_BEATTACKED05,_ANI_MONSTER_SKILL06,_ANI_MONSTER_SKILL07,_ANI_MONSTER_SKILL08,_ANI_MONSTER_SKILL09,_ANI_MONSTER_SKILL10
810003531,0,0,17732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003532,0,0,17731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003534,0,0,17733,0,0,0,0,0,0,17735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003535,0,0,17734,0,0,0,0,0,0,17736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003536,0,0,17766,0,0,0,0,0,0,17767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003537,0,0,17791,0,0,0,0,0,0,17792,17793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003538,0,0,17717,0,0,0,0,0,0,17721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003546,0,0,17636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003547,0,0,17641,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003548,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003549,0,0,17649,0,0,0,0,17648,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003550,0,0,17708,0,0,0,0,0,0,17712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003551,0,0,17782,0,0,0,0,0,0,17783,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003552,0,0,17722,0,0,0,0,0,0,17726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003553,0,0,0,0,0,0,0,15149,0,0,15138,15152,15136,15137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003541,0,0,0,17693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003542,0,0,0,17694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003543,0,0,0,17693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003544,0,0,0,16866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003545,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003565,0,0,17682,0,0,0,0,17691,0,17683,17684,17685,17686,17687,0,0,0,0,0,0,0,0,0,17688,17689,17690,0,0
810003566,0,0,17706,0,0,0,0,0,0,17710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003567,0,0,17656,0,0,0,0,0,0,17657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003568,0,0,17778,0,0,0,0,0,0,17779,17780,17781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003569,0,0,17641,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003570,0,0,17723,0,0,0,0,0,0,17729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003572,0,0,17731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003573,0,0,17730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003574,0,0,17656,0,0,0,0,0,0,17657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003575,0,0,17731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003576,0,0,17778,0,0,0,0,0,0,17779,17780,17781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003557,0,0,17766,0,0,0,0,0,0,17767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003558,0,0,17768,0,0,0,0,0,0,17769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003585,0,0,17616,0,0,0,0,17617,0,17618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003600,0,0,15225,0,0,0,0,15216,0,0,15227,15224,15229,15226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003601,0,0,0,0,0,0,0,15151,0,0,15148,15144,15150,15154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003602,0,0,0,0,0,0,0,15549,0,15743,15742,15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003603,0,0,0,0,0,0,0,15547,0,0,0,15728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003604,0,0,0,0,0,0,0,15548,0,15747,15746,15745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003605,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003606,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003607,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003608,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003609,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003612,0,0,0,0,0,0,0,15549,0,15743,15742,15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003613,0,0,0,0,0,0,0,15547,0,0,0,15728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003614,0,0,0,0,0,0,0,15548,0,15747,15746,15745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003618,0,0,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003621,0,0,17984,0,0,0,0,17985,0,17986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003622,0,0,17990,0,0,0,0,17991,0,17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003623,0,0,17827,0,0,0,0,17828,0,17829,17830,17831,17832,17833,0,0,0,0,0,0,0,0,0,17834,0,0,0,0
810003624,0,0,17910,0,0,0,0,0,0,17911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003625,0,0,17893,0,0,0,0,17897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003626,0,0,17895,0,0,0,0,17897,0,17896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003627,0,0,17894,0,0,0,0,17897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003628,0,0,17898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003629,0,0,17899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003630,0,0,17811,0,0,0,0,17824,0,17812,17813,17814,17815,17816,0,0,0,0,0,0,0,0,0,17817,17818,17819,0,0
810003631,0,0,0,0,0,0,0,17906,0,17903,17904,17905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003632,0,0,17803,0,0,0,0,0,0,17804,17805,17806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003633,0,0,17914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003634,0,0,17915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003635,0,0,17916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003636,0,0,17917,0,0,0,0,0,0,17918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003637,0,0,17902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003638,0,0,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003639,0,0,17901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003640,0,0,17919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003641,0,0,17920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003642,0,0,17921,0,0,0,0,0,0,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003643,0,0,17923,0,0,0,0,0,0,17924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003644,0,0,17987,0,0,0,0,17988,0,17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003645,0,0,17912,0,0,0,0,0,0,17913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003646,0,0,0,0,0,0,0,0,0,17862,17861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003648,0,0,15941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003649,0,0,15941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003650,0,0,16018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003651,0,0,16018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003654,0,0,15942,0,0,0,0,0,0,17908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003655,0,0,15942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003656,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003657,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003658,0,0,17072,0,0,0,0,17073,0,17074,17075,17076,17082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003659,0,0,16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003660,0,0,16955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003661,0,0,15903,15903,0,0,0,15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003662,0,0,17984,0,0,0,0,17985,0,17986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003663,0,0,17990,0,0,0,0,17991,0,17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003664,0,0,16489,0,0,0,0,16490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003668,0,0,17984,0,0,0,0,17985,0,17986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003669,0,0,17990,0,0,0,0,17991,0,17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003670,0,0,17910,0,0,0,0,0,0,17911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003671,0,0,17826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003672,0,0,17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003673,0,0,0,0,0,0,0,17822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003674,17928,0,17928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003675,0,0,0,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003679,0,0,17803,0,0,0,0,0,0,17804,17805,17806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003681,0,0,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003682,0,0,17914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003684,0,0,17851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003685,0,0,17890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003686,0,0,0,17396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003687,0,0,0,17396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003688,0,0,0,17396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003689,0,0,0,17396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003690,0,0,17641,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003691,0,0,17641,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003692,0,0,17641,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003693,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003694,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003695,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003696,0,0,17659,17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003678,0,0,15867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003699,0,0,17803,0,0,0,0,0,0,17804,17805,17806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003698,0,0,0,0,0,0,0,17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003188,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003189,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003190,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815000591,0,0,0,0,0,0,0,0,0,17979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006708,0,0,17923,0,0,0,0,0,0,17924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006713,0,0,15868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006715,0,0,0,16866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006714,0,0,0,16614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006716,0,0,17459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006717,0,0,16985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006718,0,0,16985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006719,0,0,16985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006720,0,0,16985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006721,0,0,18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006722,0,0,17552,0,0,0,0,17553,0,0,0,0,0,0,17554,17554,17555,0,0,0,0,0,0,0,0,0,0,0
810006723,0,0,18014,0,0,0,0,0,0,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006724,0,0,18016,0,0,0,0,0,0,18017,18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006725,0,0,18021,0,0,0,0,0,0,18017,18022,18023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006726,0,0,18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006727,0,0,18019,0,0,0,0,0,0,18017,18018,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006728,0,0,18024,0,0,0,0,0,0,18017,18022,18025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006729,0,0,16290,0,0,0,0,16289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006730,0,0,18011,0,0,0,0,18013,0,18012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006731,0,0,18011,0,0,0,0,18013,0,18012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006732,0,0,18027,0,0,0,0,0,0,18028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006733,0,0,18029,0,0,0,0,0,0,18030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006734,0,0,18035,0,0,0,0,18043,0,18036,18037,18038,18039,18040,0,0,0,0,0,0,0,0,0,18041,18042,0,0,0
810006735,0,0,18044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006736,0,0,0,0,0,0,0,18051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006737,0,0,0,0,0,0,0,18053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006738,0,0,0,0,0,0,0,18055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006740,0,0,16290,0,0,0,0,16289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006741,0,0,18075,0,0,0,0,18073,0,18074,18076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006742,0,0,100127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006743,0,0,18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006744,0,0,17552,0,0,0,0,17553,0,0,0,0,0,0,17554,17554,17555,0,0,0,0,0,0,0,0,0,0,0
810006745,0,0,18016,0,0,0,0,0,0,18017,18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006746,0,0,18021,0,0,0,0,0,0,18017,18022,18023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006747,0,0,17552,0,0,0,0,17553,0,0,0,0,0,0,17554,17554,17555,0,0,0,0,0,0,0,0,0,0,0
810006748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006749,0,0,17466,0,0,0,0,0,0,17464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006750,0,0,17620,0,0,0,0,17621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006751,0,0,17564,0,0,0,0,0,0,17566,17567,17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006752,0,0,17656,0,0,0,0,0,0,17657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006762,0,0,0,0,0,0,0,18069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006768,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006769,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006770,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006771,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006772,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006773,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006774,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006775,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006776,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006777,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006778,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006779,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006780,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006781,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006782,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006783,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006784,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006785,0,0,16004,0,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006787,17109,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006788,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006789,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006790,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006791,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006792,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006793,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006794,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006795,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006796,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006797,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006798,0,0,17649,0,0,0,0,17648,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006799,0,0,17649,0,0,0,0,17648,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810006800,0,0,17072,0,0,0,0,17073,0,17074,17075,17076,17082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
