ID,_Description,_Result,_Main_Item,_Material,_Type
877,掘嘐��(Lv.11),700102411,700102401,190194910,2
878,掘嘐��(Lv.12),700102412,700102401,190194911,2
879,掘嘐��(Lv.13),700102413,700102401,190194912,2
880,掘嘐��(Lv.14),700102414,700102401,190194913,2
881,掘嘐��(Lv.15),700102415,700102401,190194914,2
882,掘嘐��(Lv.16),700102416,700102401,190194915,2
883,掘嘐��(Lv.17),700102417,700102401,190194916,2
884,掘嘐��(Lv.18),700102418,700102401,190194917,2
885,掘嘐��(Lv.19),700102419,700102401,190194918,2
886,掘嘐��(Lv.20),700102420,700102401,190194919,2
887,蘸掘 憲(Lv.2),700102502,700102501,190194901,2
888,蘸掘 憲(Lv.3),700102503,700102501,190194902,2
889,蘸掘 憲(Lv.4),700102504,700102501,190194903,2
890,嬴晦 蘸掘(Lv.5),700102505,700102501,190194904,2
891,嬴晦 蘸掘(Lv.6),700102506,700102501,190194905,2
892,嬴晦 蘸掘(Lv.7),700102507,700102501,190194906,2
893,嬴晦 蘸掘(Lv.8),700102508,700102501,190194907,2
894,嬴晦 蘸掘(Lv.9),700102509,700102501,190194908,2
895,蘸掘(Lv.10),700102510,700102501,190194909,2
896,蘸掘(Lv.11),700102511,700102501,190194910,2
897,蘸掘(Lv.12),700102512,700102501,190194911,2
898,蘸掘(Lv.13),700102513,700102501,190194912,2
899,蘸掘(Lv.14),700102514,700102501,190194913,2
900,蘸掘(Lv.15),700102515,700102501,190194914,2
901,蘸掘(Lv.16),700102516,700102501,190194915,2
902,蘸掘(Lv.17),700102517,700102501,190194916,2
903,蘸掘(Lv.18),700102518,700102501,190194917,2
904,蘸掘(Lv.19),700102519,700102501,190194918,2
905,蘸掘(Lv.20),700102520,700102501,190194919,2
906,ん囀顫憲(Lv.2),190194901,700102602,190195001,1
907,ん囀顫憲(Lv.3),190194902,700102603,190195001,1
908,ん囀顫憲(Lv.4),190194903,700102604,190195001,1
909,嬴晦 ん囀顫(Lv.5),190194904,700102605,190195001,1
910,嬴晦 ん囀顫(Lv.6),190194905,700102606,190195001,1
911,嬴晦 ん囀顫(Lv.7),190194906,700102607,190195001,1
912,嬴晦 ん囀顫(Lv.8),190194907,700102608,190195001,1
913,嬴晦 ん囀顫(Lv.9),190194908,700102609,190195001,1
914,ん囀顫(Lv.10),190194909,700102610,190195001,1
915,ん囀顫(Lv.11),190194910,700102611,190195001,1
916,ん囀顫(Lv.12),190194911,700102612,190195001,1
917,ん囀顫(Lv.13),190194912,700102613,190195001,1
918,ん囀顫(Lv.14),190194913,700102614,190195001,1
919,ん囀顫(Lv.15),190194914,700102615,190195001,1
920,ん囀顫(Lv.16),190194915,700102616,190195001,1
921,ん囀顫(Lv.17),190194916,700102617,190195001,1
922,ん囀顫(Lv.18),190194917,700102618,190195001,1
923,ん囀顫(Lv.19),190194918,700102619,190195001,1
924,ん囀顫(Lv.20),190194919,700102620,190195001,1
925,窒葆 ん囀顫,190194919,700102621,190195001,1
926,ん囀顫憲(Lv.2),700102602,700102601,190194901,2
927,ん囀顫憲(Lv.3),700102603,700102601,190194902,2
928,ん囀顫憲(Lv.4),700102604,700102601,190194903,2
929,嬴晦 ん囀顫(Lv.5),700102605,700102601,190194904,2
930,嬴晦 ん囀顫(Lv.6),700102606,700102601,190194905,2
931,嬴晦 ん囀顫(Lv.7),700102607,700102601,190194906,2
932,嬴晦 ん囀顫(Lv.8),700102608,700102601,190194907,2
933,嬴晦 ん囀顫(Lv.9),700102609,700102601,190194908,2
934,ん囀顫(Lv.10),700102610,700102601,190194909,2
935,ん囀顫(Lv.11),700102611,700102601,190194910,2
936,ん囀顫(Lv.12),700102612,700102601,190194911,2
937,ん囀顫(Lv.13),700102613,700102601,190194912,2
938,ん囀顫(Lv.14),700102614,700102601,190194913,2
939,ん囀顫(Lv.15),700102615,700102601,190194914,2
940,ん囀顫(Lv.16),700102616,700102601,190194915,2
941,ん囀顫(Lv.17),700102617,700102601,190194916,2
942,ん囀顫(Lv.18),700102618,700102601,190194917,2
943,ん囀顫(Lv.19),700102619,700102601,190194918,2
944,ん囀顫(Lv.20),700102620,700102601,190194919,2
945,晦ヶ氈朝 窒葆 傘じ蛤喻,190194919,700100223,190195001,1
946,晦ヶ氈朝 傘じ蛤喻,190194919,700100222,190195001,1
947,億藹и 窒葆 傘じ蛤喻,190194919,700100225,190195001,1
948,億藹и 傘じ蛤喻,190194919,700100224,190195001,1
949,晦ヶ氈朝 窒葆 む橫葬蛤喻,190194919,700100323,190195001,1
950,晦ヶ氈朝 む橫葬蛤喻,190194919,700100322,190195001,1
951,億藹и 窒葆 む橫葬蛤喻,190194919,700100325,190195001,1
952,億藹и む橫葬蛤喻,190194919,700100324,190195001,1
953,晦ヶ氈朝 窒葆 換歎檜執,190194919,700100423,190195001,1
954,晦ヶ氈朝 換歎檜執,190194919,700100422,190195001,1
955,億藹и 窒葆 換歎檜執,190194919,700100425,190195001,1
956,億藹и 換歎檜執,190194919,700100424,190195001,1
957,晦ヶ氈朝 窒葆 �盛搧鰻�,190194919,700100523,190195001,1
958,晦ヶ氈朝 �盛搧鰻�,190194919,700100522,190195001,1
959,億藹и 窒葆 �盛搧鰻�,190194919,700100525,190195001,1
960,億藹и �盛搧鰻�,190194919,700100524,190195001,1
961,晦ヶ氈朝 窒葆 鳶髦檜,190194919,700100623,190195001,1
962,晦ヶ氈朝 鳶髦檜,190194919,700100622,190195001,1
963,億藹и 窒葆 鳶髦檜,190194919,700100625,190195001,1
964,億藹и 鳶髦檜,190194919,700100624,190195001,1
965,晦ヶ氈朝 窒葆 傖檜,190194919,700100723,190195001,1
966,晦ヶ氈朝 傖檜,190194919,700100722,190195001,1
967,億藹и 窒葆 傖檜,190194919,700100725,190195001,1
968,億藹и 傖檜,190194919,700100724,190195001,1
969,晦ヶ氈朝 窒葆 操操檜,190194919,700100823,190195001,1
970,晦ヶ氈朝 操操檜,190194919,700100822,190195001,1
971,擁掖氈朝 窒葆 操操檜,190194919,700100825,190195001,1
972,擁掖氈朝 操操檜,190194919,700100824,190195001,1
973,晦ヶ氈朝 窒葆 ゃ葬鐘,190194919,700100923,190195001,1
974,晦ヶ氈朝 ゃ葬鐘,190194919,700100922,190195001,1
975,擁掖氈朝 窒葆 ゃ葬鐘,190194919,700100925,190195001,1
976,擁掖氈朝 ゃ葬鐘,190194919,700100924,190195001,1
977,晦ヶ氈朝 窒葆 の渦,190194919,700101123,190195001,1
978,晦ヶ氈朝 の渦,190194919,700101122,190195001,1
979,億藹и 窒葆 の渦,190194919,700101125,190195001,1
980,億藹и の渦,190194919,700101124,190195001,1
981,晦ヶ氈朝 窒葆 ょ救,190194919,700101023,190195001,1
982,晦ヶ氈朝 ょ救,190194919,700101022,190195001,1
983,億藹и 窒葆 ょ救,190194919,700101025,190195001,1
984,億藹и ょ救,190194919,700101024,190195001,1
985,晦ヶ氈朝 窒葆 楝綰葬饜綠,190194919,700101223,190195001,1
986,晦ヶ氈朝 楝綰葬饜綠,190194919,700101222,190195001,1
987,億藹и 窒葆 楝綰葬饜綠,190194919,700101225,190195001,1
988,億藹и 楝綰葬饜綠,190194919,700101224,190195001,1
989,億藹и 窒葆 ん溯蝶じ,190194919,700101423,190195001,1
990,億藹и ん溯蝶じ,190194919,700101422,190195001,1
991,擁掖氈朝 窒葆 ん溯蝶じ,190194919,700101425,190195001,1
992,擁掖氈朝 ん溯蝶じ,190194919,700101424,190195001,1
993,億藹и 窒葆 錶攪葬,190194919,700101323,190195001,1
994,億藹и 錶攪葬,190194919,700101322,190195001,1
995,擁掖氈朝 窒葆 錶攪葬,190194919,700101325,190195001,1
996,擁掖氈朝 錶攪葬,190194919,700101324,190195001,1
997,晦ヶ氈朝 窒葆 囀囀,190194919,700101523,190195001,1
998,晦ヶ氈朝 囀囀,190194919,700101522,190195001,1
999,億藹и 窒葆 囀囀,190194919,700101525,190195001,1
1000,億藹и 囀囀,190194919,700101524,190195001,1
1001,晦ヶ氈朝 窒葆 錨給檜,190194919,700101723,190195001,1
1002,晦ヶ氈朝 錨給檜,190194919,700101722,190195001,1
1003,億藹и 窒葆 錨給檜,190194919,700101725,190195001,1
1004,億藹и 錨給檜,190194919,700101724,190195001,1
1005,晦ヶ氈朝 窒葆 蟾酈,190194919,700101823,190195001,1
1006,晦ヶ氈朝 蹶酈,190194919,700101822,190195001,1
1007,億藹и 窒葆 蟾酈,190194919,700101825,190195001,1
1008,億藹и 蹶酈,190194919,700101824,190195001,1
1009,晦ヶ氈朝 窒葆 Щ葬葭,190194919,700101923,190195001,1
1010,晦ヶ氈朝 Щ葬葭,190194919,700101922,190195001,1
1011,億藹и 窒葆 Щ葬葭,190194919,700101925,190195001,1
1012,億藹и Щ葬葭,190194919,700101924,190195001,1
1013,晦ヶ氈朝 窒葆 蝶嶺縛薨,190194919,700102123,190195001,1
1014,晦ヶ氈朝 蝶嶺縛薨,190194919,700102122,190195001,1
1015,億藹и 窒葆 蝶嶺縛薨,190194919,700102125,190195001,1
1016,億藹и 蝶嶺縛薨,190194919,700102124,190195001,1
1017,晦ヶ氈朝 窒葆 棻觼等網,190194919,700102223,190195001,1
1018,晦ヶ氈朝 棻觼等網,190194919,700102222,190195001,1
1019,億藹и 窒葆 棻觼等網,190194919,700102225,190195001,1
1020,億藹и 棻觼等網,190194919,700102224,190195001,1
1021,晦ヶ氈朝 窒葆 掘嘐��,190194919,700102423,190195001,1
1022,晦ヶ氈朝 掘嘐��,190194919,700102422,190195001,1
1023,億藹и 窒葆 掘嘐��,190194919,700102425,190195001,1
1024,億藹и 掘嘐��,190194919,700102424,190195001,1
1025,晦ヶ氈朝 窒葆 蘸掘,190194919,700102523,190195001,1
1026,晦ヶ氈朝 蘸掘,190194919,700102522,190195001,1
1027,億藹и 窒葆 蘸掘,190194919,700102525,190195001,1
1028,億藹и 蘸掘,190194919,700102524,190195001,1
1029,晦ヶ氈朝 窒葆 匯爾の渦,190194919,700102323,190195001,1
1030,晦ヶ氈朝 匯爾の渦,190194919,700102322,190195001,1
1031,億藹и 窒葆 匯爾の渦,190194919,700102325,190195001,1
1032,億藹и 匯爾の渦,190194919,700102324,190195001,1
1033,粽塭辦棲憲(Lv.2),190194901,700102702,190195001,1
1034,粽塭辦棲憲(Lv.3),190194902,700102703,190195001,1
1035,粽塭辦棲憲(Lv.4),190194903,700102704,190195001,1
1036,嬴晦 粽塭辦棲(Lv.5),190194904,700102705,190195001,1
1037,嬴晦 粽塭辦棲(Lv.6),190194905,700102706,190195001,1
1038,嬴晦 粽塭辦棲(Lv.7),190194906,700102707,190195001,1
1039,嬴晦 粽塭辦棲(Lv.8),190194907,700102708,190195001,1
1040,嬴晦 粽塭辦棲(Lv.9),190194908,700102709,190195001,1
1041,粽塭辦棲(Lv.10),190194909,700102710,190195001,1
1042,粽塭辦棲(Lv.11),190194910,700102711,190195001,1
1043,粽塭辦棲(Lv.12),190194911,700102712,190195001,1
1044,粽塭辦棲(Lv.13),190194912,700102713,190195001,1
1045,粽塭辦棲(Lv.14),190194913,700102714,190195001,1
1046,粽塭辦棲(Lv.15),190194914,700102715,190195001,1
1047,粽塭辦棲(Lv.16),190194915,700102716,190195001,1
1048,粽塭辦棲(Lv.17),190194916,700102717,190195001,1
1049,粽塭辦棲(Lv.18),190194917,700102718,190195001,1
1050,粽塭辦棲(Lv.19),190194918,700102719,190195001,1
1051,粽塭辦棲(Lv.20),190194919,700102720,190195001,1
1052,窒葆 粽塭辦棲,190194919,700102721,190195001,1
1053,晦ヶ氈朝 窒葆 粽塭辦棲,190194919,700102723,190195001,1
1054,晦ヶ氈朝 粽塭辦棲,190194919,700102722,190195001,1
1055,億藹и 窒葆 粽塭辦棲,190194919,700102725,190195001,1
1056,億藹и 粽塭辦棲,190194919,700102724,190195001,1
1057,粽塭辦棲憲(Lv.2),700102702,700102701,190194901,2
1058,粽塭辦棲憲(Lv.3),700102703,700102701,190194902,2
1059,粽塭辦棲憲(Lv.4),700102704,700102701,190194903,2
1060,嬴晦 粽塭辦棲(Lv.5),700102705,700102701,190194904,2
1061,嬴晦 粽塭辦棲(Lv.6),700102706,700102701,190194905,2
1062,嬴晦 粽塭辦棲(Lv.7),700102707,700102701,190194906,2
1063,嬴晦 粽塭辦棲(Lv.8),700102708,700102701,190194907,2
1064,嬴晦 粽塭辦棲(Lv.9),700102709,700102701,190194908,2
1065,粽塭辦棲(Lv.10),700102710,700102701,190194909,2
1066,粽塭辦棲(Lv.11),700102711,700102701,190194910,2
1067,粽塭辦棲(Lv.12),700102712,700102701,190194911,2
1068,粽塭辦棲(Lv.13),700102713,700102701,190194912,2
1069,粽塭辦棲(Lv.14),700102714,700102701,190194913,2
1070,粽塭辦棲(Lv.15),700102715,700102701,190194914,2
1071,粽塭辦棲(Lv.16),700102716,700102701,190194915,2
1072,粽塭辦棲(Lv.17),700102717,700102701,190194916,2
1073,粽塭辦棲(Lv.18),700102718,700102701,190194917,2
1074,粽塭辦棲(Lv.19),700102719,700102701,190194918,2
1075,粽塭辦棲(Lv.20),700102720,700102701,190194919,2
1076,餵餌 蝶ぅ橫お 憲(Lv.2),190194901,700102802,190195001,1
1077,餵餌 蝶ぅ橫お 憲(Lv.3),190194902,700102803,190195001,1
1078,餵餌 蝶ぅ橫お 憲(Lv.4),190194903,700102804,190195001,1
1079,嬴晦 餵餌 蝶ぅ橫お(Lv.5),190194904,700102805,190195001,1
1080,嬴晦 餵餌 蝶ぅ橫お(Lv.6),190194905,700102806,190195001,1
1081,嬴晦 餵餌 蝶ぅ橫お(Lv.7),190194906,700102807,190195001,1
1082,嬴晦 餵餌 蝶ぅ橫お(Lv.8),190194907,700102808,190195001,1
1083,嬴晦 餵餌 蝶ぅ橫お(Lv.9),190194908,700102809,190195001,1
1084,餵餌 蝶ぅ橫お(Lv.10),190194909,700102810,190195001,1
1085,餵餌 蝶ぅ橫お(Lv.11),190194910,700102811,190195001,1
1086,餵餌 蝶ぅ橫お(Lv.12),190194911,700102812,190195001,1
1087,餵餌 蝶ぅ橫お(Lv.13),190194912,700102813,190195001,1
1088,餵餌 蝶ぅ橫お(Lv.14),190194913,700102814,190195001,1
1089,餵餌 蝶ぅ橫お(Lv.15),190194914,700102815,190195001,1
1090,餵餌 蝶ぅ橫お(Lv.16),190194915,700102816,190195001,1
1091,餵餌 蝶ぅ橫お(Lv.17),190194916,700102817,190195001,1
1092,餵餌 蝶ぅ橫お(Lv.18),190194917,700102818,190195001,1
1093,餵餌 蝶ぅ橫お(Lv.19),190194918,700102819,190195001,1
1094,餵餌 蝶ぅ橫お(Lv.20),190194919,700102820,190195001,1
1095,窒葆 餵餌 蝶ぅ橫お,190194919,700102821,190195001,1
1096,晦ヶ氈朝 餵餌 蝶ぅ橫お,190194919,700102822,190195001,1
1097,晦ヶ氈朝 窒葆 餵餌 蝶ぅ橫お,190194919,700102823,190195001,1
1098,億藹и 餵餌 蝶ぅ橫お,190194919,700102824,190195001,1
1099,億藹и 窒葆 餵餌 蝶ぅ橫お,190194919,700102825,190195001,1
1100,餵餌 蝶ぅ橫お 憲(Lv.2),700102802,700102801,190194901,2
1101,餵餌 蝶ぅ橫お 憲(Lv.3),700102803,700102801,190194902,2
1102,餵餌 蝶ぅ橫お 憲(Lv.4),700102804,700102801,190194903,2
1103,嬴晦 餵餌 蝶ぅ橫お(Lv.5),700102805,700102801,190194904,2
1104,嬴晦 餵餌 蝶ぅ橫お(Lv.6),700102806,700102801,190194905,2
1105,嬴晦 餵餌 蝶ぅ橫お(Lv.7),700102807,700102801,190194906,2
1106,嬴晦 餵餌 蝶ぅ橫お(Lv.8),700102808,700102801,190194907,2
1107,嬴晦 餵餌 蝶ぅ橫お(Lv.9),700102809,700102801,190194908,2
1108,餵餌 蝶ぅ橫お(Lv.10),700102810,700102801,190194909,2
1109,餵餌 蝶ぅ橫お(Lv.11),700102811,700102801,190194910,2
1110,餵餌 蝶ぅ橫お(Lv.12),700102812,700102801,190194911,2
1111,餵餌 蝶ぅ橫お(Lv.13),700102813,700102801,190194912,2
1112,餵餌 蝶ぅ橫お(Lv.14),700102814,700102801,190194913,2
1113,餵餌 蝶ぅ橫お(Lv.15),700102815,700102801,190194914,2
1114,餵餌 蝶ぅ橫お(Lv.16),700102816,700102801,190194915,2
1115,餵餌 蝶ぅ橫お(Lv.17),700102817,700102801,190194916,2
1116,餵餌 蝶ぅ橫お(Lv.18),700102818,700102801,190194917,2
1117,餵餌 蝶ぅ橫お(Lv.19),700102819,700102801,190194918,2
1118,餵餌 蝶ぅ橫お(Lv.20),700102820,700102801,190194919,2
1119,詭檜萄 紫詭蝶じ 憲(Lv.2),190194901,700102902,190195001,1
1120,詭檜萄 紫詭蝶じ 憲(Lv.3),190194902,700102903,190195001,1
1121,詭檜萄 紫詭蝶じ 憲(Lv.4),190194903,700102904,190195001,1
1122,嬴晦 詭檜萄 紫詭蝶じ(Lv.5),190194904,700102905,190195001,1
1123,嬴晦 詭檜萄 紫詭蝶じ(Lv.6),190194905,700102906,190195001,1
1124,嬴晦 詭檜萄 紫詭蝶じ(Lv.7),190194906,700102907,190195001,1
1125,嬴晦 詭檜萄 紫詭蝶じ(Lv.8),190194907,700102908,190195001,1
1126,嬴晦 詭檜萄 紫詭蝶じ(Lv.9),190194908,700102909,190195001,1
1127,詭檜萄 紫詭蝶じ(Lv.10),190194909,700102910,190195001,1
1128,詭檜萄 紫詭蝶じ(Lv.11),190194910,700102911,190195001,1
1129,詭檜萄 紫詭蝶じ(Lv.12),190194911,700102912,190195001,1
1130,詭檜萄 紫詭蝶じ(Lv.13),190194912,700102913,190195001,1
1131,詭檜萄 紫詭蝶じ(Lv.14),190194913,700102914,190195001,1
1132,詭檜萄 紫詭蝶じ(Lv.15),190194914,700102915,190195001,1
1133,詭檜萄 紫詭蝶じ(Lv.16),190194915,700102916,190195001,1
1134,詭檜萄 紫詭蝶じ(Lv.17),190194916,700102917,190195001,1
1135,詭檜萄 紫詭蝶じ(Lv.18),190194917,700102918,190195001,1
1136,詭檜萄 紫詭蝶じ(Lv.19),190194918,700102919,190195001,1
1137,詭檜萄 紫詭蝶じ(Lv.20),190194919,700102920,190195001,1
1138,窒葆 詭檜萄 紫詭蝶じ,190194919,700102921,190195001,1
1139,晦ヶ氈朝 詭檜萄 紫詭蝶じ,190194919,700102924,190195001,1
1140,晦ヶ氈朝 窒葆 詭檜萄 紫詭蝶じ,190194919,700102925,190195001,1
1141,億藹и 詭檜萄 紫詭蝶じ,190194919,700102922,190195001,1
1142,億藹и 窒葆 詭檜萄 紫詭蝶じ,190194919,700102923,190195001,1
1143,詭檜萄 紫詭蝶じ 憲(Lv.2),700102902,700102901,190194901,2
1144,詭檜萄 紫詭蝶じ 憲(Lv.3),700102903,700102901,190194902,2
1145,詭檜萄 紫詭蝶じ 憲(Lv.4),700102904,700102901,190194903,2
1146,嬴晦 詭檜萄 紫詭蝶じ(Lv.5),700102905,700102901,190194904,2
1147,嬴晦 詭檜萄 紫詭蝶じ(Lv.6),700102906,700102901,190194905,2
1148,嬴晦 詭檜萄 紫詭蝶じ(Lv.7),700102907,700102901,190194906,2
1149,嬴晦 詭檜萄 紫詭蝶じ(Lv.8),700102908,700102901,190194907,2
1150,嬴晦 詭檜萄 紫詭蝶じ(Lv.9),700102909,700102901,190194908,2
1151,詭檜萄 紫詭蝶じ(Lv.10),700102910,700102901,190194909,2
1152,詭檜萄 紫詭蝶じ(Lv.11),700102911,700102901,190194910,2
1153,詭檜萄 紫詭蝶じ(Lv.12),700102912,700102901,190194911,2
1154,詭檜萄 紫詭蝶じ(Lv.13),700102913,700102901,190194912,2
1155,詭檜萄 紫詭蝶じ(Lv.14),700102914,700102901,190194913,2
1156,詭檜萄 紫詭蝶じ(Lv.15),700102915,700102901,190194914,2
1157,詭檜萄 紫詭蝶じ(Lv.16),700102916,700102901,190194915,2
1158,詭檜萄 紫詭蝶じ(Lv.17),700102917,700102901,190194916,2
1159,詭檜萄 紫詭蝶じ(Lv.18),700102918,700102901,190194917,2
1160,詭檜萄 紫詭蝶じ(Lv.19),700102919,700102901,190194918,2
1161,詭檜萄 紫詭蝶じ(Lv.20),700102920,700102901,190194919,2
1162,寥�ㄠ� 憲(Lv.2),190194901,700103002,190195001,1
1163,寥�ㄠ� 憲(Lv.3),190194902,700103003,190195001,1
1164,寥�ㄠ� 憲(Lv.4),190194903,700103004,190195001,1
1165,嬴晦 寥�ㄠ�(Lv.5),190194904,700103005,190195001,1
1166,嬴晦 寥�ㄠ�(Lv.6),190194905,700103006,190195001,1
1167,嬴晦 寥�ㄠ�(Lv.7),190194906,700103007,190195001,1
1168,嬴晦 寥�ㄠ�(Lv.8),190194907,700103008,190195001,1
1169,嬴晦 寥�ㄠ�(Lv.9),190194908,700103009,190195001,1
1170,寥�ㄠ�(Lv.10),190194909,700103010,190195001,1
1171,寥�ㄠ�(Lv.11),190194910,700103011,190195001,1
1172,寥�ㄠ�(Lv.12),190194911,700103012,190195001,1
1173,寥�ㄠ�(Lv.13),190194912,700103013,190195001,1
1174,寥�ㄠ�(Lv.14),190194913,700103014,190195001,1
1175,寥�ㄠ�(Lv.15),190194914,700103015,190195001,1
1176,寥�ㄠ�(Lv.16),190194915,700103016,190195001,1
1177,寥�ㄠ�(Lv.17),190194916,700103017,190195001,1
1178,寥�ㄠ�(Lv.18),190194917,700103018,190195001,1
1179,寥�ㄠ�(Lv.19),190194918,700103019,190195001,1
1180,寥�ㄠ�(Lv.20),190194919,700103020,190195001,1
1181,窒葆 寥�ㄠ�,190194919,700103021,190195001,1
1182,億藹и 寥�ㄠ�,190194919,700103022,190195001,1
1183,億藹и 窒葆 寥�ㄠ�,190194919,700103023,190195001,1
1184,晦ヶ氈朝 寥�ㄠ�,190194919,700103024,190195001,1
1185,晦ヶ氈朝 窒葆 寥�ㄠ�,190194919,700103025,190195001,1
1186,寥�ㄠ� 憲(Lv.2),700103002,700103001,190194901,2
1187,寥�ㄠ� 憲(Lv.3),700103003,700103001,190194902,2
1188,寥�ㄠ� 憲(Lv.4),700103004,700103001,190194903,2
1189,嬴晦 寥�ㄠ�(Lv.5),700103005,700103001,190194904,2
1190,嬴晦 寥�ㄠ�(Lv.6),700103006,700103001,190194905,2
1191,嬴晦 寥�ㄠ�(Lv.7),700103007,700103001,190194906,2
1192,嬴晦 寥�ㄠ�(Lv.8),700103008,700103001,190194907,2
1193,嬴晦 寥�ㄠ�(Lv.9),700103009,700103001,190194908,2
1194,寥�ㄠ�(Lv.10),700103010,700103001,190194909,2
1195,寥�ㄠ�(Lv.11),700103011,700103001,190194910,2
1196,寥�ㄠ�(Lv.12),700103012,700103001,190194911,2
1197,寥�ㄠ�(Lv.13),700103013,700103001,190194912,2
1198,寥�ㄠ�(Lv.14),700103014,700103001,190194913,2
1199,寥�ㄠ�(Lv.15),700103015,700103001,190194914,2
1200,寥�ㄠ�(Lv.16),700103016,700103001,190194915,2
1201,寥�ㄠ�(Lv.17),700103017,700103001,190194916,2
1202,寥�ㄠ�(Lv.18),700103018,700103001,190194917,2
1203,寥�ㄠ�(Lv.19),700103019,700103001,190194918,2
1204,寥�ㄠ�(Lv.20),700103020,700103001,190194919,2
1205,衛煎 憲(Lv.2),190194901,700103102,190195001,1
1206,衛煎 憲(Lv.3),190194902,700103103,190195001,1
1207,衛煎 憲(Lv.4),190194903,700103104,190195001,1
1208,嬴晦 衛煎(Lv.5),190194904,700103105,190195001,1
1209,嬴晦 衛煎(Lv.6),190194905,700103106,190195001,1
1210,嬴晦 衛煎(Lv.7),190194906,700103107,190195001,1
1211,嬴晦 衛煎(Lv.8),190194907,700103108,190195001,1
1212,嬴晦 衛煎(Lv.9),190194908,700103109,190195001,1
1213,衛煎(Lv.10),190194909,700103110,190195001,1
1214,衛煎(Lv.11),190194910,700103111,190195001,1
1215,衛煎(Lv.12),190194911,700103112,190195001,1
1216,衛煎(Lv.13),190194912,700103113,190195001,1
1217,衛煎(Lv.14),190194913,700103114,190195001,1
1218,衛煎(Lv.15),190194914,700103115,190195001,1
1219,衛煎(Lv.16),190194915,700103116,190195001,1
1220,衛煎(Lv.17),190194916,700103117,190195001,1
1221,衛煎(Lv.18),190194917,700103118,190195001,1
1222,衛煎(Lv.19),190194918,700103119,190195001,1
1223,衛煎(Lv.20),190194919,700103120,190195001,1
1224,窒葆 衛煎,190194919,700103121,190195001,1
1225,億藹и 衛煎,190194919,700103122,190195001,1
1226,億藹и 窒葆 衛煎,190194919,700103123,190195001,1
1227,晦ヶ氈朝 衛煎,190194919,700103124,190195001,1
1228,晦ヶ氈朝 窒葆 衛煎,190194919,700103125,190195001,1
1229,衛煎 憲(Lv.2),700103102,700103101,190194901,2
1230,衛煎 憲(Lv.3),700103103,700103101,190194902,2
1231,衛煎 憲(Lv.4),700103104,700103101,190194903,2
1232,嬴晦 衛煎(Lv.5),700103105,700103101,190194904,2
1233,嬴晦 衛煎(Lv.6),700103106,700103101,190194905,2
1234,嬴晦 衛煎(Lv.7),700103107,700103101,190194906,2
1235,嬴晦 衛煎(Lv.8),700103108,700103101,190194907,2
1236,嬴晦 衛煎(Lv.9),700103109,700103101,190194908,2
1237,衛煎(Lv.10),700103110,700103101,190194909,2
1238,衛煎(Lv.11),700103111,700103101,190194910,2
1239,衛煎(Lv.12),700103112,700103101,190194911,2
1240,衛煎(Lv.13),700103113,700103101,190194912,2
1241,衛煎(Lv.14),700103114,700103101,190194913,2
1242,衛煎(Lv.15),700103115,700103101,190194914,2
1243,衛煎(Lv.16),700103116,700103101,190194915,2
1244,衛煎(Lv.17),700103117,700103101,190194916,2
1245,衛煎(Lv.18),700103118,700103101,190194917,2
1246,衛煎(Lv.19),700103119,700103101,190194918,2
1247,衛煎(Lv.20),700103120,700103101,190194919,2
1248,紫梟綠碳 憲(Lv.2),190194901,700103302,190195001,1
1249,紫梟綠碳 憲(Lv.3),190194902,700103303,190195001,1
1250,紫梟綠碳 憲(Lv.4),190194903,700103304,190195001,1
1251,嬴晦 紫梟綠碳(Lv.5),190194904,700103305,190195001,1
1252,嬴晦 紫梟綠碳(Lv.6),190194905,700103306,190195001,1
1253,嬴晦 紫梟綠碳(Lv.7),190194906,700103307,190195001,1
1254,嬴晦 紫梟綠碳(Lv.8),190194907,700103308,190195001,1
1255,嬴晦 紫梟綠碳(Lv.9),190194908,700103309,190195001,1
1256,紫梟綠碳(Lv.10),190194909,700103310,190195001,1
1257,紫梟綠碳(Lv.11),190194910,700103311,190195001,1
1258,紫梟綠碳(Lv.12),190194911,700103312,190195001,1
1259,紫梟綠碳(Lv.13),190194912,700103313,190195001,1
1260,紫梟綠碳(Lv.14),190194913,700103314,190195001,1
1261,紫梟綠碳(Lv.15),190194914,700103315,190195001,1
1262,紫梟綠碳(Lv.16),190194915,700103316,190195001,1
1263,紫梟綠碳(Lv.17),190194916,700103317,190195001,1
1264,紫梟綠碳(Lv.18),190194917,700103318,190195001,1
1265,紫梟綠碳(Lv.19),190194918,700103319,190195001,1
1266,紫梟綠碳(Lv.20),190194919,700103320,190195001,1
1267,窒葆 紫梟綠碳,190194919,700103321,190195001,1
1268,億藹и 紫梟綠碳,190194919,700103322,190195001,1
1269,億藹и 窒葆 紫梟綠碳,190194919,700103323,190195001,1
1270,晦ヶ氈朝 紫梟綠碳,190194919,700103324,190195001,1
1271,晦ヶ氈朝 窒葆 紫梟綠碳,190194919,700103325,190195001,1
1272,紫梟綠碳 憲(Lv.2),700103302,700103301,190194901,2
1273,紫梟綠碳 憲(Lv.3),700103303,700103301,190194902,2
1274,紫梟綠碳 憲(Lv.4),700103304,700103301,190194903,2
1275,嬴晦 紫梟綠碳(Lv.5),700103305,700103301,190194904,2
1276,嬴晦 紫梟綠碳(Lv.6),700103306,700103301,190194905,2
