ID,_Exp,_point
5178,557700000000,1
5179,557800000000,1
5180,557900000000,1
5181,558000000000,1
5182,558100000000,1
5183,558200000000,1
5184,558300000000,1
5185,558400000000,1
5186,558500000000,1
5187,558600000000,1
5188,558700000000,1
5189,558800000000,1
5190,558900000000,1
5191,559000000000,1
5192,559100000000,1
5193,559200000000,1
5194,559300000000,1
5195,559400000000,1
5196,559500000000,1
5197,559600000000,1
5198,559700000000,1
5199,559800000000,1
5200,559900000000,1
5201,560000000000,1
5202,560100000000,1
5203,560200000000,1
5204,560300000000,1
5205,560400000000,1
5206,560500000000,1
5207,560600000000,1
5208,560700000000,1
5209,560800000000,1
5210,560900000000,1
5211,561000000000,1
5212,561100000000,1
5213,561200000000,1
5214,561300000000,1
5215,561400000000,1
5216,561500000000,1
5217,561600000000,1
5218,561700000000,1
5219,561800000000,1
5220,561900000000,1
5221,562000000000,1
5222,562100000000,1
5223,562200000000,1
5224,562300000000,1
5225,562400000000,1
5226,562500000000,1
5227,562600000000,1
5228,562700000000,1
5229,562800000000,1
5230,562900000000,1
5231,563000000000,1
5232,563100000000,1
5233,563200000000,1
5234,563300000000,1
5235,563400000000,1
5236,563500000000,1
5237,563600000000,1
5238,563700000000,1
5239,563800000000,1
5240,563900000000,1
5241,564000000000,1
5242,564100000000,1
5243,564200000000,1
5244,564300000000,1
5245,564400000000,1
5246,564500000000,1
5247,564600000000,1
5248,564700000000,1
5249,564800000000,1
5250,564900000000,1
5251,565000000000,1
5252,565100000000,1
5253,565200000000,1
5254,565300000000,1
5255,565400000000,1
5256,565500000000,1
5257,565600000000,1
5258,565700000000,1
5259,565800000000,1
5260,565900000000,1
5261,566000000000,1
5262,566100000000,1
5263,566200000000,1
5264,566300000000,1
5265,566400000000,1
5266,566500000000,1
5267,566600000000,1
5268,566700000000,1
5269,566800000000,1
5270,566900000000,1
5271,567000000000,1
5272,567100000000,1
5273,567200000000,1
5274,567300000000,1
5275,567400000000,1
5276,567500000000,1
5277,567600000000,1
5278,567700000000,1
5279,567800000000,1
5280,567900000000,1
5281,568000000000,1
5282,568100000000,1
5283,568200000000,1
5284,568300000000,1
5285,568400000000,1
5286,568500000000,1
5287,568600000000,1
5288,568700000000,1
5289,568800000000,1
5290,568900000000,1
5291,569000000000,1
5292,569100000000,1
5293,569200000000,1
5294,569300000000,1
5295,569400000000,1
5296,569500000000,1
5297,569600000000,1
5298,569700000000,1
5299,569800000000,1
5300,569900000000,1
5301,570000000000,1
5302,570100000000,1
5303,570200000000,1
5304,570300000000,1
5305,570400000000,1
5306,570500000000,1
5307,570600000000,1
5308,570700000000,1
5309,570800000000,1
5310,570900000000,1
5311,571000000000,1
5312,571100000000,1
5313,571200000000,1
5314,571300000000,1
5315,571400000000,1
5316,571500000000,1
5317,571600000000,1
5318,571700000000,1
5319,571800000000,1
5320,571900000000,1
5321,572000000000,1
5322,572100000000,1
5323,572200000000,1
5324,572300000000,1
5325,572400000000,1
5326,572500000000,1
5327,572600000000,1
5328,572700000000,1
5329,572800000000,1
5330,572900000000,1
5331,573000000000,1
5332,573100000000,1
5333,573200000000,1
5334,573300000000,1
5335,573400000000,1
5336,573500000000,1
5337,573600000000,1
5338,573700000000,1
5339,573800000000,1
5340,573900000000,1
5341,574000000000,1
5342,574100000000,1
5343,574200000000,1
5344,574300000000,1
5345,574400000000,1
5346,574500000000,1
5347,574600000000,1
5348,574700000000,1
5349,574800000000,1
5350,574900000000,1
5351,575000000000,1
5352,575100000000,1
5353,575200000000,1
5354,575300000000,1
5355,575400000000,1
5356,575500000000,1
5357,575600000000,1
5358,575700000000,1
5359,575800000000,1
5360,575900000000,1
5361,576000000000,1
5362,576100000000,1
5363,576200000000,1
5364,576300000000,1
5365,576400000000,1
5366,576500000000,1
5367,576600000000,1
5368,576700000000,1
5369,576800000000,1
5370,576900000000,1
5371,577000000000,1
5372,577100000000,1
5373,577200000000,1
5374,577300000000,1
5375,577400000000,1
5376,577500000000,1
5377,577600000000,1
5378,577700000000,1
5379,577800000000,1
5380,577900000000,1
5381,578000000000,1
5382,578100000000,1
5383,578200000000,1
5384,578300000000,1
5385,578400000000,1
5386,578500000000,1
5387,578600000000,1
5388,578700000000,1
5389,578800000000,1
5390,578900000000,1
5391,579000000000,1
5392,579100000000,1
5393,579200000000,1
5394,579300000000,1
5395,579400000000,1
5396,579500000000,1
5397,579600000000,1
5398,579700000000,1
5399,579800000000,1
5400,579900000000,1
5401,580000000000,1
5402,580100000000,1
5403,580200000000,1
5404,580300000000,1
5405,580400000000,1
5406,580500000000,1
5407,580600000000,1
5408,580700000000,1
5409,580800000000,1
5410,580900000000,1
5411,581000000000,1
5412,581100000000,1
5413,581200000000,1
5414,581300000000,1
5415,581400000000,1
5416,581500000000,1
5417,581600000000,1
5418,581700000000,1
5419,581800000000,1
5420,581900000000,1
5421,582000000000,1
5422,582100000000,1
5423,582200000000,1
5424,582300000000,1
5425,582400000000,1
5426,582500000000,1
5427,582600000000,1
5428,582700000000,1
5429,582800000000,1
5430,582900000000,1
5431,583000000000,1
5432,583100000000,1
5433,583200000000,1
5434,583300000000,1
5435,583400000000,1
5436,583500000000,1
5437,583600000000,1
5438,583700000000,1
5439,583800000000,1
5440,583900000000,1
5441,584000000000,1
5442,584100000000,1
5443,584200000000,1
5444,584300000000,1
5445,584400000000,1
5446,584500000000,1
5447,584600000000,1
5448,584700000000,1
5449,584800000000,1
5450,584900000000,1
5451,585000000000,1
5452,585100000000,1
5453,585200000000,1
5454,585300000000,1
5455,585400000000,1
5456,585500000000,1
5457,585600000000,1
5458,585700000000,1
5459,585800000000,1
5460,585900000000,1
5461,586000000000,1
5462,586100000000,1
5463,586200000000,1
5464,586300000000,1
5465,586400000000,1
5466,586500000000,1
5467,586600000000,1
5468,586700000000,1
5469,586800000000,1
5470,586900000000,1
5471,587000000000,1
5472,587100000000,1
5473,587200000000,1
5474,587300000000,1
5475,587400000000,1
5476,587500000000,1
5477,587600000000,1
5478,587700000000,1
5479,587800000000,1
5480,587900000000,1
5481,588000000000,1
5482,588100000000,1
5483,588200000000,1
5484,588300000000,1
5485,588400000000,1
5486,588500000000,1
5487,588600000000,1
5488,588700000000,1
5489,588800000000,1
5490,588900000000,1
5491,589000000000,1
5492,589100000000,1
5493,589200000000,1
5494,589300000000,1
5495,589400000000,1
5496,589500000000,1
5497,589600000000,1
5498,589700000000,1
5499,589800000000,1
5500,589900000000,1
5501,590000000000,1
5502,590100000000,1
5503,590200000000,1
5504,590300000000,1
5505,590400000000,1
5506,590500000000,1
5507,590600000000,1
5508,590700000000,1
5509,590800000000,1
5510,590900000000,1
5511,591000000000,1
5512,591100000000,1
5513,591200000000,1
5514,591300000000,1
5515,591400000000,1
5516,591500000000,1
5517,591600000000,1
5518,591700000000,1
5519,591800000000,1
5520,591900000000,1
5521,592000000000,1
5522,592100000000,1
5523,592200000000,1
5524,592300000000,1
5525,592400000000,1
5526,592500000000,1
5527,592600000000,1
5528,592700000000,1
5529,592800000000,1
5530,592900000000,1
5531,593000000000,1
5532,593100000000,1
5533,593200000000,1
5534,593300000000,1
5535,593400000000,1
5536,593500000000,1
5537,593600000000,1
5538,593700000000,1
5539,593800000000,1
5540,593900000000,1
5541,594000000000,1
5542,594100000000,1
5543,594200000000,1
5544,594300000000,1
5545,594400000000,1
5546,594500000000,1
5547,594600000000,1
5548,594700000000,1
5549,594800000000,1
5550,594900000000,1
5551,595000000000,1
5552,595100000000,1
5553,595200000000,1
5554,595300000000,1
5555,595400000000,1
5556,595500000000,1
5557,595600000000,1
5558,595700000000,1
5559,595800000000,1
5560,595900000000,1
5561,596000000000,1
5562,596100000000,1
5563,596200000000,1
5564,596300000000,1
5565,596400000000,1
5566,596500000000,1
5567,596600000000,1
5568,596700000000,1
5569,596800000000,1
5570,596900000000,1
5571,597000000000,1
5572,597100000000,1
5573,597200000000,1
5574,597300000000,1
5575,597400000000,1
5576,597500000000,1
5577,597600000000,1
5578,597700000000,1
5579,597800000000,1
5580,597900000000,1
5581,598000000000,1
5582,598100000000,1
5583,598200000000,1
5584,598300000000,1
5585,598400000000,1
5586,598500000000,1
5587,598600000000,1
5588,598700000000,1
5589,598800000000,1
5590,598900000000,1
5591,599000000000,1
5592,599100000000,1
5593,599200000000,1
5594,599300000000,1
5595,599400000000,1
5596,599500000000,1
5597,599600000000,1
5598,599700000000,1
5599,599800000000,1
5600,599900000000,1
5601,600000000000,1
5602,600100000000,1
5603,600200000000,1
5604,600300000000,1
5605,600400000000,1
5606,600500000000,1
5607,600600000000,1
5608,600700000000,1
5609,600800000000,1
5610,600900000000,1
5611,601000000000,1
5612,601100000000,1
5613,601200000000,1
5614,601300000000,1
5615,601400000000,1
5616,601500000000,1
5617,601600000000,1
5618,601700000000,1
5619,601800000000,1
5620,601900000000,1
5621,602000000000,1
5622,602100000000,1
5623,602200000000,1
5624,602300000000,1
5625,602400000000,1
5626,602500000000,1
5627,602600000000,1
5628,602700000000,1
5629,602800000000,1
5630,602900000000,1
5631,603000000000,1
5632,603100000000,1
5633,603200000000,1
5634,603300000000,1
5635,603400000000,1
5636,603500000000,1
5637,603600000000,1
5638,603700000000,1
5639,603800000000,1
5640,603900000000,1
5641,604000000000,1
5642,604100000000,1
5643,604200000000,1
5644,604300000000,1
5645,604400000000,1
5646,604500000000,1
5647,604600000000,1
5648,604700000000,1
5649,604800000000,1
5650,604900000000,1
5651,605000000000,1
5652,605100000000,1
5653,605200000000,1
5654,605300000000,1
5655,605400000000,1
5656,605500000000,1
5657,605600000000,1
5658,605700000000,1
5659,605800000000,1
5660,605900000000,1
5661,606000000000,1
5662,606100000000,1
5663,606200000000,1
5664,606300000000,1
5665,606400000000,1
5666,606500000000,1
5667,606600000000,1
5668,606700000000,1
5669,606800000000,1
5670,606900000000,1
5671,607000000000,1
5672,607100000000,1
5673,607200000000,1
5674,607300000000,1
5675,607400000000,1
5676,607500000000,1
5677,607600000000,1
5678,607700000000,1
5679,607800000000,1
5680,607900000000,1
5681,608000000000,1
5682,608100000000,1
5683,608200000000,1
5684,608300000000,1
5685,608400000000,1
5686,608500000000,1
5687,608600000000,1
5688,608700000000,1
5689,608800000000,1
5690,608900000000,1
5691,609000000000,1
5692,609100000000,1
5693,609200000000,1
5694,609300000000,1
5695,609400000000,1
5696,609500000000,1
5697,609600000000,1
5698,609700000000,1
5699,609800000000,1
5700,609900000000,1
5701,610000000000,1
5702,610100000000,1
5703,610200000000,1
5704,610300000000,1
5705,610400000000,1
5706,610500000000,1
5707,610600000000,1
5708,610700000000,1
5709,610800000000,1
5710,610900000000,1
5711,611000000000,1
5712,611100000000,1
5713,611200000000,1
5714,611300000000,1
5715,611400000000,1
5716,611500000000,1
5717,611600000000,1
5718,611700000000,1
5719,611800000000,1
5720,611900000000,1
5721,612000000000,1
5722,612100000000,1
5723,612200000000,1
5724,612300000000,1
5725,612400000000,1
5726,612500000000,1
5727,612600000000,1
5728,612700000000,1
5729,612800000000,1
5730,612900000000,1
5731,613000000000,1
5732,613100000000,1
5733,613200000000,1
5734,613300000000,1
5735,613400000000,1
5736,613500000000,1
5737,613600000000,1
5738,613700000000,1
5739,613800000000,1
5740,613900000000,1
5741,614000000000,1
5742,614100000000,1
5743,614200000000,1
5744,614300000000,1
5745,614400000000,1
5746,614500000000,1
5747,614600000000,1
5748,614700000000,1
5749,614800000000,1
5750,614900000000,1
5751,615000000000,1
5752,615100000000,1
5753,615200000000,1
5754,615300000000,1
5755,615400000000,1
5756,615500000000,1
5757,615600000000,1
5758,615700000000,1
5759,615800000000,1
5760,615900000000,1
5761,616000000000,1
5762,616100000000,1
5763,616200000000,1
5764,616300000000,1
5765,616400000000,1
5766,616500000000,1
5767,616600000000,1
5768,616700000000,1
5769,616800000000,1
5770,616900000000,1
5771,617000000000,1
5772,617100000000,1
5773,617200000000,1
5774,617300000000,1
5775,617400000000,1
5776,617500000000,1
5777,617600000000,1
5778,617700000000,1
5779,617800000000,1
5780,617900000000,1
5781,618000000000,1
5782,618100000000,1
5783,618200000000,1
5784,618300000000,1
5785,618400000000,1
5786,618500000000,1
5787,618600000000,1
5788,618700000000,1
5789,618800000000,1
5790,618900000000,1
5791,619000000000,1
5792,619100000000,1
5793,619200000000,1
5794,619300000000,1
5795,619400000000,1
5796,619500000000,1
5797,619600000000,1
5798,619700000000,1
5799,619800000000,1
5800,619900000000,1
5801,620000000000,1
5802,620100000000,1
5803,620200000000,1
5804,620300000000,1
5805,620400000000,1
5806,620500000000,1
5807,620600000000,1
5808,620700000000,1
5809,620800000000,1
5810,620900000000,1
5811,621000000000,1
5812,621100000000,1
5813,621200000000,1
5814,621300000000,1
5815,621400000000,1
5816,621500000000,1
5817,621600000000,1
5818,621700000000,1
5819,621800000000,1
5820,621900000000,1
5821,622000000000,1
5822,622100000000,1
5823,622200000000,1
5824,622300000000,1
5825,622400000000,1
5826,622500000000,1
5827,622600000000,1
5828,622700000000,1
5829,622800000000,1
5830,622900000000,1
5831,623000000000,1
5832,623100000000,1
5833,623200000000,1
5834,623300000000,1
5835,623400000000,1
5836,623500000000,1
5837,623600000000,1
5838,623700000000,1
5839,623800000000,1
5840,623900000000,1
5841,624000000000,1
5842,624100000000,1
5843,624200000000,1
5844,624300000000,1
5845,624400000000,1
5846,624500000000,1
5847,624600000000,1
5848,624700000000,1
5849,624800000000,1
5850,624900000000,1
5851,625000000000,1
5852,625100000000,1
5853,625200000000,1
5854,625300000000,1
5855,625400000000,1
5856,625500000000,1
5857,625600000000,1
5858,625700000000,1
5859,625800000000,1
5860,625900000000,1
5861,626000000000,1
5862,626100000000,1
5863,626200000000,1
5864,626300000000,1
5865,626400000000,1
5866,626500000000,1
5867,626600000000,1
5868,626700000000,1
5869,626800000000,1
5870,626900000000,1
5871,627000000000,1
5872,627100000000,1
5873,627200000000,1
5874,627300000000,1
5875,627400000000,1
5876,627500000000,1
5877,627600000000,1
5878,627700000000,1
5879,627800000000,1
5880,627900000000,1
5881,628000000000,1
5882,628100000000,1
5883,628200000000,1
5884,628300000000,1
5885,628400000000,1
5886,628500000000,1
5887,628600000000,1
5888,628700000000,1
5889,628800000000,1
5890,628900000000,1
5891,629000000000,1
5892,629100000000,1
5893,629200000000,1
5894,629300000000,1
5895,629400000000,1
5896,629500000000,1
5897,629600000000,1
5898,629700000000,1
5899,629800000000,1
5900,629900000000,1
5901,630000000000,1
5902,630100000000,1
5903,630200000000,1
5904,630300000000,1
5905,630400000000,1
5906,630500000000,1
5907,630600000000,1
5908,630700000000,1
5909,630800000000,1
5910,630900000000,1
5911,631000000000,1
5912,631100000000,1
5913,631200000000,1
5914,631300000000,1
5915,631400000000,1
5916,631500000000,1
5917,631600000000,1
5918,631700000000,1
5919,631800000000,1
5920,631900000000,1
5921,632000000000,1
5922,632100000000,1
5923,632200000000,1
5924,632300000000,1
5925,632400000000,1
5926,632500000000,1
5927,632600000000,1
5928,632700000000,1
5929,632800000000,1
5930,632900000000,1
5931,633000000000,1
5932,633100000000,1
5933,633200000000,1
5934,633300000000,1
5935,633400000000,1
5936,633500000000,1
5937,633600000000,1
5938,633700000000,1
5939,633800000000,1
5940,633900000000,1
5941,634000000000,1
5942,634100000000,1
5943,634200000000,1
5944,634300000000,1
5945,634400000000,1
5946,634500000000,1
5947,634600000000,1
5948,634700000000,1
5949,634800000000,1
5950,634900000000,1
5951,635000000000,1
5952,635100000000,1
5953,635200000000,1
5954,635300000000,1
5955,635400000000,1
5956,635500000000,1
5957,635600000000,1
5958,635700000000,1
5959,635800000000,1
5960,635900000000,1
5961,636000000000,1
5962,636100000000,1
5963,636200000000,1
5964,636300000000,1
5965,636400000000,1
5966,636500000000,1
5967,636600000000,1
5968,636700000000,1
5969,636800000000,1
5970,636900000000,1
5971,637000000000,1
5972,637100000000,1
5973,637200000000,1
5974,637300000000,1
5975,637400000000,1
5976,637500000000,1
5977,637600000000,1
5978,637700000000,1
5979,637800000000,1
5980,637900000000,1
5981,638000000000,1
5982,638100000000,1
5983,638200000000,1
5984,638300000000,1
5985,638400000000,1
5986,638500000000,1
5987,638600000000,1
5988,638700000000,1
5989,638800000000,1
5990,638900000000,1
5991,639000000000,1
5992,639100000000,1
5993,639200000000,1
5994,639300000000,1
5995,639400000000,1
5996,639500000000,1
5997,639600000000,1
5998,639700000000,1
5999,639800000000,1
6000,639900000000,1
6001,640000000000,1
6002,640100000000,1
6003,640200000000,1
6004,640300000000,1
6005,640400000000,1
6006,640500000000,1
6007,640600000000,1
6008,640700000000,1
6009,640800000000,1
6010,640900000000,1
6011,641000000000,1
6012,641100000000,1
6013,641200000000,1
6014,641300000000,1
6015,641400000000,1
6016,641500000000,1
6017,641600000000,1
6018,641700000000,1
6019,641800000000,1
6020,641900000000,1
6021,642000000000,1
6022,642100000000,1
6023,642200000000,1
6024,642300000000,1
6025,642400000000,1
6026,642500000000,1
6027,642600000000,1
6028,642700000000,1
6029,642800000000,1
6030,642900000000,1
6031,643000000000,1
6032,643100000000,1
6033,643200000000,1
6034,643300000000,1
6035,643400000000,1
6036,643500000000,1
6037,643600000000,1
6038,643700000000,1
6039,643800000000,1
6040,643900000000,1
6041,644000000000,1
6042,644100000000,1
6043,644200000000,1
6044,644300000000,1
6045,644400000000,1
6046,644500000000,1
6047,644600000000,1
6048,644700000000,1
6049,644800000000,1
6050,644900000000,1
6051,645000000000,1
6052,645100000000,1
6053,645200000000,1
6054,645300000000,1
6055,645400000000,1
6056,645500000000,1
6057,645600000000,1
6058,645700000000,1
6059,645800000000,1
6060,645900000000,1
6061,646000000000,1
6062,646100000000,1
6063,646200000000,1
6064,646300000000,1
6065,646400000000,1
6066,646500000000,1
6067,646600000000,1
6068,646700000000,1
6069,646800000000,1
6070,646900000000,1
6071,647000000000,1
6072,647100000000,1
6073,647200000000,1
6074,647300000000,1
6075,647400000000,1
6076,647500000000,1
6077,647600000000,1
6078,647700000000,1
6079,647800000000,1
6080,647900000000,1
6081,648000000000,1
6082,648100000000,1
6083,648200000000,1
6084,648300000000,1
6085,648400000000,1
6086,648500000000,1
6087,648600000000,1
6088,648700000000,1
6089,648800000000,1
6090,648900000000,1
6091,649000000000,1
6092,649100000000,1
6093,649200000000,1
6094,649300000000,1
6095,649400000000,1
6096,649500000000,1
6097,649600000000,1
6098,649700000000,1
6099,649800000000,1
6100,649900000000,1
6101,650000000000,1
6102,650100000000,1
6103,650200000000,1
6104,650300000000,1
6105,650400000000,1
6106,650500000000,1
6107,650600000000,1
6108,650700000000,1
6109,650800000000,1
6110,650900000000,1
6111,651000000000,1
6112,651100000000,1
6113,651200000000,1
6114,651300000000,1
6115,651400000000,1
6116,651500000000,1
6117,651600000000,1
6118,651700000000,1
6119,651800000000,1
6120,651900000000,1
6121,652000000000,1
6122,652100000000,1
6123,652200000000,1
6124,652300000000,1
6125,652400000000,1
6126,652500000000,1
6127,652600000000,1
6128,652700000000,1
6129,652800000000,1
6130,652900000000,1
6131,653000000000,1
6132,653100000000,1
6133,653200000000,1
6134,653300000000,1
6135,653400000000,1
6136,653500000000,1
6137,653600000000,1
6138,653700000000,1
6139,653800000000,1
6140,653900000000,1
6141,654000000000,1
6142,654100000000,1
6143,654200000000,1
6144,654300000000,1
6145,654400000000,1
6146,654500000000,1
6147,654600000000,1
6148,654700000000,1
6149,654800000000,1
6150,654900000000,1
6151,655000000000,1
6152,655100000000,1
6153,655200000000,1
6154,655300000000,1
6155,655400000000,1
6156,655500000000,1
6157,655600000000,1
6158,655700000000,1
6159,655800000000,1
6160,655900000000,1
6161,656000000000,1
6162,656100000000,1
6163,656200000000,1
6164,656300000000,1
6165,656400000000,1
6166,656500000000,1
6167,656600000000,1
6168,656700000000,1
6169,656800000000,1
6170,656900000000,1
6171,657000000000,1
6172,657100000000,1
6173,657200000000,1
6174,657300000000,1
6175,657400000000,1
6176,657500000000,1
6177,657600000000,1
6178,657700000000,1
6179,657800000000,1
6180,657900000000,1
6181,658000000000,1
6182,658100000000,1
6183,658200000000,1
6184,658300000000,1
6185,658400000000,1
6186,658500000000,1
6187,658600000000,1
6188,658700000000,1
6189,658800000000,1
6190,658900000000,1
6191,659000000000,1
6192,659100000000,1
6193,659200000000,1
6194,659300000000,1
6195,659400000000,1
6196,659500000000,1
6197,659600000000,1
6198,659700000000,1
6199,659800000000,1
6200,659900000000,1
6201,660000000000,1
6202,660100000000,1
6203,660200000000,1
6204,660300000000,1
6205,660400000000,1
6206,660500000000,1
6207,660600000000,1
6208,660700000000,1
6209,660800000000,1
6210,660900000000,1
6211,661000000000,1
6212,661100000000,1
6213,661200000000,1
6214,661300000000,1
6215,661400000000,1
6216,661500000000,1
6217,661600000000,1
6218,661700000000,1
6219,661800000000,1
6220,661900000000,1
6221,662000000000,1
6222,662100000000,1
6223,662200000000,1
6224,662300000000,1
6225,662400000000,1
6226,662500000000,1
6227,662600000000,1
6228,662700000000,1
6229,662800000000,1
6230,662900000000,1
6231,663000000000,1
6232,663100000000,1
6233,663200000000,1
6234,663300000000,1
6235,663400000000,1
6236,663500000000,1
6237,663600000000,1
6238,663700000000,1
6239,663800000000,1
6240,663900000000,1
6241,664000000000,1
6242,664100000000,1
6243,664200000000,1
6244,664300000000,1
6245,664400000000,1
6246,664500000000,1
6247,664600000000,1
6248,664700000000,1
6249,664800000000,1
6250,664900000000,1
6251,665000000000,1
6252,665100000000,1
6253,665200000000,1
6254,665300000000,1
6255,665400000000,1
6256,665500000000,1
6257,665600000000,1
6258,665700000000,1
6259,665800000000,1
6260,665900000000,1
6261,666000000000,1
6262,666100000000,1
6263,666200000000,1
6264,666300000000,1
6265,666400000000,1
6266,666500000000,1
6267,666600000000,1
6268,666700000000,1
6269,666800000000,1
6270,666900000000,1
6271,667000000000,1
6272,667100000000,1
6273,667200000000,1
6274,667300000000,1
6275,667400000000,1
6276,667500000000,1
6277,667600000000,1
6278,667700000000,1
6279,667800000000,1
6280,667900000000,1
6281,668000000000,1
6282,668100000000,1
6283,668200000000,1
6284,668300000000,1
6285,668400000000,1
6286,668500000000,1
6287,668600000000,1
6288,668700000000,1
6289,668800000000,1
6290,668900000000,1
6291,669000000000,1
6292,669100000000,1
6293,669200000000,1
6294,669300000000,1
6295,669400000000,1
6296,669500000000,1
6297,669600000000,1
6298,669700000000,1
6299,669800000000,1
6300,669900000000,1
6301,670000000000,1
6302,670100000000,1
6303,670200000000,1
6304,670300000000,1
6305,670400000000,1
6306,670500000000,1
6307,670600000000,1
6308,670700000000,1
6309,670800000000,1
6310,670900000000,1
6311,671000000000,1
6312,671100000000,1
6313,671200000000,1
6314,671300000000,1
6315,671400000000,1
6316,671500000000,1
6317,671600000000,1
6318,671700000000,1
6319,671800000000,1
6320,671900000000,1
6321,672000000000,1
6322,672100000000,1
6323,672200000000,1
6324,672300000000,1
6325,672400000000,1
6326,672500000000,1
6327,672600000000,1
6328,672700000000,1
6329,672800000000,1
6330,672900000000,1
6331,673000000000,1
6332,673100000000,1
6333,673200000000,1
6334,673300000000,1
6335,673400000000,1
6336,673500000000,1
6337,673600000000,1
6338,673700000000,1
6339,673800000000,1
6340,673900000000,1
6341,674000000000,1
6342,674100000000,1
6343,674200000000,1
6344,674300000000,1
6345,674400000000,1
6346,674500000000,1
6347,674600000000,1
6348,674700000000,1
6349,674800000000,1
6350,674900000000,1
6351,675000000000,1
6352,675100000000,1
6353,675200000000,1
6354,675300000000,1
6355,675400000000,1
6356,675500000000,1
6357,675600000000,1
6358,675700000000,1
6359,675800000000,1
6360,675900000000,1
6361,676000000000,1
6362,676100000000,1
6363,676200000000,1
6364,676300000000,1
6365,676400000000,1
6366,676500000000,1
6367,676600000000,1
6368,676700000000,1
6369,676800000000,1
6370,676900000000,1
6371,677000000000,1
6372,677100000000,1
6373,677200000000,1
6374,677300000000,1
6375,677400000000,1
6376,677500000000,1
6377,677600000000,1
6378,677700000000,1
6379,677800000000,1
6380,677900000000,1
6381,678000000000,1
6382,678100000000,1
6383,678200000000,1
6384,678300000000,1
6385,678400000000,1
6386,678500000000,1
6387,678600000000,1
6388,678700000000,1
6389,678800000000,1
6390,678900000000,1
6391,679000000000,1
6392,679100000000,1
6393,679200000000,1
6394,679300000000,1
6395,679400000000,1
6396,679500000000,1
6397,679600000000,1
6398,679700000000,1
6399,679800000000,1
6400,679900000000,1
6401,680000000000,1
6402,680100000000,1
6403,680200000000,1
6404,680300000000,1
6405,680400000000,1
6406,680500000000,1
6407,680600000000,1
6408,680700000000,1
6409,680800000000,1
6410,680900000000,1
6411,681000000000,1
6412,681100000000,1
6413,681200000000,1
6414,681300000000,1
6415,681400000000,1
6416,681500000000,1
6417,681600000000,1
6418,681700000000,1
6419,681800000000,1
6420,681900000000,1
6421,682000000000,1
6422,682100000000,1
6423,682200000000,1
6424,682300000000,1
6425,682400000000,1
6426,682500000000,1
6427,682600000000,1
6428,682700000000,1
6429,682800000000,1
6430,682900000000,1
6431,683000000000,1
6432,683100000000,1
6433,683200000000,1
6434,683300000000,1
6435,683400000000,1
6436,683500000000,1
6437,683600000000,1
6438,683700000000,1
6439,683800000000,1
6440,683900000000,1
6441,684000000000,1
6442,684100000000,1
6443,684200000000,1
6444,684300000000,1
6445,684400000000,1
6446,684500000000,1
6447,684600000000,1
6448,684700000000,1
6449,684800000000,1
6450,684900000000,1
6451,685000000000,1
6452,685100000000,1
6453,685200000000,1
6454,685300000000,1
6455,685400000000,1
6456,685500000000,1
6457,685600000000,1
6458,685700000000,1
6459,685800000000,1
6460,685900000000,1
6461,686000000000,1
6462,686100000000,1
6463,686200000000,1
6464,686300000000,1
6465,686400000000,1
6466,686500000000,1
6467,686600000000,1
6468,686700000000,1
6469,686800000000,1
6470,686900000000,1
6471,687000000000,1
6472,687100000000,1
6473,687200000000,1
6474,687300000000,1
6475,687400000000,1
6476,687500000000,1
6477,687600000000,1
6478,687700000000,1
6479,687800000000,1
6480,687900000000,1
6481,688000000000,1
6482,688100000000,1
6483,688200000000,1
6484,688300000000,1
6485,688400000000,1
6486,688500000000,1
6487,688600000000,1
6488,688700000000,1
6489,688800000000,1
6490,688900000000,1
6491,689000000000,1
6492,689100000000,1
6493,689200000000,1
6494,689300000000,1
6495,689400000000,1
6496,689500000000,1
6497,689600000000,1
6498,689700000000,1
6499,689800000000,1
6500,689900000000,1
6501,690000000000,1
6502,690100000000,1
6503,690200000000,1
6504,690300000000,1
6505,690400000000,1
6506,690500000000,1
6507,690600000000,1
6508,690700000000,1
6509,690800000000,1
6510,690900000000,1
6511,691000000000,1
6512,691100000000,1
6513,691200000000,1
6514,691300000000,1
6515,691400000000,1
6516,691500000000,1
6517,691600000000,1
6518,691700000000,1
6519,691800000000,1
6520,691900000000,1
6521,692000000000,1
6522,692100000000,1
6523,692200000000,1
6524,692300000000,1
6525,692400000000,1
6526,692500000000,1
6527,692600000000,1
6528,692700000000,1
6529,692800000000,1
6530,692900000000,1
6531,693000000000,1
6532,693100000000,1
6533,693200000000,1
6534,693300000000,1
6535,693400000000,1
6536,693500000000,1
6537,693600000000,1
6538,693700000000,1
6539,693800000000,1
6540,693900000000,1
6541,694000000000,1
6542,694100000000,1
6543,694200000000,1
6544,694300000000,1
6545,694400000000,1
6546,694500000000,1
6547,694600000000,1
6548,694700000000,1
6549,694800000000,1
6550,694900000000,1
6551,695000000000,1
6552,695100000000,1
6553,695200000000,1
6554,695300000000,1
6555,695400000000,1
6556,695500000000,1
6557,695600000000,1
6558,695700000000,1
6559,695800000000,1
6560,695900000000,1
6561,696000000000,1
6562,696100000000,1
6563,696200000000,1
6564,696300000000,1
6565,696400000000,1
6566,696500000000,1
6567,696600000000,1
6568,696700000000,1
6569,696800000000,1
6570,696900000000,1
6571,697000000000,1
6572,697100000000,1
6573,697200000000,1
6574,697300000000,1
6575,697400000000,1
