ID,_ItemID,_ItemRare,_ItemCount,_SellFactor
31451301,170195401,1,1,100
31451302,170195401,1,1,150
31451303,170195401,1,1,200
31451304,170195401,1,1,250
31501301,170195401,1,1,100
31501302,170195401,1,1,150
31501303,170195401,1,1,200
31501304,170195401,1,1,250
31551301,170195401,1,1,100
31551302,170195401,1,1,150
31551303,170195401,1,1,200
31551304,170195401,1,1,250
31601301,170195401,1,1,100
31601302,170195401,1,1,150
31601303,170195401,1,1,200
31601304,170195401,1,1,250
31651301,170195401,1,1,100
31651302,170195401,1,1,150
31651303,170195401,1,1,200
31651304,170195401,1,1,250
31701301,170195401,1,1,100
31701302,170195401,1,1,150
31701303,170195401,1,1,200
31701304,170195401,1,1,250
31751301,170195401,1,1,100
31751302,170195401,1,1,150
31751303,170195401,1,1,200
31751304,170195401,1,1,250
31801301,170195401,1,1,100
31801302,170195401,1,1,150
31801303,170195401,1,1,200
31801304,170195401,1,1,250
31851301,170195401,1,1,100
31851302,170195401,1,1,150
31851303,170195401,1,1,200
31851304,170195401,1,1,250
31901301,170195401,1,1,100
31901302,170195401,1,1,150
31901303,170195401,1,1,200
31901304,170195401,1,1,250
31951301,170195401,1,1,100
31951302,170195401,1,1,150
31951303,170195401,1,1,200
31951304,170195401,1,1,250
30011401,170195401,1,1,100
30011402,170195401,1,1,150
30011403,170195401,1,1,200
30011404,170195401,1,1,250
30051401,170195401,1,1,100
30051402,170195401,1,1,150
30051403,170195401,1,1,200
30051404,170195401,1,1,250
30101401,170195401,1,1,100
30101402,170195401,1,1,150
30101403,170195401,1,1,200
30101404,170195401,1,1,250
30151401,170195401,1,1,100
30151402,170195401,1,1,150
30151403,170195401,1,1,200
30151404,170195401,1,1,250
30201401,170195401,1,1,100
30201402,170195401,1,1,150
30201403,170195401,1,1,200
30201404,170195401,1,1,250
30251401,170195401,1,1,100
30251402,170195401,1,1,150
30251403,170195401,1,1,200
30251404,170195401,1,1,250
30301401,170195401,1,1,100
30301402,170195401,1,1,150
30301403,170195401,1,1,200
30301404,170195401,1,1,250
30351401,170195401,1,1,100
30351402,170195401,1,1,150
30351403,170195401,1,1,200
30351404,170195401,1,1,250
30401401,170195401,1,1,100
30401402,170195401,1,1,150
30401403,170195401,1,1,200
30401404,170195401,1,1,250
30451401,170195401,1,1,100
30451402,170195401,1,1,150
30451403,170195401,1,1,200
30451404,170195401,1,1,250
30501401,170195401,1,1,100
30501402,170195401,1,1,150
30501403,170195401,1,1,200
30501404,170195401,1,1,250
30551401,170195401,1,1,100
30551402,170195401,1,1,150
30551403,170195401,1,1,200
30551404,170195401,1,1,250
30601401,170195401,1,1,100
30601402,170195401,1,1,150
30601403,170195401,1,1,200
30601404,170195401,1,1,250
30651401,170195401,1,1,100
30651402,170195401,1,1,150
30651403,170195401,1,1,200
30651404,170195401,1,1,250
30701401,170195401,1,1,100
30701402,170195401,1,1,150
30701403,170195401,1,1,200
30701404,170195401,1,1,250
30751401,170195401,1,1,100
30751402,170195401,1,1,150
30751403,170195401,1,1,200
30751404,170195401,1,1,250
30801401,170195401,1,1,100
30801402,170195401,1,1,150
30801403,170195401,1,1,200
30801404,170195401,1,1,250
30851401,170195401,1,1,100
30851402,170195401,1,1,150
30851403,170195401,1,1,200
30851404,170195401,1,1,250
30801501,170195401,1,1,100
30801502,170195401,1,1,150
30801503,170195401,1,1,200
30801504,170195401,1,1,250
30901501,170195401,1,1,100
30901502,170195401,1,1,150
30901503,170195401,1,1,200
30901504,170195401,1,1,250
31001501,170195401,1,1,100
31001502,170195401,1,1,150
31001503,170195401,1,1,200
31001504,170195401,1,1,250
31101501,170195401,1,1,100
31101502,170195401,1,1,150
31101503,170195401,1,1,200
31101504,170195401,1,1,250
31201501,170195401,1,1,100
31201502,170195401,1,1,150
31201503,170195401,1,1,200
31201504,170195401,1,1,250
31301501,170195401,1,1,100
31301502,170195401,1,1,150
31301503,170195401,1,1,200
31301504,170195401,1,1,250
31401501,170195401,1,1,100
31401502,170195401,1,1,150
31401503,170195401,1,1,200
31401504,170195401,1,1,250
31501501,170195401,1,1,100
31501502,170195401,1,1,150
31501503,170195401,1,1,200
31501504,170195401,1,1,250
31601501,170195401,1,1,100
31601502,170195401,1,1,150
31601503,170195401,1,1,200
31601504,170195401,1,1,250
31701501,170195401,1,1,100
31701502,170195401,1,1,150
31701503,170195401,1,1,200
31701504,170195401,1,1,250
31801501,170195401,1,1,100
31801502,170195401,1,1,150
31801503,170195401,1,1,200
31801504,170195401,1,1,250
31901501,170195401,1,1,100
31901502,170195401,1,1,150
31901503,170195401,1,1,200
31901504,170195401,1,1,250
30012501,170195401,1,1,100
30012502,170195401,1,1,150
30012503,170195401,1,1,200
30012504,170195401,1,1,250
30102501,170195401,1,1,100
30102502,170195401,1,1,150
30102503,170195401,1,1,200
30102504,170195401,1,1,250
30202501,170195401,1,1,100
30202502,170195401,1,1,150
30202503,170195401,1,1,200
30202504,170195401,1,1,250
30302501,170195401,1,1,100
30302502,170195401,1,1,150
30302503,170195401,1,1,200
30302504,170195401,1,1,250
30402501,170195401,1,1,100
30402502,170195401,1,1,150
30402503,170195401,1,1,200
30402504,170195401,1,1,250
30502501,170195401,1,1,100
30502502,170195401,1,1,150
30502503,170195401,1,1,200
30502504,170195401,1,1,250
30602501,170195401,1,1,100
30602502,170195401,1,1,150
30602503,170195401,1,1,200
30602504,170195401,1,1,250
30702501,170195401,1,1,100
30702502,170195401,1,1,150
30702503,170195401,1,1,200
30702504,170195401,1,1,250
30802501,170195401,1,1,100
30802502,170195401,1,1,150
30802503,170195401,1,1,200
30802504,170195401,1,1,250
30902501,170195401,1,1,100
30902502,170195401,1,1,150
30902503,170195401,1,1,200
30902504,170195401,1,1,250
31002501,170195401,1,1,100
31002502,170195401,1,1,150
31002503,170195401,1,1,200
31002504,170195401,1,1,250
31102501,170195401,1,1,100
31102502,170195401,1,1,150
31102503,170195401,1,1,200
31102504,170195401,1,1,250
31202501,170195401,1,1,100
31202502,170195401,1,1,150
31202503,170195401,1,1,200
31202504,170195401,1,1,250
31302501,170195401,1,1,100
31302502,170195401,1,1,150
31302503,170195401,1,1,200
31302504,170195401,1,1,250
31402501,170195401,1,1,100
31402502,170195401,1,1,150
31402503,170195401,1,1,200
31402504,170195401,1,1,250
31502501,170195401,1,1,100
31502502,170195401,1,1,150
31502503,170195401,1,1,200
31502504,170195401,1,1,250
31602501,170195401,1,1,100
31602502,170195401,1,1,150
31602503,170195401,1,1,200
31602504,170195401,1,1,250
31702501,170195401,1,1,100
31702502,170195401,1,1,150
31702503,170195401,1,1,200
31702504,170195401,1,1,250
31802501,170195401,1,1,100
31802502,170195401,1,1,150
31802503,170195401,1,1,200
31802504,170195401,1,1,250
31902501,170195401,1,1,100
31902502,170195401,1,1,150
31902503,170195401,1,1,200
31902504,170195401,1,1,250
32002501,0,1,1,100
32002502,0,1,1,150
32002503,0,1,1,200
32002504,0,1,1,250
31401601,170195401,1,1,100
31401602,170195401,1,1,150
31401603,170195401,1,1,200
31401604,170195401,1,1,250
31501601,170195401,1,1,100
31501602,170195401,1,1,150
31501603,170195401,1,1,200
31501604,170195401,1,1,250
31601601,170195401,1,1,100
31601602,170195401,1,1,150
31601603,170195401,1,1,200
31601604,170195401,1,1,250
31701601,170195401,1,1,100
31701602,170195401,1,1,150
31701603,170195401,1,1,200
31701604,170195401,1,1,250
31801601,170195401,1,1,100
31801602,170195401,1,1,150
31801603,170195401,1,1,200
31801604,170195401,1,1,250
31901601,81801902,1,1,100
31901602,81801902,1,1,150
31901603,81801902,1,1,200
31901604,81801902,1,1,250
32001601,81801903,1,1,100
32001602,81801903,1,1,150
32001603,81801903,1,1,200
32001604,81801903,1,1,250
31401701,170195401,1,1,100
31401702,170195401,1,1,150
31401703,170195401,1,1,200
31401704,170195401,1,1,250
31501701,170195401,1,1,100
31501702,170195401,1,1,150
31501703,170195401,1,1,200
31501704,170195401,1,1,250
31601701,170195401,1,1,100
31601702,170195401,1,1,150
31601703,170195401,1,1,200
31601704,170195401,1,1,250
31701701,170195401,1,1,100
31701702,170195401,1,1,150
31701703,170195401,1,1,200
31701704,170195401,1,1,250
31801701,170195401,1,1,100
31801702,170195401,1,1,150
31801703,170195401,1,1,200
31801704,170195401,1,1,250
31901701,81901902,1,1,100
31901702,81901902,1,1,150
31901703,81901902,1,1,200
31901704,81901902,1,1,250
32001701,170195401,1,1,100
32001702,170195401,1,1,150
32001703,170195401,1,1,200
32001704,170195401,1,1,250
31401801,170195401,1,1,100
31401802,170195401,1,1,150
31401803,170195401,1,1,200
31401804,170195401,1,1,250
31501801,170195401,1,1,100
31501802,170195401,1,1,150
31501803,170195401,1,1,200
31501804,170195401,1,1,250
31601801,170195401,1,1,100
31601802,170195401,1,1,150
31601803,170195401,1,1,200
31601804,170195401,1,1,250
31701801,170195401,1,1,100
31701802,170195401,1,1,150
31701803,170195401,1,1,200
31701804,170195401,1,1,250
31801801,170195401,1,1,100
31801802,170195401,1,1,150
31801803,170195401,1,1,200
31801804,170195401,1,1,250
31901801,82001902,1,1,100
31901802,82001902,1,1,150
31901803,82001902,1,1,200
31901804,82001902,1,1,250
32001801,170195401,1,1,100
32001802,170195401,1,1,150
32001803,170195401,1,1,200
32001804,170195401,1,1,250
31401901,170195401,1,1,100
31401902,170195401,1,1,150
31401903,170195401,1,1,200
31401904,170195401,1,1,250
31501901,170195401,1,1,100
31501902,170195401,1,1,150
31501903,170195401,1,1,200
31501904,170195401,1,1,250
31601901,170195401,1,1,100
31601902,170195401,1,1,150
31601903,170195401,1,1,200
31601904,170195401,1,1,250
31701901,170195401,1,1,100
31701902,170195401,1,1,150
31701903,170195401,1,1,200
31701904,170195401,1,1,250
31801901,170195401,1,1,100
31801902,170195401,1,1,150
31801903,170195401,1,1,200
31801904,170195401,1,1,250
31901901,82101902,1,1,100
31901902,82101902,1,1,150
31901903,82101902,1,1,200
31901904,82101902,1,1,250
32001901,170195401,1,1,100
32001902,170195401,1,1,150
32001903,170195401,1,1,200
32001904,170195401,1,1,250
31402001,170195401,1,1,100
31402002,170195401,1,1,150
31402003,170195401,1,1,200
31402004,170195401,1,1,250
31502001,170195401,1,1,100
31502002,170195401,1,1,150
31502003,170195401,1,1,200
31502004,170195401,1,1,250
31602001,170195401,1,1,100
31602002,170195401,1,1,150
31602003,170195401,1,1,200
31602004,170195401,1,1,250
31702001,170195401,1,1,100
31702002,170195401,1,1,150
31702003,170195401,1,1,200
31702004,170195401,1,1,250
31802001,170195401,1,1,100
31802002,170195401,1,1,150
31802003,170195401,1,1,200
31802004,170195401,1,1,250
31902001,82201902,1,1,100
31902002,82201902,1,1,150
31902003,82201902,1,1,200
31902004,82201902,1,1,250
32002001,170195401,1,1,100
32002002,170195401,1,1,150
32002003,170195401,1,1,200
32002004,170195401,1,1,250
31402101,170195401,1,1,100
31402102,170195401,1,1,150
31402103,170195401,1,1,200
31402104,170195401,1,1,250
31502101,170195401,1,1,100
31502102,170195401,1,1,150
31502103,170195401,1,1,200
31502104,170195401,1,1,250
31602101,170195401,1,1,100
31602102,170195401,1,1,150
31602103,170195401,1,1,200
31602104,170195401,1,1,250
31702101,170195401,1,1,100
31702102,170195401,1,1,150
31702103,170195401,1,1,200
31702104,170195401,1,1,250
31802101,170195401,1,1,100
31802102,170195401,1,1,150
31802103,170195401,1,1,200
31802104,170195401,1,1,250
31902101,82301902,1,1,100
31902102,82301902,1,1,150
31902103,82301902,1,1,200
31902104,82301902,1,1,250
32002101,170195401,1,1,100
32002102,170195401,1,1,150
32002103,170195401,1,1,200
32002104,170195401,1,1,250
31402201,170195401,1,1,100
31402202,170195401,1,1,150
31402203,170195401,1,1,200
31402204,170195401,1,1,250
31502201,170195401,1,1,100
31502202,170195401,1,1,150
31502203,170195401,1,1,200
31502204,170195401,1,1,250
31602201,170195401,1,1,100
31602202,170195401,1,1,150
31602203,170195401,1,1,200
31602204,170195401,1,1,250
31702201,170195401,1,1,100
31702202,170195401,1,1,150
31702203,170195401,1,1,200
31702204,170195401,1,1,250
31802201,170195401,1,1,100
31802202,170195401,1,1,150
31802203,170195401,1,1,200
31802204,170195401,1,1,250
31902201,82401902,1,1,100
31902202,82401902,1,1,150
31902203,82401902,1,1,200
31902204,82401902,1,1,250
32002201,170195401,1,1,100
32002202,170195401,1,1,150
32002203,170195401,1,1,200
32002204,170195401,1,1,250
31402301,170195401,1,1,100
31402302,170195401,1,1,150
31402303,170195401,1,1,200
31402304,170195401,1,1,250
31502301,170195401,1,1,100
31502302,170195401,1,1,150
31502303,170195401,1,1,200
31502304,170195401,1,1,250
31602301,170195401,1,1,100
31602302,170195401,1,1,150
31602303,170195401,1,1,200
31602304,170195401,1,1,250
31702301,170195401,1,1,100
31702302,170195401,1,1,150
31702303,170195401,1,1,200
31702304,170195401,1,1,250
31802301,170195401,1,1,100
31802302,170195401,1,1,150
31802303,170195401,1,1,200
31802304,170195401,1,1,250
31902301,82501902,1,1,100
31902302,82501902,1,1,150
31902303,82501902,1,1,200
31902304,82501902,1,1,250
32002301,170195401,1,1,100
32002302,170195401,1,1,150
32002303,170195401,1,1,200
32002304,170195401,1,1,250
31402401,170195401,1,1,100
31402402,170195401,1,1,150
31402403,170195401,1,1,200
31402404,170195401,1,1,250
31502401,170195401,1,1,100
31502402,170195401,1,1,150
31502403,170195401,1,1,200
31502404,170195401,1,1,250
31602401,170195401,1,1,100
31602402,170195401,1,1,150
31602403,170195401,1,1,200
31602404,170195401,1,1,250
31702401,170195401,1,1,100
31702402,170195401,1,1,150
31702403,170195401,1,1,200
31702404,170195401,1,1,250
31802401,170195401,1,1,100
31802402,170195401,1,1,150
31802403,170195401,1,1,200
31802404,170195401,1,1,250
31902401,170195401,1,1,100
31902402,170195401,1,1,150
31902403,170195401,1,1,200
31902404,170195401,1,1,250
32002401,170195401,1,1,100
32002402,170195401,1,1,150
32002403,170195401,1,1,200
32002404,170195401,1,1,250
30012901,170195401,1,1,100
30012902,170195401,1,1,150
30012903,170195401,1,1,200
30012904,170195401,1,1,250
30052901,170195401,1,1,100
30052902,170195401,1,1,150
30052903,170195401,1,1,200
30052904,170195401,1,1,250
30062901,170195401,1,1,100
30062902,170195401,1,1,150
30062903,170195401,1,1,200
30062904,170195401,1,1,250
30102901,170195401,1,1,100
30102902,170195401,1,1,150
30102903,170195401,1,1,200
30102904,170195401,1,1,250
30152901,170195401,1,1,100
30152902,170195401,1,1,150
30152903,170195401,1,1,200
30152904,170195401,1,1,250
30202901,170195401,1,1,100
30202902,170195401,1,1,150
30202903,170195401,1,1,200
30202904,170195401,1,1,250
30252901,170195401,1,1,100
30252902,170195401,1,1,150
30252903,170195401,1,1,200
30252904,170195401,1,1,250
30302901,170195401,1,1,100
30302902,170195401,1,1,150
30302903,170195401,1,1,200
30302904,170195401,1,1,250
30352901,170195401,1,1,100
30352902,170195401,1,1,150
30352903,170195401,1,1,200
30352904,170195401,1,1,250
30402901,170195401,1,1,100
30402902,170195401,1,1,150
30402903,170195401,1,1,200
30402904,170195401,1,1,250
30452901,170195401,1,1,100
30452902,170195401,1,1,150
30452903,170195401,1,1,200
30452904,170195401,1,1,250
30502901,170195401,1,1,100
30502902,170195401,1,1,150
30502903,170195401,1,1,200
30502904,170195401,1,1,250
30552901,170195401,1,1,100
30552902,170195401,1,1,150
30552903,170195401,1,1,200
30552904,170195401,1,1,250
30602901,170195401,1,1,100
30602902,170195401,1,1,150
30602903,170195401,1,1,200
30602904,170195401,1,1,250
30652901,170195401,1,1,100
30652902,170195401,1,1,150
30652903,170195401,1,1,200
30652904,170195401,1,1,250
30702901,170195401,1,1,100
30702902,170195401,1,1,150
30702903,170195401,1,1,200
30702904,170195401,1,1,250
30752901,170195401,1,1,100
30752902,170195401,1,1,150
30752903,170195401,1,1,200
30752904,170195401,1,1,250
30802901,170195401,1,1,100
30802902,170195401,1,1,150
30802903,170195401,1,1,200
30802904,170195401,1,1,250
30852901,170195401,1,1,100
30852902,170195401,1,1,150
30852903,170195401,1,1,200
30852904,170195401,1,1,250
30902901,170195401,1,1,100
30902902,170195401,1,1,150
30902903,170195401,1,1,200
30902904,170195401,1,1,250
30952901,170195401,1,1,100
30952902,170195401,1,1,150
30952903,170195401,1,1,200
30952904,170195401,1,1,250
31002901,170195401,1,1,100
31002902,170195401,1,1,150
31002903,170195401,1,1,200
31002904,170195401,1,1,250
31052901,170195401,1,1,100
31052902,170195401,1,1,150
31052903,170195401,1,1,200
31052904,170195401,1,1,250
31102901,170195401,1,1,100
31102902,170195401,1,1,150
31102903,170195401,1,1,200
31102904,170195401,1,1,250
31152901,170195401,1,1,100
31152902,170195401,1,1,150
31152903,170195401,1,1,200
31152904,170195401,1,1,250
31202901,170195401,1,1,100
31202902,170195401,1,1,150
31202903,170195401,1,1,200
31202904,170195401,1,1,250
31252901,170195401,1,1,100
31252902,170195401,1,1,150
31252903,170195401,1,1,200
31252904,170195401,1,1,250
31302901,170195401,1,1,100
31302902,170195401,1,1,150
31302903,170195401,1,1,200
31302904,170195401,1,1,250
31352901,170195401,1,1,100
31352902,170195401,1,1,150
31352903,170195401,1,1,200
31352904,170195401,1,1,250
31402901,170195401,1,1,100
31402902,170195401,1,1,150
31402903,170195401,1,1,200
31402904,170195401,1,1,250
31452901,170195401,1,1,100
31452902,170195401,1,1,150
31452903,170195401,1,1,200
31452904,170195401,1,1,250
31502901,170195401,1,1,100
31502902,170195401,1,1,150
31502903,170195401,1,1,200
31502904,170195401,1,1,250
31552901,170195401,1,1,100
31552902,170195401,1,1,150
31552903,170195401,1,1,200
31552904,170195401,1,1,250
31602901,170195401,1,1,100
31602902,170195401,1,1,150
31602903,170195401,1,1,200
31602904,170195401,1,1,250
31652901,170195401,1,1,100
31652902,170195401,1,1,150
31652903,170195401,1,1,200
31652904,170195401,1,1,250
31702901,170195401,1,1,100
31702902,170195401,1,1,150
31702903,170195401,1,1,200
31702904,170195401,1,1,250
31752901,170195401,1,1,100
31752902,170195401,1,1,150
31752903,170195401,1,1,200
31752904,170195401,1,1,250
30013101,170195401,1,1,100
30013199,170195401,1,99,100
30023101,170195401,1,1,100
30023199,170195401,1,99,100
30013201,170195401,1,1,100
30013299,170195401,1,99,100
40010101,170195401,1,1,100
40010102,170195401,1,1,150
40010103,170195401,1,1,200
40010104,170195401,1,1,250
40060101,170195401,1,1,100
40060102,170195401,1,1,150
40060103,170195401,1,1,200
40060104,170195401,1,1,250
40100101,170195401,1,1,100
40100102,170195401,1,1,150
40100103,170195401,1,1,200
40100104,170195401,1,1,250
40150101,170195401,1,1,100
40150102,170195401,1,1,150
40150103,170195401,1,1,200
40150104,170195401,1,1,250
40200101,170195401,1,1,100
40200102,170195401,1,1,150
40200103,170195401,1,1,200
40200104,170195401,1,1,250
40250101,170195401,1,1,100
40250102,170195401,1,1,150
40250103,170195401,1,1,200
40250104,170195401,1,1,250
40300101,170195401,1,1,100
40300102,170195401,1,1,150
40300103,170195401,1,1,200
40300104,170195401,1,1,250
40350101,170195401,1,1,100
40350102,170195401,1,1,150
40350103,170195401,1,1,200
40350104,170195401,1,1,250
40400101,170195401,1,1,100
40400102,170195401,1,1,150
40400103,170195401,1,1,200
40400104,170195401,1,1,250
40450101,170195401,1,1,100
40450102,170195401,1,1,150
40450103,170195401,1,1,200
40450104,170195401,1,1,250
40500101,170195401,1,1,100
40500102,170195401,1,1,150
40500103,170195401,1,1,200
40500104,170195401,1,1,250
40550101,170195401,1,1,100
40550102,170195401,1,1,150
40550103,170195401,1,1,200
40550104,170195401,1,1,250
40600101,170195401,1,1,100
40600102,170195401,1,1,150
40600103,170195401,1,1,200
40600104,170195401,1,1,250
40650101,170195401,1,1,100
40650102,170195401,1,1,150
40650103,170195401,1,1,200
40650104,170195401,1,1,250
40700101,170195401,1,1,100
40700102,170195401,1,1,150
40700103,170195401,1,1,200
40700104,170195401,1,1,250
40750101,170195401,1,1,100
40750102,170195401,1,1,150
40750103,170195401,1,1,200
40750104,170195401,1,1,250
40800101,170195401,1,1,100
40800102,170195401,1,1,150
40800103,170195401,1,1,200
40800104,170195401,1,1,250
40850101,170195401,1,1,100
40850102,170195401,1,1,150
40850103,170195401,1,1,200
40850104,170195401,1,1,250
40900101,170195401,1,1,100
40900102,170195401,1,1,150
40900103,170195401,1,1,200
40900104,170195401,1,1,250
40950101,170195401,1,1,100
40950102,170195401,1,1,150
40950103,170195401,1,1,200
40950104,170195401,1,1,250
41000101,170195401,1,1,100
41000102,170195401,1,1,150
41000103,170195401,1,1,200
41000104,170195401,1,1,250
41050101,170195401,1,1,100
41050102,170195401,1,1,150
41050103,170195401,1,1,200
41050104,170195401,1,1,250
41100101,170195401,1,1,100
41100102,170195401,1,1,150
41100103,170195401,1,1,200
41100104,170195401,1,1,250
41150101,170195401,1,1,100
41150102,170195401,1,1,150
41150103,170195401,1,1,200
41150104,170195401,1,1,250
41200101,170195401,1,1,100
41200102,170195401,1,1,150
41200103,170195401,1,1,200
41200104,170195401,1,1,250
41250101,170195401,1,1,100
41250102,170195401,1,1,150
41250103,170195401,1,1,200
41250104,170195401,1,1,250
41300101,170195401,1,1,100
41300102,170195401,1,1,150
41300103,170195401,1,1,200
41300104,170195401,1,1,250
41350101,170195401,1,1,100
41350102,170195401,1,1,150
41350103,170195401,1,1,200
41350104,170195401,1,1,250
41400101,170195401,1,1,100
41400102,170195401,1,1,150
41400103,170195401,1,1,200
41400104,170195401,1,1,250
41450101,170195401,1,1,100
41450102,170195401,1,1,150
41450103,170195401,1,1,200
41450104,170195401,1,1,250
41500101,170195401,1,1,100
41500102,170195401,1,1,150
41500103,170195401,1,1,200
41500104,170195401,1,1,250
41550101,170195401,1,1,100
41550102,170195401,1,1,150
41550103,170195401,1,1,200
41550104,170195401,1,1,250
41600101,170195401,1,1,100
41600102,170195401,1,1,150
41600103,170195401,1,1,200
41600104,170195401,1,1,250
41650101,170195401,1,1,100
41650102,170195401,1,1,150
41650103,170195401,1,1,200
41650104,170195401,1,1,250
41700101,170195401,1,1,100
41700102,170195401,1,1,150
41700103,170195401,1,1,200
41700104,170195401,1,1,250
41800101,170195401,1,1,100
41800102,170195401,1,1,150
41800103,170195401,1,1,200
41800104,170195401,1,1,250
40010201,170195401,1,1,100
40010202,170195401,1,1,150
40010203,170195401,1,1,200
40010204,170195401,1,1,250
40060201,170195401,1,1,100
40060202,170195401,1,1,150
40060203,170195401,1,1,200
40060204,170195401,1,1,250
40110201,170195401,1,1,100
40110202,170195401,1,1,150
40110203,170195401,1,1,200
40110204,170195401,1,1,250
40160201,170195401,1,1,100
40160202,170195401,1,1,150
40160203,170195401,1,1,200
40160204,170195401,1,1,250
40210201,170195401,1,1,100
40210202,170195401,1,1,150
40210203,170195401,1,1,200
40210204,170195401,1,1,250
40260201,170195401,1,1,100
40260202,170195401,1,1,150
40260203,170195401,1,1,200
40260204,170195401,1,1,250
40310201,170195401,1,1,100
40310202,170195401,1,1,150
40310203,170195401,1,1,200
40310204,170195401,1,1,250
40360201,170195401,1,1,100
40360202,170195401,1,1,150
40360203,170195401,1,1,200
40360204,170195401,1,1,250
40410201,170195401,1,1,100
40410202,170195401,1,1,150
40410203,170195401,1,1,200
40410204,170195401,1,1,250
40460201,170195401,1,1,100
40460202,170195401,1,1,150
40460203,170195401,1,1,200
40460204,170195401,1,1,250
40510201,170195401,1,1,100
40510202,170195401,1,1,150
40510203,170195401,1,1,200
40510204,170195401,1,1,250
40560201,170195401,1,1,100
40560202,170195401,1,1,150
40560203,170195401,1,1,200
40560204,170195401,1,1,250
40610201,170195401,1,1,100
40610202,170195401,1,1,150
40610203,170195401,1,1,200
40610204,170195401,1,1,250
40660201,170195401,1,1,100
40660202,170195401,1,1,150
40660203,170195401,1,1,200
40660204,170195401,1,1,250
40710201,170195401,1,1,100
40710202,170195401,1,1,150
40710203,170195401,1,1,200
40710204,170195401,1,1,250
40760201,170195401,1,1,100
40760202,170195401,1,1,150
40760203,170195401,1,1,200
40760204,170195401,1,1,250
40810201,170195401,1,1,100
40810202,170195401,1,1,150
40810203,170195401,1,1,200
40810204,170195401,1,1,250
40860201,170195401,1,1,100
40860202,170195401,1,1,150
40860203,170195401,1,1,200
40860204,170195401,1,1,250
40910201,170195401,1,1,100
40910202,170195401,1,1,150
40910203,170195401,1,1,200
40910204,170195401,1,1,250
40960201,170195401,1,1,100
40960202,170195401,1,1,150
40960203,170195401,1,1,200
40960204,170195401,1,1,250
41010201,170195401,1,1,100
41010202,170195401,1,1,150
41010203,170195401,1,1,200
41010204,170195401,1,1,250
41060201,170195401,1,1,100
41060202,170195401,1,1,150
41060203,170195401,1,1,200
41060204,170195401,1,1,250
41110201,170195401,1,1,100
41110202,170195401,1,1,150
41110203,170195401,1,1,200
41110204,170195401,1,1,250
41160201,170195401,1,1,100
41160202,170195401,1,1,150
41160203,170195401,1,1,200
41160204,170195401,1,1,250
41210201,170195401,1,1,100
41210202,170195401,1,1,150
41210203,170195401,1,1,200
41210204,170195401,1,1,250
41260201,170195401,1,1,100
41260202,170195401,1,1,150
41260203,170195401,1,1,200
41260204,170195401,1,1,250
41310201,170195401,1,1,100
41310202,170195401,1,1,150
41310203,170195401,1,1,200
41310204,170195401,1,1,250
41360201,170195401,1,1,100
41360202,170195401,1,1,150
41360203,170195401,1,1,200
41360204,170195401,1,1,250
41410201,170195401,1,1,100
41410202,170195401,1,1,150
41410203,170195401,1,1,200
41410204,170195401,1,1,250
41460201,170195401,1,1,100
41460202,170195401,1,1,150
41460203,170195401,1,1,200
41460204,170195401,1,1,250
41510201,170195401,1,1,100
41510202,170195401,1,1,150
41510203,170195401,1,1,200
41510204,170195401,1,1,250
41560201,170195401,1,1,100
41560202,170195401,1,1,150
41560203,170195401,1,1,200
41560204,170195401,1,1,250
41610201,170195401,1,1,100
41610202,170195401,1,1,150
41610203,170195401,1,1,200
41610204,170195401,1,1,250
41660201,170195401,1,1,100
41660202,170195401,1,1,150
41660203,170195401,1,1,200
41660204,170195401,1,1,250
41710201,170195401,1,1,100
41710202,170195401,1,1,150
41710203,170195401,1,1,200
41710204,170195401,1,1,250
41810201,170195401,1,1,100
41810202,170195401,1,1,150
41810203,170195401,1,1,200
41810204,170195401,1,1,250
40010301,170195401,1,1,100
40010302,170195401,1,1,150
40010303,170195401,1,1,200
40010304,170195401,1,1,250
40060301,170195401,1,1,100
40060302,170195401,1,1,150
40060303,170195401,1,1,200
40060304,170195401,1,1,250
40110301,170195401,1,1,100
40110302,170195401,1,1,150
40110303,170195401,1,1,200
40110304,170195401,1,1,250
40160301,170195401,1,1,100
40160302,170195401,1,1,150
40160303,170195401,1,1,200
40160304,170195401,1,1,250
40210301,170195401,1,1,100
40210302,170195401,1,1,150
40210303,170195401,1,1,200
40210304,170195401,1,1,250
40260301,170195401,1,1,100
40260302,170195401,1,1,150
40260303,170195401,1,1,200
40260304,170195401,1,1,250
40310301,170195401,1,1,100
40310302,170195401,1,1,150
40310303,170195401,1,1,200
40310304,170195401,1,1,250
40360301,170195401,1,1,100
40360302,170195401,1,1,150
40360303,170195401,1,1,200
40360304,170195401,1,1,250
40410301,170195401,1,1,100
40410302,170195401,1,1,150
40410303,170195401,1,1,200
40410304,170195401,1,1,250
40460301,170195401,1,1,100
40460302,170195401,1,1,150
40460303,170195401,1,1,200
40460304,170195401,1,1,250
40510301,170195401,1,1,100
40510302,170195401,1,1,150
40510303,170195401,1,1,200
40510304,170195401,1,1,250
40560301,170195401,1,1,100
40560302,170195401,1,1,150
40560303,170195401,1,1,200
40560304,170195401,1,1,250
40610301,170195401,1,1,100
40610302,170195401,1,1,150
40610303,170195401,1,1,200
40610304,170195401,1,1,250
40660301,170195401,1,1,100
40660302,170195401,1,1,150
40660303,170195401,1,1,200
40660304,170195401,1,1,250
