ID,_Name,_Description,_Result,_Result_View,_Result_Count,_Kind,_Category,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Material5,_Material_Count5,_Material6,_Material_Count6,_Material7,_Material_Count7,_Material8,_Material_Count8,_Material9,_Material_Count9,_Material10,_Material_Count10,_Opt_Min,_Opt_Max,_Success_Probability,_Base_Lv,_Success_Probability_Min,_Success_Probability_Max,_Success_Probability_Revision,_Charge,_Cooltime_ID,_Cooltime
1118001,大型手�媦C(S),,1118001,81801697,1,1,117,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1118002,十字手�媦C (S),,1118002,81801897,1,1,117,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1118003,骷髏型手�媦C(S),,1118003,81802097,1,1,117,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1119001,斬鐵劍(S),,1119001,81901697,1,1,118,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1119002,龍血刀(S),,1119002,81901897,1,1,118,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1119003,阿拉戈騎士飛燕劍(S),,1119003,81902097,1,1,118,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1120001,長鏈長拳套(S),,1120001,82001697,1,1,119,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1120002,十字長拳套(S),,1120002,82001897,1,1,119,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1120003,藍色金屬長拳套(S),,1120003,82002097,1,1,119,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1121001,活潑手套(S),,1121001,82101697,1,1,120,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1121002,念珠式手套(S),,1121002,82101897,1,1,120,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1121003,水晶手套(S),,1121003,82102097,1,1,120,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1122001,銀色戰擊拐杖(S),,1122001,82601697,1,1,121,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1122002,時間操控戰擊拐杖(S),,1122002,82601897,1,1,121,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1122003,紅色神聖戰擊拐杖(S),,1122003,82602097,1,1,121,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1123001,銀權杖(S),,1123001,82201697,1,1,122,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1123002,玫瑰權杖(S),,1123002,82201897,1,1,122,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1123003,純粹權杖(S),,1123003,82202097,1,1,122,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1124001,綠寶石盜賊短劍(S),,1124001,82301697,1,1,123,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1124002,毒吻盜賊短劍(S),,1124002,82301897,1,1,123,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1124003,藍色盜賊短劍(S),,1124003,82302097,1,1,123,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1125001,沙漠神槍劍(S),,1125001,82401697,1,1,124,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1125002,紫水晶神槍劍(S),,1125002,82401897,1,1,124,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1125003,阿拉戈騎士神槍劍(S),,1125003,82402097,1,1,124,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1126001,黑色禦守珠(S),,1126001,82501697,1,1,125,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1126002,魔盒禦守珠(S),,1126002,82501897,1,1,125,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1126003,信號禦守珠(S),,1126003,82502097,1,1,125,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1127001,多屬性發光的石頭(S),,1127001,160100297,1,1,301,1,382,1,0,1,3,10,0,0,0,0,0,0,0,0,0,180134426,100,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,1,5,95,100,7500,0,0
1127002,多屬性青銅色結晶(S),,1127002,160100397,1,1,301,1,382,2,0,1,3,30,0,0,0,0,0,0,0,0,0,180134426,150,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,2,5,95,100,17500,0,0
1127003,多屬性陶瓷結晶(S),,1127003,160100597,1,1,301,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,180134426,200,180134427,5,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,3,5,95,100,27500,0,0
1127004,多屬性鈦金結晶(S),,1127004,160100797,1,1,301,1,382,4,0,1,3,70,0,0,0,0,0,0,0,0,0,180134426,250,180134427,45,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,4,5,95,100,37500,0,0
1127005,多屬性水晶結晶(S),,1127005,160100997,1,1,301,1,382,5,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,300,180134427,125,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,5,5,95,100,47500,0,0
1127006,多屬性金鈴(S),,1127006,160101197,1,1,301,1,382,6,0,1,3,110,0,0,0,0,0,0,0,0,0,180134427,275,180134428,20,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,6,5,95,100,57500,0,0
1127007,多屬性秘銀結晶(S),,1127007,160101397,1,1,301,1,382,7,0,1,3,130,0,0,0,0,0,0,0,0,0,180134427,325,180134428,80,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,7,5,95,100,67500,0,0
1127008,多屬性艾德加印之魂(S),,1127008,160101597,1,1,301,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1127009,多屬性埃爾德結晶(S),,1127009,160103397,1,1,301,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1127010,多屬性金鋼石結晶(S),,1127010,160103597,1,1,301,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1207001,青銅盾(S),,1207001,81101161,1,2,208,1,382,1,0,1,3,10,0,0,0,0,0,0,0,0,0,180134426,40,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,1,5,95,100,3000,0,0
1207002,強化塑膠盾(S),,1207002,81101361,1,2,208,1,382,2,0,1,3,30,0,0,0,0,0,0,0,0,0,180134426,60,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,2,5,95,100,7000,0,0
1207003,阿卡修拉盾(S),,1207003,81101561,1,2,208,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,180134426,80,180134427,2,180134430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,3,5,95,100,11000,0,0
1207004,鈦金盾(S),,1207004,81101761,1,2,208,1,382,4,0,1,3,70,0,0,0,0,0,0,0,0,0,180134426,100,180134427,18,180134430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,4,5,95,100,15000,0,0
1207005,水晶盾(S),,1207005,81101961,1,2,208,1,382,5,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,120,180134427,50,180134430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,5,5,95,100,19000,0,0
1207006,鍍金盾(S),,1207006,81102161,1,2,208,1,382,6,0,1,3,110,0,0,0,0,0,0,0,0,0,180134427,110,180134428,8,180134430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,6,5,95,100,23000,0,0
1207007,秘銀盾(S),,1207007,81102361,1,2,208,1,382,7,0,1,3,130,0,0,0,0,0,0,0,0,0,180134427,130,180134428,32,180134430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,7,5,95,100,27000,0,0
1207008,艾德加印盾(S),,1207008,81102561,1,2,208,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,110,180134429,2,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,31000,0,0
1207009,死亡巨人盾(S),,1207009,81102662,1,2,208,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,130,180134429,18,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,35000,0,0
1207010,阿拉戈騎士盾牌(S),,1207010,81102961,1,2,208,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,150,180134429,50,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,39000,0,0
1301001,銀戒指(S),,1301001,160200980,1,3,306,1,382,1,0,1,3,5,0,0,0,0,0,0,0,0,0,180134426,200,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,1,5,95,100,10000,0,0
1301002,金戒指(S),,1301002,160201080,1,3,306,1,382,2,0,1,3,35,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,2,5,95,100,40000,0,0
1301003,阿達曼鈦戒指(S),,1301003,160201180,1,3,306,1,382,4,0,1,3,65,0,0,0,0,0,0,0,0,0,180134426,500,180134427,40,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,4,5,95,100,70000,0,0
1301004,秘銀戒指(S),,1301004,160201280,1,3,306,1,382,5,0,1,3,95,0,0,0,0,0,0,0,0,0,180134426,600,180134427,250,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,5,5,95,100,100000,0,0
1301005,奧里哈勒昆戒指(S),,1301005,160201380,1,3,306,1,382,7,0,1,3,125,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,7,5,95,100,130000,0,0
1301006,艾德加印戒指(S),,1301006,160201480,1,3,306,1,382,8,0,1,3,135,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,8,5,95,100,160000,0,0
1301007,巨人戒指(S),,1301007,160201580,1,3,306,1,382,10,0,1,3,185,0,0,0,0,0,0,0,0,0,180134428,650,180134429,160,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,10,5,95,100,190000,0,0
1302001,銀耳環(S),,1302001,110100980,1,3,303,1,382,1,0,1,3,5,0,0,0,0,0,0,0,0,0,180134426,200,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,1,5,95,100,10000,0,0
1302002,金耳環(S),,1302002,110101080,1,3,303,1,382,2,0,1,3,35,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,2,5,95,100,40000,0,0
1302003,阿達曼鈦耳環(S),,1302003,110101180,1,3,303,1,382,4,0,1,3,65,0,0,0,0,0,0,0,0,0,180134426,500,180134427,40,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,4,5,95,100,70000,0,0
1302004,秘銀耳環(S),,1302004,110101280,1,3,303,1,382,5,0,1,3,95,0,0,0,0,0,0,0,0,0,180134426,600,180134427,250,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,5,5,95,100,100000,0,0
1302005,奧里哈勒昆耳環(S),,1302005,110101380,1,3,303,1,382,7,0,1,3,125,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,7,5,95,100,130000,0,0
1302006,艾德加印耳環(S),,1302006,110101480,1,3,303,1,382,8,0,1,3,135,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,8,5,95,100,160000,0,0
1302007,巨人耳環(S),,1302007,110101580,1,3,303,1,382,10,0,1,3,185,0,0,0,0,0,0,0,0,0,180134428,650,180134429,160,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,10,5,95,100,190000,0,0
1303001,黃金絲襪(S),,1303001,60100280,1,3,304,1,382,1,0,1,3,5,0,0,0,0,0,0,0,0,0,180134426,200,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,1,5,95,100,10000,0,0
1303002,紅寶石絲襪(S),,1303002,60100380,1,3,304,1,382,2,0,1,3,35,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,2,5,95,100,40000,0,0
1303003,阿達曼鈦絲襪(S),,1303003,60100480,1,3,304,1,382,4,0,1,3,65,0,0,0,0,0,0,0,0,0,180134426,500,180134427,40,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,4,5,95,100,70000,0,0
1303004,秘銀絲襪(S),,1303004,60112088,1,3,304,1,382,5,0,1,3,95,0,0,0,0,0,0,0,0,0,180134426,600,180134427,250,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,5,5,95,100,100000,0,0
1303005,奧里哈勒昆絲襪(S),,1303005,60112089,1,3,304,1,382,7,0,1,3,125,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,7,5,95,100,130000,0,0
1303006,艾德加印絲襪(S),,1303006,60112090,1,3,304,1,382,8,0,1,3,135,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,8,5,95,100,160000,0,0
1303007,巨人眼鏡(S),,1303007,60100279,1,3,304,1,382,10,0,1,3,185,0,0,0,0,0,0,0,0,0,180134428,650,180134429,160,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,10,5,95,100,190000,0,0
1304001,白色眼鏡(S),,1304001,100100280,1,3,302,1,382,1,0,1,3,5,0,0,0,0,0,0,0,0,0,180134426,200,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,1,5,95,100,10000,0,0
1304002,灰色眼鏡(S),,1304002,100100380,1,3,302,1,382,2,0,1,3,35,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,2,5,95,100,40000,0,0
1304003,綠色眼鏡(S),,1304003,100100480,1,3,302,1,382,4,0,1,3,65,0,0,0,0,0,0,0,0,0,180134426,500,180134427,40,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,4,5,95,100,70000,0,0
1304004,粉色眼鏡(S),,1304004,100112088,1,3,302,1,382,5,0,1,3,95,0,0,0,0,0,0,0,0,0,180134426,600,180134427,250,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,5,5,95,100,100000,0,0
1304005,黃色眼鏡(S),,1304005,100112089,1,3,302,1,382,7,0,1,3,125,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,7,5,95,100,130000,0,0
1304006,白綠眼鏡(S),,1304006,100112090,1,3,302,1,382,8,0,1,3,135,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,8,5,95,100,160000,0,0
1304007,方形黃色眼鏡(S),,1304007,100100279,1,3,302,1,382,10,0,1,3,185,0,0,0,0,0,0,0,0,0,180134428,650,180134429,160,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,10,5,95,100,190000,0,0
1305001,紅色眉心貼(S),,1305001,120100280,1,3,305,1,382,1,0,1,3,5,0,0,0,0,0,0,0,0,0,180134426,200,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,1,5,95,100,10000,0,0
1305002,綠色眉心貼(S),,1305002,120100380,1,3,305,1,382,2,0,1,3,35,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,2,5,95,100,40000,0,0
1305003,藍色眉心貼(S),,1305003,120100480,1,3,305,1,382,4,0,1,3,65,0,0,0,0,0,0,0,0,0,180134426,500,180134427,40,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,4,5,95,100,70000,0,0
1305004,粉色眉心貼(S),,1305004,120112088,1,3,305,1,382,5,0,1,3,95,0,0,0,0,0,0,0,0,0,180134426,600,180134427,250,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,5,5,95,100,100000,0,0
1305005,黃色眉心貼(S),,1305005,120112089,1,3,305,1,382,7,0,1,3,125,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,7,5,95,100,130000,0,0
1305006,白綠色眉心貼(S),,1305006,120112090,1,3,305,1,382,8,0,1,3,135,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,8,5,95,100,160000,0,0
1305007,四角黃色眉心貼(S),,1305007,120100279,1,3,305,1,382,10,0,1,3,185,0,0,0,0,0,0,0,0,0,180134428,650,180134429,160,180134430,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,50,10,5,95,100,190000,0,0
206001,手槍披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練手槍初級 +1\n? 熟練手槍中級 +1\n? 熟練手槍高級 +1\n? 熟練手槍[初級]\n? 熟練手槍[中級]\n? 熟練手槍[高級],206001,40101701,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206002,拳套披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練拳套初級 +1\n? 熟練拳套中級 +1\n? 熟練拳套高級 +1\n? 熟練拳套[初級]\n? 熟練拳套[中級]\n? 熟練拳套[高級],206002,40100101,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206003,短劍披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練短劍初級 +1\n? 熟練短劍中級 +1\n? 熟練短劍高級 +1\n? 熟練短劍[初級]\n? 熟練短劍[中級]\n? 熟練短劍[高級],206003,40100201,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206004,雙肩工具包,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練工具箱子初級 +1\n? 熟練工具箱子中級 +1\n? 熟練工具箱子高級 +1\n? 熟練工具箱子[初級]\n? 熟練工具箱子[中級]\n? 熟練工具箱子[高級],206004,40102301,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206005,鈍器披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練鈍器初級 +1\n? 熟練鈍器中級 +1\n? 熟練鈍器高級 +1\n? 熟練鈍器[初級]\n? 熟練鈍器[中級]\n? 熟練鈍器[高級],206005,40100701,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206006,地精靈披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練土初級 +1\n? 熟練土中級 +1\n? 熟練土高級 +1\n? 熟練土精靈[初級]\n? 熟練土精靈[中級]\n? 熟練土精靈[高級],206006,40101201,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206007,水精靈披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練水初級 +1\n? 熟練水中級 +1\n? 熟練水高級 +1\n? 熟練水精靈[初級]\n? 熟練水精靈[中級]\n? 熟練水精靈[高級],206007,40101301,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206008,風精靈披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練風初級 +1\n? 熟練風中級 +1\n? 熟練風高級 +1\n? 熟練風精靈熟練[初級]\n? 熟練風精靈熟練[中級]\n? 熟練風精靈熟練[高級],206008,40101501,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206009,火精靈披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練火初級 +1\n? 熟練火中級 +1\n? 熟練火高級 +1\n? 熟練火精靈[初級]\n? 熟練火精靈[中級]\n? 熟練火精靈[高級],206009,40101401,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206010,靈魂行李箱子,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練靈魂石初級 +1\n? 熟練靈魂石中級 +1\n? 熟練靈魂石高級 +1\n? 熟練靈魂石[初級]\n? 熟練靈魂石[中級]\n? 熟練靈魂石[高級],206010,40102501,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206011,雙手劍披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練雙手劍初級 +1\n? 熟練雙手劍中級 +1\n? 熟練雙手劍高級 +1\n? 熟練雙手劍[初級]\n? 熟練雙手劍[中級]\n? 熟練雙手劍[高級],206011,40100401,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206012,小型機器人,? 戰鬥披風 \n? 不可鑲嵌\n? MG 熟練初級 +1\n? MG 熟練中級 +1\n? MG 熟練高級 +1\n? MG 熟練[初級]\n? MG 熟練[中級]\n? MG 熟練[高級],206012,40102401,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
