ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4
184105406,10005000,208,聯合公會,愛因斯特,10005000,105,奧利佛都市,蘇比,很久很久以前造訪過這裡，幫助我們的巨人… 打造了他的銅像讚頌他，但同像做了太多…,隊員們一邊修煉一邊繼續推?，因為這樣城堡地板都裂了，希望你能阻止一下他們，這也不過是一兩次。,"於""唉唷唉唷城 ""消滅[奧列佛雕像]，並向位於""聯合公會""的[愛因斯特]報告。",還是要小心，盡量不要有失誤。,0,來了啊。看來在奧利佛也經歷了不少事。,0,11,1,1,1,1,154,一般,2,56,56,0,0,154,,0,0,0,0
184105407,10005000,208,聯合公會,愛因斯特,10005000,105,奧利佛都市,蘇比,做了很多事的話，立刻回去原本的地方也可以。,,"於""聯合公會""與[愛因斯特]對話。",那麼下次見了。,0,來了啊。看來在奧利佛也經歷了不少事。,0,11,1,1,1,1,154,一般,2,56,184,0,0,154,,0,0,0,0
184105501,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,如果去到山嶽地帶的話，就使用那裡的公會箱吧。雷尼的公會箱在移動上還是很有用的…。,,"於""艾爾亞諾勒山嶽地區""與[公會箱]對話。",沒有什麼事比走向新的地方更令人開心了。,0,快請進，客人。喔…。是客人，對吧?,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105502,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,山嶽地帶現在因為到處亂竄的怪物而一團混亂，突然有一股奇怪的氣息湧入。,嗯，對，就像是飛飛耶比… 雖然看起來小小可愛，實際上卻是難以消滅的傢伙。,"於""艾爾亞諾勒山嶽地區""消滅[飛飛耶比]，並向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",辛苦了。別太勉強。,0,嗚哇，謝謝你。托你的福，應該可以接很多客人了。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105503,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,"山嶽地帶有一個長得很像""小山羊""的怪物。",不同於一般的山羊，非常具有攻擊性，所以好像一直產生各種問題。,"於""艾爾亞諾勒山嶽地區""消滅[小山羊]，並向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",事情好像很多，慢慢做也無妨。,0,嗚哇，真厲害。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105504,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,山嶽地帶的鑽石耶比現在到處亂竄，要小心才是。雖然外表可愛，但卻是非常凶殘的怪物。,…若沒有相當的實力，應該會很難消滅，一定要小心。,"於""艾爾亞諾勒山嶽地區""消滅[鑽石耶比]，並向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",辛苦了。別太勉強。,0,嗚哇，謝謝你。托你的福，應該可以接很多客人了。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105505,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,山嶽地帶有很多長得和山羊相似的怪物。,"在那之中有一個傢伙身材矮小卻十分好戰…，被稱作""流氓山羊""。","於""艾爾亞諾勒山嶽地區""消滅[流氓山羊]，並向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",事情好像很多，慢慢做也無妨。,0,嗚哇，真厲害。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105506,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,被稱為傳說族群的哈雷茵一族的少女突然出現在了山嶽地帶，雖然不知道原因是什麼…。,看來還是確認一下會比較好。,"於""艾爾亞諾勒山嶽地區""消滅[哈雷茵少女]，並向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",辛苦了。別太勉強。,0,嗚哇，謝謝你。托你的福，應該可以接很多客人了。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105507,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,聽說在鑽石耶比身上發現了罕見的鑽石，人們為了占為己有而殺紅了眼。,希望你能找回這個鑽石並銷毀，你覺得如何？,"於""艾爾亞諾勒山嶽地區""消滅[鑽石耶比]並獲得<小鑽石>。之後向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",事情好像很多，慢慢做也無妨。,0,嗚哇，真厲害。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105508,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,流氓山羊的毛雖然堅硬粗糙，但是只要好好加工就能製成上等的冬衣。,嗯嗯。我需要很多毛，你願意幫我嗎？,"於""艾爾亞諾勒山嶽地區""消滅[流氓山羊]並獲得<粗糙的毛團>。之後向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",辛苦了。別太勉強。,0,嗚哇，謝謝你。托你的福，應該可以接很多客人了。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105509,10005000,213,艾爾亞諾勒山嶽地區,公會箱,10005000,208,聯合公會,愛因斯特,由於哈雷茵一族非常罕見，幾乎像是傳說一般的存在，但是最近卻出現在山嶽地帶各處啊。,因此地區間也頻頻發生混亂。若想確認真相，就需要尋找少女的物品並拿去公會箱才行。,"於""艾爾亞諾勒山嶽地區""消滅[哈雷茵少女]並獲得<少女的手帕>。之後向位於""艾爾亞諾勒山嶽地區""的[公會箱]報告。",事情好像很多，慢慢做也無妨。,0,嗚哇，真厲害。,0,35,1,1,1,1,159,一般,2,184,193,0,0,159,,0,0,0,0
184105510,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,現在艾爾亞諾勒山嶽地帶的粉粉耶比到處亂竄，一定要格外小心才行。,不同於可愛的外表與名稱，實際上非常殘暴…若沒有相當的實力是難以對付的。,"於""艾爾亞諾勒山嶽地區""消滅[粉粉耶比]，並向位於""聯合公會""的[愛因斯特]報告。",以冒險家的實力，一定可以做到的。,0,我領悟到平原的事也不容小覷啊。辛苦你了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105511,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,哈雷茵少女開始出現在山嶽地帶之後，他使喚的獅鷲寶寶好像也開始出現了。,雖然年幼，但我認為獅鷲也是非常危險的存在…冒險家你可以幫我確認看看嗎？,"於""艾爾亞諾勒山嶽地區""消滅[獅鷲寶寶]，並向位於""聯合公會""的[愛因斯特]報告。",謝謝你幫忙平原的事。,0,你的實力好像越來越好了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105512,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,哈雷茵一族眷養的獅鷲寶寶會成為優秀的哈雷茵獅鷲。,乘載著哈雷茵一族，威風凜凜地飛翔的樣貌…肯定會成為山嶽地帶的威脅。,"於""艾爾亞諾勒山嶽地區""消滅[哈雷茵獅鷲]，並向位於""聯合公會""的[愛因斯特]報告。",以冒險家的實力，一定可以做到的。,0,我領悟到平原的事也不容小覷啊。辛苦你了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105513,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,羊群之中存在著最強大的…叫做老大山羊。,偶爾會出現在山嶽地帶，每當出現時便會一直招惹動物與人類，真是令人擔心。,"於""艾爾亞諾勒山嶽地區""消滅[老大山羊]，並向位於""聯合公會""的[愛因斯特]報告。",謝謝你幫忙平原的事。,0,你的實力好像越來越好了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105514,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,山嶽地帶中常見的生物之中，有個叫做火焰奧比亞的。,雖然不會起火，但是因為數目越來越龐大，或許哪天起火了也不奇怪。請稍微削弱他們的數量，拜託了。,"於""艾爾亞諾勒山嶽地區""消滅[火焰奧比亞]，並向位於""聯合公會""的[愛因斯特]報告。",以冒險家的實力，一定可以做到的。,0,我領悟到平原的事也不容小覷啊。辛苦你了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105515,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,羊群之中也有長得像狼一樣的，但卻比想像中還要溫馴。不過，只要生氣就會變得非常恐怖…。,問題是他們最近一直處於生氣的狀態，由於情況實在太過危險，不知道該如何是好，所以希望冒險家可以幫忙消滅。,"於""艾爾亞諾勒山嶽地區""消滅[野狼小妞]，並向位於""聯合公會""的[愛因斯特]報告。",謝謝你幫忙平原的事。,0,你的實力好像越來越好了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105516,10005000,208,聯合公會,愛因斯特,10005000,213,艾爾亞諾勒山嶽地區,公會箱,山嶽地帶偶爾也會出現來路不明的生物。人面獅身寶寶好像就是那樣，需要去確認看看。,有時間的話，這件事也拜託你了。,"於""艾爾亞諾勒山嶽地區""消滅[人面獅身寶寶]，並向位於""聯合公會""的[愛因斯特]報告。",以冒險家的實力，一定可以做到的。,0,我領悟到平原的事也不容小覷啊。辛苦你了。,0,35,1,1,1,1,159,一般,2,193,193,0,0,159,,0,0,0,0
184105601,10005000,222,銀光住宅入口,艾比,10005000,212,無限迴廊,法師,你有去過神秘小矮人居住的星光平原嗎？是個非常美麗又浪漫的地方。如果有機會的話，希望你能在那裡創造美好的回憶。,,"於""銀光住宅入口""與[艾比]對話。",希望你好事多多。,0,噗嗚。原來…是冒險家啊。,0,62,1,1,1,1,170,一般,2,184,208,0,0,170,,0,0,0,0
184105602,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,原本守護利利樂的星之守護者的內心雖然很善良…，但是像那樣無差別地展開攻擊，應該沒有辦法被稱為守護者。,再加上星之守護者噴吐的暗黑氣息，正在讓星光平原陷入荒蕪。,"於""星光平原""消滅[星之守護者]，並向位於""銀光住宅入口""的[艾比]報告。",利利樂閃閃發光。,0,謝謝你協助星光平原的事。,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105603,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,月精靈是守護利利樂的人，森林守護者本是必須依照本分來守護森林的守護者才對。,但是最近卻有森林守護者變得很奇怪的傳聞。,"於""星光平原""消滅[月精靈森林守護者]，並向位於""銀光住宅入口""的[艾比]報告。",要是太辛苦，之後再做也行!,0,冒險家要閃閃發光喔!,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105604,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,自從神秘小矮人法師開始對星魔法展現執著之後，星光平原便開始發生不好的事情。,可以再努力一點，重新消滅那些傢伙嗎？,"於""星光平原""消滅[神秘小矮人法師]，並向位於""銀光住宅入口""的[艾比]報告。",利利樂閃閃發光。,0,謝謝你協助星光平原的事。,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105605,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,守衛平原的原野守護者怎麼會攻擊冒險家呢？,好像有哪裡出了問題。我去確認的期間，可以幫忙阻止他們的攻擊嗎？,"於""星光平原""消滅[月精靈原野守護者]，並向位於""銀光住宅入口""的[艾比]報告。",要是太辛苦，之後再做也行!,0,冒險家要閃閃發光喔!,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105606,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,神秘小矮人礦工本來是撿拾破碎的星星碎片，幫忙重新縫補於夜空的礦工。,但是現在卻中毒於星星碎片的力量之中，完全不交出收集到的星星碎片。可以幫我教訓礦工，讓他們清醒嗎？,"於""星光平原""消滅[神秘小矮人礦工]，並向位於""銀光住宅入口""的[艾比]報告。",利利樂閃閃發光。,0,謝謝你協助星光平原的事。,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105607,10005000,222,銀光住宅入口,艾比,10005000,222,銀光住宅入口,艾比,神秘小矮人工人之所以變那麼壞，好像都是因為從星星碎片中流露出來的星星力量。,可以幫我教訓工人，讓他們清醒嗎？,"於""星光平原""消滅[神秘小矮人工人]，並向位於""銀光住宅入口""的[艾比]報告。",要是太辛苦，之後再做也行!,0,冒險家要閃閃發光喔!,0,62,1,1,1,1,170,一般,2,208,208,0,0,170,,0,0,0,0
184105608,10005000,223,神秘小矮人倉庫,達比,10005000,222,銀光住宅入口,艾比,呼，我們神秘小矮人騎士達比現在好像因為倉庫工作而忙得不可開交啊。,如果可以的話，請幫助達比。拜託了。,"於""神秘小矮人倉庫""與[達比]對話。",謝謝。,0,快來吧! 冒險家!,0,62,1,1,1,1,176,一般,2,208,208,0,0,176,,0,0,0,0
184105609,10005000,222,銀光住宅入口,艾比,10005000,223,神秘小矮人倉庫,達比,有點像是陰森濕冷的氣息… 所謂的倉庫不都是這樣嗎？,那樣的話，為了著手調查需要冒險家的幫助! 從清潔工開始清理吧!,"於""神秘小矮人倉庫""消滅[神秘小矮人清潔工]，並向位於""銀光住宅入口""的[艾比]報告。",應該對冒險家會有幫助的啵!,0,感謝你幫助閃閃發光的利利樂。,0,62,1,1,1,1,176,一般,2,210,210,0,0,176,,0,0,0,0
184105610,10005000,222,銀光住宅入口,艾比,10005000,223,神秘小矮人倉庫,達比,我雖然是神秘小矮人族的戰士，但知道的事情卻不多! 文科、理工科、藝能科都不一樣啊!,能幫我調查這裡的收集家嗎?!,"於""神秘小矮人倉庫""消滅[神秘小矮人收集家]，並向位於""銀光住宅入口""的[艾比]報告。",利利樂是好地方!,0,下次歡迎再來!,0,62,1,1,1,1,176,一般,2,210,210,0,0,176,,0,0,0,0
184105611,10005000,222,銀光住宅入口,艾比,10005000,223,神秘小矮人倉庫,達比,就說不知道倉庫裡的學者在做些什麼了!,你能幫我稍微教訓學者嗎?!,"於""神秘小矮人倉庫""消滅[神秘小矮人學者]，並向位於""銀光住宅入口""的[艾比]報告。",應該對冒險家會有幫助的啵!,0,感謝你幫助閃閃發光的利利樂。,0,62,1,1,1,1,176,一般,2,210,210,0,0,176,,0,0,0,0
184105701,10005000,230,漂流都市,米勒,10005000,207,無限迴廊,傑伊特,聽說成為廢墟的都市突然出現，帝國開始派人進行調查。,如果有去到那裡的話，或許會需要冒險家的幫忙。雖然冒險家的實力已經在帝國傳開了…但是，選擇還是在冒險家的手上。,"於""漂流都市""與[米勒]對話。",下次再見。,0,冒險家…來這裡有什麼事嗎?,0,74,1,1,1,1,176,一般,2,184,240,0,0,176,,0,0,0,0
184105702,10005000,232,漂流都市,艾妮斯,10005000,230,漂流都市,米勒,調查的過程中有很多存在妨礙啊。其中有一個是裝甲霏霏…擁有高防禦力的手套和破壞力。,建議擴大空間並快速使用。,"於""漂流都市""消滅[裝甲霏霏]，並向位於""漂流都市""的[艾妮斯]報告。",像個冒險家般接收的樣子真讓人尊敬。,0,謝謝你，對我們的調查很有幫助。嘿嘿。,0,74,1,1,1,1,176,一般,2,240,240,0,0,176,,0,0,0,0
184105703,10005000,232,漂流都市,艾妮斯,10005000,230,漂流都市,米勒,卡伊改穿的果真是軍服吧？,那些泥人非常凶殘、固執，讓人不得不那麼想。,"於""漂流都市""消滅[卡伊改]，並向位於""漂流都市""的[艾妮斯]報告。",要是覺得困難，也可以放棄。,0,真是感激! 謝謝! 想不到將事情處理得這麼好!,0,74,1,1,1,1,176,一般,2,240,240,0,0,176,,0,0,0,0
184105704,10005000,232,漂流都市,艾妮斯,10005000,230,漂流都市,米勒,閃電舞蹈家從一開始就讓人看不順眼啊。,總是微笑著，然後撲上來挑釁。,"於""漂流都市""消滅[閃電舞蹈家]，並向位於""漂流都市""的[艾妮斯]報告。",像個冒險家般接收的樣子真讓人尊敬。,0,謝謝你，對我們的調查很有幫助。嘿嘿。,0,74,1,1,1,1,176,一般,2,240,240,0,0,176,,0,0,0,0
184105705,10005000,232,漂流都市,艾妮斯,10005000,230,漂流都市,米勒,穿著黑色衣服的男子在這座城市徘徊，處處妨礙。,希望你能去對付他。,"於""漂流都市""消滅[代理人修巴爾茲]，並向位於""漂流都市""的[艾妮斯]報告。",要是覺得困難，也可以放棄。,0,真是感激! 謝謝! 想不到將事情處理得這麼好!,0,74,1,1,1,1,176,一般,2,240,240,0,0,176,,0,0,0,0
184105706,10005000,232,漂流都市,艾妮斯,10005000,230,漂流都市,米勒,不久前破壞的機甲戰士梅依登沒有挺身戰鬥，反倒是在散發惡臭的罐頭裡撈出些什麼的樣子。,然後讓我吃掉那些從罐頭裡撈出來的東西。,"於""漂流都市""消滅[機甲戰士梅依登]，並向位於""漂流都市""的[艾妮斯]報告。",像個冒險家般接收的樣子真讓人尊敬。,0,謝謝你，對我們的調查很有幫助。嘿嘿。,0,74,1,1,1,1,176,一般,2,240,240,0,0,176,,0,0,0,0
184105707,10005000,207,無限迴廊,傑伊特,10005000,232,漂流都市,艾妮斯,如果漂流都市的工作大致結束的話就可以回去了!,,"於""無限迴廊""與[傑伊特]對話。",那麼下次再見了! 如果是有趣的事就更好了!,0,看來這段期間發生了很多事啊。,0,74,1,1,1,1,176,一般,2,240,184,0,0,176,,0,0,0,0
184105801,10004001,77,悲鳴海岸,莉茲,10005000,212,無限迴廊,法師,如果有去到華納海姆的話，請去找莉茲。,,"與""崩壞之塔""前的[莉茲]對話。",那麼還是…。,0,…是從外地來的啊…。,0,71,1,1,1,1,179,一般,2,184,228,0,0,179,,0,0,0,0
184105802,10005000,212,悲鳴海岸,法師,10004001,77,悲鳴海岸,莉茲,嗯…看來這裡充滿了不是人類的其他存在啊…過去有著悲傷故事的存在們…。,特別是有著少女臉孔的亡靈一直出現在塔和海岸邊。消滅他們。,"於""崩壞之塔""和""悲鳴海岸""消滅[崩壞的靈魂]，並向位於""崩壞之塔""前的[法師]報告。",別因為長得一樣就嚇到了。,0,辛苦你了。,0,71,1,1,1,1,179,一般,2,228,228,0,0,179,,0,0,0,0
184105803,10005000,212,悲鳴海岸,法師,10004001,77,悲鳴海岸,莉茲,必須幫助被黑暗掠奪的他們得到肉體上的安息…。,應該不需要猶豫吧？,"於""悲鳴海岸""消滅[鏽蝕的軀殼]，並向位於""崩壞之塔""前的[法師]報告。",請別管其它事情，專心面對戰鬥吧…。,0,托你的福，混亂的此處變得安定了。,0,71,1,1,1,1,179,一般,2,228,230,0,0,179,,0,0,0,0
184105804,10005000,212,悲鳴海岸,法師,10004001,77,悲鳴海岸,莉茲,充滿惡意到處飛翔的樣貌…。,能感受到在地板上爬行的同時，想將身體觸及的沙子與石頭全部消滅的意志。,"於""悲鳴之塔""消滅[魔皇的魔爪]，並向位於""崩壞之塔""前的[法師]報告。",請用冒險家的實力消滅吧…。,0,辛苦你了。,0,71,1,1,1,1,179,一般,2,228,228,0,0,179,,0,0,0,0
184105805,10005000,212,悲鳴海岸,法師,10004001,77,悲鳴海岸,莉茲,謝謝你幫助這裡的工作。與無限迴廊的法師對話過後就可以回去了。,,"與""崩壞之塔""前的[法師]對話。",一切就照神的安排…。,0,托你的福，混亂的此處變得安定了。,0,71,1,1,1,1,179,一般,2,228,228,0,0,179,,0,0,0,0
184105806,10004001,77,悲鳴海岸,莉茲,10004001,77,悲鳴海岸,莉茲,消滅黑暗的生物，就可以發現那裡面存在的核。,就支部長所說，要消滅那個東西應該是不可能的，但是讓他暫時平息是可行的。,"於""崩壞之塔地下""消滅[尼奧爾德]，並向位於""崩壞之塔""前的莉茲報告。",請盡快。,0,他也會感謝冒險家的…。因為得以安息。,0,71,1,1,1,1,179,副本,2,228,228,0,0,179,,0,0,0,0
184105901,10005000,215,貝爾法圖書館大廳,佩爾,10005000,208,聯合公會,愛因斯特,你有去過貝爾法圖書館嗎？在普雷伊奧斯…不，是在這個世界上保管最多藏書的地方。,如果想要找書，可以去問問看那裡的圖書館員。,"於""貝爾法圖書館""與[佩爾]對話。",雖然在天空海內側，但是個容易找到的地方。,0,你好! 好忙啊，真忙!,0,37,1,1,1,1,180,一般,2,184,200,0,0,180,,0,0,0,0
184105902,10005000,215,貝爾法圖書館大廳,佩爾,10005000,215,貝爾法圖書館大廳,佩爾,在新大陸到處晃晃怎麼樣啊？我有說過嗎？啊，太忙所以忘了嗎？我不知道耶。,在圖書館、綜合閱覽室徘徊的傢伙非常猖狂啊。書矮靈不停地將書櫃弄亂。,"於""綜合閱覽室""消滅[書矮靈]，並向位於""貝爾法圖書館""的[佩爾]報告。",感謝你欣然接受!,0,謝謝。你出手幫忙的佳話會一直流傳下去的。,0,37,1,1,1,1,180,一般,2,200,200,0,0,180,,0,0,0,0
184105903,10005000,215,貝爾法圖書館大廳,佩爾,10005000,215,貝爾法圖書館大廳,佩爾,幫我和莉茲一起狩獵，對我來說就是最大的幫助。,那麼消滅書妖!,"於""綜合閱覽室""消滅[書妖]，並向位於""貝爾法圖書館""的[佩爾]報告。",這地方什麼時候才能像個圖書館一樣安靜啊。,0,多虧你才得以整理好。,0,37,1,1,1,1,180,一般,2,200,200,0,0,180,,0,0,0,0
184105904,10005000,215,貝爾法圖書館大廳,佩爾,10005000,215,貝爾法圖書館大廳,佩爾,本以為只有在閱覽室，但不知道什麼時候居然入侵了書庫，把那些東西帶走了。,雖然要拿回故事精靈偷走的書會有些辛苦，但還是要教訓他們吧？呵呵。,"於""綜合閱覽室""消滅[故事精靈]，並向位於""貝爾法圖書館""的[佩爾]報告。",感謝你欣然接受!,0,謝謝。你出手幫忙的佳話會一直流傳下去的。,0,37,1,1,1,1,180,一般,2,200,200,0,0,180,,0,0,0,0
184105905,10005000,215,貝爾法圖書館大廳,佩爾,10005000,215,貝爾法圖書館大廳,佩爾,呃啊，這次是雜誌全部消失了! 到底是哪個傢伙啊…呃呃。,聽說是書怪的樣子! 你可以幫我教訓他們嗎？,"於""綜合閱覽室""消滅[書怪]，並向位於""貝爾法圖書館""的[佩爾]報告。",這地方什麼時候才能像個圖書館一樣安靜啊。,0,多虧你才得以整理好。,0,37,1,1,1,1,180,一般,2,200,200,0,0,180,,0,0,0,0
184105906,10005000,215,貝爾法圖書館大廳,佩爾,10005000,215,貝爾法圖書館大廳,佩爾,嗯嗯，啊啊!!! 只要看到他們的惡作劇就不得不感到煩躁啊。,創世主說只創造了這個世界上所需的存在，到底擾亂這個圖書館的飛翔護甲為什麼會存在呢？拜託請一定要消滅他們。,"於""綜合閱覽室""消滅[飛翔護甲]，並向位於""貝爾法圖書館""的[佩爾]報告。",這地方什麼時候才能像個圖書館一樣安靜啊。,0,多虧你才得以整理好。,0,37,1,1,1,1,180,一般,2,200,200,0,0,180,,0,0,0,0
184106001,10005000,157,鋼鐵都市,米哥安,10005000,214,天空海,聯合公會守衛,不知道是從什麼時候開始，可以從天空海去到鋼鐵都市了。其實這個城市不屬於普雷伊奧斯，但不知怎麼地就來到了這裡。,那是用言語無法形容的地方，你親自去看看會比較好。,"於""鋼鐵都市""與[米哥安]對話。",那麼路上小心。,0,喔，有什麼事嗎?,0,13,1,1,1,1,180,一般,2,179,119,0,0,180,,0,0,0,0
184106003,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,技術者們在廢鐵溪谷製造後留下了很多生活用裝備、工具、機械等等。,無線機器也是其中之一。但是自從某個瞬間閃電過後，他就開始恣意行動了。總之就是很吵啦。,"於""廢鐵溪谷入口""消滅[無線機器]，並向位於""鋼鐵都市""的[米哥安]報告。",希望機器們可以安分點。,0,謝謝你! 廢鐵溪谷這麼安靜還是第一次，真是神奇啊。,0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106004,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,帝亞歐本來是零件。但是因為他拒絕成為零件，所以開始隨意攻擊敵人。,再加上情況變得詭異…啊，連說出口都覺得彆扭。,"於""廢鐵溪谷入口""消滅[帝亞歐]，並向位於""鋼鐵都市""的[米哥安]報告。",啊哈哈，是我做不到的事，真是不好意思。,0,冒險家，真了不起。(閃爍),0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106005,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,MK5因為有輪子所以可以快速行動。更何況長得還像蟲子怪物…呃…,到底是誰創造了這種東西…真是吵死了。還不能安靜…,"於""廢鐵溪谷入口""消滅[MK5]，並向位於""鋼鐵都市""的[米哥安]報告。",希望機器們可以安分點。,0,謝謝你! 廢鐵溪谷這麼安靜還是第一次，真是神奇啊。,0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106006,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,還不是一般的無線機器，暴走無線機器真的是連技術者們帶著都無法停止。,啊，誰能來幫我解決…,"於""廢鐵溪谷入口""消滅[暴走無線機器]，並向位於""鋼鐵都市""的[米哥安]報告。",啊哈哈，是我做不到的事，真是不好意思。,0,冒險家，真了不起。(閃爍),0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106007,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,暴走帝亞歐相較於一般的帝亞歐，不但無法停歇還不停地惹事生非。更何況還把剩下的裝備和零件都搞得一團糟，真是不得了啊。,希望你能幫我阻止。,"於""廢鐵溪谷入口""消滅[暴走帝亞歐]，並向位於""鋼鐵都市""的[米哥安]報告。",希望機器們可以安分點。,0,謝謝你! 廢鐵溪谷這麼安靜還是第一次，真是神奇啊。,0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106008,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,暴走MK. V是MK5的改良版。工程師放棄部份的MK5，打算升級朝有用的方向發展，但是因為電路出現問題，變得幾乎不能使用了。,MK. V因此而暴走，使得這裡更加混亂了。,"於""廢鐵溪谷入口""消滅[暴走MK. V]，並向位於""鋼鐵都市""的[米哥安]報告。",啊哈哈，是我做不到的事，真是不好意思。,0,冒險家，真了不起。(閃爍),0,13,1,1,1,1,180,一般,2,119,119,0,0,180,,0,0,0,0
184106009,10005000,157,鋼鐵都市,米哥安,10005000,157,鋼鐵都市,米哥安,零機平常非常安定，但是如果有外地人或是擁有頻率不合的人來到這裡，就會特別吵鬧。,嗯，看今天也這麼吵鬧，應該要有人來解決吧…誰好呢？,"於""廢鐵溪谷出口""消滅[零機]，並向位於""鋼鐵都市""的[米哥安]報告。",希望機器們可以安分點。,0,謝謝你! 廢鐵溪谷這麼安靜還是第一次，真是神奇啊。,0,13,1,1,1,1,183,一般,2,119,119,0,0,183,,0,0,0,0
