ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
132004002,10005000,133,春植島,貝爾,10005000,133,春植島,貝爾,這裡有好多魔王先生的失物…搞什麼!?真是粗心大意★,.........................,消滅[博物館魔王的魔爪] 99次,....救我救我....,0,魔王真的是造成社會不安的毒瘤!,0,24,1,1,1,1,190,一般,2,267,267,0,1,200,,0,0,0,0,0,0
132004003,10005000,133,春植島,貝爾,10005000,133,春植島,貝爾,老實說，華納海姆的怪物真的很可怕!,是不是哪裡搞錯啦!?,消滅[博物館鏽蝕的軀殼] 1次,少女心是很脆弱的~,0,呼~親眼看到怪物在我眼前消失，心裡安心不少呢!,0,24,1,1,1,1,190,一般,2,267,267,0,1,200,,0,0,0,0,0,0
133002001,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的魔法師10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002002,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的吉婕兒 10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002003,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的胡桃鉗娃娃10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002004,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的匹諾曹10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002005,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的螳螂怪10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002006,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的森林守護者10次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,190,,0,0,0,0,0,0
133002007,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的可雅1次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,193,,0,0,0,0,0,0
133002008,10005000,166,無限迴廊,白鶴王子,10005000,166,無限迴廊,白鶴王子,限時闖關 貝爾利德伊! 邀請其他地圖的朋友們一起提升力量~可能會是一個非常危險的副本喔?,不過對於180等級以上的冒險家來說應該只能說是進去參觀吧~你說是不是?,"在""限時闖關!貝爾利德伊'中消滅精靈森林的歐備倫&泰翼娜1次。",期待你有好成績啊~~,0,"怎麼樣, 還可以吧?",0,39,1,1,1,1,180,限時闖關,2,184,184,0,1,195,,0,0,0,0,0,0
133003001,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的妖娘娘10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003002,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的火爆窮奇10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003003,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的牡丹燈籠10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003004,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的齊天大聖10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003005,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的毒火爆窮奇10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003006,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的鬼女10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003007,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的紅蓮10次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,205,,0,0,0,0,0,0
133003008,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的老虎拳教練1次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,208,,0,0,0,0,0,0
133003009,10005000,177,無限迴廊,獅獅,10005000,177,無限迴廊,獅獅,"喔... 竟然達到195等級以上了,厲害唷! 充分有資格可以進來這裡呢!","但這不是這麼簡單的事喔,真的要挑戰嗎?","在""限時闖關! 金蘭雲系 ""消滅仙界的阿修羅王1次。",那麼限時闖關~ 開始囉!,0,辛苦啦... 我不會過問結果怎麼樣的... 讓我靜靜的給你個擁抱吧...?,0,39,1,1,1,1,195,限時闖關,2,184,184,0,1,210,,0,0,0,0,0,0
134001001,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,有聽過關於露娜莉絲這個精靈的故事嗎? 據說是月光精靈這個種族的起源呢。,既然是月光精靈，那怎麼黑月城裡都沒有人知道呢?太妙了。,"從""華納海姆""的銀月的露娜莉絲那裡收集<甜蜜月亮>40個後去找塔莫里。",辛苦你了。,0,"勝利, 恭喜啊。",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001002,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,泰勒族貓咪好大啊!,,"從""華納海姆""的泰勒族家貓那裡收集<貓咪掛飾>30個後去找塔莫里。","大貓咪, 不好嗎?",0,"啊啊, 貓咪跑掉了，只剩下掛飾啊!",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001003,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,竟然有身穿鎧甲的貓咪! 看起來真是勇猛極了。,,"從""華納海姆""的泰勒族戰鬥貓咪那裡收集<好友的藍色石頭> 30個後去找塔莫里。",辛苦你了。,0,如果我拜託你的話，會幫我燒掉嗎?,0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001004,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,據說在華納海姆也有被黑暗汙染的精靈呢。,黑月城城主說，希望你能把他們帶回來，這樣才能看看有什麼方法可以治療那些精靈。,"從""華納海姆""的光月的露娜莉絲那裡收集<憂鬱之紋>40個後去找塔莫里。",辛苦你了。,0,…她們不是真實的，只是幻影。所以無法抓到嗎?真可惜...,0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001005,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,貓咪和女性有著密切的關係。,那些貓咪中有個傳說，就是得到魔法棒的女學生可以變身的傳說。,"從""華納海姆""的泰勒族流浪貓那裡收集<月亮貓的化妝品>20個後去找塔莫里。",辛苦你了。,0,"哼, 要給亞美看看嗎?",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001006,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"位於華納海姆的古代泰勒族的文明, 在那裡藏著我們所不知道的文物。","特別是, 不知道有沒有什麼巫具?像是劍啊, 矛槍類的...","從""華納海姆""的冥王水劍士那裡收集<海洋賢者之劍>20個後去找塔莫里。",如果可以在華納海姆找到什麼的話就帶回來給我吧?,0,"不知道為什麼就會很在意,我也沒辦法啊。",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001007,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"收到了來自奧亦奇鐵匠舖的一些委託, 對我來說有點太吃重了呢。",希望你能到華納海姆找一些對精煉技術有幫助的遺物回來。,"從""華納海姆""的冥王木劍士那裡收集<滿載恩惠的樹葉之劍>20個後去找塔莫里。",辛苦你了。,0,"果然, 看起來沒什麼事呢。",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001008,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,打倒華納海姆的墮落的龍劍士，並取回證據。,,"從""華納海姆""的漆黑的龍劍士那裡收集<深紅色的龍之劍>2個後去找塔莫里。",辛苦你了。,0,"勝利, 恭喜啊。",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,,0,0,0,0,0,0
134001009,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,無限迴廊的魔法師說他的魔法石被偷走了，如果有發現什麼的話請通知我。,,"從""華納海姆""的女祭司的幻影那裡收集<傑伊特的魔法石>1個後去找塔莫里。",辛苦你了。,0,在華納海姆的怪物手上? …這還真是奇怪啊。,0,71,1,1,1,1,195,一般,2,20,266,0,1,205,,0,0,0,0,0,0
134001010,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,因為愛麗絲的關係，說到泰勒族就會讓人想到他們是很會用弓箭的民族。,你去翻找一些史料就可以知道，這不是亂說的。,"從""華納海姆""的泰勒族的幻影那裡收集<帕瑪的弓箭>1個後去找塔莫里。",辛苦你了。,0,"哼, 果然, 和她的弓箭類似啊...",0,71,1,1,1,1,195,一般,2,20,266,0,1,205,,0,0,0,0,0,0
134001011,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(少女的手上浮現了粗大的矛槍影像。),"到""世界樹的幻影""從舉著矛槍的愛音惠萊爾那裡收集<戰士的矛槍>40個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,"(少女好像想表達""辛苦你了""。)",0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001012,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(少女的手上出現了有三個刃的矛槍模樣。),"到""世界樹的幻影""從舉著三叉戟的愛音惠萊爾身上收集<戰士的三叉戟>40個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,"(少女好像想表達""辛苦你了""。)",0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001013,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(少女的手上出現了像是有著如斧頭般大的刀刃的矛槍樣貌。),"到""世界樹的幻影""從舉著戟的愛音惠萊爾那裡收集<戰士的戟>40個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,"(少女好像想表達""辛苦你了""。)",0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001014,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(少女的的手上浮現了又大又重的手斧頭影像。),"到""世界樹的幻影""從舉著斧頭的愛音惠萊爾身上收集<戰士的鐵斧>40個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,"(少女好像想表達""辛苦你了""。)",0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001015,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(一出現可怕又凶殘的老鷹影像，少女開始感到不悅。),"到""世界樹的幻影""從赫雷司貝格身上收集<巨鳥的羽毛>30個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,(少女說做得好，下意識想摸我的頭，臉變紅了。),0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001016,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女看起來像是要說什麼一樣，眼睛閃閃發光，並指出了任務目的。),(出現了美麗的鷹身女妖在嘴唇上擦東西的影像。),"到""世界樹的幻影""從貝爾德波尼爾身上收集<口紅>30個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,(少女摸著自己的嘴唇，看起來好像有點羨慕的樣子。),0,79,1,1,1,1,195,一般,2,281,275,0,1,205,在副本中更容易獲得的感覺..?!,0,0,0,0,0,0
134001017,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女的旁邊出現了傑伊特的影像) 在世界樹的幻影製作出的怪物中有萊莉製作出來的怪物，好像是顏色漆黑的龍... 如果見到牠的話，可以把那個龍身上戴著的魔法石拿來給我嗎?,真是好奇之前她製造虎文克魯斯所用的魔法石的型態。,"到""世界樹的幻影""從黑龍的幻影身上取得<萊莉的魔法石>1個後去找少女。",(少女握緊雙拳比出加油!的姿勢),0,這個不是一般的蛋糕嗎...? 嗯...?,0,79,1,1,1,1,195,一般,2,281,275,0,1,205,,0,0,0,0,0,0
134001018,10005000,240,異世界,少女,10005000,240,異世界,少女,(少女的旁邊出現了傑利的影像)製作看起來最強大的存在-虎文克魯斯時是薩伊安幫忙的...,到底她所使用的魔法石有什麼構造呢...?,從主神的幻影那裡收集<薩伊安的魔法石>1個後去找少女。,(少女握緊雙拳比出加油!的姿勢),0,....這個?... 只有這個...?,0,79,1,1,1,1,195,一般,2,281,275,0,1,205,,0,0,0,0,0,0
134001019,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"想要打開""夢之路""的""花之倉庫""的話就必須到""花之路""尋找鑰匙。",,"到華納海姆的""花之路""收集1隻花之鑰匙, 就可以進入夢之路的""花之倉庫""。",拿到鑰匙後要快點用掉喔。,0,可以直接進入倉庫嗎?,0,71,1,1,1,1,195,一般,2,20,266,0,1,205,已獲得的鑰匙超過72小時，就會壞掉的~,0,0,0,0,0,0
134001020,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"想要打開""夢之路""的""月亮倉庫""就必須到""月之路""尋找鑰匙。",,"到華納海姆的""月之路""收集一隻月亮鑰匙, 就可以進入夢之路的""月亮倉庫""。",拿到鑰匙後要快點用掉喔。,0,我真好奇倉庫裡有什麼獎勵呢。,0,71,1,1,1,1,195,一般,2,20,266,0,1,205,已獲得的鑰匙超過72小時，就會壞掉的~,0,0,0,0,0,0
134001021,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,那麼要來試試看野狼或是野狗嗎?,,"到""地鐵站""消滅 [野狼]15次。",送到動物醫院去吧。,0,"嗯, 好像稍微乾淨了一點啊?",0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001022,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,即使是用兩隻腳走路，也有可能是一隻狗喔?,,"到""地鐵站""消滅 [強盜狼]15次。",狗是很可愛啦，但是換毛的時候很煩捏。,0,太好了。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001023,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,幫我跟他說Cosplay請到Comic Party再進行。,,"到""地鐵站""消滅 [白巾盜賊]1次。","像那種連更衣室都不會使用的傻瓜,沒有資格這樣玩!",0,藍色眼睛的Otaku意外的很強悍啊。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001024,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,"如果可以轉的很順利的話就是煮熟的雞蛋, 晃來晃去的話就是生雞蛋吧?",,"到""地鐵站""消滅 [唉喲特攻隊]15次。",還是直接敲敲看是什麼樣的雞蛋。,0,雖然受精卵很好吃，但有點害怕打開它。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001025,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,境內的治安不是很好呢，最討厭那些卑鄙的小偷了。,,"到""地鐵站""消滅 [盜賊團]15次。",Don't touch老奶奶的包包!,0,要做就要做大的。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001026,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,要不要穿上西裝來玩黑手黨遊戲啊?,,"到""地鐵站""消滅 [安迪]15次。",Hurry Up!,0,看來你對墨鏡的喜好不怎麼樣嘛。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001027,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,那種亂七八糟的髮型跟西裝不搭啦。,,"到""地鐵站""消滅 [喬伊]15次。",不如勸他走嘻哈時尚路線?,0,"哎呀, 把頭都給抓爛了...",0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001028,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,…境內有一些人用慢動作玩遊戲玩一玩還跌倒咧...,,"到""地鐵站""消滅 [尼歐]15次。",手臂晃來晃去的...,0,是模仿電影主角?,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001029,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,"哼, 這個傢伙是從哪裡的Space-Prison逃脫出來的嗎?",,"到""地鐵站""消滅 [魯茲曼]1次。",看起來有點難纏。,0,Not Bad，辛苦你了。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001030,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,"這些小狗狗看起來滿可愛的, 牠們有點可憐。",,"到""地鐵站""消滅 [帕比]15次。",要送到寵物店去嗎?,0,"唉唉, 這些忠心的傻瓜們。",0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134001031,10005000,121,大蘋果之城,索妮爾,10005000,121,大蘋果之城,索妮爾,那些白痴的隊長做得還不錯嘛。,,"消滅""地鐵站""的Boss [巴里伍德]一次。",要是太過鬆懈的話，屁股可能會被踹到喔?,0,其實我是不討厭那些傢伙啦。,0,39,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
134005001,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"華納海姆的泰勒族村莊遺跡, 請攻略月之路後再過來。",,"在華納海姆 ""月之路""打倒[泰勒族的幻影]1次。",祝你好運。,0,攻略了月之路啊，辛苦你啦。,0,33,1,1,1,1,195,評價點數,2,20,272,0,1,205,,0,0,0,0,0,0
134005002,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"華納海姆的泰勒族村莊遺跡, 請攻略花之路後再過來。",,"在華納海姆 ""花之路""打倒 [女祭司的幻影]1次。",祝你好運。,0,還突破了花之路?真了不起。,0,33,1,1,1,1,195,評價點數,2,20,271,0,1,205,,0,0,0,0,0,0
134005003,10005000,56,奧亦奇村莊,塔莫里,10005000,56,奧亦奇村莊,塔莫里,"華納海姆的泰勒族村莊遺跡, 請攻略夢之路後再過來。",,"在華納海姆 ""夢之路""狩獵[阿卡修拉的幻影]。",祝你好運。,0,看來出沒在華納海姆的幻影不是你的對手呢。,0,33,1,1,1,1,195,評價點數,2,20,273,0,1,205,,0,0,0,0,0,0
134007000,10005000,144,大蘋果之城,阿爾藍,10005000,144,大蘋果之城,阿爾藍,怪物塔的客人還真是多，不如以他們為對象來做點生意吧?,...阿爾藍是這樣說的啦。如果有怪物攻略集不是很好嗎?,"消滅""地鐵站""的Boss [巴里伍德]一次。",嗯? 感覺應該會有客人過來...,0,怪物攻略集? 這個好像有點商機喔? 謝謝!,0,78,1,1,1,1,195,一般,2,285,285,0,1,205,,0,0,0,0,0,0
141001001,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,歡迎到吉恩蒂亞公園! 我一直在等待冒險家的到來呢~,首先先拜託你探索無樹平原地區地區吧。如果有發現什麼特別的地方就來向我報告。,探索無樹平原地區後回來。,那就拜託你了~,0,"哇, 你回來的還真快!",0,80,1,1,1,1,130,一般,2,286,286,0,1,140,,0,0,0,0,0,0
141001002,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,無樹平原地區怎麼樣呢? 現在要開場的話，會不會有很多問題...?,先幫我整理一下從入口開始就吵吵鬧鬧的愛司皮克吧。簡直煩人到極點了，讓人無法出入啊。,"到""無樹平原""狩獵[無樹平原的禿鷲] 50隻。",那我就相信冒險家囉。,0,真是謝謝你啊。,0,80,1,1,1,1,130,一般,2,286,286,141001007,1,140,,0,0,0,0,0,0
141001003,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,無樹平原到處都是坑洞啊~!!! 土撥鼠快槍手那些傢伙們一直到處挖洞真是氣死人了!!!,"冒險家, 請幫幫忙吧.. 我今天掉到洞裡三次了呢，嗚嗚。","到""無樹平原""狩獵[無樹平原的土撥鼠快槍手] 60隻。",別忘了要幫忙擋住坑洞喔。,0,真的很感謝。,0,80,1,1,1,1,130,一般,2,286,286,141001008,1,140,,0,0,0,0,0,0
141001004,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,獵犬每天晚上都在咆哮，吵的我睡不著覺啦…,白天也超吵的，想補眠也補不了，可以幫幫忙嗎?,"到""無樹平原""狩獵[無樹平原的獵犬] 50隻。",再這樣下去…壓力實在是..太大…,0,現在終於可以好好睡覺了..z..zZ,0,80,1,1,1,1,130,一般,2,286,286,141001009,1,140,,0,0,0,0,0,0
141001005,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,火焰奧比亞真是可愛，看牠咚咚咚跑來跑去的樣子真是有趣。,不過為了公園開幕的事情，這也是不得已的。雖然很可惜，還是要麻煩你處理一下奧比亞。,"到""無樹平原""狩獵[無樹平原的火焰奧比亞] 50隻。",一次全部給我吧。,0,謝謝你幫我處理這麼棘手的事情。,0,80,1,1,1,1,130,一般,2,286,286,141001010,1,140,,0,0,0,0,0,0
141001006,10005000,211,吉恩蒂亞公園大廳,公園的少女,10005000,211,吉恩蒂亞公園大廳,公園的少女,哈雷茵少女有時候會在無樹平原地區徘徊呢。,你不覺得讓一個少女獨自留在那些怪獸中間很危險嗎?,"到""無樹平原""消滅[無樹平原的哈雷茵少女]30次。","好好唸唸她,把她送回家吧。",0,你做了件很了不起的事情呢~,0,80,1,1,1,1,130,一般,2,286,286,141001011,1,140,,0,0,0,0,0,0
