ID,_Name,_StageID,_MapGroupID,_MapID,_PosX,_PosY,_RectLeft,_RectTop,_RectRight,_RectBottom,_ObjectImage,_TipMessage,_EventType,_EventTypeID,_EventSubType,_ObjectTerrain,_ObjectFlip,_Description,_Icon,_Icon_Index,_Consumption_ItemID,_Field_Dynamic_Create,_Ind_Num,_Fx_id,_Portal_Time_Count,_Title,_npc_Type,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Require9_Type,_Require9_ID,_Require9_Value1,_Require9_Value2,_Require10_Type,_Require10_ID,_Require10_Value1,_Require10_Value2,_ErrorMessage
1034,傑尼斯,6,6,0,992,1328,45,150,45,40,812010107,和傑尼斯對話,1,1034,0,2,0,艾利亞斯 機場的空姐。,10005000,135,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60051,艾利亞斯,6,6,0,3136,1343,64,16,64,16,0,往艾利亞斯移動,3,6051,0,0,0,往艾利亞斯移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1046,雷米,6,7,0,736,1376,45,150,45,40,812000212,和雷米對話,1,1046,0,2,0,艾利亞斯 格鬥場助手。擔心因為沒時間休假而越來越糟糕的皮膚。,10005000,23,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1047,寧,6,7,0,1472,1376,45,150,45,40,812000215,和寧對話,1,1047,0,2,0,艾利亞斯 格鬥場助手。曾經夢想要當主播，不知何時變成想當格鬥的場解說員。,10005000,26,0,0,0,0,0,[格鬥物品交易],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1050,葛莉思,6,7,0,2208,1376,45,150,45,40,812000213,和葛莉思對話,1,1050,0,2,0,艾利亞斯 格鬥場助手。對格鬥場的盛況感到欣慰。,10005000,24,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60054,艾利亞斯,6,7,0,96,1391,64,16,64,16,0,往艾利亞斯移動,3,6054,0,0,0,往艾利亞斯移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1044,貝倫,6,4,0,250,1319,45,150,45,200,812000206,和貝倫對話,1,1044,0,2,0,艾利亞斯 餐廳的負責人。曾向貝羅斯 餐廳的沃爾丁學習過烹飪。,10005000,17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1045,瑪妮,6,4,0,1088,1319,45,150,45,200,812000207,和瑪妮對話,1,1045,0,2,0,艾利亞斯 餐廳的女服務生，親切活潑深受顧客喜愛。,10005000,18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60062,艾利亞斯,6,4,0,700,1359,64,16,64,16,0,往艾利亞斯移動,3,6062,0,0,0,往艾利亞斯移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60020,寶妮,6,1,0,755,863,45,150,45,40,812010001,和寶妮對話,6,60020,0,2,0,時尚商店的老闆寶妮小姐，似乎和科洛安互有好感。真的嗎?,10005000,80,0,0,0,0,0,[美妝店],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60703,科洛安,6,1,0,200,863,45,150,45,40,812010247,和科洛安對話,9,60703,0,2,0,研究結果就是這個!?可以轉換性別。,10005000,158,0,0,0,0,0,[變更性別],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60063,艾利亞斯,6,1,0,1214,863,64,16,64,16,0,往艾利亞斯移動,3,6063,0,0,0,往艾利亞斯移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60065,艾利亞斯,6,5,0,3136,800,64,16,64,16,0,往艾利亞斯移動,3,6065,0,0,0,往艾利亞斯移動。,10005000,0,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60066,溫泉屋頂,6,5,0,64,800,64,16,64,16,0,往溫泉屋頂移動,3,6066,0,0,0,往溫泉屋頂移動。,10005000,0,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401000101,??? 1,2,0,0,608,1360,45,150,45,40,0,,8,401000101,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401000201,??? 2,2,0,0,608,1360,45,150,45,40,0,,8,401000201,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12000,阿爾卡笛亞,12,0,0,3100,783,64,16,64,16,0,往阿爾卡笛亞 1移動\n(31~37Lv.),3,610501,0,0,0,往阿爾卡笛亞 1移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12002,龍京,12,0,0,96,1375,64,16,64,16,0,往龍京移動,3,12002,0,0,0,往龍京移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115013901,紅高粱地2,12,0,0,3100,1375,64,16,64,16,0,紅高粱地2\n(29~30Lv.),3,12007,0,0,0,往紅高粱地 2移動。,10005000,61,0,0,0,900,0,,0,4,3,115013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,往紅高粱地 2移動。
115013902,紅高粱地2,12,0,0,3100,1375,64,16,64,16,0,紅高粱地2\n(29~30Lv.),3,12001,0,0,0,往紅高粱地 2移動。,10005000,61,0,0,0,0,0,,0,4,4,115013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,往紅高粱地 2移動。
3210001,前往深淵高梁地,12,1,0,3100,783,64,16,64,16,0,前往紅高粱地(深淵),3,3210001,0,0,0,前往紅高粱地(深淵),10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,限200級以上可進入
115013903,紅高粱地1,12,1,0,96,1375,64,16,64,16,0,紅高粱地1\n(29~30Lv.),3,12003,0,0,0,往紅高粱地 1移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180003,任務,12,0,0,864,1375,96,128,96,128,0,,4,180003,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15000,往黑月城 2移動,15,0,0,2848,543,64,16,64,16,0,往黑月城 2移動,3,15000,0,0,0,往黑月城 2移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150004,奧亦奇,15,0,0,192,367,64,16,64,16,0,往奧亦奇移動,3,150004,0,0,0,往奧亦奇移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15001,往黑月城 1移動,15,1,0,576,543,64,16,64,16,0,往黑月城 1移動,3,15001,0,0,0,往黑月城 1移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15002,往黑月城 3移動,15,1,0,2976,623,64,16,64,16,0,往黑月城 3移動,3,15002,0,0,0,往黑月城 3移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15003,往黑月城 2移動,15,2,0,352,639,64,16,64,16,0,往黑月城 2移動,3,15003,0,0,0,往黑月城 2移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15004,往黑月城 4移動,15,2,0,3040,655,64,16,64,16,0,往黑月城 4移動,3,15004,0,0,0,往黑月城 4移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15005,往黑月城 3移動,15,3,0,416,1391,64,16,64,16,0,往黑月城 3移動,3,15005,0,0,0,往黑月城 3移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15006,往黑月城 5移動,15,3,0,2528,447,64,16,64,16,0,往黑月城 5移動,3,15006,0,0,0,往黑月城 5移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15007,往黑月城 4移動,15,4,0,320,479,64,16,64,16,0,往黑月城 4移動,3,15007,0,0,0,往黑月城 4移動,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150901,十六日的月,15,4,0,448,1391,64,16,64,16,0,十六日的月\n(Lv.53~55),3,150901,0,0,0,往黑月城的秘密監獄移動。,10005000,61,0,0,8,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151025,黑月城 青龍室,15,0,0,420,1121,10,30,10,30,0,黑月城迷宮,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151122,黑月城 白虎室,15,0,0,550,737,10,30,10,30,0,黑月城迷宮,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151223,黑月城 朱雀室,15,0,0,1572,1120,10,30,10,30,0,玄武門入口,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,愛麗絲石塔,15,1,0,928,543,64,16,64,16,0,[ 愛麗絲石塔 ]\n請問是否儲存目前位置?,2,9,2,0,0,[記憶] 黑月城 愛麗絲石塔。玩家處於無法使用愛麗絲石塔和無法戰鬥的狀態時，將返回最後儲存的記憶。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,愛麗絲石塔,15,4,0,1952,1398,64,16,64,16,0,[ 愛麗絲石塔 ]\n請問是否儲存目前位置?,2,10,2,0,0,[記憶] 黑月城 愛麗絲石塔。玩家處於無法使用愛麗絲石塔和無法戰鬥的狀態時，將返回最後儲存的記憶。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194008401,[2019 4Q 輔助]愛麗絲的不安 (4),15,4,0,2145,1393,250,400,250,800,0,,8,194008401,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194008501,[2019 4Q 輔助]愛麗絲的不安 (5-1),15,4,0,2145,1393,250,400,250,800,0,,8,194008501,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7871,黑月公主,15,4,0,2145,1393,45,180,45,40,812010282,黑月公主,1,7871,0,2,0,正在休息的黑月公主。很多時候都在發呆。,10005000,110,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9000013,,16,2,0,2416,1551,37,336,37,45,0,,8,9000013,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6023,魯道夫,16,1,0,928,864,45,150,45,40,812010085,和魯道夫對話,1,6023,0,2,0,為收集珍貴材料而來到雪原的魯道夫，但事情可沒想像中容易!,10005000,115,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1290,冰女,16,2,0,2717,1540,45,150,45,40,812010100,和冰女對話,1,1290,0,2,0,,10005000,128,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160101,貝勒翰之橋,16,0,0,96,496,64,16,64,16,0,往貝勒翰之橋移動,3,16001,0,0,0,往貝勒翰之橋移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160102,雷弗利治雪原,16,0,0,3104,1248,64,16,64,16,0,往雷弗利治雪原移動,3,160102,0,0,0,往雷弗利治雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160201,貝斯雪原,16,1,0,96,2848,64,16,64,16,0,往貝斯雪原移動,3,160201,0,0,0,往貝斯雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160202,史波萊諾雪原,16,1,0,3104,1136,64,16,64,16,0,往史波萊諾雪原移動,3,160202,0,0,0,往史波萊諾雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60067,貝勒翰之橋,16,2,0,3136,1216,64,16,64,16,0,往貝勒翰之橋移動,3,6067,0,0,0,往貝勒翰之橋移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160301,雷弗利治雪原,16,2,0,96,2848,64,16,64,16,0,往雷弗利治雪原移動,3,160301,0,0,0,往雷弗利治雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160302,溫泉男湯,16,2,0,2592,1552,64,16,64,16,0,往男湯移動,3,160302,0,0,0,往男湯移動。,10005000,61,0,0,0,900,0,,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[ 男湯 ]\n要是有女生進去的話會害羞尖叫。
160303,溫泉女湯,16,2,0,2848,1552,64,16,64,16,0,往女湯移動,3,160303,0,0,0,往女湯移動。,10005000,61,0,0,0,900,0,,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[ 女湯 ]\n雖然很欣賞男生的男子氣概，但還是不能讓男生進來!
160304,極地迷宮,16,2,0,480,800,128,16,128,16,0,極地迷宮移動(Lv.100~103),3,160304,0,0,0,往極地迷宮移動。,10005000,61,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160306,雪狸貓溫泉,16,2,0,3104,1552,64,16,64,16,0,往雪狸貓溫泉移動,3,160306,0,0,0,往雪狸貓溫泉移動。,10005000,61,0,0,0,900,0,,0,7,1,19000901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,進入雪狸貓溫泉需要[雪狸貓溫泉券]。
160001,亞特蘭提斯,16,3,0,64,800,64,16,64,16,0,往亞特蘭提斯移動,3,160001,0,0,0,往亞特蘭提斯移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160002,貝斯雪原,16,3,0,3136,800,64,16,64,16,0,往貝斯雪原移動,3,160002,0,0,0,往貝斯雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160401,史波萊諾雪原,16,4,0,64,1375,64,16,64,16,0,往史波萊諾雪原移動,3,160401,0,0,0,往史波萊諾雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160501,史波萊諾雪原,16,5,0,3136,1343,64,16,64,16,0,往史波萊諾雪原移動,3,160501,0,0,0,往史波萊諾雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160601,史波萊諾雪原,16,6,0,1600,1343,64,16,64,16,0,往史波萊諾雪原移動,3,160601,0,0,0,往史波萊諾雪原移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114007102,春植領主館 3,16,2,0,2446,1551,96,160,96,160,0,雪中的溫泉… 頗有情調的?,4,114007102,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160402,溫泉男湯,16,4,0,192,1344,64,128,64,128,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160502,溫泉女湯,16,5,0,3008,1344,64,128,64,128,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,愛麗絲石塔,16,1,0,1056,880,64,16,64,16,0,[ 愛麗絲石塔 ]\n請問是否儲存目前位置?,2,17,2,0,0,[記憶] 雷弗利治雪原 愛麗絲石塔。玩家處於無法使用愛麗絲石塔和無法戰鬥的狀態時，將返回最後儲存的記憶。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100134,貝勒翰之橋入場,16,3,0,1716,799,96,144,96,144,0,,11,100134,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6008,瓊基恩,22,1,0,2158,799,45,150,45,40,812000307,和瓊基恩對話,1,6008,0,2,0,教導年輕人成才的瓊基恩老師。,10005000,45,0,0,0,0,0,[教官],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22005,阿爾卡笛亞 1,22,1,0,3072,1568,64,16,64,16,0,往阿爾卡笛亞 1移動,3,22005,0,0,0,往阿爾卡笛亞 1移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22007,阿爾卡笛亞 4,22,1,0,512,592,64,16,64,16,0,往阿爾卡笛亞 3移動,3,22007,0,0,0,往阿爾卡笛亞 4移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22008,阿爾卡笛亞 3,22,2,0,3072,560,64,16,64,16,0,往阿爾卡笛亞 2移動,3,22008,0,0,0,往阿爾卡笛亞 3移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22011,香格里拉,22,2,0,576,432,64,16,64,16,0,往香格里拉移動,3,22011,0,0,0,往香格里拉移動。,10005000,61,0,0,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,香格里拉
115014901,,22,2,0,955,432,64,16,64,16,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115014902,,22,2,0,955,432,64,16,64,16,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115014903,,22,2,0,955,432,64,16,64,16,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22001,阿爾卡笛亞 2,22,0,0,3085,527,64,16,64,16,0,往阿爾卡笛亞 2移動,3,22002,0,0,0,往阿爾卡笛亞 2移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22010,紅高粱地,22,0,0,100,527,64,16,64,16,0,移動至紅高粱地,3,22000,0,0,0,移動至紅高粱地。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180006,任務,22,1,0,352,1920,96,144,96,144,0,,4,180006,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,愛麗絲石塔,22,1,0,2304,800,64,16,64,16,0,[ 愛麗絲石塔 ]\n請問是否儲存目前位置?,2,4,2,0,0,[記憶] 阿爾卡笛亞 愛麗絲石塔。玩家處於無法使用愛麗絲石塔和無法戰鬥的狀態時，將返回最後儲存的記憶。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58958901,轉職中心,24,1,0,1792,1359,64,16,64,16,0,,0,0,0,0,0,轉職小幫手,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24000,奧亦奇,24,0,0,96,1183,64,16,64,16,0,往奧亦奇移動,3,24000,0,0,0,往奧亦奇移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
