ID,_Default_Delay,_Attack1_Use_Check,_Attack1_Rect_Check,_Attack1_Rect_Left,_Attack1_Rect_Top,_Attack1_Rect_Right,_Attack1_Rect_Bottom,_Attack1_Target_Require_Type,_Attack1_Target_Require_ID,_Attack1_Target_Require_Value1,_Attack1_Target_Require_Value2,_Attack1_Require_Type,_Attack1_Require_ID,_Attack1_Require_Value1,_Attack1_Require_Value2,_Attack2_Use_Check,_Attack2_Rect_Check,_Attack2_Rect_Left,_Attack2_Rect_Top,_Attack2_Rect_Right,_Attack2_Rect_Bottom,_Attack2_Target_Require_Type,_Attack2_Target_Require_ID,_Attack2_Target_Require_Value1,_Attack2_Target_Require_Value2,_Attack2_Require_Type,_Attack2_Require_ID,_Attack2_Require_Value1,_Attack2_Require_Value2,_Attack3_Use_Check,_Attack3_Rect_Check,_Attack3_Rect_Left,_Attack3_Rect_Top,_Attack3_Rect_Right,_Attack3_Rect_Bottom,_Attack3_Target_Require_Type,_Attack3_Target_Require_ID,_Attack3_Target_Require_Value1,_Attack3_Target_Require_Value2,_Attack3_Require_Type,_Attack3_Require_ID,_Attack3_Require_Value1,_Attack3_Require_Value2,_Attack4_Use_Check,_Attack4_Rect_Check,_Attack4_Rect_Left,_Attack4_Rect_Top,_Attack4_Rect_Right,_Attack4_Rect_Bottom,_Attack4_Target_Require_Type,_Attack4_Target_Require_ID,_Attack4_Target_Require_Value1,_Attack4_Target_Require_Value2,_Attack4_Require_Type,_Attack4_Require_ID,_Attack4_Require_Value1,_Attack4_Require_Value2,_Attack5_Use_Check,_Attack5_Rect_Check,_Attack5_Rect_Left,_Attack5_Rect_Top,_Attack5_Rect_Right,_Attack5_Rect_Bottom,_Attack5_Target_Require_Type,_Attack5_Target_Require_ID,_Attack5_Target_Require_Value1,_Attack5_Target_Require_Value2,_Attack5_Require_Type,_Attack5_Require_ID,_Attack5_Require_Value1,_Attack5_Require_Value2,_Attack6_Use_Check,_Attack6_Rect_Check,_Attack6_Rect_Left,_Attack6_Rect_Top,_Attack6_Rect_Right,_Attack6_Rect_Bottom,_Attack6_Target_Require_Type,_Attack6_Target_Require_ID,_Attack6_Target_Require_Value1,_Attack6_Target_Require_Value2,_Attack6_Require_Type,_Attack6_Require_ID,_Attack6_Require_Value1,_Attack6_Require_Value2,_AttackDelayMin1,_AttackDelayMax1,_AttackDelayMin2,_AttackDelayMax2,_AttackDelayMin3,_AttackDelayMax3,_AttackDelayMin4,_AttackDelayMax4,_AttackDelayMin5,_AttackDelayMax5,_AttackDelayMin6,_AttackDelayMax6,_Attack_Probability1,_Attack_Probability2,_Attack_Probability3,_Attack_Probability4,_Attack_Probability5,_Attack_Probability6,_AttackCoolTime1,_AttackCoolTime2,_AttackCoolTime3,_AttackCoolTime4,_AttackCoolTime5,_AttackCoolTime6
870,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,1,1,0,-60,90,30,0,0,0,0,0,0,,,1,1,0,-60,300,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,0,0,100,100,100,100,0,0,30,30,30,30,200,0
871,10,1,1,0,-200,155,200,0,0,0,0,0,0,,,1,1,-60,-60,80,30,0,0,0,0,0,0,,,1,1,0,-80,200,30,0,0,0,0,0,0,,,1,1,0,-60,155,30,0,0,0,0,0,0,,,1,1,0,-60,155,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,0,0,80,40,30,40,50,20,30,50,150,80,3000,0
872,10,1,1,0,-200,65,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,-80,200,30,0,0,0,0,0,0,,,1,1,0,-60,65,30,0,0,0,0,0,0,,,1,1,0,-60,65,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,22,15,20,15,20,15,20,0,0,80,20,30,40,50,20,30,400,150,80,3000,0
873,10,1,1,0,-200,90,200,0,0,0,0,0,0,,,1,1,0,-100,100,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,15,15,20,0,0,0,0,0,0,0,0,60,40,0,0,0,0,30,40,0,0,0,0
874,10,1,1,0,-200,90,200,0,0,0,0,0,0,,,1,1,0,-100,100,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,15,15,20,0,0,0,0,0,0,0,0,60,40,0,0,0,0,30,40,0,0,0,0
875,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,-60,420,30,0,0,0,0,0,0,,,1,1,0,-60,420,30,0,0,0,0,0,0,,,1,1,0,-60,420,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,20,15,20,15,20,15,20,15,20,0,0,100,100,100,100,100,0,30,40,40,40,40,0
876,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,1,1,0,-60,120,30,0,0,0,0,0,0,,,1,1,0,-60,150,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,20,15,20,15,20,0,0,0,0,0,0,100,100,100,0,0,0,30,10,10,0,0,0
877,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
878,10,1,1,0,-200,200,200,0,0,0,0,0,0,,,1,1,0,-60,200,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,12,0,0,0,0
879,10,1,1,0,-200,500,200,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,1,1,0,-60,1000,30,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,15,20,100,0,0,0,100,100,30,15,15,15,600,15
880,10,1,1,0,-200,200,200,0,0,0,0,0,0,,,1,1,60,-90,360,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,60,40,0,0,0,0,30,40,0,0,0,0
881,10,1,1,0,-200,130,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
882,10,1,1,0,-200,63,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
883,10,1,1,0,-200,100,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
884,10,1,1,0,-200,500,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,40,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
885,10,1,1,0,-200,130,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
886,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
887,10,1,1,0,-200,220,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
888,10,1,1,0,-200,60,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
889,10,1,1,0,-200,520,200,0,0,0,0,0,0,,,1,1,0,-380,420,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,40,0,0,0,0
890,10,1,1,0,-200,70,200,0,0,0,0,0,0,,,1,1,0,-60,70,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,20,0,0,0,0
891,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
892,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
893,10,1,1,0,-200,100,200,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,350,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,0,0,100,100,100,0,100,0,30,100,600,100,100,0
894,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
895,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
896,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-100,300,30,0,0,0,0,0,0,,,1,1,0,-100,250,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,0,0,0,0,0,0,50,30,20,0,0,0,30,100,100,0,0,0
897,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-100,300,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,70,30,0,0,0,0,30,100,0,0,0,0
898,10,1,1,0,-200,350,200,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,1,1,0,-60,330,30,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,15,20,100,100,100,100,0,100,30,100,100,100,100,100
899,10,1,1,0,-60,100,-30,0,0,0,0,0,0,,,1,1,0,-80,100,-30,0,0,0,0,0,0,,,1,1,0,-60,100,-30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,0,0,0,0,0,0,50,35,15,0,0,0,30,100,100,0,0,0
900,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-100,300,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,60,40,0,0,0,0,30,30,0,0,0,0
901,10,1,1,0,-200,250,200,0,0,0,0,0,0,,,1,1,0,-60,120,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,30,0,0,0,0
902,10,1,1,0,-200,250,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,-60,30,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,12,25,0,0,0,0,0,0,100,0,100,0,0,0,30,0,30,0,0,0
903,10,1,1,0,-200,240,200,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,1,1,-200,-60,0,30,0,0,0,0,0,0,,,1,1,0,-60,500,30,0,0,0,0,0,0,,,1,1,0,-60,390,30,0,0,0,0,0,0,,,1,1,0,-60,450,30,0,0,0,0,0,0,,,15,20,12,25,12,25,12,25,12,25,12,25,100,0,100,0,100,100,30,600,100,600,12,12
904,10,1,1,0,-200,240,200,0,0,0,0,0,0,,,1,1,0,-60,2000,30,0,0,0,0,0,0,,,1,1,0,-60,2000,30,0,0,0,0,0,0,,,1,1,0,-60,1000,30,0,0,0,0,0,0,,,1,1,0,-60,200,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,12,25,12,25,12,25,0,0,0,0,100,0,0,100,100,0,30,200,200,100,20,0
905,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,1,1,-30,-120,120,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,15,0,0,0,0,0,0,0,0,60,40,0,0,0,0,30,40,0,0,0,0
906,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,1,1,0,-60,270,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,80,70,0,0,0,0,30,20,0,0,0,0
907,10,1,1,0,-200,210,200,0,0,0,0,0,0,,,1,1,0,-60,270,30,0,0,0,0,0,0,,,1,1,0,-60,240,30,0,0,0,0,0,0,,,1,1,0,-60,200,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,0,0,0,0,90,80,70,60,0,0,30,20,25,30,0,0
908,10,1,1,0,-200,380,200,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,1,1,0,-60,350,30,0,0,0,0,0,0,,,1,1,0,-60,380,30,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,15,20,15,20,100,80,80,0,50,0,30,50,50,1800,600,300
909,10,1,1,0,0,100,0,0,0,0,0,0,0,,,1,1,0,0,180,0,0,0,0,0,0,0,,,1,1,0,0,200,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,15,20,0,0,0,0,0,0,90,80,70,0,0,0,30,20,25,0,0,0
910,10,1,1,0,-200,65,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
911,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-60,240,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,80,60,0,0,0,0,30,30,0,0,0,0
912,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,80,70,0,0,0,0,30,40,0,0,0,0
913,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,-60,240,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,12,25,0,0,0,0,0,0,80,80,70,0,0,0,30,100,100,0,0,0
914,10,1,1,0,-200,130,200,0,0,0,0,0,0,,,1,1,0,-60,210,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,15,20,0,0,0,0,0,0,0,0,80,70,0,0,0,0,30,50,0,0,0,0
915,10,1,1,0,-200,80,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
916,10,1,1,0,-200,110,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
917,10,1,1,0,-200,0,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
918,10,1,1,0,-200,500,200,0,0,0,0,0,0,,,1,1,0,-200,100,30,0,0,0,0,0,0,,,1,1,0,-200,300,30,0,0,0,0,0,0,,,1,1,0,-200,300,30,0,0,0,0,0,0,,,1,1,0,-200,400,30,0,0,0,0,0,0,,,1,1,0,-200,300,30,0,0,0,0,0,0,,,15,20,20,30,20,30,20,30,20,30,20,30,70,70,70,70,70,70,30,200,200,200,200,200
919,10,1,1,0,-200,70,200,0,0,0,0,0,0,,,1,1,0,-60,120,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,10,20,0,0,0,0,0,0,0,0,70,80,0,0,0,0,30,20,0,0,0,0
920,10,1,1,0,-200,110,200,0,0,0,0,0,0,,,1,1,0,-60,350,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,20,30,0,0,0,0,0,0,0,0,50,50,0,0,0,0,30,20,0,0,0,0
921,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,10,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,30,0,0,0,0
922,10,1,1,0,-200,180,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
923,10,1,1,0,-200,330,200,0,0,0,0,0,0,,,1,1,0,-60,150,30,0,0,0,0,0,0,,,1,1,0,-60,360,30,0,0,0,0,0,0,,,1,1,0,-60,270,30,0,0,0,0,0,0,,,1,1,0,-60,180,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,20,20,10,20,10,20,10,20,0,0,100,100,100,100,100,0,30,200,200,200,200,0
924,10,1,1,0,-60,60,30,0,0,0,0,0,0,,,1,1,0,-60,100,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,20,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,100,0,0,0,0
925,10,1,1,0,-200,120,200,0,0,0,0,0,0,,,1,1,0,-60,120,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,20,20,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,100,0,0,0,0
926,10,1,1,0,-200,100,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
927,10,1,1,0,-200,135,200,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,0,0,0
928,10,1,1,0,-200,150,200,0,0,0,0,0,0,,,1,1,0,-60,170,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,15,20,10,20,0,0,0,0,0,0,0,0,80,10,0,0,0,0,30,200,0,0,0,0
