ID,_StageID,_MapGroupID,_MapID,_PosX,_PosY
1620054,162,6,0,164,2758
1690008,162,6,0,2876,726
1620045,162,5,0,600,591
1630007,162,5,0,4950,2944
1620008,162,7,0,164,470
1620028,162,7,0,484,3030
1620112,162,7,0,740,470
1690002,162,7,0,740,3030
1620113,162,1,0,600,2975
1620047,162,8,0,196,975
1620116,162,10,0,196,972
1620118,162,10,0,196,972
1620046,162,10,0,196,1062
1620406,162,10,0,1308,1190
1640408,162,10,0,1308,1190
1690102,162,10,0,1308,1190
1620053,162,7,0,196,1008
330107,162,7,0,732,715
1050601,162,7,0,300,1008
1620021,162,9,0,196,1232
1660100,162,12,0,1404,1158
1660101,162,12,0,1404,1158
1620402,162,2,0,5055,2976
1620051,162,13,0,196,1030
1620033,162,14,0,196,1654
1620032,162,15,0,196,1254
1620031,162,16,0,196,1654
1620034,162,17,0,196,1750
1620012,162,4,0,196,1008
330108,162,9,0,1264,1120
1620013,162,6,0,196,1008
330110,162,1,0,4630,400
1620010,162,20,0,196,662
1620024,162,21,0,196,422
1620117,162,22,0,196,972
1620405,162,23,0,196,1190
1620056,162,24,0,196,1670
1620001,162,25,0,196,1670
1620401,162,26,0,196,1270
1622701,162,27,0,136,432
600000245,162,28,0,9348,544
1740001,163,0,0,228,662
1680001,163,0,0,772,1446
1680004,163,0,0,772,1446
1620114,163,0,0,863,426
330105,163,0,0,164,662
1630101,163,0,0,200,2959
1630103,163,0,1,125,1014
1630104,163,0,1,125,1014
1680005,163,0,1,2428,1510
1680008,163,0,1,2428,1510
1620052,163,0,0,4930,415
1630008,163,0,0,3325,1023
1630004,163,1,0,164,230
1630102,163,2,0,164,726
1680009,163,3,0,128,417
1630006,163,2,0,164,832
330106,163,2,0,476,495
1050301,163,2,0,417,832
1630002,163,5,0,196,1702
600000268,163,6,0,333,736
600000269,163,7,0,129,239
600000324,163,8,0,222,239
1620043,164,0,0,196,1752
1640003,164,0,0,3484,1734
1640002,164,1,0,196,662
1620044,164,2,0,196,1752
1640006,164,2,0,3484,1734
1640005,164,3,0,196,662
1620016,165,0,0,1212,902
1620017,165,1,0,1212,902
1620018,165,2,0,1212,902
1620403,166,1,0,196,1270
1620404,166,3,0,196,1270
1620037,167,0,0,196,1478
1670003,167,0,0,3484,2054
1670002,167,1,0,196,662
1620036,167,2,0,196,1814
1670006,167,2,0,3484,1686
1670005,167,3,0,196,662
1620035,167,4,0,196,1654
1670009,167,4,0,3484,1942
1670008,167,5,0,196,662
1620038,167,6,0,196,1174
1670012,167,6,0,3356,1542
1670011,167,7,0,196,662
1620041,167,8,0,196,1622
1670015,167,8,0,3484,982
1670014,167,9,0,196,662
1620040,167,10,0,196,1654
1670018,167,10,0,3484,1526
1670017,167,11,0,196,662
1620039,167,12,0,196,1526
1670021,167,12,0,3484,1750
1670020,167,13,0,196,662
1620042,167,14,0,196,1782
1670024,167,14,0,3484,1782
1670023,167,15,0,196,662
1630001,168,0,0,164,230
1680003,168,0,0,164,230
1680002,168,1,0,164,726
1680010,168,2,0,128,417
1630005,168,3,0,164,230
1680007,168,3,0,164,230
1680006,168,4,0,164,726
1680011,168,5,0,128,417
1620011,169,0,0,196,662
1690101,169,1,0,925,1360
1620048,169,2,0,196,982
1620058,169,2,0,196,982
1620014,169,3,0,196,1078
1620015,169,5,0,196,1078
1640407,169,6,0,196,1190
1690801,169,8,0,97,1188
1690901,169,9,0,97,1188
1691001,169,10,0,97,1188
1691101,169,11,0,97,1188
1691201,169,12,0,97,1188
1691301,169,13,0,97,1188
600000161,170,1,0,239,1471
1620005,173,0,0,1216,1430
1740998,174,0,0,612,2882
1740997,174,0,0,612,2982
1740996,174,0,0,612,2982
1460018,177,0,0,164,895
2002,178,0,0,196,1312
20022,178,0,0,196,1312
1780003,178,0,0,3004,1370
1780101,178,0,0,2044,1400
1780002,178,1,0,196,830
1790001,178,1,0,1250,799
1780201,178,2,0,2575,1179
1780301,178,3,0,2575,1179
3080000,178,2,0,2950,1340
1780100,178,2,0,164,1312
149010000,178,2,0,2562,1140
600000335,178,5,0,128,768
1780004,179,0,0,356,758
1840001,179,0,0,3004,758
1790006,179,0,0,196,1094
1790005,179,1,0,3004,982
1790008,179,1,0,3004,1398
2000001,179,1,0,2812,598
1790101,179,1,0,97,784
1790102,179,1,0,410,1423
1930002,179,2,0,3004,982
1790007,179,2,0,237,608
1790013,179,2,0,3004,598
1790201,146,7,0,1542,911
1790016,67,0,0,322,815
1790017,86,0,0,2500,1375
1790012,179,3,0,196,1318
1980001,179,3,0,1404,886
1840004,180,0,0,292,630
1800003,180,0,0,3036,1350
1800002,180,1,0,164,1350
1800005,180,1,0,3036,1350
1800004,180,2,0,164,598
1800010,180,2,0,3036,518
1800008,180,2,0,3036,1350
1800007,180,3,0,164,934
1800012,180,3,0,3036,518
1800006,180,4,0,164,1350
1800020,180,4,0,356,934
1810001,180,4,0,3036,518
1800009,180,5,0,164,614
1800014,180,5,0,3036,934
1800013,180,6,0,164,518
1800016,180,6,0,3036,1350
1820001,180,7,0,164,518
1800015,180,7,0,164,1350
1830001,180,7,0,3036,934
1800019,180,8,0,164,752
1800011,181,0,0,164,399
1810003,181,0,0,3036,847
1810002,181,1,0,164,639
1810005,181,1,0,3036,1407
1810004,181,2,0,164,399
1810007,181,2,0,3036,1407
1930020,181,2,0,3004,415
1810006,181,3,0,164,1407
1830008,181,3,0,3036,415
1100201,181,3,0,1536,575
1800017,182,0,0,452,774
1820003,182,0,0,3004,1318
1820002,182,1,0,196,790
1820005,182,1,0,3004,1318
1070401,182,1,0,1904,463
1820004,182,2,0,196,1334
1820007,182,2,0,3004,614
1820006,182,3,0,196,678
1800018,183,0,0,196,1074
1830003,183,0,0,3004,1206
1830002,183,1,0,196,1366
1830005,183,1,0,3004,1126
1080101,183,1,0,1210,399
1830004,183,2,0,196,1318
1830007,183,2,0,3004,614
1830006,183,3,0,228,614
1810008,183,3,0,3004,998
1790002,184,0,0,164,1370
1840006,184,0,0,644,1370
77770003,184,0,0,1180,1370
1840007,184,0,0,1948,1370
1800001,184,0,0,3004,1370
1847000,184,0,0,1468,1370
1840010,184,0,0,2826,1370
1070201,184,0,0,1115,1370
1100601,184,0,0,1115,1370
1840005,184,0,0,2876,1210
1840009,184,0,0,527,840
1840002,184,1,0,1060,886
1111101,184,1,0,237,895
77770002,184,2,0,1468,1200
1840003,184,2,0,1892,1238
1850001,184,2,0,2172,374
1880001,184,2,0,2172,374
1860001,184,2,0,444,918
1860026,184,2,0,444,918
1870001,184,2,0,1020,1414
1870027,184,2,0,1020,1414
1920001,184,2,0,2492,1526
1920027,184,2,0,2492,1526
1840025,184,2,0,2716,1790
3060101,184,2,0,290,927
1840201,184,2,0,2354,1535
1100401,184,2,0,1893,1248
1110901,184,2,0,1922,1248
2040101,184,2,0,1662,1247
2040201,184,2,0,1662,1247
2010235,184,2,0,2450,1535
1410126,184,2,0,980,1423
1410148,184,2,0,396,927
1410151,184,2,0,2450,1535
1960002,184,3,0,444,918
1960018,184,3,0,444,918
1960019,184,3,0,444,918
1960020,184,3,0,444,918
1960026,184,3,0,444,918
1960032,184,3,0,444,918
1970063,184,3,0,1244,1142
1970065,184,3,0,1244,1142
1970067,184,3,0,1244,1142
1970001,184,3,0,1244,1142
1840022,184,3,0,196,1862
128201105,184,3,0,2186,658
2570001,184,3,0,1340,422
2570026,184,3,0,1340,422
2580000,184,3,0,2436,1158
2580033,184,3,0,2436,1158
2810001,184,3,0,1725,758
1840302,184,3,0,379,927
1100801,184,3,0,1702,767
2040301,184,3,0,1340,1152
2010218,184,3,0,1316,431
2010248,184,3,0,400,927
1410120,184,3,0,1613,431
1410125,184,3,0,2436,1158
1410153,184,3,0,400,927
1840401,184,4,0,148,1455
1840501,184,4,0,263,1391
1840008,185,0,0,924,582
1860002,186,0,0,516,2022
1860004,186,1,0,128,480
1860005,186,2,0,896,1120
1860025,186,2,0,128,480
1860009,186,3,0,160,448
1860011,186,4,0,160,448
1860015,186,4,0,2940,918
1860016,186,4,0,2940,598
1860017,186,4,0,260,1078
1860018,186,4,0,260,758
1860019,186,4,0,2940,1558
1860020,186,4,0,2940,1238
1860022,186,4,0,512,448
1860021,186,5,0,3104,1408
1860023,186,6,0,928,960
1860006,186,7,0,160,448
1860007,186,7,0,160,448
1860008,186,7,0,160,448
1860010,186,7,0,160,448
1860012,186,7,0,160,448
1860013,186,7,0,160,448
1860014,186,7,0,160,448
1860003,186,8,0,732,422
1840017,186,8,0,164,422
1860024,186,9,0,732,422
1860036,186,10,0,732,422
1860037,186,11,0,732,422
1870002,187,0,0,164,470
1870099,187,0,0,128,480
1870004,187,1,0,164,1110
1870005,187,2,0,164,1462
1870006,187,3,0,164,438
1870007,187,4,0,452,662
1870008,187,4,0,196,2710
1870009,187,5,0,164,438
1870010,187,6,0,164,1462
1870011,187,7,0,164,470
1870012,187,7,0,164,470
1870014,187,7,0,2492,1446
1870015,187,7,0,708,1446
1870013,187,8,0,164,470
1870016,187,9,0,164,470
1870003,187,10,0,732,831
1840018,187,10,0,164,831
1870017,187,11,0,164,831
1870030,187,12,0,164,831
1870031,187,13,0,164,831
1840014,188,0,0,924,582
1880000,188,0,0,777,544
20029,189,0,0,164,1270
20028,190,0,0,164,1046
1900003,190,0,0,3036,1046
1900002,190,1,0,164,1302
1910002,191,0,0,516,2022
1910004,191,1,0,128,480
1910005,191,2,0,896,1120
1910006,191,3,0,160,448
1910007,191,4,0,160,448
1910011,191,4,0,260,758
1910010,191,4,0,260,1078
1910015,191,4,0,512,448
1910009,191,4,0,2940,598
1910008,191,4,0,2940,918
1910013,191,4,0,2940,1238
1910012,191,4,0,2940,1558
1910014,191,5,0,3104,1408
1910016,191,6,0,928,960
4007,191,8,0,164,422
1910003,191,8,0,732,422
40303,191,8,0,164,422
1910017,191,9,0,732,422
1910027,191,10,0,732,422
1910028,191,11,0,732,422
1920002,192,0,0,164,470
1920099,192,0,0,128,480
1920004,192,1,0,164,1110
1920005,192,2,0,164,1462
1920006,192,3,0,164,438
1920007,192,4,0,452,662
1920008,192,4,0,196,2710
1920009,192,5,0,164,438
1920010,192,6,0,164,1462
1920011,192,7,0,164,470
1920012,192,7,0,164,470
1920014,192,7,0,2492,1446
1920015,192,7,0,708,1446
1920013,192,8,0,164,470
1920016,192,9,0,164,470
1920003,192,10,0,732,422
1840016,192,10,0,164,422
1920017,192,11,0,164,422
1920030,192,12,0,164,422
1920031,192,13,0,164,422
1930003,193,0,0,3004,822
1790009,193,0,0,196,886
1930001,193,1,0,196,1430
1930006,193,1,0,3004,822
1930010,193,1,0,228,694
19300002,193,1,0,2780,1382
1930004,193,2,0,196,1334
1930008,193,2,0,3004,518
1930007,193,3,0,196,1398
1930011,193,3,0,3004,502
1930005,193,4,0,1710,607
19300000,193,5,0,164,1318
19300003,193,5,0,164,246
19300001,193,6,0,164,1334
3460005,193,6,0,5660,256
1930017,194,0,0,196,1270
1940001,194,1,0,196,1270
1940004,194,2,0,196,1270
1930009,195,0,0,196,1094
1930013,195,0,0,3004,598
1930012,195,1,0,196,1350
1930015,195,1,0,3004,614
1930014,195,2,0,196,1382
1930018,195,2,0,3004,598
2010216,195,2,0,2368,672
1930016,195,3,0,196,1462
1930021,195,3,0,3004,1462
1940005,195,3,0,2812,518
1410138,195,3,0,2812,528
1930019,195,4,0,196,1462
1810011,195,4,0,3004,1462
1960001,196,0,0,128,544
1960003,196,1,0,128,2032
1960004,196,2,0,128,416
1960034,196,2,0,128,416
1960005,196,3,0,128,480
1960041,196,3,0,128,480
1960006,196,4,0,1056,1744
1960007,196,5,0,96,352
1960010,196,6,0,128,352
1960036,196,6,0,128,352
1960011,196,7,0,1728,1584
1960012,196,8,0,3072,416
1960043,196,8,0,3072,416
1960044,196,8,0,3072,416
1960045,196,8,0,3072,416
1960046,196,8,0,3072,416
1960013,196,9,0,480,1776
1960008,196,10,0,128,416
1960038,196,10,0,128,416
1960027,196,11,0,128,480
1960042,196,11,0,128,480
1960028,196,12,0,1056,1744
1960029,196,13,0,128,2032
1960009,196,14,0,3072,416
1960040,196,14,0,3072,416
1960047,196,14,0,3072,416
1960048,196,14,0,3072,416
1960049,196,14,0,3072,416
1960050,196,14,0,3072,416
1960021,196,15,0,1728,1584
1960022,196,16,0,128,352
1960023,196,17,0,480,1776
1960033,196,20,0,128,544
1960039,196,21,0,128,544
1960037,196,22,0,128,544
1960035,196,23,0,128,544
1960030,196,24,0,128,544
1960031,196,25,0,128,544
1960024,196,26,0,128,544
1960025,196,27,0,128,544
1960014,196,28,0,128,544
1960015,196,29,0,128,544
1960016,196,30,0,128,544
1960017,196,31,0,128,544
1970002,197,1,0,196,822
1970004,197,2,0,196,822
1970005,197,3,0,196,822
1970007,197,4,0,196,822
1970010,197,4,0,196,822
1970008,197,5,0,196,822
1970011,197,5,0,196,822
1970013,197,6,0,196,822
1970016,197,6,0,196,822
1970014,197,7,0,196,822
1970017,197,7,0,196,822
1970019,197,8,0,196,822
1970022,197,8,0,196,822
1970020,197,9,0,196,822
1970023,197,9,0,196,822
1970025,197,10,0,196,822
1970028,197,10,0,196,822
1970026,197,11,0,196,822
1970029,197,11,0,196,822
1970031,197,12,0,196,822
1970034,197,12,0,196,822
1970032,197,13,0,196,822
1970035,197,13,0,196,822
1970037,197,14,0,196,822
1970040,197,14,0,196,822
1970038,197,15,0,196,822
1970041,197,15,0,196,822
1970043,197,16,0,196,822
1970046,197,16,0,196,822
1970044,197,17,0,196,822
1970047,197,17,0,196,822
1970049,197,18,0,196,822
1970052,197,18,0,196,822
1970050,197,19,0,196,822
1970053,197,19,0,196,822
1970055,197,20,0,196,822
1970057,197,20,0,196,822
1970059,197,21,0,196,822
1970060,197,22,0,196,822
1970061,197,23,0,196,822
1790014,198,0,0,196,1056
1980004,198,0,0,1692,528
1990038,198,0,0,1500,1056
1990043,198,0,0,1500,1056
1980015,198,0,0,1500,1056
1990049,198,0,0,1500,1056
1100101,198,0,0,951,720
3010102,198,0,0,1303,1056
2010202,198,0,0,1400,1056
1410128,198,0,0,1500,1056
1980002,198,1,0,196,848
1980007,198,1,0,3000,480
1980006,198,2,0,196,396
1980010,198,2,0,3000,864
1980008,198,3,0,196,349
1980013,198,3,0,3000,816
1980012,198,4,0,196,656
1980016,198,4,0,3000,864
1980014,198,5,0,196,685
23300000,198,5,0,3004,495
1980003,199,0,0,164,800
1990001,199,0,0,1650,704
1990003,199,1,0,252,623
1990005,199,1,0,2916,1376
1990039,199,1,0,252,623
1990002,199,2,0,1348,1151
1990006,199,2,0,932,416
1990004,199,3,0,164,368
1990008,199,3,0,3004,1408
1990007,199,4,0,1564,639
1990010,199,4,0,2052,639
1990009,199,5,0,164,927
1990012,199,5,0,164,927
1990013,199,5,0,164,927
1990015,199,5,0,1404,927
1990011,199,6,0,164,1440
1990016,199,6,0,164,304
1990014,199,7,0,164,848
1990045,199,7,0,345,848
1990017,199,8,0,164,848
1990023,199,9,0,164,1392
1990035,199,9,0,164,256
1990021,199,10,0,1404,879
1990024,199,10,0,1404,879
1990025,199,10,0,1404,879
1990027,199,10,0,164,879
1990022,199,11,0,2052,623
1990029,199,11,0,1564,623
1990026,199,12,0,3004,1392
1990030,199,12,0,164,352
1990028,199,13,0,932,416
1990033,199,13,0,1348,1151
1990031,199,14,0,2916,1376
1990034,199,14,0,2916,1376
1990041,199,14,0,252,624
1990019,199,15,0,1052,848
1990020,199,15,0,164,848
1990044,199,15,0,574,848
1990040,199,16,0,988,1040
1990046,199,16,0,988,1040
1990037,199,17,0,988,1040
1990047,199,17,0,988,1040
1990042,199,18,0,988,1040
1990048,199,18,0,988,1040
1990032,199,19,0,800,704
1990050,199,20,0,500,1040
2000005,200,0,0,1188,1135
2000010,200,0,0,1188,1135
2010001,200,0,0,1636,1135
2010036,200,0,0,1636,1135
1790015,200,0,0,228,623
2670000,200,0,0,550,1135
2000002,200,0,0,413,1135
1090601,200,0,0,1078,623
3010101,200,0,0,1095,623
3010111,200,0,0,847,1135
2010208,200,0,0,1360,1135
1410127,200,0,0,1450,1135
2000003,200,1,0,196,1375
2000007,200,1,0,2972,383
2000006,200,2,0,196,1375
2000009,200,2,0,3004,1039
2000008,200,3,0,196,815
2000004,201,0,0,196,863
2010003,201,0,0,1650,863
2010002,201,1,0,196,495
2010005,201,1,0,850,575
2010004,201,2,0,228,1855
2010008,201,2,0,2180,1183
2010010,201,2,0,2340,1183
2010006,201,3,0,228,1167
2010015,201,3,0,3044,271
2010007,201,3,1,3044,271
2010012,201,3,1,452,1167
2010011,201,4,0,316,1167
2010013,201,4,0,316,1167
2010019,201,4,0,3004,1167
2010009,201,4,1,3004,271
2010017,201,4,1,412,1167
2010016,201,5,0,228,1167
2010014,201,5,1,3044,271
2010021,201,5,1,452,1167
2010025,201,5,1,452,1167
2010018,201,6,0,196,1535
2010023,201,6,0,2564,1183
2010022,201,7,0,228,1183
2010020,201,8,0,228,1183
2010027,201,8,0,3140,1535
2010026,201,9,0,196,1535
2010024,201,10,0,196,495
2010028,201,10,0,196,495
2010031,201,10,0,850,575
2010030,201,11,0,196,863
2010033,201,11,0,1500,863
2010037,201,11,0,396,863
2010032,201,12,0,196,863
2010035,201,12,0,1500,863
2010039,201,12,0,196,863
2010029,201,12,0,196,863
2010034,201,13,0,196,863
2010038,201,13,0,396,863
201000002,201,14,0,766,863
201000001,201,15,0,200,200
201000003,201,15,0,88,495
201000009,201,15,0,1004,879
600000235,201,15,0,306,495
201000004,201,16,0,3101,559
201000007,201,16,0,135,1855
201000010,201,16,0,2224,1183
201000011,201,16,0,3101,559
201000012,201,18,0,176,511
201000005,201,19,0,99,1535
201000006,201,19,0,3130,1535
201000008,201,19,0,2432,1183
2010040,201,20,0,196,863
22011,202,0,0,676,815
2020002,202,0,0,600,815
2020000,202,1,0,452,486
2020011,202,1,0,484,902
2020013,202,1,0,484,902
2020001,202,2,0,452,1734
2020015,202,2,0,2844,758
2020017,202,3,0,2108,454
2020007,202,3,0,2876,838
2020012,202,3,0,2876,838
2020014,202,4,0,548,390
2020016,202,5,0,668,726
2020018,202,6,0,668,726
2020020,202,7,0,668,726
2020023,202,8,0,668,726
2020019,202,9,0,668,726
2020025,202,10,0,668,726
2020004,202,11,0,668,726
2020024,202,12,0,668,726
2020003,202,13,0,452,1734
2020021,202,13,0,2140,1255
2020022,202,13,0,2844,758
2030002,203,0,0,166,1229
2170000,203,1,0,166,1229
31000003,203,1,0,395,1239
600000033,203,1,0,300,1239
600000340,203,4,0,269,1239
690000355,203,4,0,1044,1239
2060001,204,0,0,356,1190
2060005,204,0,1,2940,1462
2060004,204,1,0,228,1462
2060007,204,1,1,2972,1414
2060006,204,2,0,196,1414
2060009,204,2,0,3004,886
2060008,204,3,0,228,1014
2014,205,0,0,1110,783
2050002,205,1,0,1110,783
2015,205,1,0,1110,783
2050000,205,2,0,1110,783
2060002,206,0,0,356,1190
14461300,206,0,0,386,1199
2060012,206,0,1,2940,1462
2060011,206,1,0,228,1462
2060014,206,1,1,2972,1414
2060013,206,2,0,196,1414
2060016,206,2,0,3004,886
2060015,206,3,0,228,1014
20700001,207,0,0,196,1446
600000001,207,0,0,307,1456
600000090,207,0,0,227,1456
20700011,207,1,0,292,950
600000028,207,2,0,1597,783
600000070,207,2,0,1387,367
20700012,207,2,4,164,2790
207000005,207,2,4,230,2790
20700013,207,3,0,196,1446
600000016,207,4,0,340,1456
207000009,207,7,0,1760,1455
600000031,207,7,0,602,1455
207000006,207,10,0,1000,470
207000012,207,10,0,306,495
600000030,207,10,0,292,495
600000104,207,10,0,89,495
207000008,207,11,0,1560,870
600000032,207,11,0,560,431
600000105,207,11,0,209,1424
207000007,207,12,0,300,740
600000106,207,12,0,199,1455
600000027,207,13,0,300,688
2071501,207,15,0,325,934
600000063,207,15,0,96,933
600000065,207,16,0,1412,1221
600000062,207,17,0,102,239
600000066,207,18,0,903,513
600000064,207,19,0,194,563
2072001,207,20,0,3072,1408
2080000,208,0,0,164,1366
2080004,208,0,0,3036,1334
2080006,208,0,0,3036,790
2080001,208,1,0,164,438
2080007,208,1,0,3036,374
2080016,208,1,0,772,1398
2080002,208,2,0,164,438
2080005,208,2,0,164,1046
2080009,208,2,0,3036,406
2080008,208,3,0,164,630
2080011,208,3,0,3036,1334
2080010,208,4,0,164,1366
2080013,208,4,0,3036,470
2080012,208,5,0,164,1334
2080015,208,5,0,2844,950
2010215,208,5,0,2844,950
1410123,208,5,0,2844,950
2080003,208,6,0,164,910
2100000,208,6,0,828,780
1090201,208,6,0,465,870
2080020,209,0,0,1430,1343
2080018,209,1,0,1512,831
2080019,209,2,0,740,1343
2080014,209,3,0,1190,447
2080017,210,0,0,1372,1782
2100002,210,0,0,2396,2214
21002001,210,0,0,860,2214
2100001,210,1,0,292,774
2120001,210,1,0,1760,784
2120009,210,1,0,1860,774
2120010,210,1,0,1860,774
2120011,210,1,0,1860,774
2110000,210,1,0,892,774
2110009,210,1,0,894,774
2110017,210,1,0,894,774
2110018,210,1,0,894,774
2010217,210,1,0,1420,784
1410130,210,1,0,1450,784
21002000,210,2,0,292,310
2100003,211,0,0,1230,2688
2110001,211,1,0,516,598
2110003,211,2,0,260,2870
2110010,211,2,0,260,2870
2110005,211,3,0,548,598
2110011,211,3,0,548,598
2110007,211,4,0,750,2982
2110012,211,4,0,750,2982
2110002,211,5,0,748,2915
2110004,211,6,0,748,2915
2110006,211,7,0,1371,2982
2110008,211,8,0,1371,2982
2110013,211,9,0,1371,2982
2110014,211,10,0,1371,2982
2110015,211,11,0,1371,2982
2110016,211,12,0,1371,2982
2100004,212,0,0,1156,758
2120000,212,1,0,228,2870
2120002,212,2,0,516,598
2120003,212,3,0,260,2870
2120004,212,4,0,548,598
2120005,212,5,0,750,2982
2120006,212,6,0,1092,758
2120007,212,7,0,1092,758
2120008,212,8,0,1092,758
45010,213,0,0,324,470
45013,213,0,0,1372,870
45012,213,1,0,196,918
1090002,214,0,0,164,1446
1090016,214,0,0,3036,1446
1090014,214,1,0,164,1446
1090018,214,1,0,3036,422
1090017,214,2,0,164,518
1090020,214,2,0,3036,1062
1090019,214,3,0,164,998
1090022,214,3,0,3036,902
1090021,214,4,0,164,1430
1090003,215,0,0,164,1446
1090026,215,0,0,3036,1446
14460500,215,0,0,195,1455
1090024,215,1,0,164,1446
1090028,215,1,0,3036,422
1090027,215,2,0,164,518
1090030,215,2,0,3036,1062
1090029,215,3,0,164,998
1090032,215,3,0,3036,902
1090031,215,4,0,164,1430
47006,216,0,0,196,1046
47009,216,1,0,1039,927
115031902,218,1,0,1412,1039
115040901,219,0,0,134,431
115040902,219,1,0,830,1407
115040903,219,2,0,300,583
115040904,219,3,0,300,583
2210000,221,1,0,820,816
2210001,221,2,0,820,816
2210002,221,3,0,820,816
2210003,221,4,0,820,816
2210004,221,5,0,820,816
2210005,221,6,0,820,816
2210006,221,7,0,820,816
2210007,221,8,0,820,816
2210008,221,9,0,820,816
2210009,221,11,0,1260,816
2220000,222,1,0,820,816
2220001,222,2,0,820,816
2220002,222,3,0,820,816
2220003,222,4,0,820,816
2220004,222,5,0,820,816
2220005,222,6,0,820,816
2220006,222,7,0,820,816
2220007,222,8,0,820,816
2220008,222,9,0,820,816
2220009,222,11,0,1260,816
2230000,223,1,0,820,816
2230001,223,2,0,820,816
2230002,223,3,0,820,816
2230003,223,4,0,820,816
2230004,223,5,0,820,816
2230005,223,6,0,820,816
2230006,223,7,0,820,816
2230007,223,8,0,820,816
2230008,223,9,0,820,816
2230009,223,11,0,1260,816
2240000,224,1,0,820,816
2240001,224,2,0,820,816
2240002,224,3,0,820,816
2240003,224,4,0,820,816
2240004,224,5,0,820,816
2240005,224,6,0,820,816
2240006,224,7,0,820,816
2240007,224,8,0,820,816
2240008,224,9,0,820,816
2240009,224,11,0,1260,816
2250000,225,1,0,820,816
2250001,225,2,0,820,816
2250002,225,3,0,820,816
2250003,225,4,0,820,816
2250004,225,5,0,820,816
2250005,225,6,0,820,816
2250006,225,7,0,820,816
2250007,225,8,0,820,816
2250008,225,9,0,820,816
2250009,225,11,0,1260,816
2260000,226,1,0,820,816
2260001,226,2,0,820,816
2260002,226,3,0,820,816
2260003,226,4,0,820,816
2260004,226,5,0,820,816
2260005,226,6,0,820,816
2260006,226,7,0,820,816
2260007,226,8,0,820,816
2260008,226,9,0,820,816
2260009,226,11,0,1260,816
2270000,227,1,0,820,816
2270001,227,2,0,820,816
2270002,227,3,0,820,816
2270003,227,4,0,820,816
2270004,227,5,0,820,816
2270005,227,6,0,820,816
2270006,227,7,0,820,816
2270007,227,8,0,820,816
2270008,227,9,0,820,816
2270009,227,11,0,1260,816
22800001,228,0,0,3004,950
50000020,228,0,0,128,480
22800000,228,1,0,196,774
22800003,228,1,0,3004,950
22800002,228,2,0,196,1366
22800005,228,2,0,2908,1414
22800004,228,3,0,196,774
23000000,228,3,0,1444,342
22900000,228,3,0,1628,726
2731902,228,3,0,2950,416
1090501,228,3,0,1573,1383
1410131,228,3,0,1628,726
22800006,229,0,0,484,662
22800007,230,0,0,2980,454
23000003,230,0,0,991,452
23000001,230,1,0,474,1316
23000005,230,1,0,478,453
23000002,230,2,0,478,1316
23000006,230,2,0,477,451
23000004,230,3,0,955,895
2660001,230,3,0,955,895
23000007,230,4,0,500,679
600000014,231,0,0,516,489
23100003,231,0,0,3004,518
14461400,231,0,0,602,496
23100002,231,1,0,196,1254
23100005,231,1,0,3004,502
23100004,231,2,0,196,438
23100007,231,2,0,3004,1014
23100006,231,3,0,228,1334
23100009,231,3,0,3004,310
23100008,231,4,0,260,1398
600000049,232,1,0,315,287
600000053,232,2,0,3031,2207
600000054,232,2,0,1348,351
600000057,232,2,0,387,2927
600000058,232,2,0,1858,1311
600000059,232,2,0,2458,300
600000060,232,2,0,2799,2543
600000237,232,2,0,141,1583
600000047,232,3,0,585,879
600000048,232,3,0,585,879
600000050,232,3,0,234,479
600000055,232,4,0,75,927
600000328,232,4,0,353,927
600000332,232,4,0,400,927
600000320,232,6,0,87,31599
600000321,232,7,0,150,431
1159934,232,7,0,150,431
1159935,232,7,0,1423,431
1159936,232,7,0,150,431
1159937,232,7,0,150,431
1159938,232,7,0,150,431
1159939,232,7,0,150,431
1159940,232,7,0,150,431
1159941,232,7,0,149,1199
1159942,232,7,0,1416,1199
1159943,232,7,0,150,431
1159944,232,7,0,150,431
1159945,232,7,0,150,431
1159946,232,7,0,150,431
1159947,232,7,0,150,431
1159949,232,7,0,150,431
1159948,232,8,0,339,639
19800000,233,0,0,196,502
23300002,233,0,0,3004,694
23300001,233,1,0,196,726
23300005,233,1,0,3004,726
23300003,233,2,0,356,710
18430000,234,0,0,640,480
18430001,234,1,0,640,480
18430002,234,2,0,640,480
23500002,235,0,0,3036,230
23500003,235,0,0,3036,1382
128201101,235,0,0,600,447
128201103,235,0,0,600,447
128201104,235,0,0,600,447
24300000,235,0,0,2206,687
128201106,235,0,0,600,447
23500000,235,1,0,516,310
23500001,235,1,0,164,1350
23500006,235,1,0,3036,358
23500007,235,1,0,3036,1350
24700000,235,1,0,2142,431
25000001,235,1,0,2142,431
23500004,235,2,0,612,246
23500005,235,2,0,196,1366
23500011,235,2,0,3036,438
23500012,235,2,0,3036,918
24100000,235,2,0,2276,1366
24800000,235,2,0,553,1055
24100003,235,2,0,2276,1366
23500009,235,3,0,260,438
23500010,235,3,0,164,966
24200000,235,3,0,3004,822
23600000,235,3,0,1828,1382
24600002,235,3,0,2971,831
23500013,236,0,0,356,590
23600002,236,0,0,3004,1370
23600001,236,1,0,356,660
23600004,236,1,0,3004,1340
23600003,236,2,0,356,490
23700000,236,2,0,3004,840
23600005,237,0,0,817,751
23800000,237,0,1,2140,1375
23700002,237,1,0,45,990
