ID,_Description,_SubID,_Grid_Index,_Image_Setting,_SkillID
4171,???_????,5901,2,132,1759101
4172,???_????,5901,3,512,0
4173,???_????,5901,4,4,1759102
4174,???_????,5901,7,1024,0
4175,???_????,5901,6,0,1759104
4176,???_????,5901,13,146,8007102
4177,???_????,5901,14,24576,0
4178,???_????,5901,15,132,1759103
4179,???_????,5901,16,24576,0
4180,???_????,5901,17,4,1759105
4181,???_????,5901,19,1024,0
4182,???_????,5901,20,2,1759106
4183,???_????,5901,22,2,1759107
4184,???_????,5901,25,1024,0
4185,???_????,5901,31,146,8007103
4186,???_????,5901,32,512,0
4187,???_????,5901,33,132,1759108
4188,???_????,5901,34,512,0
4189,???_????,5901,35,4,1759109
4190,???_????,5901,37,12288,0
4191,???_????,5901,38,4,1759110
4192,???_????,5901,43,1024,0
4193,???_????,5901,49,2,8007104
4194,???_????,5902,2,0,0
4195,???_????,5902,3,0,3605902
4196,???_????,5902,4,0,3605905
4197,???_????,5902,5,0,3605914
4198,???_????,5902,6,0,3605910
4199,???_????,5902,8,16,3605901
4200,???_????,5902,13,8192,0
4201,???_????,5902,14,256,0
4202,???_????,5902,15,16384,0
4203,???_????,5902,19,18,3605911
4204,???_????,5902,20,18,3605908
4205,???_????,5902,21,18,3605906
4206,???_????,5902,25,18,3605912
4207,???_????,5902,26,18,3605903
4208,???_????,5902,27,18,3605907
4209,???_????,5902,31,2,3605913
4210,???_????,5902,32,2,3605904
4211,???_????,5902,33,2,3605909
4212,???_????,6001,1,144,8007101
4213,???_????,6001,2,132,1759101
4214,???_????,6001,3,512,0
4215,???_????,6001,4,4,1759102
4216,???_????,6001,6,0,1759104
4217,???_????,6001,7,146,8007102
4218,???_????,6001,8,24576,0
4219,???_????,6001,9,132,1759103
4220,???_????,6001,10,24576,0
4221,???_????,6001,11,4,1759105
4222,???_????,6001,13,1024,0
4223,???_????,6001,14,2,1759106
4224,???_????,6001,16,2,1759107
4225,???_????,6001,19,146,8007103
4226,???_????,6001,20,512,0
4227,???_????,6001,21,132,1759108
4228,???_????,6001,22,512,0
4229,???_????,6001,23,4,1759109
4230,???_????,6001,25,146,8007104
4231,???_????,6001,26,132,1760101
4232,???_????,6001,27,512,0
4233,???_????,6001,28,4,1760102
4234,???_????,6001,31,130,5000941
4235,???_????,6001,32,4,1802421
4236,???_????,6001,0,0,0
4237,???_????,6001,0,0,0
4238,???_????,6001,0,0,0
4239,???_????,6001,0,0,0
4240,???_????,6001,0,0,0
4241,???_????,6001,0,0,0
4242,???_????,6001,0,0,0
4243,???_????,6002,2,0,0
4244,???_????,6002,3,0,3605902
4245,???_????,6002,4,0,3605905
4246,???_????,6002,5,0,3605914
4247,???_????,6002,6,0,3605910
4248,???_????,6002,8,16,3605901
4249,???_????,6002,13,8192,0
4250,???_????,6002,14,256,0
4251,???_????,6002,15,16384,0
4252,???_????,6002,19,18,3605911
4253,???_????,6002,20,18,3605908
4254,???_????,6002,21,18,3605906
4255,???_????,6002,25,18,3605912
4256,???_????,6002,26,18,3605903
4257,???_????,6002,27,18,3605907
4258,???_????,6002,31,18,3605913
4259,???_????,6002,32,18,3605904
4260,???_????,6002,33,18,3605909
4261,???_????,6002,37,2,3606001
4262,???_????,6002,38,2,3606002
4263,???_????,6002,39,2,3606003
4264,???_????,6002,16,128,3606004
4265,???_????,6002,17,24576,0
4266,???_????,6002,18,4,3606034
4267,???_????,6002,23,12288,0
4268,???_????,6002,24,4,3606024
4269,???_????,6002,29,4096,0
4270,???_????,6002,30,4,3606014
4271,????_??,2724,2,8,6100101
4272,????_??,2724,4,4,6100102
4273,????_??,2724,8,8,6100103
4274,????_??,2724,10,4,6100104
4275,????_??,2724,14,8,6100105
4276,????_??,2724,16,4,6100106
4277,????_??,2724,21,0,6100107
4278,????_??,2724,26,8,6100108
4279,????_??,2724,28,4,6100109
4280,????_??,2724,33,0,6100110
4281,????_??,2724,38,8,6100120
4282,????_??,2724,40,4,6100121
4283,????_??,2724,45,0,6100122
4284,????_??,2724,50,8,6100123
4285,????_??,2724,52,4,6100124
4286,????_??,2724,57,0,6100125
4287,????_??,2724,62,8,6100126
4288,????_??,2724,64,4,6100127
4289,????_??,2724,69,0,6100128
4290,????_??,2724,3,512,0
4291,????_??,2724,9,512,0
4292,????_??,2724,15,512,0
4293,????_??,2724,27,512,0
4294,????_??,2724,39,512,0
4295,????_??,2724,51,512,0
4296,????_??,2724,63,512,0
4297,????_??,2725,2,8,6100101
4298,????_??,2725,4,4,6100102
4299,????_??,2725,8,8,6100103
4300,????_??,2725,10,4,6100104
4301,????_??,2725,14,8,6100105
4302,????_??,2725,16,4,6100106
4303,????_??,2725,21,0,6100107
4304,????_??,2725,26,8,6100108
4305,????_??,2725,28,4,6100109
4306,????_??,2725,33,0,6100110
4307,????_??,2725,38,8,6100120
4308,????_??,2725,40,4,6100121
4309,????_??,2725,45,0,6100122
4310,????_??,2725,50,8,6100123
4311,????_??,2725,52,4,6100124
4312,????_??,2725,57,0,6100125
4313,????_??,2725,62,8,6100126
4314,????_??,2725,64,4,6100127
4315,????_??,2725,69,0,6100128
4316,?????_??,2726,2,8,6100101
4317,?????_??,2726,4,4,6100102
4318,?????_??,2726,8,8,6100103
4319,?????_??,2726,10,4,6100104
4320,?????_??,2726,14,8,6100105
4321,?????_??,2726,16,4,6100106
4322,?????_??,2726,21,0,6100107
4323,?????_??,2726,26,8,6100108
4324,?????_??,2726,28,4,6100109
4325,?????_??,2726,33,0,6100112
4326,?????_??,2726,38,8,6100120
4327,?????_??,2726,40,4,6100121
4328,?????_??,2726,45,0,6100122
4329,?????_??,2726,50,8,6100123
4330,?????_??,2726,52,4,6100124
4331,?????_??,2726,57,0,6100125
4332,?????_??,2726,62,8,6100126
4333,?????_??,2726,64,4,6100127
4334,?????_??,2726,69,0,6100128
4335,????_??,2727,2,8,6100101
4336,????_??,2727,4,4,6100102
4337,????_??,2727,8,8,6100103
4338,????_??,2727,10,4,6100104
4339,????_??,2727,14,8,6100105
4340,????_??,2727,16,4,6100106
4341,????_??,2727,21,0,6100107
4342,????_??,2727,26,8,6100108
4343,????_??,2727,28,4,6100109
4344,????_??,2727,33,0,6100110
4345,????_??,2727,38,8,6100120
4346,????_??,2727,40,4,6100121
4347,????_??,2727,45,0,6100122
4348,????_??,2727,50,8,6100123
4349,????_??,2727,52,4,6100124
4350,????_??,2727,57,0,6100125
4351,????_??,2727,62,8,6100126
4352,????_??,2727,64,4,6100127
4353,????_??,2727,69,0,6100128
4354,?????_??,2728,2,8,6100101
4355,?????_??,2728,4,4,6100102
4356,?????_??,2728,8,8,6100103
4357,?????_??,2728,10,4,6100104
4358,?????_??,2728,14,8,6100105
4359,?????_??,2728,16,4,6100106
4360,?????_??,2728,21,0,6100107
4361,?????_??,2728,26,8,6100108
4362,?????_??,2728,28,4,6100109
4363,?????_??,2728,33,0,6100110
4364,?????_??,2728,38,8,6100120
4365,?????_??,2728,40,4,6100121
4366,?????_??,2728,45,0,6100122
4367,?????_??,2728,50,8,6100123
4368,?????_??,2728,52,4,6100124
4369,?????_??,2728,57,0,6100125
4370,?????_??,2728,62,8,6100126
4371,?????_??,2728,64,4,6100127
4372,?????_??,2728,69,0,6100128
4373,?????_??,2729,2,8,6100101
4374,?????_??,2729,4,4,6100102
4375,?????_??,2729,8,8,6100103
4376,?????_??,2729,10,4,6100104
4377,?????_??,2729,14,8,6100105
4378,?????_??,2729,16,4,6100106
4379,?????_??,2729,21,0,6100107
4380,?????_??,2729,26,8,6100108
4381,?????_??,2729,28,4,6100109
4382,?????_??,2729,33,0,6100110
4383,?????_??,2729,38,8,6100120
4384,?????_??,2729,40,4,6100121
4385,?????_??,2729,45,0,6100122
4386,?????_??,2729,50,8,6100123
4387,?????_??,2729,52,4,6100124
4388,?????_??,2729,57,0,6100125
4389,?????_??,2729,62,8,6100126
4390,?????_??,2729,64,4,6100127
4391,?????_??,2729,69,0,6100128
4392,?????_??,2730,2,8,6100101
4393,?????_??,2730,4,4,6100102
4394,?????_??,2730,8,8,6100103
4395,?????_??,2730,10,4,6100104
4396,?????_??,2730,14,8,6100105
4397,?????_??,2730,16,4,6100106
4398,?????_??,2730,21,0,6100107
4399,?????_??,2730,26,8,6100108
4400,?????_??,2730,28,4,6100109
4401,?????_??,2730,33,0,6100115
4402,?????_??,2730,38,8,6100120
4403,?????_??,2730,40,4,6100121
4404,?????_??,2730,45,0,6100122
4405,?????_??,2730,50,8,6100123
4406,?????_??,2730,52,4,6100124
4407,?????_??,2730,57,0,6100125
4408,?????_??,2730,62,8,6100126
4409,?????_??,2730,64,4,6100127
4410,?????_??,2730,69,0,6100128
4411,????_??,2731,2,8,6100101
4412,????_??,2731,4,4,6100102
4413,????_??,2731,8,8,6100103
4414,????_??,2731,10,4,6100104
4415,????_??,2731,14,8,6100105
4416,????_??,2731,16,4,6100106
4417,????_??,2731,21,0,6100107
4418,????_??,2731,26,8,6100108
4419,????_??,2731,28,4,6100109
4420,????_??,2731,33,0,6100116
4421,????_??,2731,38,8,6100120
4422,????_??,2731,40,4,6100121
4423,????_??,2731,45,0,6100122
4424,????_??,2731,50,8,6100123
4425,????_??,2731,52,4,6100124
4426,????_??,2731,57,0,6100125
4427,????_??,2731,62,8,6100126
4428,????_??,2731,64,4,6100127
4429,????_??,2731,69,0,6100128
4430,????_??,2732,2,8,6100101
4431,????_??,2732,4,4,6100102
4432,????_??,2732,8,8,6100103
4433,????_??,2732,10,4,6100104
4434,????_??,2732,14,8,6100105
4435,????_??,2732,16,4,6100106
4436,????_??,2732,21,0,6100107
4437,????_??,2732,26,8,6100108
4438,????_??,2732,28,4,6100109
4439,????_??,2732,33,0,6100117
4440,????_??,2732,38,8,6100120
4441,????_??,2732,40,4,6100121
4442,????_??,2732,45,0,6100122
4443,????_??,2732,50,8,6100123
4444,????_??,2732,52,4,6100124
4445,????_??,2732,57,0,6100125
4446,????_??,2732,62,8,6100126
4447,????_??,2732,64,4,6100127
4448,????_??,2732,69,0,6100128
4449,??? ??,2736,2,8,6100101
4450,??? ??,2736,4,4,6100102
4451,??? ??,2736,8,8,6100103
4452,??? ??,2736,10,4,6100104
4453,??? ??,2736,14,8,6100105
4454,??? ??,2736,16,4,6100106
4455,??? ??,2736,21,0,6100107
4456,??? ??,2736,26,8,6100108
4457,??? ??,2736,28,4,6100109
4458,??? ??,2736,33,0,6100110
4459,??? ??,2736,38,8,6100120
4460,??? ??,2736,40,4,6100121
4461,??? ??,2736,45,0,6100122
4462,??? ??,2736,50,8,6100123
4463,??? ??,2736,52,4,6100124
4464,??? ??,2736,57,0,6100125
4465,??? ??,2736,62,8,6100126
4466,??? ??,2736,64,4,6100127
4467,??? ??,2736,69,0,6100128
4468,?? ??,2737,2,8,6100101
4469,?? ??,2737,4,4,6100102
4470,?? ??,2737,8,8,6100103
4471,?? ??,2737,10,4,6100104
4472,?? ??,2737,14,8,6100105
4473,?? ??,2737,16,4,6100106
4474,?? ??,2737,21,0,6100107
4475,?? ??,2737,26,8,6100108
4476,?? ??,2737,28,4,6100109
4477,?? ??,2737,33,0,6100111
4478,?? ??,2737,38,8,6100120
4479,?? ??,2737,40,4,6100121
4480,?? ??,2737,45,0,6100122
4481,?? ??,2737,50,8,6100123
4482,?? ??,2737,52,4,6100124
4483,?? ??,2737,57,0,6100125
4484,?? ??,2737,62,8,6100126
4485,?? ??,2737,64,4,6100127
4486,?? ??,2737,69,0,6100128
4487,??? ??,2738,2,8,6100101
4488,??? ??,2738,4,4,6100102
4489,??? ??,2738,8,8,6100103
4490,??? ??,2738,10,4,6100104
4491,??? ??,2738,14,8,6100105
4492,??? ??,2738,16,4,6100106
4493,??? ??,2738,21,0,6100107
4494,??? ??,2738,26,8,6100108
4495,??? ??,2738,28,4,6100109
4496,??? ??,2738,33,0,6100112
4497,??? ??,2738,38,8,6100120
4498,??? ??,2738,40,4,6100121
4499,??? ??,2738,45,0,6100122
4500,??? ??,2738,50,8,6100123
4501,??? ??,2738,52,4,6100124
4502,??? ??,2738,57,0,6100125
4503,??? ??,2738,62,8,6100126
4504,??? ??,2738,64,4,6100127
4505,??? ??,2738,69,0,6100128
4506,???? ??,2739,2,8,6100101
4507,???? ??,2739,4,4,6100102
4508,???? ??,2739,8,8,6100103
4509,???? ??,2739,10,4,6100104
4510,???? ??,2739,14,8,6100105
4511,???? ??,2739,16,4,6100106
4512,???? ??,2739,21,0,6100107
4513,???? ??,2739,26,8,6100108
4514,???? ??,2739,28,4,6100109
4515,???? ??,2739,33,0,6100110
4516,???? ??,2739,38,8,6100120
4517,???? ??,2739,40,4,6100121
4518,???? ??,2739,45,0,6100122
4519,???? ??,2739,50,8,6100123
4520,???? ??,2739,52,4,6100124
4521,???? ??,2739,57,0,6100125
4522,???? ??,2739,62,8,6100126
4523,???? ??,2739,64,4,6100127
4524,???? ??,2739,69,0,6100128
4525,????? ??,2740,2,8,6100101
4526,????? ??,2740,4,4,6100102
4527,????? ??,2740,8,8,6100103
4528,????? ??,2740,10,4,6100104
4529,????? ??,2740,14,8,6100105
4530,????? ??,2740,16,4,6100106
4531,????? ??,2740,21,0,6100107
4532,????? ??,2740,26,8,6100108
4533,????? ??,2740,28,4,6100109
4534,????? ??,2740,33,0,6100110
4535,????? ??,2740,38,8,6100120
4536,????? ??,2740,40,4,6100121
4537,????? ??,2740,45,0,6100122
4538,????? ??,2740,50,8,6100123
4539,????? ??,2740,52,4,6100124
4540,????? ??,2740,57,0,6100125
4541,????? ??,2740,62,8,6100126
4542,????? ??,2740,64,4,6100127
4543,????? ??,2740,69,0,6100128
4544,???? ??,2741,2,8,6100101
4545,???? ??,2741,4,4,6100102
4546,???? ??,2741,8,8,6100103
4547,???? ??,2741,10,4,6100104
4548,???? ??,2741,14,8,6100105
4549,???? ??,2741,16,4,6100106
4550,???? ??,2741,21,0,6100107
4551,???? ??,2741,26,8,6100108
4552,???? ??,2741,28,4,6100109
4553,???? ??,2741,33,0,6100110
4554,???? ??,2741,38,8,6100120
4555,???? ??,2741,40,4,6100121
4556,???? ??,2741,45,0,6100122
4557,???? ??,2741,50,8,6100123
4558,???? ??,2741,52,4,6100124
4559,???? ??,2741,57,0,6100125
4560,???? ??,2741,62,8,6100126
4561,???? ??,2741,64,4,6100127
4562,???? ??,2741,69,0,6100128
4563,????? ??,2742,2,8,6100101
4564,????? ??,2742,4,4,6100102
4565,????? ??,2742,8,8,6100103
4566,????? ??,2742,10,4,6100104
4567,????? ??,2742,14,8,6100105
4568,????? ??,2742,16,4,6100106
4569,????? ??,2742,21,0,6100107
4570,????? ??,2742,26,8,6100108
4571,????? ??,2742,28,4,6100109
4572,????? ??,2742,33,0,6100113
4573,????? ??,2742,38,8,6100120
4574,????? ??,2742,40,4,6100121
4575,????? ??,2742,45,0,6100122
4576,????? ??,2742,50,8,6100123
4577,????? ??,2742,52,4,6100124
4578,????? ??,2742,57,0,6100125
4579,????? ??,2742,62,8,6100126
4580,????? ??,2742,64,4,6100127
4581,????? ??,2742,69,0,6100128
4582,????? ??,2743,2,8,6100101
4583,????? ??,2743,4,4,6100102
4584,????? ??,2743,8,8,6100103
4585,????? ??,2743,10,4,6100104
4586,????? ??,2743,14,8,6100105
4587,????? ??,2743,16,4,6100106
4588,????? ??,2743,21,0,6100107
4589,????? ??,2743,26,8,6100108
4590,????? ??,2743,28,4,6100109
4591,????? ??,2743,33,0,6100114
4592,????? ??,2743,38,8,6100120
4593,????? ??,2743,40,4,6100121
4594,????? ??,2743,45,0,6100122
4595,????? ??,2743,50,8,6100123
4596,????? ??,2743,52,4,6100124
4597,????? ??,2743,57,0,6100125
4598,????? ??,2743,62,8,6100126
4599,????? ??,2743,64,4,6100127
4600,????? ??,2743,69,0,6100128
4601,??? ??,2744,2,8,6100101
4602,??? ??,2744,4,4,6100102
4603,??? ??,2744,8,8,6100103
4604,??? ??,2744,10,4,6100104
4605,??? ??,2744,14,8,6100105
4606,??? ??,2744,16,4,6100106
4607,??? ??,2744,21,0,6100107
4608,??? ??,2744,26,8,6100108
4609,??? ??,2744,28,4,6100109
4610,??? ??,2744,33,0,6100110
4611,??? ??,2744,38,8,6100120
4612,??? ??,2744,40,4,6100121
4613,??? ??,2744,45,0,6100122
4614,??? ??,2744,50,8,6100123
4615,??? ??,2744,52,4,6100124
4616,??? ??,2744,57,0,6100125
4617,??? ??,2744,62,8,6100126
4618,??? ??,2744,64,4,6100127
4619,??? ??,2744,69,0,6100128
4620,???? ? ??,2745,2,8,6100101
4621,???? ? ??,2745,4,4,6100102
4622,???? ? ??,2745,8,8,6100103
4623,???? ? ??,2745,10,4,6100104
4624,???? ? ??,2745,14,8,6100105
4625,???? ? ??,2745,16,4,6100106
4626,???? ? ??,2745,21,0,6100107
4627,???? ? ??,2745,26,8,6100108
4628,???? ? ??,2745,28,4,6100109
4629,???? ? ??,2745,33,0,6100110
4630,???? ? ??,2745,38,8,6100120
4631,???? ? ??,2745,40,4,6100121
4632,???? ? ??,2745,45,0,6100122
4633,???? ? ??,2745,50,8,6100123
4634,???? ? ??,2745,52,4,6100124
4635,???? ? ??,2745,57,0,6100125
4636,???? ? ??,2745,62,8,6100126
4637,???? ? ??,2745,64,4,6100127
4638,???? ? ??,2745,69,0,6100128
4639,????? (??),4749,2,8,6100101
4640,????? (??),4749,4,4,6100102
4641,????? (??),4749,8,8,6100103
4642,????? (??),4749,10,4,6100104
4643,????? (??),4749,14,8,6100105
4644,????? (??),4749,16,4,6100106
4645,????? (??),4749,21,0,6100107
4646,????? (??),4749,26,8,6100108
4647,????? (??),4749,28,4,6100109
4648,????? (??),4749,33,0,6100118
4649,????? (??),4749,38,8,6100120
4650,????? (??),4749,40,4,6100121
4651,????? (??),4749,45,0,6100122
4652,????? (??),4749,50,8,6100123
4653,????? (??),4749,52,4,6100124
4654,????? (??),4749,57,0,6100125
4655,????? (??),4749,62,8,6100126
4656,????? (??),4749,64,4,6100127
4657,????? (??),4749,69,0,6100128
4658,????? (??),4752,2,8,6100101
4659,????? (??),4752,4,4,6100102
4660,????? (??),4752,8,8,6100103
4661,????? (??),4752,10,4,6100104
4662,????? (??),4752,14,8,6100105
4663,????? (??),4752,16,4,6100106
4664,????? (??),4752,21,0,6100107
4665,????? (??),4752,26,8,6100108
4666,????? (??),4752,28,4,6100109
4667,????? (??),4752,33,0,6100118
4668,????? (??),4752,38,8,6100120
4669,????? (??),4752,40,4,6100121
4670,????? (??),4752,45,0,6100122
4671,????? (??),4752,50,8,6100123
4672,????? (??),4752,52,4,6100124
4673,????? (??),4752,57,0,6100125
4674,????? (??),4752,62,8,6100126
4675,????? (??),4752,64,4,6100127
4676,????? (??),4752,69,0,6100128
4677,??_??,5756,2,8,6100101
4678,??_??,5756,4,4,6100102
4679,??_??,5756,8,8,6100103
4680,??_??,5756,10,4,6100104
4681,??_??,5756,14,8,6100105
4682,??_??,5756,16,4,6100106
4683,??_??,5756,21,0,6100107
4684,??_??,5756,26,8,6100108
4685,??_??,5756,28,4,6100109
4686,??_??,5756,33,0,6100119
4687,??_??,5756,38,8,6100120
4688,??_??,5756,40,4,6100121
4689,??_??,5756,45,0,6100122
4690,??_??,5756,50,8,6100123
4691,??_??,5756,52,4,6100124
4692,??_??,5756,57,0,6100125
4693,??_??,5756,62,8,6100126
4694,??_??,5756,64,4,6100127
4695,??_??,5756,69,0,6100128
4696,???_??,6003,2,8,6100101
4697,???_??,6003,4,4,6100102
4698,???_??,6003,8,8,6100103
4699,???_??,6003,10,4,6100104
4700,???_??,6003,14,8,6100105
4701,???_??,6003,16,4,6100106
4702,???_??,6003,21,0,6100107
4703,???_??,6003,26,8,6100108
4704,???_??,6003,28,4,6100109
4705,???_??,6003,33,0,6100110
4706,???_??,6003,38,8,6100120
4707,???_??,6003,40,4,6100121
4708,???_??,6003,45,0,6100122
4709,???_??,6003,50,8,6100123
4710,???_??,6003,52,4,6100124
4711,???_??,6003,57,0,6100125
4712,???_??,6003,62,8,6100126
4713,???_??,6003,64,4,6100127
4714,???_??,6003,69,0,6100128
4715,????_??,2725,3,512,0
4716,????_??,2725,9,512,0
4717,????_??,2725,15,512,0
4718,????_??,2725,27,512,0
4719,????_??,2725,39,512,0
4720,????_??,2725,51,512,0
4721,????_??,2725,63,512,0
4722,?????_??,2726,3,512,0
4723,?????_??,2726,9,512,0
4724,?????_??,2726,15,512,0
4725,?????_??,2726,27,512,0
4726,?????_??,2726,39,512,0
4727,?????_??,2726,51,512,0
4728,?????_??,2726,63,512,0
4729,????_??,2727,3,512,0
4730,????_??,2727,9,512,0
4731,????_??,2727,15,512,0
4732,????_??,2727,27,512,0
4733,????_??,2727,39,512,0
4734,????_??,2727,51,512,0
4735,????_??,2727,63,512,0
4736,?????_??,2728,3,512,0
4737,?????_??,2728,9,512,0
4738,?????_??,2728,15,512,0
4739,?????_??,2728,27,512,0
4740,?????_??,2728,39,512,0
4741,?????_??,2728,51,512,0
4742,?????_??,2728,63,512,0
4743,?????_??,2729,3,512,0
4744,?????_??,2729,9,512,0
4745,?????_??,2729,15,512,0
4746,?????_??,2729,27,512,0
4747,?????_??,2729,39,512,0
4748,?????_??,2729,51,512,0
4749,?????_??,2729,63,512,0
4750,?????_??,2730,3,512,0
4751,?????_??,2730,9,512,0
4752,?????_??,2730,15,512,0
4753,?????_??,2730,27,512,0
4754,?????_??,2730,39,512,0
4755,?????_??,2730,51,512,0
4756,?????_??,2730,63,512,0
4757,????_??,2731,3,512,0
4758,????_??,2731,9,512,0
4759,????_??,2731,15,512,0
4760,????_??,2731,27,512,0
4761,????_??,2731,39,512,0
4762,????_??,2731,51,512,0
4763,????_??,2731,63,512,0
4764,????_??,2732,3,512,0
4765,????_??,2732,9,512,0
4766,????_??,2732,15,512,0
4767,????_??,2732,27,512,0
4768,????_??,2732,39,512,0
4769,????_??,2732,51,512,0
4770,????_??,2732,63,512,0
4771,??? ??,2736,3,512,0
4772,??? ??,2736,9,512,0
4773,??? ??,2736,15,512,0
4774,??? ??,2736,27,512,0
4775,??? ??,2736,39,512,0
4776,??? ??,2736,51,512,0
4777,??? ??,2736,63,512,0
4778,?? ??,2737,3,512,0
4779,?? ??,2737,9,512,0
4780,?? ??,2737,15,512,0
4781,?? ??,2737,27,512,0
4782,?? ??,2737,39,512,0
4783,?? ??,2737,51,512,0
4784,?? ??,2737,63,512,0
4785,??? ??,2738,3,512,0
4786,??? ??,2738,9,512,0
4787,??? ??,2738,15,512,0
4788,??? ??,2738,27,512,0
4789,??? ??,2738,39,512,0
4790,??? ??,2738,51,512,0
4791,??? ??,2738,63,512,0
4792,???? ??,2739,3,512,0
4793,???? ??,2739,9,512,0
4794,???? ??,2739,15,512,0
4795,???? ??,2739,27,512,0
4796,???? ??,2739,39,512,0
4797,???? ??,2739,51,512,0
4798,???? ??,2739,63,512,0
4799,????? ??,2740,3,512,0
4800,????? ??,2740,9,512,0
4801,????? ??,2740,15,512,0
4802,????? ??,2740,27,512,0
4803,????? ??,2740,39,512,0
4804,????? ??,2740,51,512,0
4805,????? ??,2740,63,512,0
4806,???? ??,2741,3,512,0
4807,???? ??,2741,9,512,0
4808,???? ??,2741,15,512,0
4809,???? ??,2741,27,512,0
4810,???? ??,2741,39,512,0
4811,???? ??,2741,51,512,0
4812,???? ??,2741,63,512,0
4813,????? ??,2742,3,512,0
4814,????? ??,2742,9,512,0
4815,????? ??,2742,15,512,0
4816,????? ??,2742,27,512,0
4817,????? ??,2742,39,512,0
4818,????? ??,2742,51,512,0
4819,????? ??,2742,63,512,0
4820,????? ??,2743,3,512,0
4821,????? ??,2743,9,512,0
4822,????? ??,2743,15,512,0
4823,????? ??,2743,27,512,0
4824,????? ??,2743,39,512,0
4825,????? ??,2743,51,512,0
4826,????? ??,2743,63,512,0
4827,??? ??,2744,3,512,0
4828,??? ??,2744,9,512,0
4829,??? ??,2744,15,512,0
4830,??? ??,2744,27,512,0
4831,??? ??,2744,39,512,0
4832,??? ??,2744,51,512,0
4833,??? ??,2744,63,512,0
4834,???? ? ??,2745,3,512,0
4835,???? ? ??,2745,9,512,0
4836,???? ? ??,2745,15,512,0
4837,???? ? ??,2745,27,512,0
4838,???? ? ??,2745,39,512,0
4839,???? ? ??,2745,51,512,0
4840,???? ? ??,2745,63,512,0
4841,????? (??),4749,3,512,0
4842,????? (??),4749,9,512,0
4843,????? (??),4749,15,512,0
4844,????? (??),4749,27,512,0
4845,????? (??),4749,39,512,0
4846,????? (??),4749,51,512,0
4847,????? (??),4749,63,512,0
4848,????? (??),4752,3,512,0
4849,????? (??),4752,9,512,0
4850,????? (??),4752,15,512,0
4851,????? (??),4752,27,512,0
4852,????? (??),4752,39,512,0
4853,????? (??),4752,51,512,0
4854,????? (??),4752,63,512,0
4855,??_??,5756,3,512,0
4856,??_??,5756,9,512,0
4857,??_??,5756,15,512,0
4858,??_??,5756,27,512,0
4859,??_??,5756,39,512,0
4860,??_??,5756,51,512,0
4861,??_??,5756,63,512,0
4862,???_??,6003,3,512,0
4863,???_??,6003,9,512,0
4864,???_??,6003,15,512,0
4865,???_??,6003,27,512,0
4866,???_??,6003,39,512,0
4867,???_??,6003,51,512,0
4868,???_??,6003,63,512,0
4869,???? (??),504,1,128,6102501
4870,???? (??),504,2,4,6102502
4871,???? (??),504,7,512,0
4872,???? (??),504,8,512,0
4873,???? (??),504,9,512,0
4874,???? (??),504,10,512,0
4875,???? (??),504,11,512,0
4876,???? (??),504,12,512,0
4877,???? (??),504,13,0,6102587
4878,???? (??),504,14,0,6102594
4879,???? (??),504,15,0,6102588
4880,???? (??),504,16,0,6102595
4881,???? (??),504,17,0,6102589
4882,???? (??),504,18,0,6102590
4883,???? (??),504,19,0,6102596
4884,???? (??),504,20,0,6102591
4885,???? (??),504,21,0,6102597
4886,???? (??),504,22,0,6102592
4887,???? (??),504,23,0,6102598
4888,???? (??),504,24,0,6102593
4889,???? (??),504,25,0,6102551
4890,???? (??),504,26,0,6102558
4891,???? (??),504,27,0,6102552
4892,???? (??),504,28,0,6102559
4893,???? (??),504,29,0,6102553
4894,???? (??),504,30,0,6102554
4895,???? (??),504,31,0,6102560
4896,???? (??),504,32,0,6102555
4897,???? (??),504,33,0,6102561
4898,???? (??),504,34,0,6102556
4899,???? (??),504,35,0,6102562
4900,???? (??),504,36,0,6102557
4901,???? (??),504,37,0,6102563
4902,???? (??),504,38,0,6102570
4903,???? (??),504,39,0,6102564
4904,???? (??),504,40,0,6102571
4905,???? (??),504,41,0,6102565
4906,???? (??),504,42,0,6102566
4907,???? (??),504,43,0,6102572
4908,???? (??),504,44,0,6102567
4909,???? (??),504,45,0,6102573
4910,???? (??),504,46,0,6102568
4911,???? (??),504,47,0,6102574
4912,???? (??),504,48,0,6102569
4913,???? (??),504,49,0,6102511
4914,???? (??),504,50,0,6102541
4915,???? (??),504,51,0,6102512
4916,???? (??),504,52,0,6102542
4917,???? (??),504,53,0,6102513
4918,???? (??),504,54,0,6102514
4919,???? (??),504,55,0,6102543
4920,???? (??),504,56,0,6102515
4921,???? (??),504,57,0,6102544
4922,???? (??),504,58,0,6102516
4923,???? (??),504,59,0,6102545
4924,???? (??),504,60,0,6102517
4925,???? (??),504,61,0,6102518
4926,???? (??),504,62,0,6102546
4927,???? (??),504,63,0,6102519
4928,???? (??),504,64,0,6102547
4929,???? (??),504,65,0,6102520
4930,???? (??),504,66,0,6102521
4931,???? (??),504,67,0,6102548
4932,???? (??),504,68,0,6102522
4933,???? (??),504,69,0,6102549
4934,???? (??),504,70,0,6102523
4935,???? (??),504,71,0,6102550
4936,???? (??),504,72,0,6102524
4937,???? (??),504,73,0,6102525
4938,???? (??),504,74,0,6102582
4939,???? (??),504,75,0,6102575
4940,???? (??),504,76,0,6102583
4941,???? (??),504,77,0,6102576
