ID,_Lv,_Class,_Fx,_SoundEffect,_Message,_Red,_Green,_Blue,_Skill_Open,_HelpmenuID
7729,79,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7730,80,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7731,81,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7732,82,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7733,83,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7734,84,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7735,85,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7736,86,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7737,87,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7738,88,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7739,89,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7740,90,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7741,91,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7742,92,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7743,93,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7744,94,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7745,95,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7746,96,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7747,97,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7748,98,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7749,99,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7750,100,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7751,101,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7752,102,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7753,103,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7754,104,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7755,105,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7756,106,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7757,107,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7758,108,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7759,109,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7760,110,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7761,111,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7762,112,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7763,113,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7764,114,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7765,115,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7766,116,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7767,117,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7768,118,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7769,119,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7770,120,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7771,121,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7772,122,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7773,123,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7774,124,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7775,125,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7776,126,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7777,127,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7778,128,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7779,129,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7780,130,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7781,131,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7782,132,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7783,133,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7784,134,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7785,135,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7786,136,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7787,137,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7788,138,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7789,139,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7790,140,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7791,141,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7792,142,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7793,143,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7794,144,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7795,145,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7796,146,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7797,147,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7798,148,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7799,149,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7800,150,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7801,151,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7802,152,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7803,153,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7804,154,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7805,155,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7806,156,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7807,157,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7808,158,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7809,159,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7810,160,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7811,161,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7812,162,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7813,163,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7814,164,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7815,165,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7816,166,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7817,167,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7818,168,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7819,169,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7820,170,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7821,171,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7822,172,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7823,173,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7824,174,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7825,175,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7826,176,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7827,177,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7828,178,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7829,179,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7830,180,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7831,181,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7832,182,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7833,183,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7834,184,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7835,185,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7836,186,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7837,187,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7838,188,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7839,189,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7840,190,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7841,191,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7842,192,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7843,193,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7844,194,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7845,195,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7846,196,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7847,197,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7848,198,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7849,199,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7850,200,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7851,201,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7852,202,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7853,203,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7854,204,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7855,205,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7856,206,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7857,207,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7858,208,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7859,209,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7860,210,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7861,211,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7862,212,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7863,213,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7864,214,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7865,215,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7866,216,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7867,217,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7868,218,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7869,219,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7870,220,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7871,221,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7872,222,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7873,223,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7874,224,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7875,225,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7876,226,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7877,227,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7878,228,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7879,229,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7880,230,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7881,231,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7882,232,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7883,233,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7884,234,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7885,235,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7886,236,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7887,237,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7888,238,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7889,239,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7890,240,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7891,241,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7892,242,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7893,243,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7894,244,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7895,245,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7896,246,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7897,247,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7898,248,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7899,249,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7900,250,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7901,251,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7902,252,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7903,253,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7904,254,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7905,255,31,506,11,恭喜！ 升級了！,133,253,212,0,0
7906,1,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7907,2,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7908,3,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7909,4,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7910,5,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7911,6,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7912,7,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7913,8,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7914,9,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7915,10,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7916,11,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7917,12,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7918,13,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7919,14,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7920,15,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7921,16,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7922,17,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7923,18,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7924,19,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7925,20,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7926,21,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7927,22,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7928,23,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7929,24,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7930,25,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7931,26,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7932,27,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7933,28,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7934,29,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7935,30,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7936,31,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7937,32,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7938,33,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7939,34,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7940,35,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7941,36,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7942,37,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7943,38,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7944,39,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7945,40,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7946,41,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7947,42,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7948,43,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7949,44,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7950,45,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7951,46,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7952,47,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7953,48,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7954,49,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7955,50,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7956,51,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7957,52,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7958,53,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7959,54,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7960,55,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7961,56,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7962,57,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7963,58,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7964,59,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7965,60,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7966,61,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7967,62,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7968,63,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7969,64,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7970,65,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7971,66,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7972,67,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7973,68,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7974,69,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7975,70,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7976,71,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7977,72,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7978,73,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7979,74,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7980,75,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7981,76,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7982,77,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7983,78,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7984,79,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7985,80,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7986,81,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7987,82,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7988,83,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7989,84,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7990,85,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7991,86,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7992,87,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7993,88,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7994,89,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7995,90,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7996,91,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7997,92,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7998,93,32,506,11,恭喜！ 升級了！,133,253,212,0,0
7999,94,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8000,95,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8001,96,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8002,97,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8003,98,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8004,99,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8005,100,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8006,101,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8007,102,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8008,103,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8009,104,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8010,105,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8011,106,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8012,107,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8013,108,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8014,109,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8015,110,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8016,111,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8017,112,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8018,113,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8019,114,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8020,115,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8021,116,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8022,117,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8023,118,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8024,119,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8025,120,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8026,121,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8027,122,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8028,123,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8029,124,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8030,125,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8031,126,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8032,127,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8033,128,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8034,129,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8035,130,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8036,131,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8037,132,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8038,133,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8039,134,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8040,135,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8041,136,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8042,137,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8043,138,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8044,139,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8045,140,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8046,141,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8047,142,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8048,143,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8049,144,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8050,145,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8051,146,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8052,147,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8053,148,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8054,149,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8055,150,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8056,151,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8057,152,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8058,153,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8059,154,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8060,155,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8061,156,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8062,157,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8063,158,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8064,159,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8065,160,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8066,161,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8067,162,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8068,163,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8069,164,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8070,165,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8071,166,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8072,167,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8073,168,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8074,169,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8075,170,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8076,171,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8077,172,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8078,173,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8079,174,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8080,175,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8081,176,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8082,177,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8083,178,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8084,179,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8085,180,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8086,181,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8087,182,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8088,183,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8089,184,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8090,185,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8091,186,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8092,187,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8093,188,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8094,189,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8095,190,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8096,191,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8097,192,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8098,193,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8099,194,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8100,195,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8101,196,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8102,197,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8103,198,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8104,199,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8105,200,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8106,201,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8107,202,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8108,203,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8109,204,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8110,205,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8111,206,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8112,207,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8113,208,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8114,209,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8115,210,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8116,211,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8117,212,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8118,213,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8119,214,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8120,215,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8121,216,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8122,217,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8123,218,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8124,219,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8125,220,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8126,221,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8127,222,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8128,223,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8129,224,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8130,225,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8131,226,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8132,227,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8133,228,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8134,229,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8135,230,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8136,231,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8137,232,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8138,233,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8139,234,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8140,235,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8141,236,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8142,237,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8143,238,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8144,239,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8145,240,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8146,241,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8147,242,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8148,243,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8149,244,32,506,11,恭喜！ 升級了！,133,253,212,0,0
8150,245,32,506,11,恭喜！ 升級了！,133,253,212,0,0
