ID,_ItemID1,_ItemProbability1,_ItemID2,_ItemProbability2,_ItemID3,_ItemProbability3,_ItemID4,_ItemProbability4,_ItemID5,_ItemProbability5,_ItemSetID1,_ItemSetProbability1,_ItemSetID2,_ItemSetProbability2,_ItemSetID3,_ItemSetProbability3,_RareProbability1,_RareProbability2,_RareProbability3,_RareProbability4,_RareProbability5
810002954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003122,170196284,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
