ID,_EventGroup,_Subject,_Description,_ItemID,_ItemName,_ItemRare,_ItemCount,_Ely
18032808,161,ＯＯＯＯ探險家,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160111,活動:裝備背包擴充,1,1,0
18032809,162,除了腦洞外的洞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000229,[活動] 經驗值秘藥500%,1,1,0
18032810,163,黃金海岸開浪囉,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18032811,164,超越極限,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190171180,活動:封印鎖,1,10,0
18032812,164,超越極限,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195350,活動:經驗值的秘藥888%,1,1,0
18041601,165,除了腦洞外的洞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000229,[活動] 經驗值秘藥500%,1,1,0
18041701,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,81695563,進擊的坦克!(30日),1,1,0
18041703,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
18041704,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000280,彩虹回歸者稱號學習書,1,1,0
18041705,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,160190126,活動 英雄的石頭(15日),1,1,0
18041706,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,164102531,活動 王者黃金指南針 (15天),1,1,0
18041707,166,闇金色的強勢回歸!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
18041708,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145018,活動:神奇的耳環(30日)兌換券,1,1,0
18041709,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171244,2017年暢快雪碧,1,50,0
18041710,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195264,活動:任務獎勵UP!技能學習書(30日),1,1,0
18041711,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,81695548,飛天毛毯(30日),1,1,0
18041712,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170198115,暴風藥水(永久),1,100,0
18041713,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,1,0
18041714,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195350,活動:經驗值的秘藥888%,1,1,0
18041715,167,強襲!!!黃金色的海岸!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
18041716,168,金色迎新日,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1100000040,幼龍銀河 (15日),5,1,0
18041717,168,金色迎新日,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160811,活動:綜合背包,1,1,0
18041718,168,金色迎新日,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
18041719,168,金色迎新日,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144088,哼哼哈嘻! 靈藥禮盒,1,10,0
18041720,168,金色迎新日,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
18050405,170,小彩森日趴,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190150902,復活精髓,1,5,0
18050406,171,就跟你說了不行,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000229,[活動] 經驗值秘藥500%,1,1,0
18052801,173,端午盛典,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000253,隨機爆竹箱子,1,3,0
18052803,173,端午盛典,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200191,活動:伺服器麥克風,1,3,0
18052804,173,端午盛典,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,5,0
18052805,173,端午盛典,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000173,可愛熊面具(15日),1,1,0
18052807,174,小彩TOP FAN!!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000674,TOP FAN 稱號學習書(30日),1,1,0
18060501,175,看我抓到一隻耶比,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196625,活動:經驗值秘藥500%,1,1,0
18061801,176,ㄘ我的船尾燈,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,5,0
18061803,177,魯曼人氣王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,10,0
18061804,177,魯曼人氣王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18061805,178,第二回登高大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,5,0
18061806,178,第二回登高大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144089,活動:專家髮型兌換券,1,1,0
18061807,179,魯曼實驗對象,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145318,活動表情符號兌換券,1,1,0
18061808,179,魯曼實驗對象,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170193034,活動:寶尼的祝福神藥,1,1,0
18061809,179,魯曼實驗對象,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195394,活動:10週年經驗值秘藥1000%,1,1,0
18062602,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1100000042,奇娜(30日),5,1,0
18062603,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160811,活動:綜合背包,1,1,0
18062604,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
18062605,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144088,哼哼哈嘻! 靈藥禮盒,1,10,0
18062606,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196625,活動:經驗值秘藥500%,1,20,0
18062607,180,銀黑劍士WANTED,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
18062701,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,81695563,進擊的坦克!(30日),1,1,0
18062702,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,700106003,年幼的德古氏(15日),5,1,0
18062703,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170193806,皇家暴風藥水,1,5,0
18062704,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171244,2017年暢快雪碧,1,60,0
18062705,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195336,傳送點電池(7日),1,1,0
18062706,181,光之聯盟守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170106,活動:寵物用回春草(15日),1,1,0
18062707,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170211,活動:心形爆竹,1,2,0
18062709,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195263,經驗值秘藥 300%(1日),1,3,0
18062710,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160302,活動用其他背包擴充,1,1,0
18062711,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190171180,活動:封印鎖,1,5,0
18062712,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,165800201,冰花綴飾,1,1,0
18062713,182,暑期點點名,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000087,飛天毛毯(15日),1,1,0
18062714,183,最速副本通關王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,40195269,胖企鵝披風(30日),1,1,0
18062715,183,最速副本通關王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170106,活動:寵物用回春草(15日),1,1,0
18062716,183,最速副本通關王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,20,0
18062717,183,最速副本通關王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,15,0
18062718,183,最速副本通關王,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,10,0
18062719,184,忠實觀眾4NI,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,165800201,冰花綴飾,1,1,0
18062720,184,忠實觀眾4NI,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,165800202,冰花綴飾 +1,1,1,0
18062721,184,忠實觀眾4NI,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,165800203,冰花綴飾 +2,1,1,0
18062722,185,君?名?。,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000245,閃亮短版外套套裝(永久),1,1,0
18062723,185,君?名?。,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18062724,185,君?名?。,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170106,活動:寵物用回春草(15日),1,1,0
18071601,186,2週年玩家見面會見面禮,感謝您參加本次2週年玩家見面會!^0^,1200000185,雪狸貓披風(30日),1,1,0
18071602,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,100197201,鑲嵌面具,1,1,0
18071603,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,190170107,活動:寵物用回春草(30日),1,1,0
18071604,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,170195337,活動:傳送點電池(30日),1,1,0
18071605,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,170195394,活動:經驗值秘藥 1000%,1,1,0
18071606,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,170195295,活動:經驗值秘藥888%,1,1,0
18071607,187,2週年玩家見面會打卡活動,感謝您參加本次2週年玩家見面會打卡活動!:D,170111452,活動:能力重置卷軸,1,1,0
18071608,188,2週年玩家見面會儲值活動,感謝您參加本次2週年玩家見面會儲值活動!!!,165800211,冰花綴飾 MAX,1,1,0
18071609,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,81695521,惡靈戰警,1,1,0
18071610,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,1300000695,櫻花野狼套服(女)兌換券,1,1,0
18071611,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,190195489,凝聚舞扇忍者氣息的圖騰碎片 (x100),1,100,0
18071612,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,1300000694,櫻花野狼套服(男)兌換券,1,1,0
18071613,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,190170107,活動:寵物用回春草(30日) (x12),1,12,0
18071614,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,170195337,活動:傳送點電池(30日) (x12),1,12,0
18071615,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,165800206,冰花綴飾 +5,1,1,0
18071616,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,190150902,復活精髓 (x100),1,100,0
18071617,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,700103020,白虎,5,1,0
18071618,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,165800210,冰花綴飾 +9,1,1,0
18071619,189,2週年玩家見面會小隊冠軍,恭喜您在本次2週年玩家見面會獲得冠軍~> v <,700107601,蕾堤佩,5,1,0
18071701,190,彩虹長輩圖,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195394,活動:經驗值秘藥 1000%,1,1,0
18071702,190,彩虹長輩圖,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195295,活動:經驗值秘藥888%,1,1,0
18071703,190,彩虹長輩圖,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000233,[活動] 經驗值秘藥200%,1,1,0
18071704,191,最愛小夥伴,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,165800201,冰花綴飾,1,1,0
18071705,192,七夕<3傳情,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,10,1,0
18071706,193,怨靈小彩現身,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195216,高級暢快可樂,50,1,0
18091001,196,中秋大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196602,經驗值秘藥200%,1,1,0
18091002,196,中秋大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170106,活動:寵物用回春草(15日),1,1,0
18091003,196,中秋大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18091004,197,教師節找碴,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144681,特別覺醒劑,1,1,0
18091005,197,教師節找碴,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195434,HAPPY HAPPY 稱號學習書(30日),1,1,0
18100402,199,十一大假不回家,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18100403,200,藍白紅才是經典配色,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000244,國慶蛋糕帽(7日),1,1,0
18102902,203,小銀河在哪裡,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000732,彩虹島物語皇家箱子XXVIII,1,5,0
18102903,203,小銀河在哪裡,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000732,彩虹島物語皇家箱子XXVIII,1,1,0
18102905,205,落跑雞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171277,活動組合妙藥,1,1,0
18102906,205,落跑雞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171274,100%屬性重置妙藥,1,1,0
18110702,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160811,活動:綜合背包,1,1,0
18110703,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195295,活動:經驗值秘藥888%,1,5,0
18110704,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
18110705,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,28,0
18110706,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144088,哼哼哈嘻! 靈藥禮盒,1,10,0
18110707,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
18110708,208,終極入園禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000006,彩虹小驢(30日),1,1,0
18110710,208,終極入園禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
18110711,208,終極入園禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000280,彩虹回歸者稱號學習書,1,1,0
18110712,208,終極入園禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171241,肥宅快樂水,1,60,0
18110713,208,終極入園禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1100000001,浣熊(30日),5,1,0
18111301,207,樂園開幕禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,200002961,銀河殘像鏡子 +6(30天),1,1,0
18112201,209,臨時維護獎勵,感謝您支持彩虹島物語，雖然臨時維護很討厭，感激島民的支持所發送的獎勵。,170171481,臨時維護學習書,1,30,0
18112202,209,緊急維護獎勵,感謝您支持彩虹島物語，雖然緊急維護很討厭，感激島民的支持所發送的獎勵。,170171480,緊急維護學習書,1,30,0
18112203,209,定期維護獎勵,感謝您支持彩虹島物語，雖然維護很討厭，感激島民的支持所發送的獎勵。,170171479,定期維護學習書,1,30,0
18112204,209,延長維護,感謝您支持彩虹島物語，雖然延長維護很討厭，感激島民的支持所發送的獎勵。,170171482,延長維護學習書,1,30,0
18120401,210,2018簽到王!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170211,活動:心形爆竹,1,2,0
18120403,210,2018簽到王!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145473,活動香油箱子,1,3,0
18120404,210,2018簽到王!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196615,活動:經驗值秘藥500%,1,1,0
18120405,210,2018簽到王!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190171180,活動:封印鎖,1,2,0
18120406,210,2018簽到王!!,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,120160111,心花紋貼紙(15日),1,1,0
18120407,211,最愛的寵物票選,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196615,活動:經驗值秘藥500%,1,3,0
18120409,212,海底賽跑大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195569,超級瑪琍真無聊。稱號學習書,1,50,0
18120410,212,海底賽跑大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195569,超級瑪琍真無聊。稱號學習書,1,25,0
18120411,212,海底賽跑大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195569,超級瑪琍真無聊。稱號學習書,1,15,0
18120412,212,海底賽跑大賽,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000564,[活動] 經驗值秘藥300%,1,1,0
18120414,214,迎接2019，新年新希望,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000732,彩虹島物語皇家箱子XXVIII,1,3,0
18121201,216,黃金飛鏢SHOOT！,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170105,寵物用回春草 (90日),1,1,0
18121202,216,黃金飛鏢SHOOT！,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
18121203,216,黃金飛鏢SHOOT！,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170106,活動:寵物用回春草(15日),1,1,0
19010901,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195394,活動:經驗值秘藥 1000%,1,8,0
19010902,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145611,小雞服裝箱子,1,1,0
19010903,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171241,肥宅快樂水,1,200,0
19010904,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160811,活動:綜合背包,1,5,0
19010905,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
19010906,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144088,哼哼哈嘻! 靈藥禮盒,1,30,0
19010907,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,30,0
19010908,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
19010909,217,追擊者初段班入學,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,50,0
19010910,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000490,活動用:高級暢快可樂,1,100,0
19010911,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000241,[活動] 倉庫背包,1,1,0
19010912,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195295,活動:經驗值秘藥888%,1,5,0
19010913,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000283,彩虹守護者稱號學習書,1,1,0
19010914,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000156,活動用白熊帽子(15天),1,1,0
19010915,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000157,活動用白熊衣服(15天),1,1,0
19010916,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000158,活動用白熊手套(15天),1,1,0
19010917,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000159,活動用白熊熊掌(15天),1,1,0
19010918,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,30,0
19010919,218,追擊王牌ACE,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,65,0
19010920,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000768,活動:四葉幸運草伺服器麥克風,1,1,0
19010921,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170121,活動高級神秘的體力增加粉末,1,1,0
19010922,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170122,活動高級神秘的力量增加粉末,1,1,0
19010923,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,10,0
19010925,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000769,豬年特製小豬服裝券,1,1,0
19010926,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000255,太陽公公披風(60日),1,1,0
19010927,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000768,活動:四葉幸運草伺服器麥克風,1,1,0
19010928,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170121,活動高級神秘的體力增加粉末,1,1,0
19010929,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170170122,活動高級神秘的力量增加粉末,1,1,0
19010930,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199016,明月活動花紋,1,10,0
19010932,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000769,豬年特製小豬服裝券,1,1,0
19010933,219,新年回島團圓圍桌,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000255,太陽公公披風(60日),1,1,0
19011601,225,巴哈島民專屬補給禮,給巴哈姆特島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,170196607,活動：經驗值秘藥 200%,1,1,0
19011602,226,遊戲基地專屬補給禮,給遊戲基地島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,190195489,凝聚舞扇忍者氣息的圖騰碎片,1,30,0
19011603,226,遊戲基地專屬補給禮,給遊戲基地島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,170195350,活動:經驗值的秘藥888%,1,1,0
19011604,227,I7391專屬補給禮,給I7391島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,1200000099,【瞬移】 彩虹島88列車(30日),1,1,0
19011605,227,I7391專屬補給禮,給I7391島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,170196615,活動:經驗值秘藥500%,1,1,0
19011606,227,I7391專屬補給禮,給I7391島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,90490152,活動耶比妹妹帽子,1,1,0
19011607,227,I7391專屬補給禮,給I7391島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,70190152,活動耶比妹妹拖鞋,1,1,0
19011608,227,I7391專屬補給禮,給I7391島民們的專屬支援獎勵!!也請島民的繼續愛護彩虹島物語唷!!,50390152,活動耶比妹妹衣服,1,1,0
