ID,_Name,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool
3043,『??』 ??? ???,6100117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,80,0,0,0,0,0,0,0,0,0,0,0
3044,『??』 MP ???,6100118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,200,0,0,0,0,0,0,0,0,0,0,0
3045,『??』 RP&VP ??,6100119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,5,0,541,5,0,0,0,0,0,0,0,0
3046,『??』 ??? I,6100120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,500,0,0,0,0,0,0,0,0,0,0,0
3047,『??』 ??&??? I,6100121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,15,0,38,15,0,0,0,0,0,0,0,0
3048,『??』 ??? ?? II,6100122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,40,0,0,0,0,0,0,0,0,0,0,0
3049,『??』 ??? II,6100123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2000,0,0,0,0,0,0,0,0,0,0,0
3050,『??』 ??&??? II,6100124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,60,0,38,60,0,0,0,0,0,0,0,0
3051,『??』 ????? II,6100125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,2500,0,0,0,0,0,0,0,0,0,0,0
3052,『??』 ??? III,6100126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,2,0,0,0,0,0,0,0,0,0,0,0
3053,『??』 ??&??? III,6100127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,2,0,39,2,0,0,0,0,0,0,0,0
3054,『??』 ???? ??,6100128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,1,0,0,0,0,0,0,0,0,0,0,0
3055,????? ???,7100033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1,241,0,1,0,0,0,0,0,0,0
3056,??? ? - 《 ?? 》,7100034,0,0,0,0,0,0,0,50000802,0,15749,50000802,0,15749,1,4,100000,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,5010,8,0,5010,0,0,0,0,4,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,21926327,21926327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,??? ? - 《 ?? 》,7100035,0,0,0,0,0,0,0,50000802,0,15749,50000802,0,15749,1,4,100000,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,5010,8,0,5010,0,0,0,0,4,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,21926328,21926328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,??? ? - 《 ?? 》,7100036,0,0,0,0,0,0,0,50000802,0,15749,50000802,0,15749,1,4,100000,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,5010,8,0,5010,0,0,0,0,4,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,21926329,21926329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,??? ? - 《 ?? 》,7100037,0,0,0,0,0,0,0,50000802,0,15749,50000802,0,15749,1,4,100000,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,5010,8,0,5010,0,0,0,0,4,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,21926330,21926330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,??,10961,0,0,0,0,0,0,0,90000001,0,0,90000001,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,103079278716,1,0,0,0,0,0,0,5002,1,0,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,??? ??,7200009,0,0,0,0,0,0,0,30000123,276,3172,30000123,276,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14412,1,0,0,0,0,0,0,2001,8,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21926345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,?? ????,7200010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,10,0,462,20,0,461,20,0,0,0,0,0
3063,??? ??????,7200011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,50,0,124,50,0,132,15,0,0,0,0,0
3064,??? ?? [ON],7200012,0,0,0,0,0,0,0,30000123,276,3172,30000123,276,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14412,1,0,0,0,0,0,0,5010,25,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,??? ?? [OFF],7200013,0,0,0,0,0,0,0,30000123,276,3172,30000123,276,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14412,1,0,0,0,0,0,0,5010,25,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,?? ???,6101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,10,0,200,10,0,0,0,0,0,0,0,0
3067,????,6102501,10003050,251,0,0,1,1,23000121,30001001,973,15286,30001001,973,15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,103079278716,1,0,0,0,0,0,0,1454,8,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,23000120,23000120,1,23000122,0,1,23000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,????,6102501,0,0,0,0,0,0,0,30011005,4482,0,30011005,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,103079278716,1,0,0,0,0,0,0,1454,8,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,【 No.1 】,6200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,35,0,132,35,0,136,235,0,0,0,0,0
3070,2017? ?? ??? ??,6300001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2017,0,466,17,0,464,17,0,461,17,0,0
3071,?? ??? IV,1210036,0,0,0,0,0,0,0,11000605,6476,20494,11000605,6476,20494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,100,140,10001,2608,70,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,9,0,71502060,0,0,0,0,0,0,0,0,0,0,1,1,71502060,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,?? ??? IV,1210036,10003012,196,0,0,2,1,14021884,11000605,6476,20494,11000605,6476,20494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,100,140,10001,2608,70,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,9,0,71502060,0,0,0,0,0,0,0,0,0,0,1,1,71502060,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,?? ??? IV,1210036,10003012,245,0,0,3,1,14021885,24045001,5572,19765,24045001,5572,19765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,110,150,10001,2708,300,0,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,3,14023003,0,10,14021882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,?? ??? IV,1210036,0,0,1,45218,0,0,0,11000605,6476,20494,11000605,6476,20494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,100,140,10001,2608,70,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,9,0,71502060,0,0,0,0,0,0,0,0,0,0,1,1,71502060,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,?? ??? IV,1210036,10003012,196,1,45218,2,1,14021884,11000605,6476,20494,11000605,6476,20494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,100,140,10001,2608,70,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,9,0,71502060,0,0,0,0,0,0,0,0,0,0,1,1,71502060,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,?? ??? IV,1210036,10003012,245,1,45218,3,1,14021885,11000608,0,19765,11000608,0,19765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,27,103079278716,1,0,0,10001,110,150,10001,2708,300,0,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,3,14023003,0,10,14021882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,?? ???,3213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0
3078,???? ????[??],8008101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,0,0,0,0,0
3079,???? ????[??],8008102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,1,0,0,0,0,0,0,0,0,0,0
3080,???? ????[??],8008103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0,0,0,0,0,0,0
3081,???? ????[???],8008104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,1,0,0,0,0,0,0,0,0,0,0
3082,??? ??,1801101,0,0,0,0,0,0,0,18001301,4556,18502,18001301,4556,18502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,140,160,10001,3301,25,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,5,0,30001101,10,0,30000101,11,0,30000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,??? ???,1801102,0,0,0,0,0,0,0,18001302,4557,18503,18001302,4557,18503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,110,130,10001,3302,29,0,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,6,0,30000102,7,0,30000102,8,0,30000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,??? ?????,1801103,0,0,0,0,0,0,0,18001303,4558,18504,18001303,4558,18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,120,150,10001,3303,31,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,250,48,0,16,10,0,4,0,30000103,8,0,30001103,9,0,30001103,10,0,30001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,??? ???,1801104,0,0,0,0,0,0,0,18001304,4559,18505,18001304,4559,18505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,85,90,10001,3304,34,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,150,40,0,16,10,0,6,0,30000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,??? ??,1801105,0,0,0,0,1,1,30000526,18001316,4571,18605,18001316,4571,18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,32,40,10001,3335,51,0,3335,51,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,30,0,16,10,0,2,30000527,30000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,??? ??,1801105,0,0,0,0,0,0,0,18001316,4571,18605,18001316,4571,18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,32,40,10001,3305,34,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,30,0,16,10,0,2,30000526,30000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,??? ??,1801106,0,0,0,0,0,0,0,18001319,4582,18608,18001319,4582,18608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,40,50,10001,3306,34,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,30,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,??? ??,1801201,0,0,0,0,0,0,0,18001301,4556,18502,18001301,4556,18502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,140,160,10001,3301,25,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,5,0,30001201,10,0,30000201,11,0,30000201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,??? ???,1801202,0,0,0,0,0,0,0,18001302,4557,18503,18001302,4557,18503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,110,130,10001,3302,29,0,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,6,0,30000202,7,0,30000202,8,0,30000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,??? ?????,1801203,0,0,0,0,0,0,0,18001303,4558,18504,18001303,4558,18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,120,150,10001,3303,31,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,250,48,0,16,10,0,4,0,30000203,8,0,30001203,9,0,30001203,10,0,30001203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,??? ???,1801204,0,0,0,0,0,0,0,18001304,4559,18505,18001304,4559,18505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,85,90,10001,3304,34,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,150,40,0,16,10,0,6,0,30000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,??? ?????,1801205,0,0,0,0,0,0,0,18001305,4560,18506,18001305,4560,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,65,70,10001,3305,36,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,140,23,0,16,10,0,1,0,30000206,3,0,30000206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,??? ?,1801206,0,0,0,0,0,0,0,18001306,4561,18507,18001306,4561,18507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,48,103079278716,1,0,0,10001,120,130,10001,3306,38,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,200,13,0,16,10,0,5,0,30000207,6,0,30000207,7,0,30000207,8,0,30000207,9,0,30000207,10,0,30000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
