ID,_Reward_EXP,_Reward_Ely,_Reward_Fame,_Reward_EffectID1,_Reward_EffectID2,_Reward_EffectID3,_Reward_EffectID4,_Reward_ItemID1,_Reward_StackCount1,_Reward_Rare1,_Reward_ItemID2,_Reward_StackCount2,_Reward_Rare2,_Reward_ItemID3,_Reward_StackCount3,_Reward_Rare3,_Reward_ItemID4,_Reward_StackCount4,_Reward_Rare4,_Reward_ItemID5,_Reward_StackCount5,_Reward_Rare5,_Reward_ItemID6,_Reward_StackCount6,_Reward_Rare6,_Reward_Gpoint,_Area_Reputation1,_Reputation1,_Area_Reputation2,_Reputation2,_Area_Reputation3,_Reputation3,_Reputation_Open
10210092,8500000,56000,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210093,5500000,56000,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210094,1400000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210095,13000000,56000,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210096,8500000,56000,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210097,1400000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210098,13000000,56000,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210099,8500000,56000,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210100,5500000,56000,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210101,1400000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,0,0,0,0,0
10210102,14000000,56800,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210103,8800000,56800,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210104,1450000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210105,14000000,56800,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210106,8800000,56800,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210107,5700000,56800,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210108,1450000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210109,14500000,57200,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210110,9000000,57200,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210111,1500000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210112,14500000,57200,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210113,9000000,57200,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210114,5800000,57200,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210115,1500000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210116,15000000,57600,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210117,9200000,57600,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210118,1600000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210119,15000000,57600,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210120,9200000,57600,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210121,5900000,57600,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210122,1600000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210123,15500000,58000,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210124,9300000,58000,0,0,0,0,0,170101604,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210125,1700000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210126,15500000,58000,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210127,9300000,58000,0,0,0,0,0,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210128,6000000,58000,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210129,1700000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210130,16000000,58400,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210131,9500000,58400,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210132,9500000,58400,0,0,0,0,0,170101604,10,1,170101804,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210133,4000000,58400,0,0,0,0,0,170102004,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,300,0,0,0,0,0
10210134,20000000,70800,0,0,0,0,0,170105103,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210135,12000000,70800,0,0,0,0,0,170105103,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210136,2500000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210137,25000000,70800,0,0,0,0,0,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210138,13000000,70800,0,0,0,0,0,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210139,8000000,70800,0,0,0,0,0,170105103,10,1,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210140,2500000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210141,21000000,71600,0,0,0,0,0,170105103,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210142,13000000,71600,0,0,0,0,0,170105103,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210143,2600000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210144,21000000,71600,0,0,0,0,0,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210145,13000000,71600,0,0,0,0,0,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210146,8500000,71600,0,0,0,0,0,170105103,10,1,170105203,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210147,2600000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210148,22000000,72400,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210149,13000000,72400,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210150,2700000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210151,22000000,72400,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210152,13000000,72400,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210153,9000000,72400,0,0,0,0,0,170105104,10,1,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210154,2800000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210155,22500000,73200,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210156,13500000,73200,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210157,2900000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210158,22500000,73200,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210159,13500000,73200,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210160,9200000,73200,0,0,0,0,0,170105104,10,1,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210161,2900000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210162,23500000,74000,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210163,14000000,74000,0,0,0,0,0,170105104,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210164,3000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210165,23500000,74000,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210166,14000000,74000,0,0,0,0,0,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210167,9500000,74000,0,0,0,0,0,170105104,10,1,170105204,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210168,3000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,300,1,300,0,0,0
10210225,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210226,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210227,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210228,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210229,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210230,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210231,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210232,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210233,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210234,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210235,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210236,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210237,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210238,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210239,8000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210240,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210241,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210242,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210243,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210244,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210245,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210246,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210247,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210248,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210249,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210250,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210251,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210252,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210253,10000000,10000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210254,73000000,3000000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210255,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210256,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210257,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210258,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210259,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210260,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210261,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210262,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210263,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210264,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210265,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210266,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210267,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210268,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210269,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210270,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210271,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210272,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210273,99999999,5000000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210274,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210275,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210276,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210277,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210278,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210279,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210280,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210281,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210282,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210283,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210284,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210285,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210286,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210287,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210288,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210289,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210290,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210291,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210292,99999999,5000000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210293,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210294,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210295,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210296,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210297,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210298,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210299,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210300,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210301,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210302,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210303,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210304,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210305,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210306,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210307,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210308,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210309,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210310,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210311,99999999,5000000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210312,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210313,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210314,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210315,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210316,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210317,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210318,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210319,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210320,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210321,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210322,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210323,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210324,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210325,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210326,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210327,14000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210328,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210329,15000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210330,99999999,5000000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210331,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10210332,12000000,20000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
