ID,_Description,_Result,_Result_massage,_Main_Item,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Type,_Probability_Open,_charge
82901703,?? ★★ ?? ??? ????,82901704,強化時將消耗材料,82901703,190179876,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82901704,?? ★★ ?? ??? ????,82901705,強化時將消耗材料,82901704,190179876,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82901705,?? ★★ ???? ????,82901706,強化時將消耗材料,82901705,190179876,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
82901706,?? ★★ ???? ????,82901707,強化時將消耗材料,82901706,190179876,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40102652,??? ??? +1,40102653,強化時將消耗材料,40102652,180134426,3,40102652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,800
40102653,??? ??? +2,40102654,強化時將消耗材料,40102653,180134426,3,40102652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,800
40102654,??? ??? +3,40102655,強化時將消耗材料,40102654,180134426,3,40102652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,800
40102655,??? ??? +4,40102656,強化時將消耗材料,40102655,180134426,3,40102652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,800
40102656,??? ??? +5,40102657,強化時將消耗材料,40102656,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40102657,??? ??? +6,40102658,強化時將消耗材料,40102657,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40102658,??? ??? ???,40102659,強化時將消耗材料,40102658,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
40102659,??? ??? ??? +1,40102660,強化時將消耗材料,40102659,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
160200452,???? ?? +1,160200453,強化時將消耗材料,160200452,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
160200453,???? ?? +2,160200454,強化時將消耗材料,160200453,160200452,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
160200454,???? ?? +3,160200455,強化時將消耗材料,160200454,160200452,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
160200455,???? ?? +4,160200456,強化時將消耗材料,160200455,160200452,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
160200456,???? ?? +5,160200457,強化時將消耗材料,160200456,160200452,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
160200457,???? ?? +6,160200458,強化時將消耗材料,160200457,160200452,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
160200458,???? ?? +7,160200459,強化時將消耗材料,160200458,160200452,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
160200459,???? ?? +8,160200460,強化時將消耗材料,160200459,160200452,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
40101852,???? ?? +1,40101853,強化時將消耗材料,40101852,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40101853,???? ?? +2,40101854,強化時將消耗材料,40101853,40101852,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
40101854,???? ?? +3,40101855,強化時將消耗材料,40101854,40101852,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
40101855,???? ?? +4,40101856,強化時將消耗材料,40101855,40101852,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
40101856,???? ?? +5,40101857,強化時將消耗材料,40101856,40101852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
40101857,???? ?? +6,40101858,強化時將消耗材料,40101857,40101852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
40101858,???? ?? +7,40101859,強化時將消耗材料,40101858,40101852,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
40101859,???? ?? +8,40101860,強化時將消耗材料,40101859,40101852,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
110101952,???? ??? +1,110101953,強化時將消耗材料,110101952,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
110101953,???? ??? +2,110101954,強化時將消耗材料,110101953,110101952,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
110101954,???? ??? +3,110101955,強化時將消耗材料,110101954,110101952,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
110101955,???? ??? +4,110101956,強化時將消耗材料,110101955,110101952,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
110101956,???? ??? +5,110101957,強化時將消耗材料,110101956,110101952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
110101957,???? ??? +6,110101958,強化時將消耗材料,110101957,110101952,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
110101958,???? ??? +7,110101959,強化時將消耗材料,110101958,110101952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
110101959,???? ??? +8,110101960,強化時將消耗材料,110101959,110101952,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
164000354,???? ??? +1,164000355,強化時將消耗材料,164000354,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000355,???? ??? +2,164000356,強化時將消耗材料,164000355,164000354,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
164000356,???? ??? +3,164000357,強化時將消耗材料,164000356,164000354,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
164000357,???? ??? +4,164000358,強化時將消耗材料,164000357,164000354,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
164000358,???? ??? +5,164000359,強化時將消耗材料,164000358,164000354,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
164000359,???? ??? +6,164000360,強化時將消耗材料,164000359,164000354,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
164000360,???? ??? +7,164000361,強化時將消耗材料,164000360,164000354,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
164000361,???? ??? +8,164000362,強化時將消耗材料,164000361,164000354,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80403252,???? ??? +1,80403253,強化時將消耗材料,80403252,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80403253,???? ??? +2,80403254,強化時將消耗材料,80403253,80403252,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80403254,???? ??? +3,80403255,強化時將消耗材料,80403254,80403252,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80403255,???? ??? +4,80403256,強化時將消耗材料,80403255,80403252,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80403256,???? ??? +5,80403257,強化時將消耗材料,80403256,80403252,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80403257,???? ??? +6,80403258,強化時將消耗材料,80403257,80403252,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80403258,???? ??? +7,80403259,強化時將消耗材料,80403258,80403252,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80403259,???? ??? +8,80403260,強化時將消耗材料,80403259,80403252,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80802352,???? ? +1,80802353,強化時將消耗材料,80802352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80802353,???? ? +2,80802354,強化時將消耗材料,80802353,80802352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80802354,???? ? +3,80802355,強化時將消耗材料,80802354,80802352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80802355,???? ? +4,80802356,強化時將消耗材料,80802355,80802352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80802356,???? ? +5,80802357,強化時將消耗材料,80802356,80802352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80802357,???? ? +6,80802358,強化時將消耗材料,80802357,80802352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80802358,???? ? +7,80802359,強化時將消耗材料,80802358,80802352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80802359,???? ? +8,80802360,強化時將消耗材料,80802359,80802352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80604052,???? ?? +1,80604053,強化時將消耗材料,80604052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80604053,???? ?? +2,80604054,強化時將消耗材料,80604053,80604052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80604054,???? ?? +3,80604055,強化時將消耗材料,80604054,80604052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80604055,???? ?? +4,80604056,強化時將消耗材料,80604055,80604052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80604056,???? ?? +5,80604057,強化時將消耗材料,80604056,80604052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80604057,???? ?? +6,80604058,強化時將消耗材料,80604057,80604052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80604058,???? ?? +7,80604059,強化時將消耗材料,80604058,80604052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80604059,???? ?? +8,80604060,強化時將消耗材料,80604059,80604052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80103052,???? ?? +1,80103053,強化時將消耗材料,80103052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103053,???? ?? +2,80103054,強化時將消耗材料,80103053,80103052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80103054,???? ?? +3,80103055,強化時將消耗材料,80103054,80103052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80103055,???? ?? +4,80103056,強化時將消耗材料,80103055,80103052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80103056,???? ?? +5,80103057,強化時將消耗材料,80103056,80103052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80103057,???? ?? +6,80103058,強化時將消耗材料,80103057,80103052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80103058,???? ?? +7,80103059,強化時將消耗材料,80103058,80103052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80103059,???? ?? +8,80103060,強化時將消耗材料,80103059,80103052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80702652,???? ?? +1,80702653,強化時將消耗材料,80702652,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80702653,???? ?? +2,80702654,強化時將消耗材料,80702653,80702652,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80702654,???? ?? +3,80702655,強化時將消耗材料,80702654,80702652,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80702655,???? ?? +4,80702656,強化時將消耗材料,80702655,80702652,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80702656,???? ?? +5,80702657,強化時將消耗材料,80702656,80702652,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80702657,???? ?? +6,80702658,強化時將消耗材料,80702657,80702652,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80702658,???? ?? +7,80702659,強化時將消耗材料,80702658,80702652,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80702659,???? ?? +8,80702660,強化時將消耗材料,80702659,80702652,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80302352,???? ??? +1,80302353,強化時將消耗材料,80302352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80302353,???? ??? +2,80302354,強化時將消耗材料,80302353,80302352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80302354,???? ??? +3,80302355,強化時將消耗材料,80302354,80302352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80302355,???? ??? +4,80302356,強化時將消耗材料,80302355,80302352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80302356,???? ??? +5,80302357,強化時將消耗材料,80302356,80302352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80302357,???? ??? +6,80302358,強化時將消耗材料,80302357,80302352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80302358,???? ??? +7,80302359,強化時將消耗材料,80302358,80302352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80302359,???? ??? +8,80302360,強化時將消耗材料,80302359,80302352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81202352,???? ??? +1,81202353,強化時將消耗材料,81202352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81202353,???? ??? +2,81202354,強化時將消耗材料,81202353,81202352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202354,???? ??? +3,81202355,強化時將消耗材料,81202354,81202352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202355,???? ??? +4,81202356,強化時將消耗材料,81202355,81202352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81202356,???? ??? +5,81202357,強化時將消耗材料,81202356,81202352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81202357,???? ??? +6,81202358,強化時將消耗材料,81202357,81202352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81202358,???? ??? +7,81202359,強化時將消耗材料,81202358,81202352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81202359,???? ??? +8,81202360,強化時將消耗材料,81202359,81202352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80502152,???? ?? +1,80502153,強化時將消耗材料,80502152,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80502153,???? ?? +2,80502154,強化時將消耗材料,80502153,80502152,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502154,???? ?? +3,80502155,強化時將消耗材料,80502154,80502152,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502155,???? ?? +4,80502156,強化時將消耗材料,80502155,80502152,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80502156,???? ?? +5,80502157,強化時將消耗材料,80502156,80502152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80502157,???? ?? +6,80502158,強化時將消耗材料,80502157,80502152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80502158,???? ?? +7,80502159,強化時將消耗材料,80502158,80502152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80502159,???? ?? +8,80502160,強化時將消耗材料,80502159,80502152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81303052,???? ?? +1,81303053,強化時將消耗材料,81303052,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303053,???? ?? +2,81303054,強化時將消耗材料,81303053,81303052,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303054,???? ?? +3,81303055,強化時將消耗材料,81303054,81303052,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303055,???? ?? +4,81303056,強化時將消耗材料,81303055,81303052,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81303056,???? ?? +5,81303057,強化時將消耗材料,81303056,81303052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81303057,???? ?? +6,81303058,強化時將消耗材料,81303057,81303052,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81303058,???? ?? +7,81303059,強化時將消耗材料,81303058,81303052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
81303059,???? ?? +8,81303060,強化時將消耗材料,81303059,81303052,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80202152,???? ?? +1,80202153,強化時將消耗材料,80202152,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80202153,???? ?? +2,80202154,強化時將消耗材料,80202153,80202152,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202154,???? ?? +3,80202155,強化時將消耗材料,80202154,80202152,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202155,???? ?? +4,80202156,強化時將消耗材料,80202155,80202152,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80202156,???? ?? +5,80202157,強化時將消耗材料,80202156,80202152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80202157,???? ?? +6,80202158,強化時將消耗材料,80202157,80202152,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80202158,???? ?? +7,80202159,強化時將消耗材料,80202158,80202152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80202159,???? ?? +8,80202160,強化時將消耗材料,80202159,80202152,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80902352,???? ? +1,80902353,強化時將消耗材料,80902352,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80902353,???? ? +2,80902354,強化時將消耗材料,80902353,80902352,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902354,???? ? +3,80902355,強化時將消耗材料,80902354,80902352,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902355,???? ? +4,80902356,強化時將消耗材料,80902355,80902352,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
80902356,???? ? +5,80902357,強化時將消耗材料,80902356,80902352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80902357,???? ? +6,80902358,強化時將消耗材料,80902357,80902352,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
80902358,???? ? +7,80902359,強化時將消耗材料,80902358,80902352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,75,75,1,1,0
80902359,???? ? +8,80902360,強化時將消耗材料,80902359,80902352,1,190144479,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81002852,???? ?? +1,81002853,強化時將消耗材料,81002852,190144479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81002853,???? ?? +2,81002854,強化時將消耗材料,81002853,81002852,1,190144479,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002854,???? ?? +3,81002855,強化時將消耗材料,81002854,81002852,1,190144479,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002855,???? ?? +4,81002856,強化時將消耗材料,81002855,81002852,1,190144479,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,95,95,1,1,0
81002856,???? ?? +5,81002857,強化時將消耗材料,81002856,81002852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
81002857,???? ?? +6,81002858,強化時將消耗材料,81002857,81002852,1,190144479,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,80,80,1,1,0
