ID,_FxUnit,_FXID,_Description
24207,Guild_Horn02_01.FXM,24207,
24208,Guild_Horn02_02.FXM,24208,
24209,Guild_Horn02_03.FXM,24209,
24210,Guild_Horn02_04.FXM,24210,
24211,Guild_Horn02_05.FXM,24211,
24212,Guild_Horn02_06.FXM,24212,
24213,Guild_Horn02_07.FXM,24213,
24214,Guild_Horn01_01.FXM,24214,
24215,Guild_Horn01_02.FXM,24215,
24216,Guild_Horn01_03.FXM,24216,
24217,Guild_Horn01_04.FXM,24217,
24218,Guild_Horn01_05.FXM,24218,
24219,Guild_Horn01_06.FXM,24219,
24220,Guild_Horn01_07.FXM,24220,
24221,Guild_Horn01_08.FXM,24221,
24222,Guild_Provoke_01.FXM,24222,
24223,Guild_Provoke_02.FXM,24223,
24224,Guild_Provoke_03.FXM,24224,
24225,Guild_Provoke_04.FXM,24225,
24226,,0,
24227,Guild_Provoke_06.FXM,24227,
24228,,0,
24229,Guild_Provoke_08.FXM,24229,
24230,COL_KATANA_CHERYO_07.FXM,0,
24231,COL_KATANA_CHERYO_08.FXM,0,
24232,COL_KATANA_CHERYO_01.FXM,0,
24233,COL_KATANA_CHERYO_02.FXM,0,
24234,COL_KATANA_CHERYO_03.FXM,0,
24235,COL_KATANA_CHERYO_04.FXM,0,
24236,COL_KATANA_CHERYO_05.FXM,0,
24237,COL_KATANA_CHERYO_06.FXM,0,
24238,3_139_01_01.FXM,2038,
24239,3_139_01_02.FXM,3325,
24240,3_139_01_03.FXM,3327,
24241,3_136_01_ATTACK_01.FXM,24241,
24242,3_136_01_ATTACK_02.FXM,24242,
24243,3_136_01_ATTACK_03.FXM,24243,
24244,3_136_01_ATTACK_04.FXM,24244,
24245,3_136_01_ATTACK_05.FXM,24245,
24246,3_136_01_ATTACK_06.FXM,24246,
24247,3_136_01_ATTACK_07.FXM,24247,
24248,3_136_01_DEAD_01.FXM,24248,
24249,3_136_01_DEAD_02.FXM,24249,
24250,3_136_01_DEAD_03.FXM,24250,
24251,3_136_01_DEAD_04.FXM,24251,
24252,3_136_01_DEAD_05.FXM,24252,
24253,3_136_02_ATTACK_01.FXM,24253,
24254,3_136_02_ATTACK_02.FXM,24254,
24255,3_136_02_ATTACK_03.FXM,24255,
24256,3_136_02_ATTACK_04.FXM,24256,
24257,3_136_01_WALK_01.FXM,24257,
24258,MON_135_01STAND01.FXM,24258,
24259,MON_135_01STAND02.FXM,24259,
24260,MON_135_01STAND03.FXM,24260,
24261,MON_135_01ATTACK01.FXM,24261,
24262,MON_135_01ATTACK02.FXM,24262,
24263,MON_135_01ATTACK03.FXM,24263,
24264,MON_135_01ATTACK_EF01.FXM,24264,
24265,MON_135_01ATTACK_EF02.FXM,24265,
24266,MON_135_01ATTACK_EF03.FXM,24266,
24267,MON_135_01ATTACK_EF04.FXM,24267,
24268,MON_135_01ATTACK_EF05.FXM,24268,
24269,MON_135_01ATTACK_EF06.FXM,24269,
24270,MON_135_01DEAD_EF01.FXM,24270,
24271,MON_135_01DEAD_EF02.FXM,24271,
24272,MON_135_01DEAD_EF03.FXM,24272,
24273,MON_135_01DEAD_EF04.FXM,24273,
24274,MON_135_01DEAD_line01.FXM,24274,
24275,MON_135_01DEAD_line02.FXM,24275,
24276,MON_135_01DEAD_line03.FXM,24276,
24277,MON_135_01DEAD_line04.FXM,24277,
24278,MON_135_01DEAD_line05.FXM,24278,
24279,MON_135_01DEAD_line06.FXM,24279,
24280,MON_135_01DEAD_line07.FXM,24280,
24281,MON_135_01DEAD_line08.FXM,24281,
24282,MON_135_01DEAD_line09.FXM,24282,
24283,MON_135_01DEAD_EF05.FXM,24283,
24284,MON_135_01DEAD_EF06.FXM,24284,
24285,MON_135_01DEAD_EF07.FXM,24285,
24286,MON_135_01DEAD_EF08.FXM,24286,
24287,MON_135_01DEAD_EF09.FXM,24287,
24288,MON_135_01DEAD_EF10.FXM,24288,
24289,MON_135_01SKILL01.FXM,24289,
24290,MON_135_01SKILL02.FXM,24290,
24291,MON_135_01SKILL03.FXM,24291,
24292,MON_135_01SKILL_EF01.FXM,24292,
24293,MON_135_01SKILL_EF02.FXM,24293,
24294,MON_135_01SKILL_EF03.FXM,24294,
24295,MON_135_01SKILL_EF04.FXM,24295,
24296,MON_135_01SKILL_EF05.FXM,24296,
24297,MON_135_01SKILL_EF06.FXM,24297,
24298,MON_135_01SKILL_EF07.FXM,24298,
24299,MON_135_01SKILL_EF08.FXM,24299,
24300,MON_135_01SKILL2_01.FXM,24300,
24301,MON_135_01SKILL2_02.FXM,24301,
24302,MON_135_01SKILL2_03.FXM,24302,
24303,MON_135_01SKILL2_EF01.FXM,24303,
24304,MON_135_01SKILL2_EF02.FXM,24304,
24305,MON_135_01SKILL2_EF03.FXM,24305,
24306,MON_135_01SKILL2_EF04.FXM,24306,
24307,MON_135_01SKILL2_EF05.FXM,24307,
24308,MON_135_01SKILL2_EF06.FXM,24308,
24309,MON_135_01SKILL2_EF07.FXM,24309,
24310,MON_135_01SKILL2_EF08.FXM,24310,
24311,MON_135_01SKILL2_EF09.FXM,24311,
24312,MON_135_01SKILL2_EF10.FXM,24312,
24313,MON_135_01SKILL2_EF11.FXM,24313,
24314,MON_135_01SKILL2_EF12.FXM,24314,
24315,MON_135_01SKILL2_EF14.FXM,24315,
24316,MON_135_01SKILL2_EF15.FXM,24316,
24317,MON_135_01SKILL3_EF01.FXM,24317,
24318,MON_135_01SKILL3_EF02.FXM,24318,
24319,MON_135_01SKILL3_EF03.FXM,24319,
24320,MON_135_01SKILL3_EF04.FXM,24320,
24321,MON_135_01SKILL3_EF05.FXM,24321,
24322,MON_135_01SKILL3_EF06.FXM,24322,
24323,MON_135_01SKILL3_EF07.FXM,24323,
24324,MON_135_01SKILL3_EF08.FXM,24324,
24325,MON_135_01SKILL3_EF09.FXM,24325,
24326,MON_135_01SKILL3_EF10.FXM,24326,
24327,MON_135_01SKILL3_EF11.FXM,24327,
24328,MON_135_01SKILL3_EF12.FXM,24328,
24329,MON_135_01SKILL3_EF13.FXM,24329,
24330,COL_KATANA_CHERYO_09.FXM,0,
24331,MON_135_02ATTACK_EF01.FXM,24331,
24332,MON_135_02ATTACK_EF02.FXM,24332,
24333,MON_135_02ATTACK_EF03.FXM,24333,
24334,MON_135_02ATTACK_EF04.FXM,24334,
24335,MON_135_02ATTACK_EF05.FXM,24335,
24336,MON_135_02ATTACK_EF06.FXM,24336,
24337,MON_135_02ATTACK_EF07.FXM,24337,
24338,MON_135_02ATTACK_EF08.FXM,24338,
24339,MON_135_02STAND01.FXM,24339,
24340,MON_135_02ATTACK_EF09.FXM,24340,
24341,MON_135_02ATTACK_EF10.FXM,24341,
24342,MON_135_01SKILL3_EF14.FXM,24342,
24343,MON_135_03_EF02.FXM,24343,
24344,MON_135_03_EF01.FXM,24344,
24345,MON_135_04_EF01.FXM,24345,
24346,MON_135_04_EF02.FXM,24346,
24347,NISHIOISHIN_01.FXM,0,
24348,NISHIOISHIN_02.FXM,0,
24349,NISHIOISHIN_03.FXM,0,
24350,NISHIOISHIN_04.FXM,0,
24351,NISHIOISHIN_05.FXM,0,
24352,NISHIOISHIN_06.FXM,0,
24353,COL_BAKEMONO_NHHH_01.FXM,0,
24354,COL_BAKEMONO_NHHH_02.FXM,0,
24355,3_141_01_ATTACK_01.FXM,24355,
24356,3_141_01_ATTACK_02.FXM,24356,
24357,3_141_01_ATTACK_03.FXM,24357,
24358,3_141_01_ATTACK_04.FXM,24358,
24359,3_141_01_ATTACK_05.FXM,24359,
24360,3_141_01_ATTACK_06.FXM,24360,
24361,3_141_01_ATTACK_07.FXM,24361,
24362,3_141_02_ATTACK_01.FXM,24362,
24363,3_141_02_ATTACK_02.FXM,24363,
24364,3_141_02_ATTACK_03.FXM,24364,
24365,3_141_02_ATTACK_04.FXM,24365,
24366,3_141_02_ATTACK_05.FXM,24366,
24367,3_141_02_ATTACK_06.FXM,24367,
24368,3_141_02_ATTACK_07.FXM,24368,
24369,MON_3_145_01_SKILL02_1.FXM,24369,
24370,MON_3_145_01_SKILL02_2.FXM,24370,
24371,MON_3_145_01_SKILL02_3.FXM,24371,
24372,MON_3_145_01_SKILL02_4.FXM,24372,
24373,MON_3_145_01_SKILL02_5.FXM,24373,
24374,MON_3_145_01_SKILL02_6.FXM,24374,
24375,MON_3_145_01_SKILL02_7.FXM,24375,
24376,MON_3_145_01_SKILL02_8.FXM,24376,
24377,MON_3_145_01_SKILL02_9.FXM,24377,
24378,MON_3_145_01_SKILL02_10.FXM,24378,
24379,MON_3_145_01_SKILL02_11.FXM,24379,
24380,MON_3_145_01_SKILL02_12.FXM,24380,
24381,MON_3_145_01_SKILL02_13.FXM,24381,
24382,MON_3_145_01_SKILL02_14.FXM,24382,
24383,MON_3_145_01_SKILL02_15.FXM,24383,
24384,MON_3_145_01_SKILL3_01.FXM,24384,
24385,MON_3_145_01_SKILL3_02.FXM,24385,
24386,MON_3_145_01_SKILL3_03.FXM,24386,
24387,MON_3_145_01_SKILL3_04.FXM,24387,
24388,MON_3_145_01_SKILL3_05.FXM,24388,
24389,MON_3_145_01_SKILL3_06.FXM,24389,
24390,MON_3_145_01_SKILL3_07.FXM,24390,
24391,MON_3_145_01_SKILL3_08.FXM,24391,
24392,3_134_01_attak_01.FXM,24392,
24393,3_134_01_skill1_01.FXM,24393,
24394,3_134_01_skill1_02.FXM,24394,
24395,3_134_01_skill2_01.FXM,24395,
24396,3_134_01_skill2_02.FXM,24396,
24397,3_134_01_skill2_03.FXM,24397,
24398,3_134_01_skill2_04.FXM,24398,
24399,3_134_01_skill2_05.FXM,24399,
24400,3_134_01_skill2_06.FXM,24400,
24401,3_134_01_skill3_01.FXM,24401,
24402,3_134_01_skill3_02.FXM,24402,
24403,3_134_01_skill3_03.FXM,24403,
24404,3_134_01_skill3_04.FXM,24404,
24405,3_134_01_skill3_05.FXM,24405,
24406,3_134_01_skill3_06.FXM,24406,
24407,3_134_01_skill3_07.FXM,24407,
24408,3_134_01_skill3_08.FXM,24408,
24409,3_134_02_attak_01.FXM,24409,
24410,3_134_02_attak_02.FXM,24410,
24411,3_134_02_skill1_01.FXM,24411,
24412,3_134_02_skill1_02.FXM,24412,
24413,3_134_02_skill1_03.FXM,24413,
24414,3_134_02_skill1_04.FXM,24414,
24415,3_134_02_skill2_01.FXM,24415,
24416,3_134_02_skill2_02.FXM,24416,
24417,3_134_02_skill2_03.FXM,24417,
24418,3_134_02_skill2_04.FXM,24418,
24419,3_134_02_skill2_05.FXM,24419,
24420,3_134_02_skill2_06.FXM,24420,
24421,3_134_02_skill02_071.FXM,24421,
24422,3_134_02_skill02_072.FXM,24422,
24423,3_134_02_skill02_073.FXM,24423,
24424,3_134_02_skill02_074.FXM,24424,
24425,3_134_02_skill02_075.FXM,24425,
24426,3_134_02_skill02_076.FXM,24426,
24427,3_134_02_skill02_081.FXM,24427,
24428,3_134_02_skill02_082.FXM,24428,
24429,3_134_02_skill02_083.FXM,24429,
24430,3_134_02_skill02_084.FXM,24430,
24431,3_134_02_skill02_085.FXM,24431,
24432,3_134_02_skill02_086.FXM,24432,
24433,3_134_02_skill02_091.FXM,24433,
24434,3_134_02_skill02_092.FXM,24434,
24435,3_134_02_skill02_093.FXM,24435,
24436,3_134_02_skill02_094.FXM,24436,
24437,3_134_02_skill02_095.FXM,24437,
24438,3_134_02_skill02_096.FXM,24438,
24439,3_134_02_skill02_101.FXM,24439,
24440,3_134_02_skill02_102.FXM,24440,
24441,3_134_02_skill02_103.FXM,24441,
24442,3_134_02_skill02_104.FXM,24442,
24443,3_134_02_skill02_105.FXM,24443,
24444,3_134_02_skill02_106.FXM,24444,
24445,3_134_02_skill02_111.FXM,24445,
24446,3_134_02_skill02_112.FXM,24446,
24447,3_134_02_skill02_113.FXM,24447,
24448,3_134_02_skill02_114.FXM,24448,
24449,3_134_02_skill02_115.FXM,24449,
24450,3_134_02_skill02_116.FXM,24450,
24451,3_134_02_skill02_121.FXM,24451,
24452,3_134_02_skill02_122.FXM,24452,
24453,3_134_02_skill02_123.FXM,24453,
24454,3_134_02_skill02_124.FXM,24454,
24455,3_134_02_skill02_125.FXM,24455,
24456,3_134_02_skill02_126.FXM,24456,
24457,3_134_02_skill3_01.FXM,24457,
24458,3_134_02_skill3_02.FXM,24458,
24459,3_134_02_skill3_03.FXM,24459,
24460,3_134_02_skill4_01.FXM,24460,
24461,3_134_02_skill4_02.FXM,24461,
24462,3_134_02_skill4_03.FXM,24462,
24463,3_134_02_skill4_04.FXM,24463,
24464,3_134_04_01.FXM,24464,
24465,3_134_04_02.FXM,24465,
24466,3_134_04_03.FXM,24466,
24467,3_134_04_04.FXM,24467,
24468,3_134_04_05.FXM,24468,
24469,3_134_04_06.FXM,24469,
24470,MON_138_01_ATTACK01.FXM,24470,
24471,MON_138_01_ATTACK02.FXM,24471,
24472,MON_138_01_ATTACK03.FXM,24472,
24473,MON_138_01_ATTACK04.FXM,24473,
24474,MON_138_01_DEAD01.FXM,24474,
24475,3_143_01_ATTACK_01.FXM,24475,
24476,3_143_01_ATTACK_02.FXM,24476,
24477,3_143_01_ATTACK_03.FXM,24477,
24478,3_143_01_ATTACK_04.FXM,24478,
24479,3_143_01_ATTACK_05.FXM,24479,
24480,3_143_01_ATTACK_06.FXM,24480,
24481,3_143_01_ATTACK_07.FXM,24481,
24482,3_143_01_ATTACK_08.FXM,24482,
24483,3_143_01_ATTACK_09.FXM,24483,
24484,3_134_03_ATTACK_001.FXM,24484,
24485,3_134_03_ATTACK_002.FXM,24485,
24486,3_134_03_ATTACK_003.FXM,24486,
24487,3_134_03_ATTACK_004.FXM,24487,
24488,3_134_03_MOVE_001.FXM,24488,
24489,3_134_03_DEAD_001.FXM,24489,
24490,3_134_03_DEAD_002.FXM,24490,
24491,MON_135_01SKILL3_EF15.FXM,24491,
24492,MON_135_01SKILL3_EF16.FXM,24492,
24493,MON_135_01SKILL3_EF17.FXM,24493,
24494,MON_135_01SKILL3_EF18.FXM,24494,
24495,MON_135_01SKILL3_EF19.FXM,24495,
24496,MON_135_01SKILL3_EF20.FXM,24496,
24497,MON_135_01SKILL3_EF21.FXM,24497,
24498,MON_135_01SKILL3_EF22.FXM,24498,
24499,DMG_PROTECT_01.FXM,24499,
24500,DMG_PROTECT_02.FXM,24500,
24501,3_137_01_01.FXM,24501,
24502,3_137_01_02.FXM,24502,
24503,3_137_01_03.FXM,24503,
24504,3_137_01_04.FXM,24504,
24505,3_137_01_05.FXM,24505,
24506,3_142_01_ATTACK_01.FXM,24506,
24507,3_142_01_ATTACK_02.FXM,24507,
24508,3_142_01_ATTACK_03.FXM,24508,
24509,3_142_01_ATTACK_04.FXM,24509,
24510,3_142_01_STAND_01.FXM,24510,
24511,3_142_01_STAND_02.FXM,24511,
24512,3_142_01_STAND_03.FXM,24512,
24513,3_142_01_DEAD_01.FXM,24513,
24514,3_142_01_DEAD_02.FXM,24514,
24515,3_142_01_DEAD_03.FXM,24515,
24516,3_142_01_DEAD_04.FXM,24516,
24517,3_142_01_DEAD_05.FXM,24517,
24518,GuildEmblem_FX_crown_01.FXM,24518,
24519,GuildEmblem_FX_wave_01.FXM,24519,
24520,GuildEmblem_FX_wave_02.FXM,24520,
24521,GuildEmblem_FX_wave_03.FXM,24521,
24522,GuildEmblem_FX_moon_01.FXM,24522,
24523,GuildEmblem_FX_moon_02.FXM,24523,
24524,GuildEmblem_FX_moon_03.FXM,24524,
24525,GuildEmblem_FX_moon_04.FXM,24525,
24526,event_snowman re.FXM,24526,
24527,event_snowman re_01.FXM,24527,
24528,Fury_00.FXM,24528,
24529,Fury_01.FXM,24529,
24530,Fury_02.FXM,24530,
24531,Fury_03.FXM,24531,
24532,Fury_04.FXM,24532,
24533,Fury_05.FXM,24533,
24534,Fury_06.FXM,24534,
24535,event_christmas01.FXM,24535,
24536,event_christmas02.FXM,24536,
24537,event_christmas03.FXM,24537,
24538,event_christmas04.FXM,24538,
24539,event_christmas05.FXM,24539,
24540,event_christmas06.FXM,24540,
24541,event_christmas07.FXM,24541,
24542,event_christmas09.FXM,24542,
24543,event_christmas10.FXM,24543,
24544,event_christmas11.FXM,24544,
24545,event_christmas12.FXM,24545,
24546,event_christmas13.FXM,24546,
24547,event_christmas14.FXM,24547,
24548,event_christmas15.FXM,24548,
24549,event_christmas16.FXM,24549,
24550,GuildEmblem_FX_Fork_01.FXM,24550,
24551,GuildEmblem_FX_Fork_02.FXM,24551,
24552,GuildEmblem_FX_Fork_03.FXM,24552,
24553,GuildEmblem_FX_Fork_04.FXM,24553,
24554,GuildEmblem_FX_heart_01.FXM,24554,
24555,GuildEmblem_FX_heart_02.FXM,24555,
24556,GuildEmblem_FX_heart_03.FXM,24556,
24557,GuildEmblem_FX_heart_04.FXM,24557,
24558,MOB_03_144_01.FXM,24558,
24559,MOB_03_144_02.FXM,24559,
24560,MOB_03_144_03.FXM,24560,
24561,MOB_03_144_04.FXM,24561,
24562,MOB_03_144_05.FXM,24562,
24563,MOB_03_144_06.FXM,24563,
24564,MOB_03_144_07.FXM,24564,
24565,MOB_03_144_08.FXM,24565,
24566,MOB_03_144_09.FXM,24566,
24567,MOB_03_144_10.FXM,24567,
24568,MOB_03_144_11.FXM,24568,
24569,Confuse_00.FXM,24569,
24570,Confuse_01.FXM,24570,
24571,Confuse_02.FXM,24571,
24572,Confuse_03.FXM,24572,
24573,Confuse_04.FXM,24573,
24574,Confuse_05.FXM,24574,
24575,Confuse_06.FXM,24575,
24576,Confuse_07.FXM,24576,
24577,Confuse_08.FXM,24577,
24578,Confuse_09.FXM,24578,
24579,freeze00.FXM,24579,
24580,freeze01.FXM,24580,
24581,freeze02.FXM,24581,
24582,freeze03.FXM,24582,
24583,MON_3_133_01_ATTACK_00.FXM,24583,
24584,MON_3_133_01_ATTACK_01.FXM,24584,
24585,MON_3_133_01_SKILL01_00.FXM,24585,
24586,MON_3_133_01_SKILL01_01.FXM,24586,
24587,MON_3_133_01_SKILL01_02.FXM,24587,
24588,MON_3_133_01_SKILL01_03.FXM,24588,
24589,MON_3_133_01_SKILL01_04.FXM,24589,
24590,MON_3_133_01_SKILL03_00.FXM,24590,
24591,MON_3_133_01_SKILL03_01.FXM,24591,
24592,MON_3_133_01_SKILL03_02.FXM,24592,
24593,MON_3_133_01_SKILL03_03.FXM,24593,
24594,MON_3_133_01_SKILL03_04.FXM,24594,
24595,MON_3_133_01_SKILL03_05.FXM,24595,
24596,MON_3_133_01_SKILL03_06.FXM,24596,
24597,MON_3_133_01_SKILL03_07.FXM,24597,
24598,MON_3_133_01_SKILL03_08.FXM,24598,
24599,MON_3_133_01_SKILL03_09.FXM,24599,
24600,MON_3_133_01_SKILL03_10.FXM,24600,
24601,MON_3_133_01_SKILL03_11.FXM,24601,
24602,MON_3_133_01_SKILL03_12.FXM,24602,
24603,MON_3_133_01_SKILL03_13.FXM,24603,
24604,MON_3_133_01_SKILL03_14.FXM,24604,
24605,MON_3_133_01_SKILL03_15.FXM,24605,
24606,MON_3_133_01_SKILL03_16.FXM,24606,
24607,MON_3_133_01_SKILL03_17.FXM,24607,
24608,MOB_03_144_attack_01.FXM,24608,
24609,MOB_03_144_attack_02.FXM,24609,
24610,MOB_03_144_attack_03.FXM,24610,
24611,MOB_03_144_attack_04.FXM,24611,
24612,MOB_03_144_attack_05.FXM,24612,
24613,floorpaper_541_phantommage_01.FXM,24613,
24614,floorpaper_541_phantommage_02.FXM,24614,
24615,floorpaper_541_phantommage_03.FXM,24615,
24616,floorpaper_541_phantommage_04.FXM,24616,
24617,floorpaper_541_phantommage_05.FXM,24617,
24618,floorpaper_541_phantommage_06.FXM,24618,
24619,floorpaper_541_phantommage_07.FXM,24619,
24620,floorpaper_541_phantommage_08.FXM,24620,
24621,floorpaper_581_starseeker_00.FXM,24621,
24622,floorpaper_581_starseeker_01.FXM,24622,
24623,floorpaper_581_starseeker_02.FXM,24623,
24624,floorpaper_581_starseeker_03.FXM,24624,
24625,floorpaper_531_psychicker_01.FXM,24625,
24626,floorpaper_531_psychicker_02.FXM,24626,
24627,floorpaper_531_psychicker_03.FXM,24627,
24628,floorpaper_531_psychicker_04.FXM,24628,
24629,floorpaper_531_psychicker_05.FXM,24629,
24630,floorpaper_531_psychicker_06.FXM,24630,
24631,floorpaper_531_psychicker_07.FXM,24631,
24632,floorpaper_561_roguemaster_00.FXM,24632,
24633,floorpaper_561_roguemaster_01.FXM,24633,
24634,floorpaper_561_roguemaster_02.FXM,24634,
24635,floorpaper_561_roguemaster_03.FXM,24635,
24636,floorpaper_561_roguemaster_04.FXM,24636,
24637,floorpaper_501_highlander_01.FXM,24637,
24638,floorpaper_501_highlander_02.FXM,24638,
24639,floorpaper_501_highlander_03.FXM,24639,
24640,floorpaper_571_judgment_01.FXM,24640,
24641,floorpaper_571_judgment_02.FXM,24641,
24642,floorpaper_571_judgment_03.FXM,24642,
24643,floorpaper_571_judgment_04.FXM,24643,
24644,floorpaper_571_judgment_05.FXM,24644,
24645,floorpaper_571_judgment_06.FXM,24645,
24646,floorpaper_571_judgment_07.FXM,24646,
24647,floorpaper_571_judgment_08.FXM,24647,
24648,floorpaper_571_judgment_09.FXM,24648,
24649,floorpaper_551_maestro_01.FXM,24649,
24650,floorpaper_551_maestro_02.FXM,24650,
24651,floorpaper_551_maestro_03.FXM,24651,
24652,floorpaper_551_maestro_04.FXM,24652,
24653,floorpaper_551_maestro_05.FXM,24653,
24654,floorpaper_551_maestro_06.FXM,24654,
24655,floorpaper_551_maestro_07.FXM,24655,
24656,[MON]3_147_01SKILL01.FXM,24656,
24657,[MON]3_147_01SKILL02.FXM,24657,
24658,[MON]3_147_01SKILL03.FXM,24658,
24659,[MON]3_147_01ATTACK01.FXM,24659,
24660,[MON]3_147_01MOVE01.FXM,24660,
24661,[MON]3_147_01DEAD01.FXM,24661,
24662,[MON]3_147_02ATTACK01.FXM,24662,
24663,[MON]3_147_02ATTACK02.FXM,24663,
24664,[MON]3_147_02ATTACK03.FXM,24664,
24665,[MON]3_147_02SKILL01.FXM,24665,
24666,[MON]3_147_02SKILL02.FXM,24666,
24667,[MON]3_147_02SKILL03.FXM,24667,
24668,[MON]3_147_02SKILL04.FXM,24668,
24669,floorpaper_521_terrorknight_01.FXM,24669,
24670,floorpaper_521_terrorknight_02.FXM,24670,
24671,floorpaper_521_terrorknight_03.FXM,24671,
24672,floorpaper_521_terrorknight_04.FXM,24672,
24673,floorpaper_521_terrorknight_05.FXM,24673,
24674,floorpaper_521_terrorknight_06.FXM,24674,
24675,floorpaper_521_terrorknight_07.FXM,24675,
24676,floorpaper_511_sworddancer_00.FXM,24676,
24677,floorpaper_511_sworddancer_01.FXM,24677,
24678,floorpaper_511_sworddancer_02.FXM,24678,
24679,floorpaper_511_sworddancer_03.FXM,24679,
24680,floorpaper_511_sworddancer_04.FXM,24680,
24681,floorpaper_511_sworddancer_05.FXM,24681,
24682,floorpaper_511_sworddancer_06.FXM,24682,
24683,floorpaper_511_sworddancer_07.FXM,24683,
24684,floorpaper_511_sworddancer_08.FXM,24684,
24685,floorpaper_511_sworddancer_09.FXM,24685,
24686,floorpaper_511_sworddancer_10.FXM,24686,
24687,finding_treasure_00.FXM,24687,
24688,finding_treasure_01.FXM,24688,
24689,finding_treasure_02.FXM,24689,
24690,event_mob_explosion_00.FXM,24690,
24691,event_mob_explosion_01.FXM,24691,
24692,130_19_01_FIREFIGHT_01.FXM,24692,
24693,130_19_01_FIREFIGHT_02.FXM,24693,
24694,130_19_01_FIREFIGHT_03.FXM,24694,
24695,130_19_01_FIREFIGHT_04.FXM,24695,
24696,[MON]3_147_03ATTACK01.FXM,24696,
24697,[MON]3_147_03ATTACK02.FXM,24697,
24698,[MON]3_147_03ATTACK03.FXM,24698,
24699,[MON]3_147_03ATTACK04.FXM,24699,
24700,[MON]3_147_03DEAD01.FXM,24700,
24701,[MON]3_147_03SKILL02.FXM,24701,
24702,[MON]3_147_03SKILL03.FXM,24702,
24703,[MON]3_147_03SKILL04.FXM,24703,
24704,[MON]3_147_03SKILL05.FXM,24704,
24705,[MON]3_147_04ATTACK01.FXM,24705,
24706,[MON]3_147_04ATTACK02.FXM,24706,
24707,[MON]3_147_04SKILL01.FXM,24707,
24708,[MON]3_147_04SKILL02.FXM,24708,
24709,[MON]3_147_04SKILL03.FXM,24709,
24710,[MON]3_147_04SKILL04.FXM,24710,
24711,[MON]3_147_04SKILL05.FXM,24711,
24712,[MON]3_147_04SKILL06.FXM,24712,
24713,[MON]3_147_04SKILL07.FXM,24713,
24714,[MON]3_147_04SKILL08.FXM,24714,
24715,[MON]3_147_04SKILL09.FXM,24715,
24716,[MON]3_147_04SKILL10.FXM,24716,
24717,[MON]3_147_04SKILL11.FXM,24717,
24718,Guild_captin_Chaos_ment_01.FXM,24718,
24719,Guild_captin_Chaos_ment_02.FXM,24719,
24720,Guild_captin_Neutrality_ment_01.FXM,24720,
24721,Guild_captin_Neutrality_ment_02.FXM,24721,
24722,Guild_captin_Order_ment_01.FXM,24722,
24723,Guild_captin_Order_ment_02.FXM,24723,
24724,Guild_Provoke_Chaos_ment_01.FXM,24724,
24725,Guild_Provoke_Chaos_ment_02.FXM,24725,
24726,Guild_Provoke_Neutrality_ment_01.FXM,24726,
24727,Guild_Provoke_Neutrality_ment_02.FXM,24727,
24728,Guild_Provoke_Order_ment_01.FXM,24728,
24729,Guild_Provoke_Order_ment_02.FXM,24729,
24730,3_148_01_attack_01.FXM,24730,
24731,3_148_01_attack_02.FXM,24731,
24732,3_148_01_attack_03.FXM,24732,
24733,3_148_01_attack_04.FXM,24733,
24734,3_148_01_attack_05.FXM,24734,
24735,3_148_01_attack_06.FXM,24735,
24736,3_148_01_dead_01.FXM,24736,
24737,3_148_01_dead_02.FXM,24737,
24738,3_148_01_dead_03.FXM,24738,
24739,3_148_01_dead_04.FXM,24739,
24740,3_148_01_skill01_01.FXM,24740,
24741,3_148_01_skill01_02.FXM,24741,
24742,3_148_01_skill01_03.FXM,24742,
24743,3_148_01_skill01_04.FXM,24743,
24744,3_148_01_skill01_05.FXM,24744,
24745,3_148_01_skill01_06.FXM,24745,
24746,3_148_01_skill01_07.FXM,24746,
24747,3_148_01_skill01_08.FXM,24747,
24748,3_148_01_skill02_01.FXM,24748,
24749,3_148_01_skill02_02.FXM,24749,
24750,3_148_01_skill02_03.FXM,24750,
24751,3_148_01_skill02_04.FXM,24751,
24752,3_148_01_skill02_05.FXM,24752,
24753,3_148_01_skill03_01.FXM,24753,
24754,3_148_01_skill03_02.FXM,24754,
24755,3_148_01_skill03_03.FXM,24755,
24756,3_148_01_skill03_04.FXM,24756,
24757,351_06_SKILL_06_01.FXM,24757,
24758,351_06_SKILL_06_02.FXM,24758,
24759,351_06_SKILL_06_03.FXM,24759,
24760,351_06_SKILL_06_04.FXM,24760,
24761,351_06_SKILL_06_05.FXM,24761,
24762,351_06_SKILL_06_06.FXM,24762,
24763,351_06_SKILL_06_07.FXM,24763,
24764,351_06_SKILL_06_08.FXM,24764,
24765,351_06_SKILL_06_09.FXM,24765,
24766,351_06_SKILL_06_10.FXM,24766,
24767,351_06_SKILL_06_11.FXM,24767,
24768,351_06_SKILL_06_12.FXM,24768,
24769,351_06_SKILL_06_13.FXM,24769,
24770,351_06_SKILL_06_14.FXM,24770,
24771,351_06_SKILL_06_15.FXM,24771,
24772,351_06_SKILL_06_16.FXM,24772,
24773,351_06_SKILL_06_17.FXM,24773,
24774,351_06_SKILL_06_18.FXM,24774,
24775,351_06_SKILL_06_19.FXM,24775,
24776,351_06_SKILL_06_20.FXM,24776,
24777,351_06_SKILL_06_21.FXM,24777,
24778,351_06_SKILL_06_22.FXM,24778,
24779,351_06_SKILL_06_23.FXM,24779,
