ID,_MissionType,_QuestID,_Item1,_ItemCount1,_ItemRare1,_Item2,_ItemCount2,_ItemRare2,_Item3,_ItemCount3,_ItemRare3,_Item4,_ItemCount4,_ItemRare4,_Effect1,_Effect2,_Effect3,_Effect4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Save1,_Save2,_A_Save1,_A_Save2,_Save_Check,_Reputation_Open,_EventType,_TypeID,_Consumption_ItemID1,_Consumption_ItemID2,_Consumption_ItemID3,_Consumption_ItemID4,_Del_Effect1,_Del_Effect2,_Del_Effect3,_Del_Effect4,_NoticeType,_Notice
182010202,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005159,0,0,0,7,2,81005159,0,4,3,182001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"於右側傳送門按[↑]鍵，移動至""幻影毒霧沼澤""。"
182010203,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005160,0,0,0,7,2,81005160,0,4,3,182001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,使用[Z]或[技能]消滅敵人後，開啟任務[Q]視窗完成任務。
182010204,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005159,0,0,0,7,2,81005159,0,4,3,182001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,往右側[→→]盡頭移動後，透過傳送門移動至下個地圖。
182010302,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005160,0,0,0,7,2,81005160,0,9,1,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"向悟爾完成任務後，開啟背包[ I ]以[左鍵]點擊""悟爾的卷軸""使用。"
182010303,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005159,0,0,0,7,2,81005159,0,4,3,182001106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,向亞瑟絲完成新手教學最後的任務。
189090001,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,白色煙霧用挖掘的，箱子利用採集獲得吧~!
189090002,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,看到煙霧可使用挖掘技能唷~!
189090003,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,利用採集獲得寶箱吧~!
189090004,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1層的傳送門開啟後，即可進入下個關卡。
189090005,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hint : 參考迷你地圖，征服頂峰吧!
183000001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,633,0,4,3,183000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,634,0,4,3,183000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,635,0,4,3,183000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,636,0,4,3,183000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,637,0,4,3,183000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,638,0,4,3,183000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000601,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,639,0,4,3,183000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000701,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,640,0,4,3,183000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,641,0,4,3,183000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183000901,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,642,0,4,3,183000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189090008,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,請向左邊的安娜史塔莎接收任務後入場!
189090009,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,消滅龍寶寶會更新增益效果!
184000101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,643,0,4,3,184000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,644,0,4,3,184000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,645,0,4,3,184000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,646,0,4,3,184000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,647,0,4,3,184000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000601,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,648,0,4,3,184000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000701,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,649,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000801,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81001418,0,0,0,24,2,650,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184000901,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81001419,0,0,0,24,2,651,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184001001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,652,0,4,3,184000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184001101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,653,0,4,3,184000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184001201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,654,0,24,1,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,655,0,4,3,184001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,656,0,4,3,184001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,657,0,4,3,184001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,658,0,4,3,184001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,659,0,4,3,184001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100601,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,660,0,4,3,184001006,0,2,1,190146020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184100801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,661,0,4,3,184001008,0,2,1,190146021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184101001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,662,0,4,3,184001010,0,2,1,190146022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184101301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,663,0,4,3,184001013,0,2,1,190146023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184101501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,664,0,4,3,184001015,0,2,1,190146024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184101801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,665,0,4,3,184001018,0,2,1,190146025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184102001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,666,0,4,3,184001020,0,2,1,190146026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184102301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,667,0,4,3,184001023,0,2,1,190146027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184102501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,668,0,4,3,184001025,0,2,1,190146028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184102801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,669,0,4,3,184001028,0,2,1,190146029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184103001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,670,0,4,3,184001030,0,2,1,190146030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184002001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,671,0,4,3,184002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184002008,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,2,672,0,4,3,184002008,0,2,1,190146083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184001301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189090010,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,利用釣魚技能獲得排名點數吧!
189090011,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,躲避地刺和炮彈陷阱，到最終目的地獲得獎勵吧!
189090012,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,躲避地刺和炮彈陷阱，到最終目的地獲得獎勵吧!
189090013,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,躲避地刺和炮彈陷阱，到最終目的地獲得獎勵吧!
189090014,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,請尋找隱藏的都倫，觸及[？]會隨機觸發各種效果！
189090015,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,請尋找隱藏的悟爾。觸及[?]即會隨機觸發好/不好的效果!
189090016,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510118,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,請尋找隱藏的悟爾。觸及[?]即會隨機觸發好/不好的效果!
184009901,2,0,0,0,1,0,0,1,0,0,1,0,0,1,50000101,0,0,0,7,1,50000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189090017,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81002830,0,0,0,7,1,81002826,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,每月的英文第一個字母\nJanuary / February / March / April / May
189090018,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81002830,0,0,0,7,1,81002827,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,規則：★旁邊的數字連續加總幾次\n3+4+5+6+7=25 / 5+6+7+8+9+10+11=56
189090019,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81002830,0,0,0,7,1,81002828,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"規則：將兩個數字的差寫入左邊，將兩個數字的和寫入右邊\n5-2=3, 5+2=7 所以是37"
189090020,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81002830,0,0,0,7,1,81002829,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,規則：數字內的圓型(O)總和\n7662=2 / 8016=4 / 8809=6
189090021,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510200,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,填入( )內的字母為？\n J F ( ) A M
189090022,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510200,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,若規則如下，則 [5★7]為？\n3★5=25 / 6★2=13 / 7★8=84
189090023,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510200,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,若規則如下，則 [5+2]為？\n4+3=17 / 7+2=59 / 8+5=313
189090024,2,0,0,0,1,0,0,1,0,0,1,0,0,1,14510200,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,若規則如下，則 ( )為？\n8016=4 / 7662=2 / 8809= ( )
191000101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,674,0,4,3,191000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,675,0,4,3,191000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,676,0,4,3,191000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,677,0,4,3,191000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,678,0,4,3,191000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000601,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,679,0,4,3,191000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000701,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,680,0,4,3,191000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,681,0,4,3,191000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191000901,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,682,0,4,3,191000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191001001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,683,0,4,3,191000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,684,0,4,3,192000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,685,0,4,3,192000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,686,0,4,3,192000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,687,0,4,3,192000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,688,0,4,3,192000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000601,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,689,0,4,3,192000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000701,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,690,0,4,3,192000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000801,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,691,0,4,3,192000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192000901,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,692,0,4,3,192000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
