ID,_Ind_Map_Type,_Ind_Mapin_Stage,_Ind_Mapin_Group,_Ind_Mapin_X,_Ind_Mapin_Y,_Ind_Mapout_Stage,_Ind_Mapout_Group,_Ind_Mapout_X,_Ind_Mapout_Y,_Ind_Require1_Type,_Ind_Require1_ID,_Ind_Require1_Value1,_Ind_Require1_Value2,_Ind_Require2_Type,_Ind_Require2_ID,_Ind_Require2_Value1,_Ind_Require2_Value2,_Ind_Require3_Type,_Ind_Require3_ID,_Ind_Require3_Value1,_Ind_Require3_Value2,_Ind_Require4_Type,_Ind_Require4_ID,_Ind_Require4_Value1,_Ind_Require4_Value2,_Ind_Require5_Type,_Ind_Require5_ID,_Ind_Require5_Value1,_Ind_Require5_Value2,_Ind_String,_Ind_Destroy_Time,_Ind_Limit_Count,_Ind_Limit_Time,_Ind_Limit_Member,_Easy_Difficulty_RatioID,_Easy_Description,_Normal_Difficulty_RatioID,_Normal_Description,_Hard_Difficulty_RatioID,_Hard_Description,_Indun_Category,_IconFile,_IconIndex,_PortalID,_Account_Check
11,2,213,0,124,470,37,0,6104,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,幽靈海盜船(Lv.72),1,15,0,4,0,,0,,0,,1,10002000,47,1410106,0
29,2,84,0,100,990,54,4,2221,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,年糕地區(Lv.75),1,15,0,4,0,,0,,0,,1,10002000,85,1410107,0
134,2,218,0,284,1103,40,1,2850,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,克杜卡的心臟(Lv.75~78),1,15,0,4,0,,0,,0,,1,10002000,42,1410108,0
10,2,65,0,450,416,40,2,2475,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,已冷卻的心臟(Lv.85~87),1,15,0,4,0,,0,,0,,1,10002000,72,1410109,0
13,2,82,4,175,5967,68,5,2772,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,奇邁羅研究所(Lv.90~99),1,15,0,4,0,,0,,0,,1,10002000,84,1410110,0
5,2,60,0,64,1278,16,2,700,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,極地迷宮(Lv.100~103),1,15,0,4,0,,0,,0,,1,10002000,64,1410111,0
34,2,113,0,230,720,117,0,1510,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,癩蛤蟆樹林(Lv.103~105),1,15,0,4,0,,0,,0,,1,10002000,97,1410112,0
35,2,114,0,190,1025,117,0,1560,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,癩蛤蟆山(Lv.106~108),1,15,0,4,0,,0,,0,,1,10002000,97,1410113,0
36,2,115,0,190,340,117,0,640,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,癩蛤蟆洞穴(Lv.109~111),1,15,0,4,0,,0,,0,,1,10002000,97,1410114,0
37,2,116,0,100,1295,112,4,1300,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,癩蛤蟆山谷(Lv.112~115),1,15,0,4,0,,0,,0,,1,10002000,97,1410115,0
40,2,138,1,350,807,136,1,265,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛空部(Lv.118),1,15,0,4,0,,0,,0,,1,10002000,111,1410116,0
14,2,88,0,932,975,87,0,2320,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,瓦爾哈拉(Lv.120~130),1,15,0,4,0,,0,,0,,1,10002000,90,1410117,0
108,2,177,0,164,895,146,7,2833,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,小章魚神殿(Lv.150),1,15,0,4,0,,0,,0,,1,10002000,120,1410118,0
199,2,144,1,420,863,157,2,1150,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,地獄之門(Lv.155),1,15,0,4,0,,0,,0,,1,10002000,117,1410119,0
152,2,255,0,196,1056,254,0,228,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大亂鬥(Lv.195++),1,8,0,2,0,,0,,0,,1,10002000,164,1410124,0
153,2,257,0,196,816,184,3,1440,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰! 精靈樹,1,3,800,2,0,,0,,0,,1,10002000,104,1410120,0
38,2,132,0,400,895,131,3,2800,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,精靈城(Lv.168),1,15,0,4,0,,0,,0,,1,10002000,105,1410121,0
41,2,139,0,157,1119,140,0,1052,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,無法命名的地方(Lv.170),1,15,0,4,0,,0,,0,,1,10002000,112,1410176,0
39,2,135,0,450,895,134,2,345,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,黑塔(Lv.170),1,15,0,4,0,,0,,0,,1,10002000,108,1410122,0
124,2,209,3,1190,447,208,5,2844,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星座峭壁(Lv.178),1,15,0,4,0,,0,,0,,1,10002000,147,1410123,0
154,2,258,0,228,592,184,3,2436,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰! 金蘭雲系,1,3,800,2,0,,0,,0,,1,10002000,110,1410125,0
112,2,187,10,164,831,184,2,1020,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 極地迷宮(高級),1,5,1800,4,0,,0,,0,,1,10002000,64,1410126,0
118,2,201,0,196,863,200,0,1636,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔法書閱覽室(Lv.180~190),600,3,0,8,0,,0,,0,,1,10002000,144,1410127,0
119,2,199,0,164,800,198,0,1500,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,被遺忘的花園(Lv.185++),600,3,0,8,0,,0,,0,,1,10002000,141,1410128,0
12,2,83,0,800,388,81,4,1600,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,奉春植領主房間(Lv.190),1,15,0,4,0,,0,,0,,1,10002000,86,1410129,0
185,3,292,0,64,765,286,0,1883,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,火山地帶(Lv.195++),1,3,0,1,0,,0,,0,,1,10002000,180,2010245,0
186,3,294,0,64,688,286,0,1883,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,倉庫地帶(Lv.190++),1,3,0,1,0,,0,,0,,1,10002000,180,2010245,0
166,3,288,5,228,288,286,0,1883,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,冒險家的殿堂(Lv.190++),1,5,0,1,0,,0,,0,,1,10002000,180,2010245,0
167,3,293,0,260,1392,286,0,1883,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,白色平原(Lv.190++),1,5,0,1,0,,0,,0,,1,10002000,180,2010245,0
143,2,229,0,554,895,228,3,1628,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,崩壞之塔最底層(Lv.190+),1,5,0,6,0,,0,,0,,1,10002000,153,1410131,0
125,2,211,0,1252,2678,210,1,894,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星星搖籃(Lv.190++),1,3,0,4,0,,0,,0,,1,10002000,149,1410130,0
126,2,212,0,1156,758,210,1,1860,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰! 星星搖籃,1,3,1200,8,0,,0,,0,,1,10002000,146,1410130,0
146,2,252,0,196,1375,240,2,1856,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,伊米勒研究所(Lv.199++),600,3,0,8,0,,0,,0,,1,10002000,161,1410132,0
156,2,285,0,300,704,89,0,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,地鐵站(Lv.195++),1,5,0,4,0,,0,,0,,1,10002000,178,1410133,0
157,2,271,0,160,320,266,1,1705,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,花之路(Lv.195+),600,2,0,4,0,,0,,0,,1,10002000,171,1410134,0
158,2,272,0,128,550,266,3,1900,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月之路(Lv.195+),600,2,0,4,0,,0,,0,,1,10002000,172,1410135,0
159,2,273,0,96,496,266,2,1600,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,夢之路(Lv.195+),600,2,0,8,0,,0,,0,,1,10002000,173,1410136,0
155,2,283,0,300,958,282,2,2850,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,世界樹的幻影(Lv.195+),600,2,0,8,0,,0,,0,,1,10002000,175,1410137,0
115,2,194,0,196,1270,193,8,3104,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,騎士大將之屋(Lv.196),1,15,0,4,0,,0,,0,,1,10002000,138,1410138,0
353,3,481,0,1000,1375,179,4,607,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未知的圖書館(Lv.200),1,1,0,1,0,,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,2,10002001,55,30114,1
191,2,310,0,960,911,305,0,740,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,青空城競技場(Lv.200++),1,12,0,4,1100,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,3002,[難易度 : 困難]\n比起普通難度，怪物的攻擊力和體力較高。\n可獲得特別道具。\n\n建議超越等級以上入場。,2,10002000,201,1410139,0
265,2,345,0,390,1000,344,3,2755,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神秘的殿堂(Lv.201++),1,2,0,4,1100,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,3003,[難易度：困難]\n比起普通難度，怪物的攻擊力和體力較高。\n可獲得特別道具。\n\n建議超越等級以上入場。,2,10002000,227,1410140,0
257,2,337,0,300,943,336,5,2581,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,歐若拉的庭院(Lv.202++),1,2,0,4,1100,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,3004,[難易度：困難]\n比起普通難度，怪物的攻擊力和體力較高。\n可獲得特別道具。\n\n建議超越等級以上入場。,2,10002000,219,1410141,0
200,2,323,0,319,1007,322,4,400,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月華院(Lv.203++),1,2,600,4,1001,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,209,1410142,0
352,2,469,0,900,1775,184,2,952,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,耶比妹妹庭園(Lv.204++),1,2,0,4,1100,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,48,1410187,0
201,2,324,0,352,1119,322,0,1850,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,龍皇城(Lv.205++),600,1,0,8,1001,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,211,1410143,0
255,2,332,0,516,1295,333,4,644,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,隱藏洞窟(Lv.207++),1,2,900,4,1002,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,214,1410144,0
258,2,341,0,377,895,339,0,5869,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,立佩拉市政府(Lv.208++),1,2,0,4,1100,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,223,1410145,0
256,2,334,0,395,895,333,5,511,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,毀壞之城(Lv.209++),600,1,0,8,1002,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,216,1410146,0
259,2,340,0,499,863,342,4,1405,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔石實驗室(Lv.211++),600,1,0,8,1002,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,222,1410147,0
269,2,350,5,554,1407,184,2,325,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！巧克力花園(Lv.212++),1,2,600,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,232,1410148,0
266,2,343,0,385,751,344,2,2695,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,惡魔的峽谷(Lv.213++),1,2,0,4,1002,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,225,1410149,0
268,2,349,0,1771,1370,348,1,1810,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神聖的教堂(Lv.215++),600,1,0,8,1003,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,231,1410150,0
271,2,352,0,1128,1087,184,2,2370,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,扭曲的世界樹(Lv.216++),1,2,170,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,234,1410151,0
272,2,351,0,281,1407,353,3,2718,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,小矮人飛空艇(Lv.217++),600,2,0,4,1004,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,233,1410152,0
276,2,362,0,311,334,184,3,351,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,日落森林(Lv.218++),1,2,0,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,243,1410153,0
273,2,356,0,1387,863,354,2,2562,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,太陽宮殿(Lv.220++),600,2,0,4,1005,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,238,1410154,0
274,2,357,0,1252,1439,354,4,2644,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,太陽神的地下祭壇(Lv.220++),600,1,0,8,1006,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,239,1410155,0
285,2,372,0,513,975,375,0,1492,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,春植島紀念館(Lv.221++),1,2,0,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,251,1410156,0
275,2,361,0,300,703,360,4,2190,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,黃金洞穴(Lv.222++),1,2,0,4,1005,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,242,1410157,0
286,2,26,0,300,1055,375,0,1413,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,影子之書(Lv.224++),1,2,0,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,250,1410158,0
294,2,382,0,300,1487,381,2,141,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,珊瑚之歌(Lv.227++),1,2,0,4,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,4,1410161,0
282,2,371,0,500,1370,370,3,70,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,瀑布樹森林(Lv.227++),1,2,0,4,1007,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,249,1410159,0
283,2,369,0,500,1690,370,4,1884,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,寶石樹森林(Lv.227++),600,1,0,8,1007,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,247,1410160,0
284,2,374,0,1201,1370,373,3,1144,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,冰淇淋庭院(Lv.230++),1,2,600,2,1101,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,253,1410162,0
302,2,390,0,1811,1370,388,2,2400,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,拉的城堡(Lv.230++),1,2,0,4,1102,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,12,1410163,0
309,2,413,0,1047,1727,308,0,3143,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,戰士們的休息地(Lv.232++),1,2,0,4,1102,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,19,1410172,0
328,2,431,0,1450,1343,2,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔法修練館(Lv.234++),1,4,0,4,1102,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,2,10002001,26,1410177,0
289,2,379,0,1208,719,380,4,590,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,浮游島(Lv.235++),1,2,0,4,1008,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,1,1410164,0
290,2,377,0,350,1695,380,4,2553,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,幻影毒霧沼澤(Lv.235++),600,1,0,8,1008,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002000,255,1410165,0
295,2,383,0,300,1687,381,2,2654,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,閃亮深淵(Lv.235++),1,4,0,4,1008,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,5,1410166,0
297,2,387,0,995,1370,386,3,2400,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,混沌峽谷(Lv.235++),1,2,0,4,1008,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,9,1410167,0
298,2,384,0,1077,2191,386,3,2840,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,冰封的世界(Lv.235++),600,1,0,8,1008,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,6,1410168,0
303,2,389,0,1468,1770,388,3,2483,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,安息之地(Lv.235++),1,2,0,4,1009,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,2,10002001,11,1410169,0
354,3,483,0,1000,1375,179,4,1209,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,虎願寺(Lv.235),1,1,0,1,0,,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,2,10002001,57,30115,1
355,3,480,0,1000,1375,179,4,1802,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,歐若拉之夜(ULv.500),1,1,0,1,0,,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,3,10002001,54,30116,1
305,2,406,0,818,1050,402,0,2044,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超人紀念館(ULv. 500++),1,2,0,4,1010,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,3,10002001,15,1410170,0
306,2,408,0,1000,2335,405,0,2673,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,地獄房間(ULv. 500++),600,1,0,8,1010,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,3,10002001,17,1410171,0
310,2,414,0,1147,1695,412,1,3376,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,怪物樹山谷(ULv. 600++),1,2,0,4,1010,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,3,10002001,20,1410173,0
325,2,416,0,761,1775,420,3,1492,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,龍峽谷 (ULv. 800++),1,2,0,4,1010,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,3,10002001,22,1410174,0
324,2,418,0,1310,2047,420,1,1785,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神之樹拉法爾 (ULv. 800++),600,1,0,8,1011,[難易度 : 簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度 : 普通]\n套用基本能力值的難度。,0,,3,10002001,23,1410175,0
311,3,417,0,1264,1455,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,奇妙的貝羅斯都市,1,0,600,1,0,,0,,0,,0,0,0,0,0
329,2,432,0,1000,1791,2,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔法學院本館(ULv.1000++),1,4,0,4,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,3,10002001,27,1410178,0
356,3,478,0,1000,1375,179,4,2341,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,彩虹洞穴(ULv.1000),1,1,0,1,0,,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,3,10002001,53,30117,1
338,2,441,0,1000,1759,442,2,1739,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔力防空洞(ULv.1300++),1,2,0,4,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,0,,3,10002001,31,1410179,0
357,3,482,0,1000,1375,179,4,2841,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,惡魔平原(ULv.1500),1,1,0,1,0,,0,[難易度： 普通]\n套用基本能力值的難易度。,0,,3,10002001,56,30118,1
337,2,443,0,1000,1759,442,3,2673,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,夢境奧涅伊洛(ULv.1500++),600,1,0,8,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,0,,3,10002001,33,1410180,0
339,3,448,0,200,1759,444,2,2756,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,奧涅伊洛內部,1,0,0,1,0,,0,,0,,0,0,0,0,0
345,2,456,0,474,1423,452,4,2784,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,虛無之星(ULv.1600++),1,2,2400,2,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,0,,3,10002001,39,1410182,0
346,2,457,0,500,1703,452,3,1163,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,忘卻湖畔(ULv.1700++),600,1,0,6,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,0,,3,10002001,37,1410181,0
348,2,460,0,900,1695,462,0,5972,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,幻之搖籃(ULv.1750++),1,2,0,4,1011,[難易度：簡單]\n比起普通難度，怪物的攻擊力和體力較低。\n經驗值和道具掉落率低。,0,[難易度：普通]\n套用基本能力值的難易度。,0,,3,10002001,41,1410183,0
