ID,_DelayTime1,_Sound1,_Loop1,_DelayTime2,_Sound2,_Loop2,_DelayTime3,_Sound3,_Loop3,_Description
3398,0,3_219_01_SKILL02.wav,0,0,,0,0,,0,??02
3399,0,,0,0,,0,0,,0,
3400,0,3_219_01_ATTACK.wav,0,0,,0,0,,0,??
3401,0,3_219_01_BEATTACK.wav,0,0,,0,0,,0,??
3402,0,3_219_01_DEAD.wav,0,0,,0,0,,0,??
3403,0,3_219_01_SKILL01.wav,0,0,,0,0,,0,??01
3404,0,3_219_01_SKILL02.wav,0,0,,0,0,,0,??02
3405,0,,0,0,,0,0,,0,
3406,0,3_220_01_ATTACK.wav,0,0,,0,0,,0,??
3407,0,3_220_01_DEAD.wav,0,0,,0,0,,0,??
3408,0,3_220_01_SKILL01.wav,0,0,,0,0,,0,??01
3409,0,3_220_01_SKILL02.wav,0,0,,0,0,,0,?? 02
3410,0,,0,0,,0,0,,0,
3411,0,3_220_01_ATTACK.wav,0,0,,0,0,,0,??
3412,0,3_220_01_DEAD.wav,0,0,,0,0,,0,??
3413,0,3_220_01_SKILL01.wav,0,0,,0,0,,0,??01
3414,0,3_220_01_SKILL02.wav,0,0,,0,0,,0,?? 02
3415,0,,0,0,,0,0,,0,
3416,0,3_221_01_ATTACK.wav,0,0,,0,0,,0,??
3417,0,3_221_01_BEATTACK.wav,0,0,,0,0,,0,??
3418,0,3_221_01_DEAD.wav,0,0,,0,0,,0,??
3419,0,,0,0,,0,0,,0,
3420,0,3_221_01_ATTACK.wav,0,0,,0,0,,0,??
3421,0,3_221_01_BEATTACK.wav,0,0,,0,0,,0,??
3422,0,3_221_01_DEAD.wav,0,0,,0,0,,0,??
3423,0,,0,0,,0,0,,0,
3424,0,3_222_01_ATTACK.wav,0,0,,0,0,,0,??
3425,0,3_222_01_BEATTACK.wav,0,0,,0,0,,0,??
3426,0,3_222_01_DEAD.wav,0,0,,0,0,,0,??
3427,0,3_222_01_SKILL01.wav,0,0,,0,0,,0,??01
3428,0,,0,0,,0,0,,0,
3429,0,3_222_01_ATTACK.wav,0,0,,0,0,,0,??
3430,0,3_222_01_BEATTACK.wav,0,0,,0,0,,0,??
3431,0,3_222_01_DEAD.wav,0,0,,0,0,,0,??
3432,0,3_222_01_SKILL01.wav,0,0,,0,0,,0,??01
3433,0,,0,0,,0,0,,0,
3434,0,3_700_66.wav,0,0,,0,0,,0,????
3435,0,3_700_67.wav,0,0,,0,0,,0,???
3436,0,3_700_68.wav,0,0,,0,0,,0,??
3437,0,3_700_69.wav,0,0,,0,0,,0,??
3438,0,,0,0,,0,0,,0,
3439,0,801_05_SKILL_01.wav,0,0,,0,0,,0,?????1
3440,0,801_05_SKILL_02.wav,0,0,,0,0,,0,?????2
3441,0,801_05_SKILL_03.wav,0,0,,0,0,,0,???
3442,0,801_05_SKILL_03EX.wav,0,0,,0,0,,0,?????
3443,0,801_05_SKILL_04.wav,0,0,,0,0,,0,??????
3444,0,801_05_SKILL_04EX.wav,0,0,,0,0,,0,????????
3445,0,801_05_SKILL_05.wav,0,0,,0,0,,0,????
3446,0,801_05_SKILL_05EX.wav,0,0,,0,0,,0,??????
3447,0,801_05_SKILL_06.wav,0,0,,0,0,,0,???
3448,0,,0,0,,0,0,,0,
3449,0,811_05_SKILL_01.wav,0,0,,0,0,,0,??????1
3450,0,811_05_SKILL_02.wav,0,0,,0,0,,0,??????2
3451,0,811_05_SKILL_03.wav,0,0,,0,0,,0,??????3
3452,0,811_05_SKILL_04.wav,0,0,,0,0,,0,?????
3453,0,811_05_SKILL_05.wav,0,0,,0,0,,0,????
3454,0,811_05_SKILL_06.wav,0,0,,0,0,,0,??? ?
3455,0,,0,0,,0,0,,0,
3456,0,812_05_SKILL_01.wav,0,0,,0,0,,0,????
3457,0,812_05_SKILL_02.wav,0,0,,0,0,,0,??????
3458,0,812_05_SKILL_03.wav,0,0,,0,0,,0,????
3459,0,821_05_SKILL_04.wav,0,0,,0,0,,0,?????
3460,0,,0,0,,0,0,,0,
3461,0,822_05_SKILL_01.wav,0,0,,0,0,,0,????
3462,0,822_05_SKILL_04.wav,0,0,,0,0,,0,???
3463,0,,0,0,,0,0,,0,
3464,0,831_05_SKILL_01.wav,0,0,,0,0,,0,??????
3465,0,831_05_SKILL_02.wav,0,0,,0,0,,0,??????
3466,0,,0,0,,0,0,,0,
3467,0,832_05_SKILL_01.wav,0,0,,0,0,,0,?????1
3468,0,832_05_SKILL_02.wav,0,0,,0,0,,0,?????2
3469,0,832_05_SKILL_03.wav,0,0,,0,0,,0,????
3470,0,,0,0,,0,0,,0,
3471,0,801_02_ATTACK_A_01.wav,0,0,,0,0,,0,???1
3472,0,801_02_ATTACK_A_02.wav,0,0,,0,0,,0,???2
3473,0,801_02_ATTACK_A_03.wav,0,0,,0,0,,0,???3
3474,0,,0,0,,0,0,,0,
3475,0,801_02_ATTACK_B_01.wav,0,0,,0,0,,0,???1
3476,0,,0,0,,0,0,,0,
3477,0,801_02_ATTACK_C_01.wav,0,0,,0,0,,0,????1
3478,0,,0,0,,0,0,,0,
3479,0,801_02_ATTACK_JUMP_A.wav,0,0,,0,0,,0,????1
3480,0,801_02_ATTACK_JUMP_B.wav,0,0,,0,0,,0,????2
3481,0,,0,0,,0,0,,0,
3482,0,801_05_SKILL_10.wav,0,0,,0,0,,0,????
3483,0,801_05_SKILL_11.wav,0,0,,0,0,,0,???????
3484,0,801_05_SKILL_12.wav,0,0,,0,0,,0,????
3485,0,,0,0,,0,0,,0,
3486,0,821_05_SKILL_01.wav,0,0,,0,0,,0,?????
3487,0,821_05_SKILL_02.wav,0,0,,0,0,,0,???
3488,0,821_05_SKILL_03.wav,0,0,,0,0,,0,??? ?
3489,0,,0,0,,0,0,,0,
3490,0,100_05_18_EMOTICON18.wav,0,0,,0,0,,0,?????
3491,0,,0,0,,0,0,,0,
3492,0,100_05_19_EMOTICON19.wav,0,0,,0,0,,0,????
3493,0,100_05_20_EMOTICON20.wav,0,0,,0,0,,0,????
3494,0,,0,0,,0,0,,0,
3495,0,item_success.wav,0,0,,0,0,,0,??
3496,0,item_fail.wav,0,0,,0,0,,0,??
3497,0,,0,0,,0,0,,0,
3498,0,3_207_01_ATTACK.wav,0,0,,0,0,,0,??
3499,0,3_207_01_BEATTACK.wav,0,0,,0,0,,0,??
3500,0,3_207_01_DEAD.wav,0,0,,0,0,,0,??
3501,0,,0,0,,0,0,,0,
3502,0,3_207_02_ATTACK.wav,0,0,,0,0,,0,??
3503,0,,0,0,,0,0,,0,
3504,0,3_208_01_ATTACK.wav,0,0,,0,0,,0,??
3505,0,3_208_01_BEATTACK.wav,0,0,,0,0,,0,??
3506,0,3_208_01_DEAD.wav,0,0,,0,0,,0,??
3507,0,,0,0,,0,0,,0,
3508,0,3_209_01_ATTACK.wav,0,0,,0,0,,0,??
3509,0,3_209_01_BEATTACK.wav,0,0,,0,0,,0,??
3510,0,3_209_01_DEAD.wav,0,0,,0,0,,0,??
3511,0,3_209_01_SKILL01.wav,0,0,,0,0,,0,??01
3512,0,,0,0,,0,0,,0,
3513,0,3_210_01_ATTACK.wav,0,0,,0,0,,0,??
3514,0,3_210_01_BEATTACK.wav,0,0,,0,0,,0,??
3515,0,3_210_01_DEAD.wav,0,0,,0,0,,0,??
3516,0,,0,0,,0,0,,0,
3517,0,3_211_01_ATTACK.wav,0,0,,0,0,,0,??
3518,0,3_211_01_BEATTACK.wav,0,0,,0,0,,0,??
3519,0,3_211_01_DEAD.wav,0,0,,0,0,,0,??
3520,0,,0,0,,0,0,,0,
3521,0,3_212_01_ATTACK.wav,0,0,,0,0,,0,??
3522,0,3_212_01_DEAD.wav,0,0,,0,0,,0,??
3523,0,3_212_01_SKILL01.wav,0,0,,0,0,,0,??1
3524,0,3_212_01_SKILL02.wav,0,0,,0,0,,0,??2
3525,0,,0,0,,0,0,,0,
3526,0,021_DASH_01.wav,0,0,,0,0,,0,
3527,0,380_05_SKILL_16.wav,0,0,,0,0,,0,?????
3528,0,391_05_SKILL_18.wav,0,0,,0,0,,0,?????? ??
3529,0,391_05_SKILL_19.wav,0,0,,0,0,,0,?????? ??
3530,0,391_05_SKILL_17.wav,0,0,,0,0,,0,?????? ??
3531,0,401_05_SKILL_18.wav,0,0,,0,0,,0,"??,??_??"
3532,0,402_05_SKILL_18.wav,0,0,,0,0,,0,???? ??
3533,0,421_05_SKILL_18.wav,0,0,,0,0,,0,???? ??
3534,0,421_10_SKILL_14.wav,0,0,,0,0,,0,??????
3535,0,423_05_SKILL_18.wav,0,0,,0,0,,0,?? ? ? ??
3536,0,423_10_SKILL_12.wav,0,0,,0,0,,0,?? ??? ??
3537,0,431_05_SKILL_22.wav,0,0,,0,0,,0,????? ??
3538,0,442_05_SKILL_15.wav,0,0,,0,0,,0,??? ??? ??
3539,0,,0,0,,0,0,,0,
3540,0,443_05_SKILL_15.wav,0,0,,0,0,,0,??? ??? ??
3541,0,444_05_SKILL_15.wav,0,0,,0,0,,0,????? ??
3542,0,445_05_SKILL_15.wav,0,0,,0,0,,0,??? ???
3543,0,461_05_SKILL_18.wav,0,0,,0,0,,0,??? ???? ??
3544,0,463_05_SKILL_17.wav,0,0,,0,0,,0,?? ???? ??
3545,0,464_05_SKILL_18.wav,0,0,,0,0,,0,??????
3546,0,471_07_SKILL_15.wav,0,0,,0,0,,0,?????? ??
3547,0,491_06_SKILL_16.wav,0,0,,0,0,,0,????????
3548,0,812_05_SKILL_13.wav,0,0,,0,0,,0,???? ??
3549,0,,0,0,,0,0,,0,
3550,0,345_05_SKILL_13.wav,0,0,,0,0,,0,??????
3551,0,311_05_SKILL_15.wav,0,0,,0,0,,0,???????
3552,0,351_01_SKILL18.wav,0,0,,0,0,,0,??????
3553,0,491_07_SKILL_11.wav,0,0,,0,0,,0,??????
3554,0,821_05_SKILL_11.wav,0,0,,0,0,,0,???????
3555,0,,0,0,,0,0,,0,
3556,0,2_003_22_ATTACK.wav,0,0,,0,0,,0,??
3557,0,2_003_22_BEATTACK.wav,0,0,,0,0,,0,??
3558,0,2_003_22_DEAD.wav,0,0,,0,0,,0,??
3559,0,2_003_22_SKILL01.wav,0,0,,0,0,,0,??1
3560,0,,0,0,,0,0,,0,
3561,0,2_003_28_ATTACK.wav,0,0,,0,0,,0,??
3562,0,2_003_28_BEATTACK.wav,0,0,,0,0,,0,??
3563,0,2_003_28_DEAD.wav,0,0,,0,0,,0,??
3564,0,2_003_28_SKILL01.wav,0,0,,0,0,,0,??1
3565,0,,0,0,,0,0,,0,
3566,0,2_003_31_ATTACK.wav,0,0,,0,0,,0,??
3567,0,2_003_31_BEATTACK.wav,0,0,,0,0,,0,??
3568,0,2_003_31_DEAD.wav,0,0,,0,0,,0,??
3569,0,,0,0,,0,0,,0,
3570,0,2_003_34_ATTACK.wav,0,0,,0,0,,0,??
3571,0,2_003_34_BEATTACK.wav,0,0,,0,0,,0,??
3572,0,2_003_34_DEAD.wav,0,0,,0,0,,0,??
3573,0,,0,0,,0,0,,0,
3574,0,2_003_35_ATTACK.wav,0,0,,0,0,,0,??
3575,0,2_003_35_BEATTACK.wav,0,0,,0,0,,0,??
3576,0,2_003_35_DEAD.wav,0,0,,0,0,,0,??
3577,0,2_003_35_SKILL01.wav,0,0,,0,0,,0,??1
3578,0,,0,0,,0,0,,0,
3579,0,2_003_36_ATTACK.wav,0,0,,0,0,,0,??
3580,0,2_003_36_BEATTACK.wav,0,0,,0,0,,0,??
3581,0,2_003_36_DEAD.wav,0,0,,0,0,,0,??
3582,0,2_003_36_SKILL01.wav,0,0,,0,0,,0,??1
3583,0,,0,0,,0,0,,0,
3584,0,2_003_37_ATTACK.wav,0,0,,0,0,,0,??
3585,0,2_003_37_BEATTACK.wav,0,0,,0,0,,0,??
3586,0,2_003_37_DEAD.wav,0,0,,0,0,,0,??
3587,0,2_003_37_SKILL01.wav,0,0,,0,0,,0,??1
3588,0,,0,0,,0,0,,0,
3589,0,3_223_01_ATTACK.wav,0,0,,0,0,,0,??
3590,0,3_223_01_BEATTACK.wav,0,0,,0,0,,0,??
3591,0,3_223_01_DEAD.wav,0,0,,0,0,,0,??
3592,0,3_223_01_SKILL01.wav,0,0,,0,0,,0,??1
3593,0,3_223_03_DEAD.wav,0,0,,0,0,,0,??
3594,0,3_223_03_SKILL01.wav,0,0,,0,0,,0,??1
3595,0,,0,0,,0,0,,0,
3596,0,3_224_01_ATTACK.wav,0,0,,0,0,,0,??
3597,0,3_224_01_BEATTACK.wav,0,0,,0,0,,0,??
3598,0,3_224_01_DEAD.wav,0,0,,0,0,,0,??
3599,0,3_224_01_SKILL01.wav,0,0,,0,0,,0,??1
3600,0,,0,0,,0,0,,0,
3601,0,3_225_01_ATTACK.wav,0,0,,0,0,,0,??
3602,0,3_225_01_BEATTACK.wav,0,0,,0,0,,0,??
3603,0,3_225_01_DEAD.wav,0,0,,0,0,,0,??
3604,0,3_225_01_SKILL01.wav,0,0,,0,0,,0,??1
3605,0,,0,0,,0,0,,0,
3606,0,3_226_01_ATTACK.wav,0,0,,0,0,,0,??
3607,0,3_226_01_BEATTACK.wav,0,0,,0,0,,0,??
3608,0,3_226_01_DEAD.wav,0,0,,0,0,,0,??
3609,0,3_226_01_SKILL01.wav,0,0,,0,0,,0,??1
3610,0,,0,0,,0,0,,0,
3611,0,3_227_01_ATTACK.wav,0,0,,0,0,,0,??
3612,0,3_227_01_BEATTACK.wav,0,0,,0,0,,0,??
3613,0,3_227_01_DEAD.wav,0,0,,0,0,,0,??
3614,0,3_227_01_SKILL01.wav,0,0,,0,0,,0,??1
3615,0,,0,0,,0,0,,0,
3616,0,3_229_01_ATTACK.wav,0,0,,0,0,,0,??
3617,0,3_229_01_BEATTACK.wav,0,0,,0,0,,0,??
3618,0,3_229_01_DEAD.wav,0,0,,0,0,,0,??
3619,0,3_229_01_SKILL01.wav,0,0,,0,0,,0,??1
3620,0,,0,0,,0,0,,0,
3621,0,3_230_01_ATTACK.wav,0,0,,0,0,,0,??
3622,0,3_230_01_DEAD.wav,0,0,,0,0,,0,??
3623,0,,0,0,,0,0,,0,
3624,0,3_231_01_ATTACK.wav,0,0,,0,0,,0,??
3625,0,3_231_01_BEATTACK.wav,0,0,,0,0,,0,??
3626,0,3_231_01_DEAD.wav,0,0,,0,0,,0,??
3627,0,,0,0,,0,0,,0,
3628,0,2_003_25_ATTACK.wav,0,0,,0,0,,0,??
3629,0,2_003_25_BEATTACK.wav,0,0,,0,0,,0,??
3630,0,2_003_25_DEAD.wav,0,0,,0,0,,0,??
3631,0,2_003_25_SKILL01.wav,0,0,,0,0,,0,??1
3632,0,,0,0,,0,0,,0,
3633,0,3_228_01_ATTACK.wav,0,0,,0,0,,0,??
3634,0,3_228_01_DEAD.wav,0,0,,0,0,,0,??
3635,0,3_228_01_SKILL01.wav,0,0,,0,0,,0,??1
3636,0,3_228_01_SKILL02.wav,0,0,,0,0,,0,??2
3637,0,3_228_01_SKILL03.wav,0,0,,0,0,,0,??3
3638,0,,0,0,,0,0,,0,
3639,0,3_232_01_ATTACK.wav,0,0,,0,0,,0,??
3640,0,3_232_01_DEAD.wav,0,0,,0,0,,0,??
3641,0,3_232_01_SKILL01.wav,0,0,,0,0,,0,??1
3642,0,,0,0,,0,0,,0,
3643,0,3_234_01_ATTACK.wav,0,0,,0,0,,0,??
3644,0,3_234_01_DEAD.wav,0,0,,0,0,,0,??
3645,0,3_234_01_SKILL01.wav,0,0,,0,0,,0,??1
3646,0,3_234_01_SKILL02.wav,0,0,,0,0,,0,??2
3647,0,,0,0,,0,0,,0,
3648,0,3_237_01_ATTACK.wav,0,0,,0,0,,0,??
3649,0,3_237_01_DEAD.wav,0,0,,0,0,,0,??
3650,0,3_237_01_SKILL01.wav,0,0,,0,0,,0,??1
3651,0,,0,0,,0,0,,0,
3652,0,3_236_01_ATTACK.wav,0,0,,0,0,,0,??
3653,0,3_236_01_DEAD.wav,0,0,,0,0,,0,??
3654,0,,0,0,,0,0,,0,
3655,0,bass_c1.wav,0,0,,0,0,,0,?
3656,0,bass_c#1.wav,0,0,,0,0,,0,??
3657,0,bass_d1.wav,0,0,,0,0,,0,?
3658,0,bass_d#1.wav,0,0,,0,0,,0,??
3659,0,bass_e1.wav,0,0,,0,0,,0,?
3660,0,bass_f1.wav,0,0,,0,0,,0,?
3661,0,bass_f#1.wav,0,0,,0,0,,0,??
3662,0,bass_g1.wav,0,0,,0,0,,0,?
3663,0,bass_g#1.wav,0,0,,0,0,,0,??
3664,0,bass_a1.wav,0,0,,0,0,,0,?
3665,0,bass_a#1.wav,0,0,,0,0,,0,??
3666,0,bass_b1.wav,0,0,,0,0,,0,?
3667,0,,0,0,,0,0,,0,
3668,0,bass_c2.wav,0,0,,0,0,,0,?
3669,0,bass_c#2.wav,0,0,,0,0,,0,??
3670,0,bass_d2.wav,0,0,,0,0,,0,?
3671,0,bass_d#2.wav,0,0,,0,0,,0,??
3672,0,bass_e2.wav,0,0,,0,0,,0,?
3673,0,bass_f2.wav,0,0,,0,0,,0,?
3674,0,bass_f#2.wav,0,0,,0,0,,0,??
3675,0,bass_g2.wav,0,0,,0,0,,0,?
3676,0,bass_g#2.wav,0,0,,0,0,,0,??
3677,0,bass_a2.wav,0,0,,0,0,,0,?
3678,0,bass_a#2.wav,0,0,,0,0,,0,??
3679,0,bass_b2.wav,0,0,,0,0,,0,?
3680,0,,0,0,,0,0,,0,
3681,0,701_02_ATTACK_A_01.wav,0,0,,0,0,,0,??? ???1
3682,0,701_02_ATTACK_A_02.wav,0,0,,0,0,,0,??? ???2
3683,0,701_02_ATTACK_B_01.wav,0,0,,0,0,,0,??? ???
3684,0,701_02_ATTACK_C_01.wav,0,0,,0,0,,0,??? ??
3685,0,701_02_ATTACK_JUMP_A.wav,0,0,,0,0,,0,??? ?? ???
3686,0,701_02_ATTACK_JUMP_B.wav,0,0,,0,0,,0,??? ?? ???
3687,0,701_05_SKILL_01.wav,0,0,,0,0,,0,??? ???
3688,0,701_05_SKILL_02.wav,0,0,,0,0,,0,??? ???
3689,0,701_05_SKILL_03.wav,0,0,,0,0,,0,??? ???
3690,0,701_05_SKILL_04.wav,0,0,,0,0,,0,??? ???
3691,0,701_05_SKILL_06.wav,0,0,,0,0,,0,??? ???
3692,0,701_05_SKILL_07.wav,0,0,,0,0,,0,??? ???
3693,0,701_05_SKILL_08.wav,0,0,,0,0,,0,??? ???_????
3694,0,701_05_SKILL_10.wav,0,0,,0,0,,0,??? ???
3695,0,702_01_ATTACK_A_01.wav,0,0,,0,0,,0,??? ???1
3696,0,702_01_ATTACK_A_02.wav,0,0,,0,0,,0,??? ???2
3697,0,702_01_ATTACK_B_01.wav,0,0,,0,0,,0,??? ???
3698,0,702_01_ATTACK_C_01.wav,0,0,,0,0,,0,??? ??
3699,0,702_01_ATTACK_JUMP_A.wav,0,0,,0,0,,0,??? ?? ???
3700,0,702_01_ATTACK_JUMP_B.wav,0,0,,0,0,,0,??? ?? ???
3701,0,702_05_SKILL_01.wav,0,0,,0,0,,0,[???] ???? (????_1)
3702,0,702_05_SKILL_02.wav,0,0,,0,0,,0,[???] ???? (????_2)
3703,0,702_05_SKILL_03.wav,0,0,,0,0,,0,[???] ???? (???? ??)
3704,0,702_05_SKILL_04.wav,0,0,,0,0,,0,[???] ???? (????)
3705,0,702_05_SKILL_05.wav,0,0,,0,0,,0,"[???] ???? (?,?? ??)"
3706,0,702_05_SKILL_06.wav,0,0,,0,0,,0,[???] ???? (????)
3707,0,702_05_SKILL_07.wav,0,0,,0,0,,0,[???] ???? (?????)
3708,0,702_05_SKILL_08.wav,0,0,,0,0,,0,[???] ???? (?? ? ??)
3709,0,702_05_SKILL_09.wav,0,0,,0,0,,0,[???] ???? (?? ??)
3710,0,702_05_SKILL_10.wav,0,0,,0,0,,0,[???] ???? (?? ??)
3711,0,702_05_SKILL_11.wav,0,0,,0,0,,0,[???] ???? (?? ????)
3712,0,702_05_SKILL_12.wav,0,0,,0,0,,0,[???] ???? (???)
3713,0,702_05_SKILL_13.wav,0,0,,0,0,,0,[???] ???? (?? ?? ? ???)
3714,0,702_05_SKILL_14.wav,0,0,,0,0,,0,[???] ???? (????)
3715,0,702_05_SKILL_15.wav,0,0,,0,0,,0,[???] ???? (?????)
3716,0,702_05_SKILL_16.wav,0,0,,0,0,,0,??? ??
3717,0,702_06_SKILL_01.wav,0,0,,0,0,,0,??? ??
3718,0,702_06_SKILL_02.wav,0,0,,0,0,,0,??? ?
3719,0,702_06_SKILL_03.wav,0,0,,0,0,,0,??? ??
3720,0,702_06_SKILL_04.wav,0,0,,0,0,,0,??? ??
3721,0,702_06_SKILL_05.wav,0,0,,0,0,,0,??? ??_????
3722,0,702_06_SKILL_06.wav,0,0,,0,0,,0,??? ??
3723,0,702_06_SKILL_07.wav,0,0,,0,0,,0,??
3724,0,3_700_74_ATTACK.wav,0,0,,0,0,,0,??? ???(????)
3725,0,3_700_75_ATTACK.wav,0,0,,0,0,,0,??? ??? ???
3726,0,3_700_77.wav,0,0,,0,0,,0,??? ?? ???
3727,0,3_700_78_ATTACK.wav,0,0,,0,0,,0,??? ??? ??
3728,0,3_700_78_SKILL01.wav,0,0,,0,0,,0,??? ??? ??
3729,0,023_21_15_ELE_CASTING15.wav,0,0,,0,0,,0,?? ?? ??
3730,0,701_05_SKILL_09.wav,0,0,,0,0,,0,??? ???
3731,0,982_02_ATTACK_A_01.wav,0,0,,0,0,,0,MG_??
3732,0,982_02_ATTACK_A_02.wav,0,0,,0,0,,0,MG_??
3733,0,982_02_ATTACK_A_03.wav,0,0,,0,0,,0,MG_??
3734,0,982_02_ATTACK_A_04.wav,0,0,,0,0,,0,MG_??
3735,0,982_02_ATTACK_B_01.wav,0,0,,0,0,,0,MG_??
3736,0,982_02_ATTACK_B_02.wav,0,0,,0,0,,0,MG_??
3737,0,982_02_ATTACK_B_03.wav,0,0,,0,0,,0,MG_??
3738,0,982_02_ATTACK_B_04.wav,0,0,,0,0,,0,MG_??
3739,0,982_02_ATTACK_C_01.wav,0,0,,0,0,,0,MG_??
3740,0,982_02_ATTACK_JUMP_A.wav,0,0,,0,0,,0,MG_??
3741,0,982_02_ATTACK_JUMP_B.wav,0,0,,0,0,,0,MG_??
3742,0,,0,0,,0,0,,0,
3743,0,3_238_01_ATTACk.wav,0,0,,0,0,,0,?? ?? ???LV213
3744,0,3_238_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ???LV213
3745,0,3_238_02_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3746,0,3_238_02_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3747,0,3_238_03_ATTACK.wav,0,0,,0,0,,0,??? ?? ???LV211
3748,0,3_238_03_SKILL01.wav,0,0,,0,0,,0,??? ?? ???LV211
3749,0,3_238_04_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3750,0,3_238_04_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3751,0,3_240_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ???LV214
3752,0,3_240_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ???LV214
3753,0,3_240_02_ATTACK.wav,0,0,,0,0,,0,??? ?? ???LV212
3754,0,3_240_02_SKILL01.wav,0,0,,0,0,,0,??? ?? ???LV212
3755,0,3_240_03_ATTACK.wav,0,0,,0,0,,0,???? ??? ??LV230
3756,0,3_240_03_SKILL01.wav,0,0,,0,0,,0,???? ??? ??LV230
3757,0,3_240_04_ATTACK.wav,0,0,,0,0,,0,???? ??? ??LV230
3758,0,3_240_04_SKILL01.wav,0,0,,0,0,,0,???? ??? ??LV230
3759,0,3_241_01_ATTACK.wav,0,0,,0,0,,0,??? ???LV215
3760,0,3_241_01_SKILL01.wav,0,0,,0,0,,0,??? ???LV215
3761,0,3_242_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV219
3762,0,3_242_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV219
3763,0,3_242_02_ATTACK.wav,0,0,,0,0,,0,??? ?? ??? ??LV217
3764,0,3_242_02_SKILL01.wav,0,0,,0,0,,0,??? ?? ??? ??LV217
3765,0,3_242_03_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3766,0,3_242_03_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3767,0,3_242_04_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3768,0,3_242_04_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3769,0,3_243_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV226
3770,0,3_243_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV226
3771,0,3_243_01_SKILL02.wav,0,0,,0,0,,0,?? ?? ??? ??LV226
3772,0,3_243_02_ATTACK.wav,0,0,,0,0,,0,??? ?? ??? ??LV216
3773,0,3_243_02_SKILL01.wav,0,0,,0,0,,0,??? ?? ??? ??LV216
3774,0,3_243_02_SKILL02.wav,0,0,,0,0,,0,??? ?? ??? ??LV216
3775,0,3_243_03_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3776,0,3_243_03_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3777,0,3_243_03_SKILL02.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3778,0,3_243_04_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3779,0,3_243_04_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3780,0,3_243_04_SKILL02.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3781,0,3_244_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV220
3782,0,3_244_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV220
3783,0,3_244_02_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV224
3784,0,3_244_02_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV224
3785,0,3_244_03_ATTACK.wav,0,0,,0,0,,0,???? ??? ??LV228
3786,0,3_244_03_SKILL01.wav,0,0,,0,0,,0,???? ??? ??LV228
3787,0,3_244_03_SKILL03.wav,0,0,,0,0,,0,???? ??? ??LV228
3788,0,3_244_03_SKILL04.wav,0,0,,0,0,,0,???? ??? ??LV228
3789,0,3_245_01_ATTACK.wav,0,0,,0,0,,0,??? ??? ?? ??LV230
3790,0,3_245_02_ATTACK.wav,0,0,,0,0,,0,??? ??? ?? ??LV230
3791,0,3_245_03_ATTACK.wav,0,0,,0,0,,0,??? ??? ?? ??LV230
3792,0,3_246_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV218
3793,0,3_246_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV218
3794,0,3_246_02_ATTACK.wav,0,0,,0,0,,0,???? ?? ??LV230
3795,0,3_246_02_SKILL01.wav,0,0,,0,0,,0,???? ?? ??LV230
3796,0,3_246_03_ATTACK.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3797,0,3_246_03_SKILL01.wav,0,0,,0,0,,0,?? ?? ??? ??LV230
3798,0,3_246_04_ATTACK.wav,0,0,,0,0,,0,??? ?? ??? ??LV230
3799,0,3_246_04_SKILL01.wav,0,0,,0,0,,0,??? ?? ??? ??LV230
3800,0,3_246_05_ATTACK.wav,0,0,,0,0,,0,???? ??? ??LV227
3801,0,3_246_05_SKILL01.wav,0,0,,0,0,,0,???? ??? ??LV227
3802,0,3_246_05_SKILL02.wav,0,0,,0,0,,0,???? ??? ??LV227
3803,0,3_246_05_SKILL03.wav,0,0,,0,0,,0,???? ??? ??LV227
