ID,_ItemID1,_ItemProbability1,_ItemID2,_ItemProbability2,_ItemID3,_ItemProbability3,_ItemID4,_ItemProbability4,_ItemID5,_ItemProbability5,_ItemID6,_ItemProbability6,_ItemID7,_ItemProbability7,_ItemID8,_ItemProbability8,_ItemID9,_ItemProbability9,_ItemID10,_ItemProbability10,_ItemID11,_ItemProbability11,_ItemID12,_ItemProbability12,_ItemID13,_ItemProbability13,_ItemID14,_ItemProbability14,_ItemID15,_ItemProbability15,_ItemID16,_ItemProbability16,_ItemID17,_ItemProbability17,_ItemID18,_ItemProbability18,_ItemID19,_ItemProbability19,_ItemID20,_ItemProbability20
140018,80401497,1,80802361,1,80302361,1,80701497,1,80101498,1,81201498,1,80201497,1,80901497,1,81001497,1,82801497,1,160101397,1,81102361,1,82901999,1,84001801,1,84300901,1,84400901,1,84500901,1,0,0,0,0,0,0
140019,80401697,1,80802561,1,80302561,1,80701697,1,80101698,1,81201698,1,80201697,1,80901697,1,81001697,1,82801697,1,160101597,1,81102561,1,82902099,1,84001901,1,84301001,1,84401001,1,84501001,1,0,0,0,0,0,0
140020,80401897,1,80802761,1,80302861,1,80701897,1,80101897,1,81201898,1,80201897,1,80901897,1,81001897,1,82801897,1,160103397,1,81102662,1,82902199,1,84002001,1,84301101,1,84401101,1,84501101,1,0,0,0,0,0,0
140021,80402097,1,80802961,1,80302961,1,80702097,1,80102097,1,81202097,1,80202097,1,80902097,1,81002097,1,82802097,1,160103597,1,81102961,1,82902299,1,84002101,1,84301201,1,84401201,1,84501201,1,0,0,0,0,0,0
140022,10310199,1,20610199,1,30210199,1,70210199,1,90210199,1,10110299,1,20610299,1,30210299,1,70110299,1,90210299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140023,10110399,1,20610399,1,30210399,1,70210399,1,90110399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140024,10210599,1,20610599,1,30210599,1,70210599,1,90410599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140025,10210799,1,20610799,1,30210799,1,70210799,1,90410799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140026,10210999,1,20610999,1,30210999,1,70210999,1,90410999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140027,10211199,1,20611199,1,30211199,1,70211199,1,90211199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140028,10211399,1,20611399,1,30211399,1,70211399,1,90411399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140029,10211599,1,20611599,1,30211599,1,70211599,1,90511599,1,70211591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140030,10211800,1,20611799,1,30211799,1,70211800,1,90211799,1,70211792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140031,10211999,1,20611999,1,30211999,1,70211999,1,90511999,1,70211991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140032,10110298,1,20610298,1,30210298,1,70210298,1,90210298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140033,10110398,1,20610398,1,30210398,1,70210398,1,90110398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140034,10210598,1,20610598,1,30210598,1,70210598,1,90410598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140035,10210798,1,20610798,1,30210798,1,70210798,1,90410798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140036,10210998,1,21010998,1,30210998,1,70210998,1,90410998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140037,10211198,1,21011198,1,30211198,1,70211198,1,90211198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140038,10211398,1,20611398,1,30211398,1,70211398,1,90411398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140039,10211598,1,20611598,1,30211598,1,70211598,1,90511598,1,70211594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140040,10211797,1,20611798,1,30211798,1,70211797,1,90211798,1,70211793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140041,10212197,1,20612197,1,30212197,1,70212197,1,90412197,1,70212193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140042,80601199,1,80501199,1,81301200,1,81401199,1,81600199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140043,80601399,1,80501399,1,81301399,1,81401399,1,81600197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140044,80600199,1,80500199,1,81300199,1,81400199,1,81600299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140045,80600399,1,80500399,1,81300399,1,81400399,1,81600298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140046,80600599,1,80500599,1,81300599,1,81400599,1,81600399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140047,80600799,1,80500799,1,81300799,1,81400799,1,81600398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140048,80600999,1,80500999,1,81301000,1,81400999,1,81600499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140049,80601999,1,80501899,1,81301999,1,81401999,1,81600498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140050,80601198,1,80501198,1,81301197,1,81401198,1,81600196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140051,80601398,1,80501398,1,81301398,1,81401398,1,81600191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140052,80600198,1,80500198,1,81300198,1,81400198,1,81600291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140053,80600398,1,80500398,1,81300398,1,81400398,1,81600292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140054,80600598,1,80500598,1,81300598,1,81400598,1,81600391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140055,80600798,1,80500697,1,81300798,1,81400798,1,81600392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140056,80600998,1,80500798,1,81300997,1,81400998,1,81600491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140057,80601897,1,80500998,1,81300898,1,81401897,1,81600492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140058,81801599,1,81901599,1,82001599,1,82101599,1,82601599,1,82201599,1,82301599,1,82401599,1,82501599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140059,81801799,1,81901799,1,82001799,1,82101799,1,82601799,1,82201799,1,82301799,1,82401799,1,82501799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140060,81801999,1,81901999,1,82001999,1,82101999,1,82601999,1,82201999,1,82301999,1,82401999,1,82501999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140061,81801697,1,81901697,1,82001697,1,82101697,1,82601697,1,82201697,1,82301697,1,82401697,1,82501697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140062,81801897,1,81901897,1,82001897,1,82101897,1,82601897,1,82201897,1,82301897,1,82401897,1,82501897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140063,81802097,1,81902097,1,82002097,1,82102097,1,82602097,1,82202097,1,82302097,1,82402097,1,82502097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140064,160200980,1,110100980,1,60100280,1,100100280,1,120100280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140065,160201080,1,110101080,1,60100380,1,100100380,1,120100380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140066,160201180,1,110101180,1,60100480,1,100100480,1,120100480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140067,160201280,1,110101280,1,60112088,1,100112088,1,120112088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140068,160201380,1,110101380,1,60112089,1,100112089,1,120112089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140069,160201480,1,110101480,1,60112090,1,100112090,1,120112090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140070,160201580,1,110101580,1,60100279,1,100100279,1,120100279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140071,10221091,1,20521091,1,30221091,1,70221091,1,90521091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140072,10221191,1,20621191,1,30221191,1,70221191,1,90521191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140073,80402897,1,80503097,1,80802797,1,80303761,1,80702797,1,80103297,1,81203397,1,80202797,1,80902697,1,81002897,1,82802697,1,160101797,1,80602197,1,84002201,1,0,0,0,0,0,0,0,0,0,0,0,0
140074,81303297,1,81402297,1,81602991,1,81803697,1,81903697,1,82003697,1,82103697,1,82603697,1,82203697,1,82303697,1,82403697,1,82503697,1,81103661,1,82902399,1,0,0,0,0,0,0,0,0,0,0,0,0
140075,80402397,1,80804161,1,80303261,1,80703297,1,80102397,1,81202397,1,80203297,1,80902397,1,81003297,1,82802797,1,160102097,1,80604097,1,80504097,1,84002301,1,0,0,0,0,0,0,0,0,0,0,0,0
140076,81304098,1,81404098,1,81604194,1,81803897,1,81903897,1,82003897,1,82103897,1,82603897,1,82203897,1,82303897,1,82403897,1,82503897,1,81104963,1,82902499,1,0,0,0,0,0,0,0,0,0,0,0,0
140077,10321591,1,20221591,1,30421591,1,70221591,1,90421591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,170194705,1,170194706,1,170193902,1,170193904,1,170193960,1,170193962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,170194707,1,170194708,1,170193901,1,170193903,1,170193959,1,170193961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,190145849,1,190145849,1,190145849,1,190179975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,170195401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,190145849,1,190145849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000015,180134426,100,180134427,100,180134428,100,180134429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000016,180134426,100,180134427,100,180134428,100,180134429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000017,180134426,100,180134427,100,180134428,100,180134429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000018,180134426,100,180134427,100,180134428,100,180134429,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320003,190124703,400,190124701,250,190124705,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310004,170195404,100,170195404,100,170195404,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310002,170195404,100,170195404,100,170195404,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020001,80103901,100,80203901,100,80303901,100,80403901,100,80503901,100,80603901,100,80703901,100,80803901,100,80903901,100,81003901,100,81103901,100,81203901,100,160103701,100,160103901,100,82803901,100,84003901,100,84503901,100,0,0,0,0,0,0
7020002,81303901,100,81403901,100,81603901,100,81803901,100,81903901,100,82003901,100,82103901,100,82203901,100,82303901,100,82403901,100,82503901,100,82603901,100,160103801,100,160104001,100,82902901,100,84303901,100,84403901,100,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150101,40112701,1,164000401,1,164500301,1,164600401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150102,120112023,1,60112034,1,100112034,1,164000501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150103,120112034,1,60112052,1,100112054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150104,190144542,1,190144543,1,190144540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,190145849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352201,80104301,1,80304301,1,80504301,1,80704301,1,80904301,1,81204301,1,81404301,1,81804301,1,82004301,1,82204301,1,82404301,1,82604301,1,81104301,1,84004301,1,160501001,1,162501001,1,160105006,1,84404301,1,84504301,1,0,0
352202,80204301,1,80404301,1,80604301,1,80804301,1,81004301,1,81304301,1,81604301,1,81904301,1,82104301,1,82304301,1,82504301,1,82804301,1,82904301,1,161501001,1,160105001,1,160105011,1,81104306,1,84304301,1,0,0,0,0
352203,190144590,1,190144591,1,190144592,1,190144593,1,190144594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352205,170195404,15,170195346,20,190145849,10,170193011,5,170193012,5,170193015,5,170193016,5,190179975,20,200002063,1,190140509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150105,110102801,1,40112742,1,160203101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150106,190144683,1,190144684,1,190144685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150107,190145849,1,190144682,1,300190028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150108,170105712,1,170105706,1,170105708,1,170105709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150109,190145849,1,190145849,1,190145849,1,190145849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,180134494,1,180134498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,180134495,1,180134485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,180134496,1,180134486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,180134497,1,180134487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,180134475,1,180134471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,180134480,1,180134470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150110,10213151,1,20213151,1,30113151,1,70213151,1,90513151,1,10213101,1,20213101,1,30113101,1,70213101,1,90513101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150111,164600501,1,164800601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150112,20213101,1,20213151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150113,30113101,1,30113151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150114,70213101,1,70213151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150115,90513101,1,90513151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150116,190144876,1,190144877,1,190144878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150117,190144879,1,190144880,1,190144881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150122,80104501,100,80204501,100,80304501,100,80404501,100,80504501,100,80604501,100,80704501,100,80804501,100,80904501,100,81004501,100,81204501,100,84504501,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150123,81804501,100,81904501,100,82004501,100,82104501,100,82204501,100,82304501,100,82404501,100,82504501,100,82604501,100,82804501,100,84304501,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150124,81304501,100,81404501,100,81604501,100,82904501,100,84004501,100,81104511,100,81104501,100,160105101,100,160105108,100,160105115,100,84404501,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150125,180134549,100,180134550,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150118,10113301,100,20213301,100,30113301,100,70213301,100,90513301,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150119,100112109,100,60112109,100,120112109,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150120,10113304,100,20213304,100,30113304,100,70213304,100,90513304,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150121,100112110,100,60112110,100,120112110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,10113309,100,20213309,100,30113309,100,70213309,100,90513309,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150126,190145069,100,190145070,100,190145071,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150127,190145066,100,190145067,100,190145068,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150128,120112132,100,60112132,100,100112132,100,110102601,100,40113401,100,160203201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150129,180134585,100,180134586,100,180134587,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150130,180134588,100,180134589,100,180134590,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150131,180134591,100,180134592,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150132,180134593,100,180134594,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150133,180134595,100,180134596,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150134,180134597,100,180134598,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150135,180134599,100,180134601,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150136,180134602,100,180134603,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150137,180134604,100,180134605,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150138,180134606,100,180134607,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150139,180134608,100,180134609,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150140,180134610,100,180134611,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150141,180134612,100,180134613,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150142,180134614,100,180134615,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150143,180134616,100,180134617,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150144,180134618,100,180134619,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150145,180134620,100,180134621,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150146,180134622,100,180134623,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150147,180134624,100,180134625,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150148,180134626,100,180134627,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150149,180134628,100,180134629,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150150,180134630,100,180134631,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150151,180134639,100,180134640,100,180134641,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150152,170193051,100,170193052,100,170193053,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150156,120112132,30,60112132,30,100112132,30,110102601,30,40113401,30,160203201,30,180134585,100,180134586,100,180134587,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150153,100112132,100,120112132,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150154,110102601,100,60112132,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150155,40113401,100,160203201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150157,180134642,100,180134643,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
