ID,_FxGroup,_Description
18608,860_05_skill_19.FXG,
18609,860_05_BEATTACKED.FXG,
18610,860_02_STAND_1.FXG,
18611,FLOORPAPER_860_magmaforce.FXG,
18612,FLOORPAPER_860_agni.FXG,
18613,3_352_01_STAND.FXG,
18614,3_352_01_WALK.FXG,
18615,3_352_01_ATTACK.FXG,
18616,3_352_01_SKIL01.FXG,
18617,3_352_01_SKIL02.FXG,
18618,3_352_01_SKIL03.FXG,
18619,3_352_01_DEAD.FXG,
18620,3_701_48.FXG,
18621,860_02_STAND_2.FXG,
18622,860_05_SKILL_18_2.FXG,
18623,860_05_SKILL_18_3.FXG,
18624,FIREWORKS_KR_2017.FXG,
18625,PORTAL_11TH.FXG,
18626,Title_FX_NA_001.FXG,
18627,2017_Retipe.FXG,
18628,UI_IMPRINT.FXG,
18629,3_324_01_ATTACK.FXG,
18630,3_324_01_DEAD.FXG,
18631,3_324_02_ATTACK.FXG,
18632,3_324_02_DEAD.FXG,
18633,3_324_03_ATTACK.FXG,
18634,3_324_03_DEAD.FXG,
18635,Title_FX_030.FXG,
18636,3_326_01_ATTACK.FXG,
18637,3_326_01_DEAD.FXG,
18638,3_326_02_ATTACK.FXG,
18639,3_326_02_DEAD.FXG,
18640,3_326_03_ATTACK.FXG,
18641,3_326_03_DEAD.FXG,
18642,3_327_01_ATTACK.FXG,
18643,3_327_02_ATTACK.FXG,
18644,3_327_03_ATTACK.FXG,
18645,3_353_01_ATTACK.FXG,
18646,3_353_01_SKILL01.FXG,
18647,3_353_02_ATTACK.FXG,
18648,3_353_03_ATTACK.FXG,
18649,3_354_01_ATTACK.FXG,
18650,3_354_01_SKILL01.FXG,
18651,3_354_02_ATTACK.FXG,
18652,3_354_02_SKILL01.FXG,
18653,3_354_03_ATTACK.FXG,
18654,3_354_03_SKILL01.FXG,
18655,3_313_01_ATTACK.FXG,
18656,3_313_01_SKILL01.FXG,
18657,3_313_01_DEAD.FXG,
18658,LEVEL_UP2.FXG,
18659,3_375_01_ATTACK.FXG,
18660,3_375_01_SKILL01.FXG,
18661,3_375_02_ATTACK.FXG,
18662,3_375_03_ATTACK.FXG,
18663,3_376_01_ATTACK.FXG,
18664,3_376_02_ATTACK.FXG,
18665,3_376_02_SKILL01.FXG,
18666,3_376_03_ATTACK.FXG,
18667,3_377_01_ATTACK.FXG,
18668,3_377_02_ATTACK.FXG,
18669,3_377_03_ATTACK.FXG,
18670,3_377_03_SKILL01.FXG,
18671,3_378_01_ATTACK.FXG,
18672,3_378_02_ATTACK.FXG,
18673,3_378_02_SKILL01.FXG,
18674,3_378_03_ATTACK.FXG,
18675,3_379_01_ATTACK.FXG,
18676,3_379_01_DEAD.FXG,
18677,3_379_02_ATTACK.FXG,
18678,3_379_02_SKILL01.FXG,
18679,3_379_02_DEAD.FXG,
18680,3_379_03_ATTACK.FXG,
18681,3_379_03_DEAD.FXG,
18682,3_380_01_ATTACK.FXG,
18683,3_380_01_SKILL01.FXG,
18684,3_380_01_DEAD.FXG,
18685,3_380_02_ATTACK.FXG,
18686,3_380_02_DEAD.FXG,
18687,3_380_03_ATTACK.FXG,
18688,3_380_03_DEAD.FXG,
18689,3_381_01_ATTACK.FXG,
18690,3_381_01_SKILL01.FXG,
18691,3_381_02_ATTACK.FXG,
18692,3_381_03_ATTACK.FXG,
18693,FIREWORKS_KR_2018.FXG,
18694,3_362_01_ATTACK.FXG,
18695,3_362_01_DEAD.FXG,
18696,3_362_01_SKILL01.FXG,
18697,3_362_01_SKILL02.FXG,
18698,3_392_01_FALL.FXG,
18699,3_392_01_STAND.FXG,
18700,3_392_01_WALK.FXG,
18701,3_393_01_ATTACK.FXG,
18702,3_393_01_FALL.FXG,
18703,3_393_01_STAND.FXG,
18704,3_393_01_WALK.FXG,
18705,3_394_01_ATTACK.FXG,
18706,3_394_01_FALL.FXG,
18707,3_394_01_SKILL01.FXG,
18708,3_394_01_STAND.FXG,
18709,3_394_01_WALK.FXG,
18710,3_395_01_ATTACK.FXG,
18711,3_395_01_FALL.FXG,
18712,3_395_01_SKILL01.FXG,
18713,3_395_01_SKILL02.FXG,
18714,3_395_01_SKILL03.FXG,
18715,3_395_01_STAND.FXG,
18716,3_395_01_WALK.FXG,
18717,3_396_01_ATTACK.FXG,
18718,3_396_01_FALL.FXG,
18719,3_396_01_STAND.FXG,
18720,3_396_01_WALK.FXG,
18721,3_397_01_ATTACK.FXG,
18722,3_397_01_FALL.FXG,
18723,3_397_01_SKILL01.FXG,
18724,3_397_01_STAND.FXG,
18725,3_397_01_WALK.FXG,
18726,3_398_01_ATTACK.FXG,
18727,3_398_01_FALL.FXG,
18728,3_398_01_SKILL01.FXG,
18729,3_398_01_SKILL02.FXG,
18730,3_398_01_STAND.FXG,
18731,3_398_01_WALK.FXG,
18732,3_399_01_ATTACK.FXG,
18733,3_399_01_FALL.FXG,
18734,3_399_01_SKILL01.FXG,
18735,3_399_01_SKILL02.FXG,
18736,3_399_01_SKILL03.FXG,
18737,3_399_01_STAND.FXG,
18738,3_399_01_WALK.FXG,
18739,3_400_01_FALL.FXG,
18740,3_400_01_STAND.FXG,
18741,3_400_01_WALK.FXG,
18742,3_401_01_ATTACK.FXG,
18743,3_401_01_FALL3.FXG,
18744,3_401_01_STAND.FXG,
18745,3_401_01_WALK.FXG,
18746,3_402_01_ATTACK.FXG,
18747,3_402_01_FALL.FXG,
18748,3_402_01_SKILL01.FXG,
18749,3_402_01_STAND.FXG,
18750,3_402_01_WALK.FXG,
18751,3_403_01_ATTACK.FXG,
18752,3_403_01_FALL.FXG,
18753,3_403_01_SKILL01.FXG,
18754,3_403_01_SKILL02.FXG,
18755,3_403_01_SKILL03.FXG,
18756,3_403_01_STAND.FXG,
18757,3_403_01_WALK.FXG,
18758,3_404_01_FALL.FXG,
18759,3_404_01_STAND.FXG,
18760,3_404_01_WALK.FXG,
18761,3_405_01_ATTACK.FXG,
18762,3_405_01_ATTACK_SD.FXG,
18763,3_405_01_FALL.FXG,
18764,3_405_01_STAND.FXG,
18765,3_405_01_WALK.FXG,
18766,3_406_01_ATTACK.FXG,
18767,3_406_01_ATTACK_SD.FXG,
18768,3_406_01_FALL.FXG,
18769,3_406_01_SKILL01.FXG,
18770,3_406_01_SKILL01_SD.FXG,
18771,3_406_01_STAND.FXG,
18772,3_406_01_WALK.FXG,
18773,3_407_01_ATTACK.FXG,
18774,3_407_01_ATTACK_SD.FXG,
18775,3_407_01_FALL.FXG,
18776,3_407_01_SKILL01.FXG,
18777,3_407_01_SKILL01_SD.FXG,
18778,3_407_01_SKILL02.FXG,
18779,3_407_01_SKILL02_SD.FXG,
18780,3_407_01_SKILL03.FXG,
18781,3_407_01_SKILL03_SD.FXG,
18782,3_407_01_STAND.FXG,
18783,3_407_01_WALK.FXG,
18784,Flask_Buff_01.FXG,
18785,Flask_Buff_02.FXG,
18786,Flask_Buff_03.FXG,
18787,Flask_Buff_04.FXG,
18788,3_360_01_ATTACK.FXG,
18789,3_360_01_DEAD.FXG,
18790,3_360_01_SKILL01.FXG,
18791,3_360_01_SKILL02.FXG,
18792,3_360_01_SKILL03.FXG,
18793,3_360_01_SKILL04.FXG,
18794,3_360_01_SKILL05.FXG,
18795,3_360_01_SKILL06.FXG,
18796,3_360_01_SKILL07.FXG,
18797,3_360_01_SKILL08.FXG,
18798,Sohwansoo_Grade_Up.FXG,
18799,Mission_Clear.FXG,
18800,3_361_01_ATTACK.FXG,
18801,3_361_01_SKILL01.FXG,
18802,3_361_01_SKILL02.FXG,
18803,3_361_01_SKILL03.FXG,
18804,3_361_01_SKILL04.FXG,
18805,3_361_01_SKILL05.FXG,
18806,3_361_01_DEAD.FXG,
18807,3_701_49.FXG,
18808,3_701_50.FXG,
18809,Title_FX_031.FXG,
18810,Black Rabbit.FXG,
18811,3_363_01_ATTACK.FXG,
18812,3_363_01_DEAD.FXG,
18813,3_363_02_ATTACK.FXG,
18814,3_363_02_DEAD.FXG,
18815,3_363_03_ATTACK.FXG,
18816,3_363_03_SKILL01.FXG,
18817,3_363_03_DEAD.FXG,
18818,3_364_01_ATTACK.FXG,
18819,3_364_01_SKILL01.FXG,
18820,3_364_01_DEAD.FXG,
18821,3_364_02_ATTACK.FXG,
18822,3_364_02_DEAD.FXG,
18823,3_364_03_ATTACK.FXG,
18824,3_364_03_DEAD.FXG,
18825,3_365_01_ATTACK.FXG,
18826,3_365_01_SKILL01.FXG,
18827,3_365_01_DEAD.FXG,
18828,3_365_02_ATTACK.FXG,
18829,3_365_02_DEAD.FXG,
18830,3_365_03_ATTACK.FXG,
18831,3_365_03_DEAD.FXG,
18832,3_366_01_ATTACK.FXG,
18833,3_366_01_SKILL01.FXG,
18834,3_366_01_DEAD.FXG,
18835,3_366_02_ATTACK.FXG,
18836,3_366_02_DEAD.FXG,
18837,3_366_03_ATTACK.FXG,
18838,3_366_03_DEAD.FXG,
18839,3_367_01_ATTACK.FXG,
18840,3_367_01_DEAD.FXG,
18841,3_367_02_ATTACK.FXG,
18842,3_367_02_DEAD.FXG,
18843,3_367_03_ATTACK.FXG,
18844,3_367_03_DEAD.FXG,
18845,3_368_01_ATTACK.FXG,
18846,3_368_02_ATTACK.FXG,
18847,3_368_03_ATTACK.FXG,
18848,3_368_03_SKILL01.FXG,
18849,3_369_01_ATTACK.FXG,
18850,3_369_01_DEAD.FXG,
18851,3_369_02_ATTACK.FXG,
18852,3_369_02_DEAD.FXG,
18853,3_369_03_ATTACK.FXG,
18854,3_369_03_DEAD.FXG,
18855,3_384_01_ATTACK.FXG,
18856,3_384_01_SKILL01.FXG,
18857,FLOORP_Lightning.FXG,
18858,FLOORP_FLOWER.FXG,
18859,3_360_01_STAND.FXG,
18860,3_360_01_WALK.FXG,
18861,STATE_GREENSKULL.FXG,
18862,STATE_REDSKULL.FXG,
18863,STATE_PURPLESKULL.FXG,
18864,FASHION_SHIBAINU.FXG,
18865,100_Happytuk3.FXG,
18866,DRB_00.FXG,
18867,DRB_01.FXG,
18868,DRB_02.FXG,
18869,DRB_03.FXG,
18870,DRB_04.FXG,
18871,DRB_05.FXG,
18872,DRB_06.FXG,
18873,DRB_07.FXG,
18874,DRB_08.FXG,
18875,3_386_01_ATTACK.FXG,
18876,3_386_01_DEAD.FXG,
18877,3_383_01_ATTACK.FXG,
18878,3_383_01_DEAD.FXG,
18879,3_383_01_SKILL01.FXG,
18880,3_385_01_ATTACK.FXG,
18881,3_385_01_DEAD.FXG,
18882,3_385_01_STAND.FXG,
18883,3_385_01_WALK.FXG,
18884,3_382_01_ATTACK.FXG,
18885,3_382_01_DEAD.FXG,
18886,3_387_01_ATTACK.FXG,
18887,3_387_01_SKILL01.FXG,
18888,3_387_01_DEAD.FXG,
18889,3_388_01_ATTACK.FXG,
18890,3_388_01_SKILL01.FXG,
18891,3_388_01_DEAD.FXG,
18892,3_389_01_ATTACK.FXG,
18893,3_389_01_DEAD.FXG,
18894,3_390_01_ATTACK.FXG,
18895,3_390_01_DEAD.FXG,
18896,3_391_01_ATTACK.FXG,
18897,3_391_01_DEAD.FXG,
18898,Title_FX_JP_012.FXG,
18899,Title_FX_JP_013.FXG,
18900,845_05_SKILL_01.FXG,
18901,844_05_SKILL_01.FXG,
18902,Title_FX_032.FXG,
18903,844_05_SKILL_02.FXG,
18904,845_05_SKILL_02.FXG,
18905,2018_happy.FXG,
18906,FLOORP_LOVE.FXG,
18907,FLOORPAPER_WINTERNIGHT.FXG,
18908,844_05_SKILL_01_BACKGROUND.FXG,
18909,844_05_SKILL_02_BACKGROUND.FXG,
18910,Aurora_Star.FXG,
18911,Enjoy_Music.FXG,
18912,Lovely_Heart.FXG,
18913,Night_Sky.FXG,
18914,Rainbow_Priling.FXG,
18915,3_408_01_ATTACK.FXG,
18916,3_408_01_DEAD.FXG,
18917,3_408_01_SKILL_01.FXG,
18918,3_408_01_SKILL_02.FXG,
18919,3_408_01_SKILL_03.FXG,
18920,3_408_01_SKILL_04.FXG,
18921,3_408_01_SKILL_05.FXG,
18922,Title_FX_JP_014.FXG,
18923,Title_FX_JP_015.FXG,
18924,841_05_SKILL_68.FXG,
18925,3_414_01_ATTACK.FXG,
18926,3_414_01_SKILL01.FXG,
18927,3_414_01_SKILL02.FXG,
18928,3_414_01_DEAD.FXG,
18929,3_701_51.FXG,
18930,3_412_01_ATTACK.FXG,
18931,3_412_01_DEAD.FXG,
18932,3_412_02_ATTACK.FXG,
18933,3_412_02_SKILL01.FXG,
18934,3_412_02_DEAD.FXG,
18935,3_412_03_ATTACK.FXG,
18936,3_412_03_SKILL01.FXG,
18937,3_412_03_DEAD.FXG,
18938,3_413_01_ATTACK.FXG,
18939,3_413_01_DEAD.FXG,
18940,3_413_02_ATTACK.FXG,
18941,3_413_02_SKILL01.FXG,
18942,3_413_02_DEAD.FXG,
18943,3_413_03_ATTACK.FXG,
18944,3_413_03_SKILL01.FXG,
18945,3_413_03_DEAD.FXG,
18946,3_415_01_ATTACK.FXG,
18947,3_415_01_DEAD.FXG,
18948,3_415_02_ATTACK.FXG,
18949,3_415_02_SKILL01.FXG,
18950,3_415_02_DEAD.FXG,
18951,3_415_03_ATTACK.FXG,
18952,3_415_03_SKILL01.FXG,
18953,3_415_03_DEAD.FXG,
18954,3_416_01_ATTACK.FXG,
18955,3_416_01_DEAD.FXG,
18956,3_416_02_ATTACK.FXG,
18957,3_416_02_DEAD.FXG,
18958,3_416_03_ATTACK.FXG,
18959,3_416_03_DEAD.FXG,
18960,3_450_01_ATTACK.FXG,
18961,3_450_02_ATTACK.FXG,
18962,3_450_03_ATTACK.FXG,
18963,3_450_03_SKILL01.FXG,
18964,3_451_01_ATTACK.FXG,
18965,3_451_01_SKILL01.FXG,
18966,3_451_01_DEAD.FXG,
18967,3_451_02_ATTACK.FXG,
18968,3_451_02_SKILL01.FXG,
18969,3_451_02_DEAD.FXG,
18970,3_451_03_ATTACK.FXG,
18971,3_451_03_SKILL01.FXG,
18972,3_451_03_DEAD.FXG,
18973,3_409_01_ATTACK.FXG,
18974,3_409_01_DEAD.FXG,
18975,3_409_01_SKILL01.FXG,
18976,3_410_01_ATTACK.FXG,
18977,3_410_01_DEAD.FXG,
18978,3_410_01_SKILL01.FXG,
18979,3_411_01_ATTACK.FXG,
18980,3_411_01_DEAD.FXG,
18981,3_411_01_SKILL01.FXG,
18982,3_411_01_SKILL02.FXG,
18983,3_411_01_SKILL03.FXG,
18984,Title_FX_033.FXG,
18985,Title_FX_034.FXG,
18986,521_02_ATTACK_B_02_Po.FXG,
18987,521_02_ATTACK_B_03_Po.FXG,
18988,Title_FX_TW_005.FXG,
18989,WE8.FXG,
18990,WE9.FXG,
18991,Choworl_FX.FXG,
18992,3_419_01_ATTACK.FXG,
18993,3_419_01_DEAD.FXG,
18994,3_419_01_SKILL01.FXG,
18995,3_419_01_SKILL02.FXG,
18996,3_419_01_SKILL03.FXG,
18997,3_419_01_SKILL04.FXG,
18998,3_701_57.FXG,
18999,870_05_SKILL_01.FXG,
19011,870_05_SKILL_02.FXG,
19012,870_05_SKILL_03.FXG,
19013,870_02_ATTACK_A_01.FXG,
19014,870_02_ATTACK_A_02.FXG,
19015,870_02_ATTACK_B_01.FXG,
19016,870_02_ATTACK_C_01.FXG,
19017,870_02_ATTACK_JUMP.FXG,
19018,870_05_SKILL_04.FXG,
19019,870_05_SKILL_12.FXG,
19020,870_05_SKILL_13.FXG,
19021,870_05_SKILL_14.FXG,
19022,870_05_SKILL_15.FXG,
19023,870_05_SKILL_16.FXG,
19024,870_05_SKILL_17.FXG,
19025,840_05_SKILL_12_BACKGROUND.FXG,
19026,840_05_SKILL_12.FXG,
19027,870_05_SKILL_05.FXG,
19028,moonelf.FXG,
19029,870_05_SKILL_08.FXG,
19030,870_05_SKILL_09.FXG,
19031,870_05_SKILL_10_1.FXG,
19032,870_05_SKILL_10_2.FXG,
19033,870_05_SKILL_10_3.FXG,
19034,3_701_54.FXG,
19035,843_05_SKILL_25.FXG,
19036,870_05_SKILL_06.FXG,
19037,870_05_SKILL_07.FXG,
19038,3_417_01_STAND.FXG,
19039,3_417_01_WALK.FXG,
19040,3_417_01_BEATTACKED,
19041,3_417_01_ATTACK.FXG,
19042,3_417_01_SKILL01.FXG,
19043,3_417_01_SKILL02.FXG,
19044,3_417_01_SKILL03.FXG,
19045,3_417_01_SKILL04.FXG,
19046,3_417_01_SKILL05.FXG,
19047,3_417_01_DEAD.FXG,
19048,3_701_56.FXG,
19049,870_05_SKILL_11.FXG,
19050,842_05_SKILL_11.FXG,
19051,842_05_SKILL_11_BACKGROUND.FXG,
19052,[Event]_initial_FASHION.FXG,
19053,[Event]_initial_HOUSE_BAR.FXG,
19054,[Event]_initial_question7.FXG,
19055,12TH_AD_BALLOON.FXG,
19056,FX_maid.FXG,
19057,3_420_01_ATTACK.FXG,
19058,3_420_01_DEAD.FXG,
19059,3_420_02_ATTACK.FXG,
19060,3_420_02_DEAD.FXG,
19061,3_420_03_ATTACK.FXG,
19062,3_420_03_DEAD.FXG,
19063,3_421_01_ATTACK.FXG,
19064,3_421_01_DEAD.FXG,
19065,3_421_01_SKILL01.FXG,
19066,3_421_02_ATTACK.FXG,
19067,3_421_02_DEAD.FXG,
19068,3_421_02_SKILL01.FXG,
19069,3_421_03_ATTACK.FXG,
19070,3_421_03_DEAD.FXG,
19071,3_421_03_SKILL01.FXG,
19072,3_422_01_ATTACK.FXG,
19073,3_422_01_DEAD.FXG,
19074,3_422_02_ATTACK.FXG,
19075,3_422_02_DEAD.FXG,
19076,3_422_03_ATTACK.FXG,
19077,3_422_03_DEAD.FXG,
19078,3_422_03_SKILL01.FXG,
19079,3_423_01_ATTACK.FXG,
19080,3_423_01_DEAD.FXG,
19081,3_423_02_ATTACK.FXG,
19082,3_423_02_DEAD.FXG,
19083,3_423_03_ATTACK.FXG,
19084,3_423_03_DEAD.FXG,
19085,3_424_01_ATTACK.FXG,
19086,3_424_01_DEAD.FXG,
19087,3_424_01_SKILL01.FXG,
19088,3_424_02_ATTACK.FXG,
19089,3_424_02_DEAD.FXG,
19090,3_424_03_ATTACK.FXG,
19091,3_424_03_DEAD.FXG,
19092,3_425_01_ATTACK.FXG,
19093,3_425_01_DEAD.FXG,
19094,3_425_01_SKILL01.FXG,
19095,3_425_02_ATTACK.FXG,
19096,3_425_02_DEAD.FXG,
19097,3_425_03_ATTACK.FXG,
19098,3_425_03_DEAD.FXG,
19099,3_426_01_ATTACK.FXG,
19100,3_426_01_DEAD.FXG,
19101,3_426_01_SKILL01.FXG,
19102,3_426_02_ATTACK.FXG,
19103,3_426_02_DEAD.FXG,
19104,3_426_03_ATTACK.FXG,
19105,3_426_03_DEAD.FXG,
19106,3_418_01_ATTACK.FXG,
19107,3_418_01_DEAD.FXG,
19108,3_418_01_SKILL01.FXG,
19109,3_418_01_SKILL02.FXG,
19110,3_418_01_SKILL03.FXG,
19111,3_418_01_SKILL04.FXG,
19112,3_418_01_SKILL05.FXG,
19113,3_418_01_SKILL06.FXG,
19114,3_418_01_SKILL07.FXG,
19115,3_418_01_SKILL08.FXG,
19116,3_418_01_SKILL09.FXG,
19117,3_418_01_STAND.FXG,
19118,3_701_55.FXG,
19119,3_701_55_DEAD.FXG,
19120,3_427_01_STAND.FXG,
19121,3_427_01_WALK.FXG,
19122,3_427_01_DEAD.FXG,
19123,3_427_01_ATTACK.FXG,
19124,3_427_01_SKILL01.FXG,
19125,3_427_01_SKILL02.FXG,
19126,3_427_01_SKILL03.FXG,
19127,3_427_01_SKILL04.FXG,
19128,3_427_02_STAND.FXG,
19129,3_427_02_WALK.FXG,
19130,3_427_02_DEAD.FXG,
19131,3_427_02_ATTACK.FXG,
19132,3_427_02_SKILL01.FXG,
19133,3_427_02_SKILL02.FXG,
19134,3_427_02_SKILL03.FXG,
19135,3_427_02_SKILL04.FXG,
19136,FLOORPAPER_870_Darkchaser.FXG,
19137,870_05_SKILL_18_01.FXG,
19138,870_05_SKILL_18_02.FXG,
19139,870_05_SKILL_18_03.FXG,
19140,bear_01.FXG,
19141,cat_01.FXG,
19142,870_01_STAND_01.FXG,
19143,PAPAYA-logo.FXG,
19144,Tomari.FXG,
19145,870_05_BEATTACKED_01.FXG,
19146,870_05_BEATTACKED_02.FXG,
19147,Title_FX_035.FXG,
19148,Title_FX_036.FXG,
19149,MobTarget.FXG,
19150,3_453_01_ATTACK.FXG,
19151,3_453_01_SKILL.FXG,
19152,DMG_000_M.FXG,
19153,DMG_000_L.FXG,
19154,DMG_000_R.FXG,
19155,DMG_000_CRI_M.FXG,
19156,DMG_000_CRI_L.FXG,
19157,DMG_000_CRI_R.FXG,
19158,DMG_000_CRI2_M.FXG,
19159,DMG_000_CRI2_L.FXG,
19160,DMG_000_CRI2_R.FXG,
19161,Title_FX_037.FXG,
19162,Title_FX_NA_002.FXG,
19163,rabbit_angel.fxg,
19164,3_428_01_ATTACK.FXG,
19165,3_428_01_SKILL01.FXG,
19166,3_428_01_SKILL02.FXG,
19167,3_428_01_SKILL03.FXG,
19168,3_428_01_SKILL04.FXG,
19169,3_428_01_SKILL05.FXG,
19170,3_428_01_DEAD.FXG,
19171,3_701_58.FXG,
19172,3_701_59.FXG,
19173,3_701_60.FXG,
19174,233_05_SKILL_02_Lv3_R.FXG,
19175,342_05_SKILL_04_R.FXG,
19176,343_05_SKILL_04_R.FXG,
19177,642_11_SKILL_02_R.FXG,
19178,643_11_SKILL_02_R.FXG,
19179,Agni_Shield.FXG,
19180,3_429_01_ATTACK.FXG,
19181,3_429_01_DEAD.FXG,
19182,3_429_01_SKILL.FXG,
19183,3_429_02_ATTACK.FXG,
19184,3_429_02_DEAD.FXG,
19185,3_429_03_ATTACK.FXG,
19186,3_429_03_DEAD.FXG,
19187,3_429_03_SKILL.FXG,
19188,3_430_01_ATTACK.FXG,
19189,3_430_01_DEAD.FXG,
19190,3_430_01_SKILL.FXG,
19191,3_430_02_ATTACK.FXG,
19192,3_430_02_DEAD.FXG,
19193,3_430_02_SKILL.FXG,
19194,3_430_03_ATTACK.FXG,
19195,3_430_03_DEAD.FXG,
19196,3_433_01_ATTACK.FXG,
19197,3_433_01_SKILL01.FXG,
19198,3_433_01_SKILL02.FXG,
19199,3_701_61.FXG,
19200,3_433_01_SKILL03.FXG,
19201,3_433_01_SKILL04.FXG,
19202,3_433_01_DEAD.FXG,
19203,3_433_01_WALK.FXG,
19204,FLOORP_Danger.FXG,
19205,FLOORP_Rainbow.FXG,
19206,FLOORP_Snow.FXG,
19207,FLOORP_Aurora.FXG,
19208,571_02_ATTACK_B_01_G_R.FXG,
19209,571_02_ATTACK_B_02_G_R.FXG,
19210,571_02_ATTACK_D_04_G_R.FXG,
19211,571_05_SKILL_02_G_R.FXG,
19212,571_05_SKILL_03_G_R.FXG,
19213,571_05_SKILL_08_R.FXG,
19214,571_05_SKILL_06_G_R.FXG,
19215,571_05_SKILL_05_G_R.FXG,
19216,571_05_SKILL_09_R.FXG,
19217,571_05_SKILL_01_G_R.FXG,
19218,Judge_Target.FXG,
19219,Emoticon_popcorn.FXG,
19220,844_05_SKILL_03.FXG,
19221,844_05_SKILL_03_BACKGROUND.FXG,
19222,844_05_SKILL_04.FXG,
19223,844_05_SKILL_04_BACKGROUND.FXG,
19224,845_05_SKILL_03.FXG,
19225,845_05_SKILL_04.FXG,
19226,3_434_01_ATTACK.FXG,
19227,3_434_01_DEAD.FXG,
19228,3_434_02_ATTACK.FXG,
19229,3_434_02_DEAD.FXG,
19230,3_434_03_ATTACK.FXG,
19231,3_434_03_SKILL.FXG,
19232,3_434_03_DEAD.FXG,
19233,3_435_01_ATTACK.FXG,
19234,3_435_01_SKILL.FXG,
19235,3_435_01_DEAD.FXG,
19236,3_435_02_ATTACK.FXG,
19237,3_435_02_SKILL.FXG,
19238,3_435_02_DEAD.FXG,
19239,3_435_03_ATTACK.FXG,
19240,3_435_03_SKILL.FXG,
19241,3_435_03_DEAD.FXG,
19242,3_436_01_ATTACK.FXG,
19243,3_436_01_DEAD.FXG,
19244,3_436_02_ATTACK.FXG,
19245,3_436_02_DEAD.FXG,
19246,3_436_03_ATTACK.FXG,
19247,3_436_03_SKILL.FXG,
19248,3_436_03_DEAD.FXG,
19249,3_437_01_ATTACK.FXG,
19250,3_437_01_SKILL.FXG,
19251,3_437_01_DEAD.FXG,
19252,3_437_02_ATTACK.FXG,
19253,3_437_02_DEAD.FXG,
19254,3_437_03_ATTACK.FXG,
19255,3_437_03_DEAD.FXG,
19256,3_438_01_ATTACK.FXG,
19257,3_438_01_DEAD.FXG,
19258,3_438_02_ATTACK.FXG,
19259,3_438_02_DEAD.FXG,
19260,3_438_03_ATTACK.FXG,
19261,3_438_03_SKILL.FXG,
19262,3_438_03_DEAD.FXG,
19263,3_439_01_ATTACK.FXG,
19264,3_439_01_DEAD.FXG,
19265,3_439_02_ATTACK.FXG,
19266,3_439_02_SKILL.FXG,
19267,3_439_02_DEAD.FXG,
19268,3_439_03_ATTACK.FXG,
19269,3_439_03_SKILL.FXG,
19270,3_439_03_DEAD.FXG,
19271,3_440_01_ATTACK.FXG,
19272,3_440_01_DEAD.FXG,
19273,3_440_02_ATTACK.FXG,
19274,3_440_02_DEAD.FXG,
19275,3_440_03_ATTACK.FXG,
19276,3_440_03_DEAD.FXG,
19277,3_431_01_STAND.FXG,
19278,3_431_01_WALK.FXG,
19279,3_431_01_ATTACK.FXG,
19280,3_431_01_DEAD.FXG,
19281,3_431_01_SKILL01.FXG,
19282,3_431_01_SKILL02.FXG,
19283,3_431_01_SKILL03.FXG,
19284,3_431_01_SKILL04.FXG,
19285,3_431_01_SKILL05.FXG,
19286,3_431_01_SKILL06.FXG,
19287,3_431_01_SKILL06_BARRIER.FXG,
19288,3_431_01_SKILL07.FXG,
19289,3_431_01_SKILL08.FXG,
19290,3_701_62.FXG,
19291,3_701_63.FXG,
19292,3_701_64.FXG,
19293,3_432_01_STAND.FXG,
19294,3_432_01_WALK.FXG,
19295,3_432_01_ATTACK.FXG,
19296,3_432_01_BEATTACKED.FXG,
19297,3_432_01_JUMP.FXG,
19298,3_432_01_FALL.FXG,
19299,3_432_01_DEAD.FXG,
19300,3_432_01_SKILL01.FXG,
19301,3_432_01_SKILL02.FXG,
19302,3_432_01_SKILL03.FXG,
19303,3_432_01_SKILL04.FXG,
19304,3_432_01_SKILL05.FXG,
19305,3_452_04_SKILL.FXG,
19306,3_701_68.FXG,
19307,364_05_SKILL_02_R.FXG,
19308,364_05_SKILL_03_R.FXG,
19309,364_05_SKILL_04_R.FXG,
19310,364_05_SKILL_05_R.FXG,
19311,364_05_SKILL_06_R.FXG,
19312,364_10_SKILL_02_R.FXG,
19313,364_05_SKILL_07_R.FXG,
19314,464_08_SKILL_01_R.FXG,
19315,464_10_SKILL_06_R.FXG,
19316,664_11_SKILL_02_R.FXG,
19317,664_11_SKILL_03_R.FXG,
19318,MAP_PORTAL06.FXG,
19319,Choin_A_Step.FXG,
19320,464_08_SKILL_01_R1.FXG,
19321,,
19322,stars_01.FXG,
19323,3_701_70.FXG,
19324,Choin_B_Step.FXG,
19325,Choin_C_Step.FXG,
19326,Choin_D_Step.FXG,
19327,Choin_E_Step.FXG,
19328,Choin_F_Step.FXG,
19329,Choin_Final.FXG,
19330,Title_FX_TW_006.FXG,
19331,Title_FX_038.FXG,
19332,3_455_01_ATTACK.FXG,
19333,3_455_01_DEAD.FXG,
19334,3_455_01_SKILL01.FXG,
19335,3_455_01_SKILL02.FXG,
19336,3_455_01_SKILL03.FXG,
19337,3_455_01_SKILL04.FXG,
19338,3_455_01_SKILL05.FXG,
19339,UL_Result_Success.FXG,
19340,UL_Result_Fail.FXG,
19341,UL_Illust_Open.FXG,
19342,120_21_18_ELE_CASTING20_E(3.5).FXG,
