ID,_ItemID,_ItemName,_Icon,_IconIndex,_ItemRare,_ItemCount,_Ely,_Description,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_RequireItem1,_Count1,_RequireItem2,_Count2,_ReueireEly,_ErrMessage,_RequirePpt,_Reputation_Type,_Reputation_Level,_Reputationpt,_Challengept
213510108,300132715,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510109,300130415,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510110,300130515,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510111,300130615,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510112,300130715,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510113,300130815,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510114,300130915,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510115,300131015,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510116,300131115,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510117,300131215,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510118,300131315,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510119,300131415,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510120,300131515,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510121,300131615,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510122,300131715,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510123,300131815,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510124,300131915,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510125,300132015,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510126,300132115,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510127,300132215,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510128,300132315,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
209110117,81802002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110118,81902002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110119,82001802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110120,82101802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110121,82601802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110122,82201802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110123,82302002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110124,82402002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
209110125,82401802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179840,1,0,0,0,需要[女神賽蕾斯的最高級武器兌換券],0,0,0,0,0
213510129,300133015,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
213510130,300133115,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190179886,1,0,0,0,需要[超級萬能木錘兌換券],0,0,0,0,0
101710601,700100124,,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039301,300199014,,0,0,1,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039302,300199014,,0,0,1,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039303,300199014,,0,0,1,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039304,300199014,,0,0,1,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209212801,190179890,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039401,190170909,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190171319,1,0,0,0,需要[SS5硬幣],0,0,0,0,0
3039402,190170910,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190171319,2,0,0,0,需要[SS5硬幣] X 2,0,0,0,0,0
3039403,170171201,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190171319,10,0,0,0,需要[SS5硬幣] X 10,0,0,0,0,0
607010101,170171433,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"需要[2,000,000 ely]",0,0,0,0,0
607010102,170171444,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"需要[2,000,000 ely]",0,0,0,0,0
607010103,170171455,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"需要[2,000,000 ely]",0,0,0,0,0
103110101,90511911,,0,0,4,1,0,,0,0,0,0,0,0,0,0,190180632,1,0,0,0,需要[名人裝備兌換券],0,0,0,0,0
103110102,20611911,,0,0,4,1,0,,0,0,0,0,0,0,0,0,190180632,1,0,0,0,需要[名人裝備兌換券],0,0,0,0,0
103110103,30211911,,0,0,4,1,0,,0,0,0,0,0,0,0,0,190180632,1,0,0,0,需要[名人裝備兌換券],0,0,0,0,0
103110104,10211911,,0,0,4,1,0,,0,0,0,0,0,0,0,0,190180632,1,0,0,0,需要[名人裝備兌換券],0,0,0,0,0
103110105,70211921,,0,0,4,1,0,,0,0,0,0,0,0,0,0,190180632,1,0,0,0,需要[名人裝備兌換券],0,0,0,0,0
103110201,90553017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110202,100153017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110203,20253017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110204,30153017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110205,10253017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110206,40153017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110207,70253017,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180634,1,0,0,0,需要[舞白狐套裝兌換券],0,0,0,0,0
103110301,190171322,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180635,1,0,0,0,需要[果醬套裝兌換券],0,0,0,0,0
103110302,190171327,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180635,1,0,0,0,需要[果醬套裝兌換券],0,0,0,0,0
103110401,170198441,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110402,170198442,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110403,190171324,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110501,170198443,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110502,170198445,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110503,170198447,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110601,170198441,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110602,170198442,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110603,190171328,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110701,170198444,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110702,170198446,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
103110703,170198448,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
30014701,700104824,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104820,1,190172501,1,0,"需要[浣熊] , [寵物能力覺醒劑]",0,0,0,0,0
30014702,700104825,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104821,1,190172501,1,0,"需要[小浣熊] , [寵物能力覺醒劑]",0,0,0,0,0
30024701,700104822,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104820,1,190172501,1,0,"需要[浣熊] , [寵物能力覺醒劑]",0,0,0,0,0
30024702,700104823,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104821,1,190172501,1,0,"需要[小浣熊] , [寵物能力覺醒劑]",0,0,0,0,0
209212901,170171471,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,需要[100 ely],0,0,0,0,0
209212105,160220066,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
30014801,700104724,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104720,1,190172501,1,0,"需要[粉紅] , [寵物能力覺醒劑]",0,0,0,0,0
30014802,700104725,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104721,1,190172501,1,0,"需要[小粉紅] , [寵物能力覺醒劑]",0,0,0,0,0
30024801,700104722,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104720,1,190172501,1,0,"需要[粉紅] , [寵物能力覺醒劑]",0,0,0,0,0
30024802,700104723,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104721,1,190172501,1,0,"需要[小粉紅] , [寵物能力覺醒劑]",0,0,0,0,0
104710206,10111416,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710207,20611416,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710208,30211416,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710209,70211416,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710210,90411416,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710211,110101515,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710212,160201515,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710213,100100215,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710214,120100215,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710215,60100215,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,"需要[50,000 Ely]",0,0,0,0,0
104710608,170193994,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"需要[格鬥點數 500]、[1,000,000 Ely]",500,0,0,0,0
104710801,190173139,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,需要[格鬥點數 500],500,0,0,0,0
104710802,190179876,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,3000000,"需要[格鬥點數 1,000] 、[3,000,000 Ely]",1000,0,0,0,0
104710128,81602022,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500000,"需要[500,000 Ely]",0,0,0,0,0
104710129,81602915,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500000,"需要[500,000 Ely]",0,0,0,0,0
104710130,81600315,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500000,"需要[500,000 Ely]",0,0,0,0,0
104710131,81603915,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500000,"需要[500,000 Ely]",0,0,0,0,0
104710132,81600115,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500000,"需要[500,000 Ely]",0,0,0,0,0
209250101,170171264,,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250102,170171280,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250103,170196601,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250104,190180649,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250201,170171226,,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250202,170171280,,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250203,170196603,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250204,190180650,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250301,190179869,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250302,170171251,,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039501,51349011,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180647,1,0,0,0,需要[神騎士服飾兌換券],0,0,0,0,0
3039502,70249001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180647,1,0,0,0,需要[神騎士服飾兌換券],0,0,0,0,0
3039503,10249001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180647,1,0,0,0,需要[神騎士服飾兌換券],0,0,0,0,0
3039504,90549001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190180647,1,0,0,0,需要[神騎士服飾兌換券],0,0,0,0,0
214310101,190180651,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
30031501,700104922,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104920,1,190172501,1,0,"需要[蜜蜂] , [寵物能力覺醒劑]",0,0,0,0,0
30014901,700104924,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700104920,1,190172501,1,0,"需要[蜜蜂] , [寵物能力覺醒劑]",0,0,0,0,0
30014902,700105024,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700105020,1,190172501,1,0,"需要[小蜜蜂] , [寵物能力覺醒劑]",0,0,0,0,0
30024901,700105022,,0,0,5,1,0,,0,0,0,0,0,0,0,0,700105020,1,190172501,1,0,"需要[小蜜蜂] , [寵物能力覺醒劑]",0,0,0,0,0
604900101,300199014,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900102,190143201,,0,0,1,10,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900103,170102112,,0,0,1,5,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900104,170195003,,0,0,1,10,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900105,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900106,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900107,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900108,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900109,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900110,190145849,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900111,170171241,,0,0,1,15,0,,0,0,0,0,0,0,0,0,190192101,10,0,0,0,需要[銀甜椒] X 10,0,0,0,0,0
604900201,190143202,,0,0,1,10,0,,0,0,0,0,0,0,0,0,190192111,10,0,0,0,需要[黃金甜椒] X 10,0,0,0,0,0
604900202,170195002,,0,0,1,10,0,,0,0,0,0,0,0,0,0,190192111,10,0,0,0,需要[黃金甜椒] X 10,0,0,0,0,0
604900203,100146102,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192111,30,0,0,0,需要[黃金甜椒] X 30,0,0,0,0,0
604900204,100146101,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192111,30,0,0,0,需要[黃金甜椒] X 30,0,0,0,0,0
604900205,190191109,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192111,1,0,0,0,需要[黃金甜椒],0,0,0,0,0
604900301,190143203,,0,0,1,40,0,,0,0,0,0,0,0,0,0,190192121,1,0,0,0,需要[彩虹甜椒],0,0,0,0,0
604900302,170195001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,1,0,0,0,需要[彩虹甜椒],0,0,0,0,0
604900303,120101401,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,1,0,0,0,需要[彩虹甜椒],0,0,0,0,0
604900304,100101301,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,1,0,0,0,需要[彩虹甜椒],0,0,0,0,0
604900305,120101411,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,3,0,0,0,需要[彩虹甜椒] X 3,0,0,0,0,0
604900306,100101311,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,3,0,0,0,需要[彩虹甜椒] X 3,0,0,0,0,0
604900307,120101421,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,8,0,0,0,需要[彩虹甜椒] X 8,0,0,0,0,0
604900308,100101321,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190192121,8,0,0,0,需要[彩虹甜椒] X 8,0,0,0,0,0
209250501,170196691,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,1,0,0,0,需要[魔女的秘藥],0,0,0,0,0
209250502,170171214,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,2,0,0,0,需要[魔女的秘藥] X 2,0,0,0,0,0
209250503,190144677,,0,0,1,3,0,,0,0,0,0,0,0,0,0,190144035,2,0,0,0,需要[魔女的秘藥] X 2,0,0,0,0,0
209250504,170171264,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,10,0,0,0,需要[魔女的秘藥] X 10,0,0,0,0,0
209250505,170171201,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,10,0,0,0,需要[魔女的秘藥] X 10,0,0,0,0,0
209250506,170171270,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,20,0,0,0,需要[魔女的秘藥] X 20,0,0,0,0,0
209250507,170171226,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,30,0,0,0,需要[魔女的秘藥] X 30,0,0,0,0,0
209250508,170196615,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144035,35,0,0,0,需要[魔女的秘藥] X 35,0,0,0,0,0
209250601,300101491,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250602,300102691,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250603,300102291,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250604,300101891,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250605,300103091,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250606,300199810,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250607,300199710,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250608,300101481,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250609,300102681,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250610,300102281,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250611,300101881,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250612,300103081,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250613,300199809,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250614,300199709,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,1,0,0,0,需要[南瓜糖],0,0,0,0,0
209250615,190144036,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250616,164200304,,0,0,5,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250617,170197402,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250618,170197403,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250619,170197404,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250620,51564451,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250621,90464451,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250622,70264451,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250623,10264451,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,10,0,0,0,需要[南瓜糖] X 10,0,0,0,0,0
209250624,90596501,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,20,0,0,0,需要[南瓜糖] X 20,0,0,0,0,0
209250625,100196501,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,20,0,0,0,需要[南瓜糖] X 20,0,0,0,0,0
209250626,90295902,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190144034,20,0,0,0,需要[南瓜糖] X 20,0,0,0,0,0
209250401,170171501,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,5000,"需要[5,000 Ely]",0,0,0,0,0
3039601,90152221,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039602,20252221,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039603,30152221,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
3039604,70252221,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250701,700103926,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250702,170194218,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250703,170196601,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250704,164102531,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250801,700102327,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250802,170194216,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250803,170196601,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250804,160190126,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250901,700103026,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250902,170196601,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250903,170198115,,0,0,1,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209250904,164302504,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209251001,190144049,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209251002,190144048,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
209251003,170196603,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
214710101,170195207,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,需要[100 Ely],0,0,0,0,0
214710102,190144046,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,需要[100 Ely],0,0,0,0,0
214710103,300199014,,0,0,1,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,需要[100 Ely],0,0,0,0,0
