ID,_SetName,_OptionType1,_OptionID1,_OptionValue1,_OptionType2,_OptionID2,_OptionValue2,_OptionType3,_OptionID3,_OptionValue3,_OptionType4,_OptionID4,_OptionValue4,_OptionType5,_OptionID5,_OptionValue5,_OptionType6,_OptionID6,_OptionValue6,_OptionType7,_OptionID7,_OptionValue7,_OptionType8,_OptionID8,_OptionValue8,_OptionType9,_OptionID9,_OptionValue9,_OptionType10,_OptionID10,_OptionValue10,_OptionType11,_OptionID11,_OptionValue11,_MaxCount,_MaxType1,_MaxID1,_Maxvalue1,_MaxType2,_MaxID2,_Maxvalue2,_MaxType3,_MaxID3,_Maxvalue3,_MaxType4,_MaxID4,_Maxvalue4,_MaxType5,_MaxID5,_Maxvalue5,_MaxType6,_MaxID6,_Maxvalue6,_MaxType7,_MaxID7,_Maxvalue7,_MaxType8,_MaxID8,_Maxvalue8
400150,太初的防具套裝,1,455,400,1,463,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,4000,1,465,2,1,26,100,1,461,10,1,124,5,1,110,-15,1,216,800,0,0,0
400153,太初的首飾套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,3000,1,464,20,1,132,5,1,465,2,1,499,100,1,110,-15,0,0,0,0,0,0
400154,太初的飾品套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,3000,1,496,800,1,132,5,1,464,20,1,462,10,1,110,-15,0,0,0,0,0,0
300502,2013聖誕套裝,1,34,300,1,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,132,10,1,128,30,1,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300503,櫻花服飾套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,106,20,1,30,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300504,護目鏡貓咪套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,455,50,1,124,20,1,461,5,1,106,10,0,0,0,0,0,0,0,0,0,0,0,0
400155,漂浮之力套裝,1,496,120,1,462,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,463,6,1,457,20,1,492,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400156,漂浮之力特殊套裝,1,496,120,1,462,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,463,6,1,457,20,1,492,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400157,暗黑神秘套裝,1,22,500,2,59001279,1,1,216,300,1,30,3000,1,110,-55,1,98,15,1,180,10,1,292,15,0,0,0,0,0,0,0,0,0,9,2,21014007,1,1,162,25,1,164,4,1,102,10,0,0,0,0,0,0,0,0,0,0,0,0
400158,紅焰的神秘套裝,1,22,450,2,59001279,1,1,216,200,1,30,2500,1,110,-55,1,292,10,1,240,100,0,0,0,0,0,0,0,0,0,0,0,0,8,2,19000311,1,1,162,20,1,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400159,黃昏的神秘套裝,1,22,600,1,240,400,1,98,12,1,30,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,1000,1,164,3,1,162,20,1,457,20,2,23240011,1,0,0,0,0,0,0,0,0,0
400160,詭計套裝,1,216,280,1,136,100,1,505,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,23,5,1,180,2,1,292,5,1,196,10,0,0,0,0,0,0,0,0,0,0,0,0
400163,卡牌專家套裝,1,216,280,1,136,100,1,505,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,23,5,1,180,2,1,292,5,1,196,10,0,0,0,0,0,0,0,0,0,0,0,0
300505,擁抱星星的松鼠套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,124,20,1,465,1,1,455,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400164,匠人的套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,465,1,1,496,400,1,463,5,1,30,1500,0,0,0,0,0,0,0,0,0,0,0,0
300507,河馬寶寶套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,106,5,1,114,5,1,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300508,寶貝龍套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,106,5,1,114,5,1,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300509,活動:粉紅色羊針織套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,124,5,1,30,100,1,455,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300510,貓頭鷹套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,106,5,1,114,5,1,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400165,天空的套裝,1,30,3000,1,461,20,1,463,15,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,200,1,461,20,1,216,1200,1,499,150,1,465,5,1,455,500,1,457,30,1,492,30
400166,暗黑的強韌套裝,1,14,500,2,59001277,1,1,216,300,1,30,3000,1,110,-55,1,90,15,1,176,10,1,148,15,0,0,0,0,0,0,0,0,0,9,2,21014007,1,1,156,25,1,158,4,1,94,10,0,0,0,0,0,0,0,0,0,0,0,0
400167,紅焰的強韌套裝,1,14,450,2,59001277,1,1,216,200,1,30,2500,1,110,-55,1,148,10,1,140,100,0,0,0,0,0,0,0,0,0,0,0,0,8,2,19000311,1,1,156,20,1,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400168,黃昏的強韌套裝,1,14,600,1,140,400,1,90,12,1,30,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,1000,1,158,3,1,156,20,1,62,20,2,23240011,1,0,0,0,0,0,0,0,0,0
400169,體力王朝套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400170,幸運王朝套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,500,1,158,1,1,156,40,1,148,10,1,492,40,0,0,0,0,0,0,0,0,0
300980,旗袍套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,100,1,124,5,1,455,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400173,公會寶石套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,456,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400174,破壞的套裝,1,30,5000,1,496,2000,1,455,1000,1,465,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,4000,1,465,4,1,456,2,1,496,2000,1,461,40,1,499,300,1,141,10,1,241,10
400175,高級破壞的套裝,1,30,6000,1,496,4000,1,455,2000,1,465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,5000,1,465,5,1,456,3,1,496,4000,1,461,45,1,499,350,1,141,15,1,241,15
400176,破滅的套裝,1,30,8000,1,465,4,1,461,20,1,464,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,8000,1,457,50,1,492,50,1,461,25,1,552,8,1,493,8,1,464,15,1,499,300
400177,高級破滅的套裝,1,30,10000,1,465,5,1,461,25,1,464,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,10000,1,457,70,1,492,70,1,461,30,1,552,12,1,493,12,1,464,20,1,499,350
300513,聖誕節服裝套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,31,7,1,124,50,1,455,100,1,106,10,0,0,0,0,0,0,0,0,0,0,0,0
400178,暗黑的憤怒套裝,1,22,500,2,59001279,1,1,216,300,1,30,3000,1,110,-55,1,98,15,1,180,10,1,292,15,0,0,0,0,0,0,0,0,0,9,1,162,25,1,164,4,1,102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400179,紅焰的憤怒套裝,1,22,450,2,59001279,1,1,216,200,1,30,2500,1,110,-55,1,292,10,1,240,100,0,0,0,0,0,0,0,0,0,0,0,0,8,2,19000311,1,1,162,20,1,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400180,黃昏的憤怒套裝,1,22,600,1,240,400,1,98,12,1,30,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,1000,1,164,3,1,162,20,1,457,20,2,23240011,1,0,0,0,0,0,0,0,0,0
400183,墮落的精靈防禦套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,217,10,1,141,5,1,408,100,1,440,50,1,455,400,0,0,0,0,0,0,0,0,0
400184,墮落的精靈幸運套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,500,1,158,1,1,156,40,1,148,10,1,492,40,0,0,0,0,0,0,0,0,0
400185,彩虹島物語的力量,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,31,10,1,456,5,1,217,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400186,阿卡修拉的寶石套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,124,10,1,132,5,1,464,10,1,30,500,0,0,0,0,0,0,0,0,0,0,0,0
400187,活動套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,124,50,1,106,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400188,米奈勒帕的寶石組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,492,20,1,38,20,1,455,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400189,活動萬聖節套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,124,50,1,106,5,1,132,5,1,488,10,0,0,0,0,0,0,0,0,0,0,0,0
400190,匠人的運動服套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,106,10,1,132,10,1,128,30,1,456,10,0,0,0,0,0,0,0,0,0,0,0,0
400193,惡魔龍套裝,1,70,2000,1,496,2000,1,30,3000,1,440,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300514,聖誕服裝套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,106,10,1,132,10,1,128,30,1,456,10,0,0,0,0,0,0,0,0,0,0,0,0
300515,劇情角色服裝套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,124,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300516,韓服套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,106,10,1,132,10,1,128,30,1,456,10,0,0,0,0,0,0,0,0,0,0,0,0
400194,太陽神的光輝組合,1,30,5000,1,455,2200,1,461,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,10000,1,456,5,1,461,25,1,465,10,1,496,11000,1,141,20,1,241,20,1,499,400
400195,太陽神的光明組合,1,30,10000,1,464,25,1,465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,16000,1,464,25,1,461,60,1,492,80,1,493,15,1,38,80,1,39,15,1,499,400
400196,暗黑德古氏套裝,1,14,500,2,59001277,1,1,216,300,1,30,3000,1,110,-55,1,90,15,1,176,10,1,148,15,0,0,0,0,0,0,0,0,0,9,2,21014007,1,1,156,25,1,158,4,1,94,10,0,0,0,0,0,0,0,0,0,0,0,0
400197,黃昏的艾爾梅套裝,1,14,600,1,140,400,1,90,12,1,30,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,30,1000,1,158,3,1,156,20,1,62,20,2,23240011,1,0,0,0,0,0,0,0,0,0
400198,紅焰的伊普莉特套裝,1,14,450,2,59001277,1,1,216,200,1,30,2500,1,110,-55,1,148,10,1,140,100,0,0,0,0,0,0,0,0,0,0,0,0,8,2,19000311,1,1,156,20,1,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400199,軍長的庇護組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,217,12,1,141,7,1,408,100,1,440,50,1,455,1000,0,0,0,0,0,0,0,0,0
400200,軍長的幸運組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,1000,1,158,1,1,156,45,1,148,10,1,492,45,0,0,0,0,0,0,0,0,0
400121,突變飾品組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,455,1000,1,496,9000,1,461,15,1,464,15,0,0,0,0,0,0,0,0,0,0,0,0
400222,高級支援者寶石組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,455,800,1,496,2000,1,461,15,1,464,15,0,0,0,0,0,0,0,0,0,0,0,0
400223,高級支援者徽章組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,455,800,1,496,2000,1,461,10,1,464,10,0,0,0,0,0,0,0,0,0,0,0,0
400224,高級支援者特別組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,455,800,1,496,2000,1,461,10,1,464,10,0,0,0,0,0,0,0,0,0,0,0,0
400225,阿卡修拉的魔力組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,38,50,1,39,3,1,492,50,1,493,3,1,455,500,0,0,0,0,0,0,0,0,0
400226,金伯爾的冰晶組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,492,30,1,38,30,1,455,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400227,幻影套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,462,60,1,461,60,1,464,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400228,混沌套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,455,1000,1,492,40,1,38,40,1,463,20,1,464,40,0,0,0,0,0,0,0,0,0
400229,空虛套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,40000,1,440,40,1,465,4,1,455,2000,1,456,5,0,0,0,0,0,0,0,0,0
400231,內心的黑暗套裝,1,30,30000,1,464,60,1,461,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,493,20,1,39,20,1,455,3000,1,456,8,1,141,25,1,241,25,1,499,600,1,465,5
400230,酷寒套裝,1,30,31500,1,464,63,1,461,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,493,21,1,39,21,1,455,3150,1,456,8,1,141,26,1,241,26,1,499,630,1,465,5
400232,古王套裝,1,30,10000,1,462,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,464,30,1,455,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400233,地獄庇護組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,217,15,1,141,10,1,408,130,1,440,50,1,455,2000,0,0,0,0,0,0,0,0,0
400234,地獄幸運組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,2000,1,158,1,1,156,50,1,148,12,1,492,60,0,0,0,0,0,0,0,0,0
400235,神木套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,586,160,1,587,5,1,465,3,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400236,聖地套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,586,160,1,587,5,1,465,3,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400237,純潔套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,586,160,1,587,5,1,30,6000,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400238,神獸套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,594,8000,1,456,5,1,440,40,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400239,聖域套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,594,8000,1,456,5,1,440,40,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400240,淨化套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,594,8000,1,456,5,1,30,6000,1,464,25,0,0,0,0,0,0,0,0,0,0,0,0
400241,闇黑焱龍的憤怒,1,499,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,455,2000,1,30,26000,1,31,5,1,465,5,1,464,70,1,461,60,1,586,80,1,587,15
400242,闇黑焱龍的氣息,1,30,3000,1,31,5,1,70,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,496,2000,1,455,1000,1,586,30,1,463,25,1,465,5,1,464,20,1,461,20,1,440,50
400243,闇黑焱龍的第一個寶石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,455,500,1,586,30,1,463,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400244,闇黑焱龍的第二個寶石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,456,5,1,455,300,1,586,10,1,463,20,0,0,0,0,0,0,0,0,0,0,0,0
400245,闇黑焱龍的第三個寶石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,455,300,1,586,10,1,463,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400246,闇黑焱龍的第四個寶石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,595,10,1,461,30,1,464,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400247,風的種子套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,15000,1,462,40,1,464,40,1,455,1500,0,0,0,0,0,0,0,0,0,0,0,0
400248,另一面的守護者套裝,1,31,26,1,588,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,456,38,1,465,6,1,463,17,1,587,31,0,0,0,0,0,0,0,0,0,0,0,0
400249,噩夢的庇護組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,217,18,1,141,13,1,408,150,1,440,50,1,455,2500,0,0,0,0,0,0,0,0,0
400250,噩夢的幸運組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,2500,1,158,1,1,156,60,1,148,15,1,492,70,0,0,0,0,0,0,0,0,0
400251,聖域的寶物組合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,20000,1,462,60,1,464,50,1,455,1500,1,594,1000,0,0,0,0,0,0,0,0,0
400252,迴響套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,586,280,1,587,8,1,465,3,1,464,40,1,30,5000,0,0,0,0,0,0,0,0,0
400253,回音套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,586,280,1,587,8,1,465,3,1,464,40,1,30,5000,0,0,0,0,0,0,0,0,0
400254,精靈套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,594,16500,1,456,8,1,440,40,1,464,40,1,30,5000,0,0,0,0,0,0,0,0,0
400255,雪原套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,594,16500,1,456,8,1,440,40,1,464,40,1,30,5000,0,0,0,0,0,0,0,0,0
3004256,富翁耶比套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19000705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000001,活動熊貓套裝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,455,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
