ID,_EventID1,_EventID2,_EventID3,_EventID4,_EventID5,_EventID6,_EventID7,_EventID8,_EventID9,_EventID10
901000201,901000201,0,0,0,0,0,0,0,0,0
901010201,901010201,0,0,0,0,0,0,0,0,0
901020201,901020201,0,0,0,0,0,0,0,0,0
901030201,901030201,0,0,0,0,0,0,0,0,0
901000301,901000301,0,0,0,0,0,0,0,0,0
901010301,901010301,0,0,0,0,0,0,0,0,0
901000401,901000401,0,0,0,0,0,0,0,0,0
901010401,901010401,0,0,0,0,0,0,0,0,0
901000501,901000501,0,0,0,0,0,0,0,0,0
901010501,901010501,0,0,0,0,0,0,0,0,0
901020501,901020501,0,0,0,0,0,0,0,0,0
901000601,901000601,0,0,0,0,0,0,0,0,0
901010601,901010601,0,0,0,0,0,0,0,0,0
901000701,901000701,0,0,0,0,0,0,0,0,0
901000801,901000801,0,0,0,0,0,0,0,0,0
901010801,901010801,0,0,0,0,0,0,0,0,0
901000901,901000901,0,0,0,0,0,0,0,0,0
901001001,901001001,0,0,0,0,0,0,0,0,0
901001101,901001101,0,0,0,0,0,0,0,0,0
901011101,901011101,0,0,0,0,0,0,0,0,0
901021101,901021101,0,0,0,0,0,0,0,0,0
901001201,901001201,0,0,0,0,0,0,0,0,0
901011201,901011201,0,0,0,0,0,0,0,0,0
901001301,901001301,0,0,0,0,0,0,0,0,0
901011301,901011301,0,0,0,0,0,0,0,0,0
901021301,901021301,0,0,0,0,0,0,0,0,0
901031301,901031301,0,0,0,0,0,0,0,0,0
901041301,901041301,0,0,0,0,0,0,0,0,0
901051301,901051301,0,0,0,0,0,0,0,0,0
901001401,901001401,0,0,0,0,0,0,0,0,0
901011401,901011401,0,0,0,0,0,0,0,0,0
901021401,901021401,0,0,0,0,0,0,0,0,0
901031401,901031401,0,0,0,0,0,0,0,0,0
901001501,901001501,0,0,0,0,0,0,0,0,0
901011501,901011501,0,0,0,0,0,0,0,0,0
901001601,901001601,0,0,0,0,0,0,0,0,0
901011601,901011601,0,0,0,0,0,0,0,0,0
901021601,901021601,0,0,0,0,0,0,0,0,0
901001701,901001701,0,0,0,0,0,0,0,0,0
901001801,901001801,0,0,0,0,0,0,0,0,0
901001901,901001901,0,0,0,0,0,0,0,0,0
901011901,901011901,902011901,0,0,0,0,0,0,0,0
901021901,901021901,0,0,0,0,0,0,0,0,0
901031901,901031901,0,0,0,0,0,0,0,0,0
901041901,901041901,0,0,0,0,0,0,0,0,0
901051901,901051901,0,0,0,0,0,0,0,0,0
901002001,901002001,0,0,0,0,0,0,0,0,0
901012001,901012001,0,0,0,0,0,0,0,0,0
901022001,901022001,0,0,0,0,0,0,0,0,0
901032001,901032001,0,0,0,0,0,0,0,0,0
901042001,901042001,0,0,0,0,0,0,0,0,0
901052001,901052001,0,0,0,0,0,0,0,0,0
901002101,901002101,0,0,0,0,0,0,0,0,0
901002201,901002201,0,0,0,0,0,0,0,0,0
901012201,901012201,901012202,0,0,0,0,0,0,0,0
901022201,901022201,0,0,0,0,0,0,0,0,0
901002301,901002301,0,0,0,0,0,0,0,0,0
901012301,901012301,0,0,0,0,0,0,0,0,0
901002401,901002401,0,0,0,0,0,0,0,0,0
901012401,901012401,0,0,0,0,0,0,0,0,0
901002501,901002501,0,0,0,0,0,0,0,0,0
901002601,901002601,0,0,0,0,0,0,0,0,0
901012601,901012601,0,0,0,0,0,0,0,0,0
901002701,901002701,0,0,0,0,0,0,0,0,0
901002801,901002801,0,0,0,0,0,0,0,0,0
901012801,901012801,0,0,0,0,0,0,0,0,0
901022801,901022801,0,0,0,0,0,0,0,0,0
901002901,901002901,0,0,0,0,0,0,0,0,0
901012901,901012901,0,0,0,0,0,0,0,0,0
901003001,901003001,0,0,0,0,0,0,0,0,0
901013001,901013001,0,0,0,0,0,0,0,0,0
901003101,901003101,0,0,0,0,0,0,0,0,0
901013101,901013101,901033101,0,0,0,0,0,0,0,0
901023101,901023101,0,0,0,0,0,0,0,0,0
901003201,901003201,0,0,0,0,0,0,0,0,0
218001101,218001101,0,0,0,0,0,0,0,0,0
218001201,218001201,0,0,0,0,0,0,0,0,0
218001301,218001301,0,0,0,0,0,0,0,0,0
218001401,218001401,0,0,0,0,0,0,0,0,0
218001501,218001501,0,0,0,0,0,0,0,0,0
218001601,218001601,0,0,0,0,0,0,0,0,0
218001701,218001701,0,0,0,0,0,0,0,0,0
218002101,218002101,0,0,0,0,0,0,0,0,0
218002201,218002201,0,0,0,0,0,0,0,0,0
218002301,218002301,0,0,0,0,0,0,0,0,0
218002401,218002401,0,0,0,0,0,0,0,0,0
218002501,218002501,0,0,0,0,0,0,0,0,0
218002601,218002601,0,0,0,0,0,0,0,0,0
218002701,218002701,0,0,0,0,0,0,0,0,0
218003101,218003101,0,0,0,0,0,0,0,0,0
218003201,218003201,0,0,0,0,0,0,0,0,0
218003301,218003301,0,0,0,0,0,0,0,0,0
218003401,218003401,0,0,0,0,0,0,0,0,0
218003501,218003501,0,0,0,0,0,0,0,0,0
218003601,218003601,0,0,0,0,0,0,0,0,0
218003701,218003701,0,0,0,0,0,0,0,0,0
218004101,218004101,0,0,0,0,0,0,0,0,0
218004201,218004201,0,0,0,0,0,0,0,0,0
218004301,218004301,0,0,0,0,0,0,0,0,0
218004401,218004401,0,0,0,0,0,0,0,0,0
218004501,218004501,0,0,0,0,0,0,0,0,0
218004601,218004601,0,0,0,0,0,0,0,0,0
218004701,218004701,0,0,0,0,0,0,0,0,0
218005101,218005101,0,0,0,0,0,0,0,0,0
218005201,218005201,0,0,0,0,0,0,0,0,0
218005301,218005301,0,0,0,0,0,0,0,0,0
218005401,218005401,0,0,0,0,0,0,0,0,0
218005501,218005501,0,0,0,0,0,0,0,0,0
218005601,218005601,0,0,0,0,0,0,0,0,0
218006101,218006101,0,0,0,0,0,0,0,0,0
218006201,218006201,0,0,0,0,0,0,0,0,0
218006301,218006301,0,0,0,0,0,0,0,0,0
218006401,218006401,0,0,0,0,0,0,0,0,0
218006501,218006501,0,0,0,0,0,0,0,0,0
218006601,218006601,0,0,0,0,0,0,0,0,0
218009901,248120101,248120201,248120301,248120401,248120501,0,0,0,0,0
218009902,248120601,248120701,248120801,248120901,248121001,248121101,0,0,0,0
212805001,212805001,0,0,0,0,0,0,0,0,0
212806101,212806101,0,0,0,0,0,0,0,0,0
212806102,212806102,0,0,0,0,0,0,0,0,0
212806103,212806103,0,0,0,0,0,0,0,0,0
212806104,212806104,0,0,0,0,0,0,0,0,0
212009991,212009991,0,0,0,0,0,0,0,0,0
212009992,212009992,0,0,0,0,0,0,0,0,0
146701001,146701001,0,0,0,0,0,0,0,0,0
146701002,146701002,0,0,0,0,0,0,0,0,0
146701003,146701003,0,0,0,0,0,0,0,0,0
146701004,146701004,0,0,0,0,0,0,0,0,0
146701005,146701005,0,0,0,0,0,0,0,0,0
146701006,146701006,0,0,0,0,0,0,0,0,0
102710000,102710000,0,0,0,0,0,0,0,0,0
219009201,219009201,0,0,0,0,0,0,0,0,0
212000101,212000101,0,0,0,0,0,0,0,0,0
212010101,212010101,0,0,0,0,0,0,0,0,0
212000201,212000201,0,0,0,0,0,0,0,0,0
212010201,212010201,0,0,0,0,0,0,0,0,0
212000301,212000301,0,0,0,0,0,0,0,0,0
212010301,212010301,0,0,0,0,0,0,0,0,0
212000401,212000401,0,0,0,0,0,0,0,0,0
212000501,212000501,0,0,0,0,0,0,0,0,0
212000601,212000601,0,0,0,0,0,0,0,0,0
212010601,212010601,0,0,0,0,0,0,0,0,0
212020601,212020601,0,0,0,0,0,0,0,0,0
212030601,212030601,0,0,0,0,0,0,0,0,0
212000701,212000701,0,0,0,0,0,0,0,0,0
212000801,212000801,0,0,0,0,0,0,0,0,0
212010801,212010801,0,0,0,0,0,0,0,0,0
212020801,212020801,0,0,0,0,0,0,0,0,0
212030801,212030801,0,0,0,0,0,0,0,0,0
212040801,212040801,0,0,0,0,0,0,0,0,0
212050801,212050801,0,0,0,0,0,0,0,0,0
212060801,212060801,0,0,0,0,0,0,0,0,0
212000901,212000901,0,0,0,0,0,0,0,0,0
212001001,212001001,0,0,0,0,0,0,0,0,0
212001101,212001101,0,0,0,0,0,0,0,0,0
212011101,212011101,0,0,0,0,0,0,0,0,0
212100101,212100101,0,0,0,0,0,0,0,0,0
212110101,212110101,0,0,0,0,0,0,0,0,0
212100201,212100201,0,0,0,0,0,0,0,0,0
212100401,212100401,0,0,0,0,0,0,0,0,0
212100601,212100601,0,0,0,0,0,0,0,0,0
212100701,212100701,0,0,0,0,0,0,0,0,0
212110701,212110701,0,0,0,0,0,0,0,0,0
212120701,212120701,0,0,0,0,0,0,0,0,0
212100801,212100801,0,0,0,0,0,0,0,0,0
212110801,212110801,0,0,0,0,0,0,0,0,0
219900101,219900101,0,0,0,0,0,0,0,0,0
219900301,219900301,0,0,0,0,0,0,0,0,0
219900399,219900399,0,0,0,0,0,0,0,0,0
212005101,212005101,0,0,0,0,0,0,0,0,0
212005201,212005201,0,0,0,0,0,0,0,0,0
212015201,212015201,0,0,0,0,0,0,0,0,0
212005301,212005301,0,0,0,0,0,0,0,0,0
212006101,212006101,0,0,0,0,0,0,0,0,0
212006201,212006201,0,0,0,0,0,0,0,0,0
212006301,212006301,0,0,0,0,0,0,0,0,0
212016301,212016301,0,0,0,0,0,0,0,0,0
212007101,212007101,0,0,0,0,0,0,0,0,0
212007201,212007201,0,0,0,0,0,0,0,0,0
212017201,212017201,0,0,0,0,0,0,0,0,0
212007301,212007301,0,0,0,0,0,0,0,0,0
212017301,212017301,0,0,0,0,0,0,0,0,0
212008101,212008101,0,0,0,0,0,0,0,0,0
212008201,212008201,0,0,0,0,0,0,0,0,0
212008301,212008301,0,0,0,0,0,0,0,0,0
212018301,212018301,0,0,0,0,0,0,0,0,0
212009501,212009501,0,0,0,0,0,0,0,0,0
219901101,219901101,0,0,0,0,0,0,0,0,0
219901501,219901501,0,0,0,0,0,0,0,0,0
219900599,219900599,0,0,0,0,0,0,0,0,0
212200101,212200101,0,0,0,0,0,0,0,0,0
212210101,212210101,0,0,0,0,0,0,0,0,0
212200201,212200201,0,0,0,0,0,0,0,0,0
212200401,212200401,0,0,0,0,0,0,0,0,0
212200601,212200601,0,0,0,0,0,0,0,0,0
212200701,212200701,0,0,0,0,0,0,0,0,0
212210701,212210701,0,0,0,0,0,0,0,0,0
212220701,212220701,0,0,0,0,0,0,0,0,0
212200801,212200801,0,0,0,0,0,0,0,0,0
212210801,212210801,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
