ID,_Description,_ItemID1,_ItemProbability1,_ItemID2,_ItemProbability2,_ItemID3,_ItemProbability3,_ItemID4,_ItemProbability4,_ItemID5,_ItemProbability5,_ItemID6,_ItemProbability6,_ItemID7,_ItemProbability7,_ItemID8,_ItemProbability8
810001251,??? ???,180127101,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001255,???? ?? (????),190125713,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001256,???? ?? ? ??? (?? ?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001257,???? ?? ? ??? (?? ?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001258,???? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001259,??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001260,?? ?? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001261,?? ?????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001262,?? ?? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001263,?? ?? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001264,?? ???? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001265,?? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001266,??? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001267,?? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001268,?? ???? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001269,?? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001270,??? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001271,?? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001272,??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000188,??? ?,190108301,500000,190145154,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000249,??,190112801,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000629,??,190122001,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000632,???,190122201,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000122,?? ???,190100704,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000144,????,190104601,500000,190104602,500000,0,0,0,0,0,0,0,0,0,0,0,0
810000248,??????,190113701,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001561,??? ???,190138301,500000,190138302,500000,190138303,500000,0,0,0,0,0,0,0,0,0,0
810000397,??? ???,190119401,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000396,??? ???,190119401,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000225,?? ??,190111401,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000773,????? ?,190123814,500000,190144506,700000,0,0,0,0,0,0,0,0,0,0,0,0
810000184,??? ???,190125101,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001401,??? ????,190133501,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000788,?? ???,190123910,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000668,???? ?? ?? 1,190123601,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000669,???? ?? ?? 2,190123602,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000670,???? ?? ?? 3,190123603,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001702,??? ??? (???),190139101,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001704,??? ??? (??),190139101,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001952,???? ????,190102901,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000571,????(Lv60),190136402,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000394,???? ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001953,???? ???,190142501,800000,190142502,800000,190142503,800000,190142504,800000,0,0,0,0,0,0,0,0
810001954,???? ???,190142601,800000,190142602,800000,190142603,800000,190142604,800000,0,0,0,0,0,0,0,0
810001955,???? ??,190142701,800000,190142702,800000,190142703,800000,190142704,800000,190144509,700000,0,0,0,0,0,0
810001971,?????,190142801,800000,190142802,800000,190142803,800000,190142804,800000,0,0,0,0,0,0,0,0
810001979,??? ?,190143001,800000,190143002,800000,190143003,800000,190143004,800000,190143005,800000,190143006,800000,190144508,700000,0,0
810001975,???? ??,190142901,800000,190142902,800000,190142903,800000,190142904,800000,0,0,0,0,0,0,0,0
810001964,???,190143101,800000,190143102,800000,190143103,800000,190145171,1000000,0,0,0,0,0,0,0,0
810002127,?? ??,190143301,800000,190143302,800000,190143303,800000,190143305,800000,0,0,0,0,0,0,0,0
810002125,??? ?,190143401,800000,190143402,800000,190143403,800000,190143404,800000,190143405,800000,0,0,0,0,0,0
810002126,??? ?,190143501,800000,190143502,800000,190143503,800000,190143504,800000,190143505,800000,0,0,0,0,0,0
810002128,???? ??,190143601,800000,190143602,800000,190143603,800000,190143605,800000,0,0,0,0,0,0,0,0
810002169,??? ???,180134231,800000,190143732,800000,190143904,800000,0,0,0,0,0,0,0,0,0,0
810002170,??改,190143728,800000,190143733,800000,190143903,800000,0,0,0,0,0,0,0,0,0,0
810002171,???? ??,190143729,800000,190143731,800000,190143902,800000,0,0,0,0,0,0,0,0,0,0
810002172,?? ???,180134232,800000,190143901,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002173,???? ???,190143905,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002184,?? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002190,??? ??,190143752,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002191,??,190143735,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002192,????,190143734,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002194,SMG,190143744,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002197,?? ?,190143743,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002198,?,190143719,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002199,???,190143720,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002200,???,190143721,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002201,??,190143722,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002217,???,180134231,800000,180134232,800000,180134233,800000,0,0,0,0,0,0,0,0,0,0
810002218,???,190143723,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002224,???? ???,190143734,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002225,?? ???,190143752,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002226,???? ???,190143727,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002227,??? (???? ??),190143750,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002229,???? ??,190143751,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002230,???? ??,190143751,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002231,???? ??,190143751,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002232,?? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002233,??殘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002234,??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002235,???? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002244,?1,190143738,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002245,?2,190143739,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002246,?3,190143740,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002247,?4,190143741,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002248,?5,190143742,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002267,?1,190143745,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002268,?2,190143746,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002269,?3,190143747,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002270,?4,190143748,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002271,?5,190143749,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002272,?? ???,190143735,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002277,???? ???,190143701,800000,190143702,800000,190143703,800000,190143704,800000,190143705,800000,190143706,800000,0,0,0,0
810002337,???? ???,190144001,800000,190144002,800000,190144009,800000,190140554,800000,0,0,0,0,0,0,0,0
810002338,????,190144003,800000,190144004,800000,190144010,800000,190140555,800000,0,0,0,0,0,0,0,0
810002334,?? ????,190144005,800000,190144006,800000,190144011,800000,190140556,800000,190144507,700000,0,0,0,0,0,0
810002554,??? ???,190144020,950000,190144021,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002555,??? ??,190144026,950000,190144027,800000,190144503,700000,0,0,0,0,0,0,0,0,0,0
810002556,????,190144023,950000,190144024,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002557,???? ??,190144029,950000,190144030,800000,190144504,700000,0,0,0,0,0,0,0,0,0,0
810002615,??? ????,190144067,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002616,??? ????,190144064,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002617,??? ?????,190144061,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002618,??? ????,190144066,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002619,??? ????,190144065,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002620,??? ???,190144062,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002621,??? ???,190144068,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002622,??? ???,190144063,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002626,????? ??,0,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002623,???? ??,190144060,900000,190147292,800000,190147293,800000,190147294,800000,190145163,1000000,0,0,0,0,0,0
810002629,??? ??,190144071,900000,190144545,1000000,190145593,1000000,0,10000,0,0,0,0,0,0,0,0
810002630,???? ??,190144070,900000,190144533,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002633,??,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002634,??? ??,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002635,??? ?????,190144073,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002636,???? ? ?????,190144075,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002637,???? ? ?????,190144074,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002638,??? ? ?????,190144076,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002639,?????,190144077,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002640,??????,190144072,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002641,???? ??,190144069,1000000,190144545,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002642,??? ????,190144067,800000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002643,??? ????,190144066,800000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002644,??? ????,190144065,800000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002645,???? ? ?????,190144075,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002646,???? ? ?????,190144074,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002647,??? ? ?????,190144076,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002648,????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002649,???? ??,190144069,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002650,??? ????,190144067,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002651,??? ????,190144064,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002652,??? ?????,190144061,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002653,??? ????,190144066,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002654,??? ????,190144065,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002655,??? ???,190144062,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002656,??? ???,190144068,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002657,??? ???,190144063,900000,190147292,800000,190147293,800000,190147294,800000,0,0,0,0,0,0,0,0
810002669,???(??/??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002670,??(??/??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002671,????(??/??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002672,??(??/??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002673,??? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002674,?? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002675,???? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002676,?? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002677,?? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002678,?? ??,190144056,1000000,190144058,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002679,?? ??,190144057,1000000,190144059,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002680,???? (??/???),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002681,??? (??/???),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002682,??? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002683,?? (?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002684,??????,190144072,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002685,4-2 ? ????? 1 ? ??( ?? ),190144073,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002686,4-2 ? ????? 2 ?? ?( ?? ),190144075,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002687,4-2 ? ????? 3 ?( ?? ),190144074,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002688,4-2 ? ????? 4 ?? ?? ??( ?? ),190144076,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002689,"??
(1-2? ???? ??)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002690,"??
(1-2? ???? ??)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002691,?????,190144077,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002748,????,190144191,800000,190144196,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002749,??,190144192,800000,190144196,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002750,???,190144193,800000,190144196,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002751,???? ???,190144194,800000,190144196,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002752,??? ??,190144195,800000,190144196,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002753,???? ??,190144196,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002754,????,190144197,800000,190144202,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002755,??,190144198,800000,190144202,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002756,?? ?,190144199,800000,190144202,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002757,???,190144200,800000,190144202,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002758,????,190144201,800000,190144202,500000,190144779,1000000,0,0,0,0,0,0,0,0,0,0
810002759,?? ???,190144202,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002760,??? ??,190144203,800000,190144208,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002761,?? ??,190144204,800000,190144208,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002762,? ?,190144205,800000,190144208,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002763,???? ??? ??,190144206,800000,190144208,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002764,??,190144207,800000,190144208,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002767,??? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002765,?? ??,190144208,1000000,190144787,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002766,??? ???,190144208,1000000,190144788,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002769,??,190144210,800000,190144209,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002770,???,190144211,800000,190144209,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002771,? ??? ???,190144212,800000,190144209,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002772,?? ??,190144213,800000,190144209,500000,0,0,0,0,0,0,0,0,0,0,0,0
810002774,????,190144209,1000000,190145169,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810002773,???? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002791,??? (30?? ??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002792,?????1 (41??),190144280,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002793,?????2 (45??),190144279,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002794,??? (16??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002795,??? (12??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002796,??? (12??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002797,???? (14??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002798,??? A (44??),190144277,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002799,??? B (44??),190144278,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002800,??? (12??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002801,???? (14??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002802,??? (7??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002803,??? (7??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002804,??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002805,?? ???? (41??),190144282,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002806,??? ???? (46??),190144281,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002807,??? (7??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002808,??? (7??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002809,??? ?? (42??),190144275,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002810,??? ???? (43??),190144276,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002811,??? ??? (2??),190144284,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002812,??? ???? A (20??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002813,??? ???? B (25??),190144283,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002814,??? ?? (10??),82902502,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002815,??? (?)(10??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002816,??? (?)(10??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002817,??? (?)(10??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002818,??? (?)(10??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002819,??? (??)(40??),190144267,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002820,??? (??)(40??),190144266,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002821,??? (??)(40??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002822,??? (??)(40??),190144268,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002823,??? (41??),190144273,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002824,??? (41??),190144274,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002825,??? (42??),190144269,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002826,???? (42??),190144270,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002827,??? (43??),190144271,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002828,???? (43??),190144272,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002829,????C (20??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810002921,?? ??,190144349,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002922,?? ??,190144350,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002923,?? ??,190144351,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002924,???,190144352,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002925,???,190144353,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002926,????,190144354,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002927,??? ?? ????,190144355,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002928,??? SCV,190144356,800000,190144357,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002944,??? ????,190144389,800000,190144444,800000,190144388,800000,190144383,1000000,190144384,1000000,0,0,0,0,0,0
810002945,??? ????,190144393,800000,190144444,800000,190144383,1000000,190144384,1000000,190144795,1000000,0,0,0,0,0,0
810002946,??? ????,190144390,800000,190144444,800000,190144383,1000000,190144384,1000000,190144794,1000000,0,0,0,0,0,0
810002947,?? ?? ?,190144394,800000,190144395,800000,190144443,800000,190144378,1000000,190144379,1000000,0,0,0,0,0,0
810002948,?? ?? ??,190144396,800000,190144395,800000,190144443,800000,190144397,800000,190144378,1000000,190144379,1000000,0,0,0,0
810002949,??? ?? ??,190144399,800000,190144395,800000,190144443,800000,190144398,800000,190144378,1000000,190144379,1000000,0,0,0,0
810002950,?? ??,190144401,800000,190144443,800000,190144386,1000000,190144802,1000000,0,0,0,0,0,0,0,0
810002951,???? ??,190144405,800000,190144443,800000,190144406,800000,190144386,1000000,190144801,1000000,0,0,0,0,0,0
810002952,?? ??,190144403,800000,190144443,800000,190144386,1000000,190144803,1000000,190145158,1000000,0,0,0,0,0,0
810002953,?? ?? ???,190144413,800000,190144445,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002954,? ?? ???,190144382,800000,190144445,800000,190144416,800000,190144415,800000,0,0,0,0,0,0,0,0
810002955,?? ?? ???,190144417,800000,190144445,800000,190144418,800000,0,0,0,0,0,0,0,0,0,0
810002956,??,190144431,800000,190144445,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002957,?? ??,190144433,800000,190144445,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002958,?? ??,190144436,800000,190144445,800000,190144435,800000,0,0,0,0,0,0,0,0,0,0
810002961,?????,190144410,800000,190144444,800000,0,0,190144793,1000000,0,0,0,0,0,0,0,0
810002962,????,190144411,800000,190144443,800000,0,0,0,0,0,0,0,0,0,0,0,0
810002963,????,190144408,800000,190144444,800000,190144407,800000,190144792,1000000,0,0,0,0,0,0,0,0
810002964,??? ? ????,190144419,800000,190144445,800000,190144420,800000,190144797,1000000,0,0,0,0,0,0,0,0
810002965,?? ????,190144421,800000,190144445,800000,190144796,1000000,0,0,0,0,0,0,0,0,0,0
810002966,??? ????,190144423,800000,190144445,800000,190144424,800000,190144798,1000000,0,0,0,0,0,0,0,0
810002967,??? ??,190144426,800000,190144444,800000,190144425,800000,190144380,1000000,190144789,1000000,0,0,0,0,0,0
810002968,??? ???,190144428,800000,190144444,800000,190144427,800000,190144380,1000000,190144790,1000000,190145149,1000000,0,0,0,0
810002969,??? ??,190144429,800000,190144444,800000,190144430,800000,190144380,1000000,190144791,1000000,0,0,0,0,0,0
810002970,?????,190144438,800000,190144437,800000,190144443,800000,190144385,1000000,0,0,0,0,0,0,0,0
810002971,?????,190144440,800000,190144439,800000,190144443,800000,190144385,1000000,0,0,0,0,0,0,0,0
810002972,?????,190144442,800000,190144441,800000,190144443,800000,190144385,1000000,0,0,0,0,0,0,0,0
810003124,??? ?? ?,190144377,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003123,?? ???(????),190144387,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003050,?? ???(???),190144449,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003074,?? ???(???),190144449,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003110,?? ???(???),190144449,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003086,??(???),190144447,800000,190144448,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003122,??(???),190144447,800000,190144448,800000,190147337,1000000,0,0,0,0,0,0,0,0,0,0
810000307,???,190118105,1000000,190118106,500000,190142284,1000000,190118102,1000000,190145592,1000000,0,0,0,0,0,0
810003493,??? ??,190144564,800000,190144602,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003497,??? ??,190144566,800000,190144603,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003494,?? ??,190144565,800000,190144604,800000,190144659,500000,0,0,0,0,0,0,0,0,0,0
810003523,?? ??,190144567,800000,190144605,800000,190144659,500000,0,0,0,0,0,0,0,0,0,0
810003500,???,190144606,500000,190144570,500000,190144660,1000000,0,0,0,0,0,0,0,0,0,0
810003505,??? ??,190144575,800000,190144607,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003501,??? ??,190144571,800000,190144608,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003509,?? ??,190144579,800000,190144609,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003502,?? ??,190144610,800000,190144572,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003514,?? ??,190144584,800000,190144611,800000,0,0,0,0,0,0,0,0,0,0,0,0
810003517,?? ??,190144586,1000000,190144612,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003518,?? ??,190144587,1000000,190144613,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003519,?? ??,190144615,1000000,190144588,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003515,?? ??,190144583,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003510,?? ??,190144616,1000000,190144581,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003506,?? ??,190144617,1000000,190144576,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003513,????,190144618,1000000,190144580,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003516,????,190144585,1000000,190147337,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810003495,?? ??,190144562,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003496,?? ??,190144563,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003498,????,190144568,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003499,????,190144569,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003503,?? ??,190144573,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003504,?? ??,190144574,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810003507,?? ??,190144577,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
