ID,_STRING,_DESC
12000014,不是個人商店開設地區，或沒有商店開設物品。,[????] ?? ??? ???? ?? ?? ?? ??? ?? ?? ?? ?? ?? ???
12000015,距離太遠，不能查看對方的個人商店。,[????] ???? ????? ????? ? ? ??? ??
12000016,物品中沒有輸入價格。,[????]
12000017,為了使用代理商店，需要郵箱子有一定的空間。,[????] ?? ??? ??? ??? ??
12000018,開設了代理商店。,[????] ?? ?? ?? ???
12000019,放入代理商店的物品被出售了。請確認郵箱子。,[????] ??? ?? ?? ???
12000020,商店代理人,[????] ??? ?? ?? ??
12000021,出售結束(代理商店),[????] ??? ??
12000022,登記在代理商店的物品售出了。,[????] ??? ??
12000023,出售物品,[????] ??? ??
12000024,出售價格,[????] ??? ??
12000025,出售中止(代理商店),[????] ??? ??
12000026,中止出售了登記在代理商店的物品。,[????] ??? ??
12000027,代理商店裡登記的物品全部售出了。,[????] ?? ??? ???
12000028,代理商店被取消，出售中的物品用郵件傳送了。,[????] ??? ???
12000029,代理商店結束。結束時剩餘物品可以從郵箱子回收。,[????] ???? ???? ????? ??? ?? ?? ???
12000030,開設了代理商店。選擇‘確認’時代理商店也會同時結束，剩餘物品可以從郵箱子回收。,[????] ????? ?? ?? ?? ??? ? ?? ???? ?? ???
12000031,破壞物品時，會取消開設的代理商店。,[????] ????? ?? ???? ???? ??? ?? ???? ?? ???
12000032,欄位沒有空間，不能購買物品。,[????] ???? ??? ?? ? ????? ???? ?? ? ???? ???
13000001,只可以放入時間限制物品。,[??? ????(??)] ?? ?? ???? ?? ??
13000002,只可以在物品視窗中放入物品。,[??? ????(??)] ??? ? ????? ???? ?? ??(?? ?)
13000003,不能增加時間的物品。,[??? ????(??)] LDT ???? ???? ?? ?? ??
13000101,只可以在物品視窗中放入物品。,[??? ????(??)] ??? ? ????? ???? ?? ??(?? ?)
13000102,請正確放入該物品的材料。,[??? ????(??)] ?? ???? ????? ? ??
13000103,該物品的需要數量不足。,[??? ????(??)] ?? ??? ??? ??
13000104,%d時,[??? ?? ??] 24?? ??
13000105,%d日,[??? ?? ??] 24?? ??1
13000106,%d日 %d時,[??? ?? ??] 24?? ??2
13001001,卡片序號錯誤。,??(??) ??? ?? ??? ??(?? ?? ??)
13001002,"未持有戳戳樂所需的""[活動] 喔！飛鏢""。",??(??)? ??? ???? ?? ??
13001003,戳戳樂需要的彩虹幣不足。,??(??)? ??? ??? ??? ??
13001004,已經選擇卡片。,?? ??? ?? ?? ??? ??
13001005,商店在再次更新狀態。請稍等。,?? ??(??)? ??? ?? ?? ??
13001006,活動戳戳樂結束。請下次再使用。,?? ??(??)? ??? ??? ?? ????? ??
13001011,裝備欄位空間不足。,??(??) ????? ??? ??
13001012,消耗欄位空間不足。,??(??) ????? ??? ??
13001013,其他欄位空間不足。,??(??) ????? ??? ??
13001014,活動欄位空間不足。,??(??) ????? ??? ??
13001015,寵物欄位空間不足。,??(??) ????? ??? ??
13001016,小屋欄位空間不足。,??(??) ????? ??? ??
13001101,%d /%d,??(??) ?? ?? ?
13001102,Set.%d /%d,??(??) ??? ?
13001103,,??(??) ?? ? ?
13001201,要購買%s%s +%s卡片嗎？,??(??) ?? ?? ?? ?
13001202,Set.%d,??(??) ????? ???? ?? ??? ?
13001203,活動戳戳樂的商品剛剛更新。請確認商品。^^,??(??)? ??? ????? ?? ??? ??.
13001204,現在正在使用卡。\n請稍等。,??(??)? ?? ?? ?? ??
13001205,現在正在更新資訊。\n請稍等。,??(??)? ??? ???? ?? ??
13001206,購買了[%s]+[%s]號入場券。,?? ?? ?? ?
13001301,0,??(??)
13001302,1,??(??)
13001303,2,??(??)
13001304,3,??(??)
13001305,4,??(??)
13001306,5,??(??)
13001307,6,??(??)
13001308,7,??(??)
13001309,8,??(??)
13001310,9,??(??)
13001311,10,??(??)
13001312,11,??(??)
13001313,12,??(??)
13001314,13,??(??)
13001315,14,??(??)
13001316,15,??(??)
13001317,16,??(??)
13001318,17,??(??)
13001319,18,??(??)
13001320,19,??(??)
13001401,A,??(??)
13001402,B,??(??)
13001403,C,??(??)
13001404,D,??(??)
13001405,E,??(??)
13001406,F,??(??)
13001407,G,??(??)
13001408,H,??(??)
13001409,I,??(??)
13001410,J,??(??)
13001411,K,??(??)
13001412,L,??(??)
13001413,M,??(??)
13001414,N,??(??)
13001415,O,??(??)
13001416,P,??(??)
13001417,Q,??(??)
13001418,R,??(??)
13001419,S,??(??)
13001420,T,??(??)
13002001,現在不能使用那個物品。,??? ? ??? ?? ?? ???
13002002,最大打賭值錯誤。,??? ?? ?? ?? ???? ?? ?? ???
13002101,裝備欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002102,消耗欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002103,其他欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002104,活動欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002105,寵物欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002106,小屋欄位空間不足，請先清除整理。,??? ???? ??? ??? ?? ?? ???
13002107,獲得 %s,?? ?? ???
13002108,"獲得 %s  X%d, 獲得 %s  X%d",?? ?? ??? 2?
13002109,"獲得 %s  X%d, %s  X%d, 獲得 %s  X%d",?? ?? ??? 3?
13002110,"獲得 %s  X%d, 獲得 %s  X%d, 獲得 %s  X%d, 獲得 %s  X%d",?? ?? ??? 4?
13002111,"獲得 %s  X%d, 獲得 %s  X%d, 獲得 %s  X%d, 獲得 %s  X%d, 獲得 %s  X%d",?? ?? ??? 5?
13003001,"為了轉職，需要 ""%s"" 物品。",?? ?? ??? ??
13003002,為了轉職需要%d 彩虹幣。,?? ?? ?? ??
13003003,"轉換職業需要 ""%s"" 道具。",??? ?? ?? ??? ??
13003004,轉換職業需要%d 彩虹幣.,??? ?? ?? ?? ??
13004001,封印時將消耗封印次數和封印專用鎖\n可點擊滑鼠左鍵替被封印的物品\n解除封印,[??? ??] ?? ?? ?
13004002,可封印次數:,[??? ??] ?? ? ???? ?? ?? ??? ??
13004003,確定要封印[%s]物品嗎?\n物品封印後，可封印次數將削減1次,[??? ??] ?? ?? ?? ??? ???
13004004,封印中(可封印次數: %d次),[??? ??] ?? ? ??? ?? ??
13004005,可封印次數(+ %d次),[??? ??] ???? ?? ??? ? ??? ??
13004006,可封印次數(%d次 ~ %d次),[??? ??] ?? ?? ??? ?? ??? ???? ??? ?? ??? ??
13004007,確定要解除%s物品的封印嗎?\n請注意!解除封印後的物品將變更成原本的屬性,[??? ??] ?? ?? ? ??? ???
13004008,已解除%s物品的封印,[??? ??] ?? ?? ?? ? ?? ? ??
13004009,該物品無法登錄,[??? ??] ?? ?? ?? ?? ? ? ?? ??? ?? ? ??
13004010,封印次數不足,[??? ??] ?? ?? ?? ?? ??? 0 ?? ?? ??
13004011,封印物品所需的彩虹幣不足,[??? ??] ??? ??? ??? ?? ? ?? ??
13004012,封印物品所需的消耗道具不足,"[??? ??] ??? ??? ??? ?? ??, ?? ?? ???? ??? ?? ??"
13004013,物品封印後可交易並儲存倉庫，亦可透過拍賣場、郵件、個人&代理商店進行交易,[??? ??] ??? ?? ?? ??? ???? ?? ????? ??? ??? ?? ??
13004014,封印物品不可登錄強化,[??? ??] ?? ? ??? ???? ?? ? ??
13004015,封印物品不可登錄鑲嵌,[??? ??] ?? ? ??? ??? ?? ?? ? ??
13004016,封印物品不可登錄寵物視窗,[??? ??] ?? ? ??? ???? ?? ?? ? ??
13004017,封印物品不可登錄物品圖鑑,[??? ??] ?? ? ??? ??? ?? ?? ?? ? ??
13004018,封印物品不可重新分配屬性,[??? ??] ?? ? ??? ?? ??? ?? ?? ? ??
13004019,封印物品不可登錄材料,[??? ??] ?? ? ??? ?? ?? ?? ?? ? ??
13004020,%s物品已封印,[??? ??] ?? ?? ? ?? ?? ?? ??? ??
13004021,物品封印後不可販賣商店和破壞,[??? ??] ?? ? ???? ?? ?? ?? ? ??
13004022,鎖住的封印物品不可解除封印,[??? ??] ?? ? ?? ??? ?? ??? ???? ??
14000001,不滿足條件，不能做那件事。,????? ???~?? ??? ??? ?? ???? ??
14100001,1.確認要使用的記事本按鈕編號後屬性會更方便。,???? 1??? ???
14100002,2.按下記事本按鈕就可以查看各按鈕對應的編號。,???? 1??? ???
14100003,3. 確認虛擬搖桿就可以指定滑鼠鍵，可用滑鼠使用黏貼類比物。,???? 1??? ???
14100004,4. 請用複合鍵和滑鼠鍵指定要使用的按鍵。,???? 1??? ???
14100005,點擊要使用的按鍵，輸入鍵盤的按鍵。,???? 2??? ?? ???
14100006,將滑鼠遊標放到按鍵上，就能查看按鍵資訊。,???? 2??? ?? ???
14100100,請在戰鬥範圍設定內點擊執行鍵。,??? ??? ???
14100101,已經有儲存戰鬥小幫手。,??? ??? ???
14100102,由於寵物自動撿取道具清除而自動撿取道具停止了。,??? ??? ???
14100103,由於寵物自動撿取道具從無限制變更為其他值而自動撿取道具停止狀態。,??? ??? ???
15000001,"到目前累積連線時間是%d小時%d分。當前經驗值, 彩虹幣, 物品掉落率為%d.",?? ??(???) ? ?? ?? ???
15000002,請輸入疲勞度相關資訊。,????? ???? ??? ?????? ???? ???
15000003,您累計線上時間已滿3小時，請您下線休息，做適當身體活動。,????? 3??? ??
15000004,您已經進入疲勞遊戲時間，您的遊戲收益將降為正常值的50％，請您儘快下線休息，做適當身體活動。,???? 3~5?? ?? (30? ??? ??? ???)
15000005,您已進入不健康遊戲時間，請您立即下線休息。如不下線，您的身體健康將受到損害，您的收益已降為零。,???? 5?? ?? (15? ??? ??? ???)
15000006,您累計線上時間已滿1小時,????? 1??? ??
15000007,您累計線上時間已滿2小時,????? 2??? ??
15000008,不滿16歲從晚12點至早6點不能連接。,??? ?? ???
15000009,14歲同意,14? ??
15000010,遊戲過度有礙日常生活發展。,??? ?? ???
15000011,登入遊戲已經%d小時。,??? ?? ???
15000012,不可於遊戲時間選擇制度中設定的時間內登入遊戲。,???????? ??? ?? ?????.
15000013,不可於遊戲時間選擇制度中設定的時間內登入遊戲。,???????? ??? ??? ??? ??? ???.
15000014,玩家的累積連線時間已超過1小時。,??? ??? ???
15000015,玩家的累積連線時間已超過2小時。,??? ??? ???
15000016,玩家的累積連線時間已超過3小時。已開始計時過度疲勞時間，從現在開始遊戲內收益降低為正常的50%。為了玩家的健康建議結束遊戲，並做一些適當的運動。,??? ??? ???
15000017,已開始計時過度疲勞時間，從現在開始遊戲內收益降低為正常的50%。為了玩家的健康建議結束遊戲，並做一些適當的運動。,??? ??? ???
15000018,過度遊戲對身體有害，建議現在馬上結束遊戲後休息一下。從現在開始遊戲內收益降低為0，離線超過5小時後將會恢復正常。,??? ??? ???
15000019,,??? ??? ???
15000020,,??? ??? ???
15000021,,??? ??? ???
15000022,,??? ??? ???
15000023,,??? ??? ???
15000024,目前為過度投入狀態，無法接收任務。,5?? 30? ??
15000025,目前為過度投入狀態，無法完成任務。,5?? 30? ??
15000026,強制結束制度介紹,[???? ???]
15000027,選擇型強制結束制度介紹,[???? ???]
15000028,防止過度投入介紹,[???? ???]
16000001,特殊物品,??? ???? ??
16000101,拳套,??? ???? ??
16000102,短劍,??? ???? ??
16000103,單手劍,??? ???? ??
16000104,雙手劍,??? ???? ??
16000105,法杖,??? ???? ??
16000106,雙刀,??? ???? ??
16000107,鈍器,??? ???? ??
16000108,槍,??? ???? ??
16000109,弓箭,??? ???? ??
16000110,十字弓,??? ???? ??
16000111,溜溜球,??? ???? ??
16000112,其他,??? ???? ??
16000113,手槍,??? ???? ??
16000114,工具箱子,??? ???? ??
16000115,MG,??? ???? ??
16000116,靈魂史前,??? ???? ??
16000117,螺旋劍,??? ???? ??
16000118,飛燕劍,??? ???? ??
16000119,光拳套,??? ???? ??
16000120,神擊手,??? ???? ??
16000121,戰擊拐杖,??? ???? ??
16000122,音樂指揮棒,??? ???? ??
16000123,盜賊短劍,??? ???? ??
16000124,神槍劍,??? ???? ??
16000125,禦守珠,??? ???? ??
16000200,套裝防具,??? ???? ??
16000201,頭飾,??? ???? ??
16000202,上衣,??? ???? ??
16000203,褲裙,??? ???? ??
16000204,套裝,??? ???? ??
16000205,披風,??? ???? ??
16000206,手套,??? ???? ??
16000207,鞋子,??? ???? ??
16000208,盾牌,??? ???? ??
16000209,盾牌[騎士專用],??? ???? ??
16000301,魔法石,??? ???? ??
16000302,眼鏡,??? ???? ??
16000303,耳環,??? ???? ??
16000304,襪子,??? ???? ??
16000305,臉部裝飾,??? ???? ??
16000306,戒子,??? ???? ??
16000401,皮件 [線球材料],??? ???? ??
16000402,皮件 [怪物材料],??? ???? ??
16000403,礦石,??? ???? ??
16000404,拼圖,??? ???? ??
16000405,萬能木槌,??? ???? ??
16000501,藥水 [Type 1],??? ???? ??
16000502,藥水 [Type 2],??? ???? ??
16000503,妙藥,??? ???? ??
16000504,藥油,??? ???? ??
16000505,料理[區域],??? ???? ??
16000506,料理[釣魚],??? ???? ??
16000601,武器,?? ??? ???? ??
16000602,防具,?? ??? ???? ??
16000603,飾品,?? ??? ???? ??
16000604,加工術,?? ??? ???? ??
16000605,煉金術,?? ??? ???? ??
16010001,%s (Lv.%d),?? ??? (??) ??
16010002,%d,?? ??? ??
16010003,%d,?? ?? ??
16010004,等候時間,?? ??? ??
16010005,1分鐘內,?? ???? 1 ~ 59? ? ??
16010006,%d分鐘,?? ???? 1?? ??? ?? ??
16010007,%d小時%d分鐘,?? ???? 24?? ??? ?? ??
16010008,%d天%d小時%d分鐘,?? ???? 24?? ??? ??
16010011,製作失敗，材料被破壞。,"?? ?? ???. ?? ??? ????, _When_Fails ?? 0? ??"
16010012,製作失敗，材料被破壞。,"?? ?? ???. ?? ??? ????, _When_Fails ?? 0? ?? ??"
16010013,製作成功，獲得了 [%s]物品,?? ?? ???.
16010014,物品被分發，不能繼續。\n請將物品放在一個插欄裡。,[??] ??? ??? ? ?? ?? ??
16010021,製作熟練度增加[%d],?? ??? ?? ???
16010031,裝備欄位空間不足。,?? ??? ????? ??? ??
16010032,消耗欄位空間不足。,?? ??? ????? ??? ??
16010033,其他欄位空間不足。,?? ??? ????? ??? ??
16010034,活動欄位空間不足。,?? ??? ????? ??? ??
16010035,寵物欄位空間不足。,?? ??? ????? ??? ??
16010036,小屋欄位空間不足。,?? ??? ????? ??? ??
16010037,搜尋物品中，請稍候。,???? ?? ??? ???? ??
16010038,您搜尋的物品不存在。,?? ??? ?? ? ?? ?? ???? ???? ?? ??
16010041,開設了個人房間。移動到待機模式。,"[????] ?? ??? ????? ?, ?? ???."
16010042,看板的句子太短。,[????] ??? ?? 1? ???? ??? ???? ?? ??
16010043,房間開設人的錢包已滿，不能再賣物品。,"[????] ??? ????, ?? ??? ?? ?? ?? ?."
16010044,目前因為網路問題，不能開設、使用個人房間。,[????] ? ??? ???? ?? ??? ? ? ???? ???? ???? ???? ? ?.
16010045,只能在各地的自由市場開設個人房間。,[????] ????? ??? ???? ? ??? ??? ?? ?.
16010046,要在房間登記物品後才能開設個人房間。,[????] ?????? ???? ???? ?? ?
16010047,持有金不足，不能委託。,[????] ???? ???? ?? ?? ??
16010048,看板上包含不健康的詞語，開設個人房間被限制。,[????] ?? ???? ?? ??? ????? ?
16010049,非開設個人房間區域或沒有開設個人房間的物品。,"[????] ?? ?? ?? ??? ?? ?? ??, ?? ??? ? ?? ?"
16010050,非開設個人房間區域或沒有開設個人房間的物品。,[????] ?? ??? ???? ?? ?? ?? ??? ?? ?? ?? ?? ?? ???
16010051,距離太遠，不能查看對方的個人房間。,[????] ???? ????? ????? ? ? ??? ??
16010052,沒輸入物品價格。,[????]
16010053,%s使用了個人房間。,[????] ??? ??? ???? ??? ????. (???)
16010054,使用了%s的個人房間。,[????] ??? ??? ???? ??? ????. (???)
16010055,在執行其他委託。,[????] ???? ??? ?? ?? ????? ????? ??? ??
16020001,強化耐久度:%d ~%d,?? ???? ?? ??? ??
16030001,武器製作,??? ???? ??
16030002,防具製作,??? ???? ??
16030003,飾品製作,??? ???? ??
16030004,加工術,??? ???? ??
16030005,煉金術,??? ???? ??
16030006,特殊製作,??? ???? ??
16040001,武器製作,??? ??. ?? ?? ??
16040002,防具製作,??? ??. ?? ?? ??
16040003,飾品製作,??? ??. ?? ?? ??
16040004,加工術,??? ??. ?? ?? ??
16040005,煉金術,??? ??. ?? ?? ??
16040100,所有製作,??? ??. ?? ?? ??
17000001,要使用[%s]物品嗎？,[??] ??? ?? ??
17010001,要使用[%s]物品和[%s]物品嗎？,[??] ??? ?? ??
17100001,開到了[%s]物品。要在世界留言欄裡公開角色名嗎？,[??] ?? ?? ??? ??
17100002,"已獲得[%s,%s]物品，確定要在伺服器訊息裡公開角色名稱嗎?",[??] ?? ?? ??? ??
17100003,"已獲得[%s,%s,%s]物品，確定要在伺服器訊息裡公開角色名稱嗎?",[??] ?? ?? ??? ??
17100004,"已獲得[%s,%s,%s,%s]物品，確定要在伺服器訊息裡公開角色名稱嗎?",[??] ?? ?? ??? ??
17100005,"已獲得[%s,%s,%s,%s,%s]物品，確定要在伺服器訊息裡公開角色名稱嗎?",[??] ?? ?? ??? ??
17110001,開到了[%s]物品%d個。要在世界留言欄裡公開角色名嗎？,[??] ?? ?? ??? ??
17120001,開到了[%d]彩虹幣。要在全部留言欄裡公開角色名嗎？,[??] ?? ?? ??? ??
17200001,[%s]獲得了[%s]從 [%s]物品。,[??] ?? ?? ??? ?????
17200002,"[%s]獲得[%s,%s]從[%s]",[??] ?? ?? ??? ?????
17200003,"[%s]獲得[%s,%s%s]從[%s]",[??] ?? ?? ??? ?????
17200004,"[%s]獲得[%s,%s%s,%s]從[%s]",[??] ?? ?? ??? ?????
17200005,"[%s]獲得[%s,%s%s,%s,%s]從[%s]",[??] ?? ?? ??? ?????
17210001,[%s]獲得了[%d]個[%s]，從[%s]物品。,[??] ?? ?? ??? ?????
17220001,[%s]獲得了[%s]彩虹幣，從[%d]物品.,[??] ?? ?? ??? ?????
18000000,請輸入稱號,?? ??
18000001,已登記在其他組隊。,?? ??
18000002,登記在組隊搭配目錄了。,?? ??
18000003,在組隊搭配目錄裡消失了。,?? ??
18000004,非隊長的人不能創建組隊搭配。,?? ??
18000005,不能再創建組隊搭配目錄。,?? ??
18000006,已刪除的組隊目錄。,?? ??
18000007,組隊搭配登記過程中不能委任。,?? ??
18000008,不能再創建組隊。請稍後再試。,?? ??
18000009,對方處於不能接受申請的狀態。,?? ??
18000010,Lv.%d %s (%s)邀請加入組隊。要接受嗎？,?? ??
18000011,%s 的組隊,?? ??? ??? ??? ???? ?? ??
18000012,Lv UP 為止 !,?? ??? ?? ?? 1
18000013,侍奉有禮貌的人,?? ??? ?? ?? 2
18000014,不用愛惜藥水!,?? ??? ?? ?? 3
18000015,在這個組隊可以狂練級,?? ??? ?? ?? 4
18000016,條件不符，不能申請。,?? ?? ??? ?? ??? ??? ??? ?
18000017,不能募集比目前隊員數少的隊員,?? ?? ???? ? ?? ?? ????? ?? ? ?
18000018,不能邀請組隊搭配中的角色。,??? ???? ?? ???? ??? ??? ?? ? ?
18000019,隊伍配對中無法使用此功能,?? ??
18001001,禁止釣魚場所。,[??] ???? ?? ???? ??? ? ??
18001002,在當前場所不能使用的魚竿。,[??] ???? ???? ?? ??? ??? ??
18001003,請關閉釣魚獎勵介面。,[??] ???? ?? ???? ??? ??? ??
18001004,欄位已滿。,[??] ????? ???? ?? ???? ??? ??? ??
18001005,委託了代理釣魚。,[??] ?? ??? ??? ??
18001006,代理釣魚結束。,[??] ?? ??? ??? ??
18001007,扔掉漁網裡的所有物品。,[??] ?? ????? ??? ?? ?? ? ?? ??
18001008,需要[%s] 物品。,[??] ?? ?? ? ??? ??? ??? ?? ??
18001009,在回收物品，請稍後。,[??] ?? ?? ?? ? ?? ???
18001010,已有委託。,[??] ?? ?? ? ?? ??? ?? ??
18001011,請清空漁網後再嘗試。,[??] ?? ?? ? ??? ???? ??? ??
18001012,[%d]分鐘後可以回收。,[??] ?? ?? ? ??? ??? ??? ???? ??
18001013,沒有委託。,[??] ?? ?? ? ??? ?? ??? ?? ??
18010000,戰士,?? ??? ???
18020000,騎士,?? ??? ???
18030000,法師,?? ??? ???
18040000,遊俠,?? ??? ???
18050000,督軍,?? ??? ???
18060000,劍鬥士,?? ??? ???
18070000,聖殿騎士,?? ??? ???
18080000,武術家,?? ??? ???
18090000,魔導士,?? ??? ???
18100000,吟遊詩人,?? ??? ???
18110000,寶藏獵人,?? ??? ???
18120000,神槍手,?? ??? ???
18130000,工程師,?? ??? ???
18140000,機甲師,?? ??? ???
18150000,龍騎兵,?? ??? ???
18160000,劍聖,?? ??? ???
18170000,神騎士,?? ??? ???
18180000,宗師,?? ??? ???
18190000,元素使,?? ??? ???
18200000,演奏家,?? ??? ???
18210000,神射手,?? ??? ???
18220000,狙擊手,?? ??? ???
18230000,操控師,?? ??? ???
18240000,魂之勇者,?? ??? ???
18250000,劍刃舞者,?? ??? ???
18260000,恐懼騎士,?? ??? ???
18270000,鬥神,?? ??? ???
18280000,幻術師,?? ??? ???
18290000,音樂大師,?? ??? ???
18300000,忍者,?? ??? ???
18310000,審判者,?? ??? ???
18320000,改造大師,?? ??? ???
18330000,靈魂破壞者,?? ??? ???
18340000,靈魂掠奪者,?? ??? ???
18350000,靈魂統治者,?? ??? ???
18360000,天之王者,?? ??? ???
18370000,幻武劍豪,?? ??? ???
18380000,創世主,?? ??? ???
18390000,諸神使者,?? ??? ???
18400000,大毀滅者,?? ??? ???
18410000,流行天王,?? ??? ???
18420000,風之潛行者,?? ??? ???
18430000,裁決射手,?? ??? ???
18440000,究極兵甲,?? ??? ???
18450000,弒魂者,?? ??? ???
18460000,卡片大師,?? ??? ???
18470000,高階大師,?? ??? ???
18480000,神聖大師,?? ??? ???
18490000,弧形大師,?? ??? ???
18500000,暴力大師,?? ??? ???
18510000,黑暗大師,?? ??? ???
18520000,史詩大師,?? ??? ???
18530000,浪人劍客,?? ??? ???
18540000,狂刃武士,?? ??? ???
18550000,黑狼武士,?? ??? ???
18560000,闇影武士,?? ??? ???
18570000,修道士,?? ??? ???
18580000,對戰大師,?? ??? ???
18590000,復仇者,?? ??? ???
18600000,混血天神,?? ??? ???
18610000,傭兵,?? ??? ???
18620000,火焰大師,?? ??? ???
18630000,喚焱者,?? ??? ???
18640000,炙焰天,?? ??? ???
18650000,擊劍士,?? ??? ???
18660000,終結者,?? ??? ???
18670000,劍極大師,?? ??? ???
18680000,黑暗追擊者,?? ??? ???
18690000,寶石之星,?? ??? ???
18700000,槍兵,?? ??? ???
18710000,黑暗騎士,?? ??? ???
18720000,和平使者,?? ??? ???
18730000,暗影行者,?? ??? ???
19000001,為變更角色名，需要 [%s] 物品。要繼續嗎？,[???????] ???? ??
19000002,如同意角色名變更政策，請選擇 [確認]。,[???????] ???? ??
19000003,正在使用的角色名。,[???????] ???? ??
19000004,不能使用的角色名。,[???????] ???? ??
19000005,角色名變更後不能撤回，在15天后可以使用。,[???????] ???? ??
19000006,角色名變更正常完成。,[???????] ???? ??
19000007,%d日後可以變更角色名。,[???????] ???? ??
19000101,變更公會名需要 [%s] 物品。要繼續嗎？,[???????] ??? ??
19000102,同意公會名變更政策請選擇 [確認]。,[???????] ??? ??
19000103,正在使用的公會名。,[???????] ??? ??
19000104,不能使用的公會名,[???????] ??? ??
19000105,公會名變更後不能撤回，15日後可以使用。,[???????] ??? ??
19000106,公會名變更正常結束了。,[???????] ??? ??
19000107,%d日後可以變更公會名。,[???????] ??? ??
19000108,只有公會會長才能變更公會名。,[???????] ??? ??
19000201,不能轉職的職業。,[???????] ?? ??
19000202,轉職變更需要 [%s] 物品。要繼續嗎？,[???????] ?? ??
19000203,同意轉職變更政策請選擇 [確認]。,[???????] ?? ??
19000204,主要職業變更 [%s] -> [%s],[???????] ?? ??
19000205,副職業變更 [%s] -> [%s],[???????] ?? ??
19000206,轉職變更後不能撤銷，15日後可以使用。,[???????] ?? ??
19000207,轉職變更正常完成。,[???????] ?? ??
19000208,%d日後可以變更轉職。,[???????] ?? ??
19100001,,
20010001,"Need to get ""FailCode"" in the sesstion when retureResult is ""failed"" in order to get more detail information. TheSPecific Error No. please see also ""The Error No. of ekey and Descriptions""",failed
20010002,"Sorry, system error, please login later.",sys_error
20010003,"Sorry, authentication is time out, please login again.",time_out
20010004,"Login directly, does not need any prompt",success
20010005,"Sorry, The SDO Passport you entered doesn't exist. Please login again after confirmed.",no_user
20010006,"Sorry, the passport you entered is wrong. Please login again after confimed.",miss_pwd
20010007,"Sorry, Their has an unknown error. Please login after a while",refuse
20010008,"After user input PT account and password confirms successfully logins directly, and does not need any prompt",no_bind_ekey
20010009,The synchronous time of the Ekey fluctuates too much. Please try again later or go to http://ekey.sdo.com to adjust the Ekey time,ekey_warp
20010010,###############################################################################################################################################################################################################################################################,need_reserve_pwd
20010011,"Sorry, The SDO Pasport you entered is existed. Please select another and try again.",user_existed
20010012,"This system comprehensiv彩虹幣 upgraded as SDO system, please upgrades your account according to the system prompt.",need_upgrade
20010013,"Sorry, Occur an exception in distributing Digital Account. Please login later or connect with our customer service telephone (021-50504729).",sdid_existed
20010014,"Your SDO Passport has already logined in another area, please use the correct SDO Passport to login the current area.",logined_otherwhere
20020001,###############################################################################################################################################################################################################################################################,1001
20020002,"The Ekey Serial Number you entered doesn't exist. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",1002
20020003,###############################################################################################################################################################################################################################################################,1003
20020004,"The User Service Number you entered is incorrect. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",1004
20020005,"Your Ekey hasn't been bound with any account yet. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",1006
20020006,"No related Ekey binding information. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",1007
20020007,###############################################################################################################################################################################################################################################################,1008
20020008,"This Ekey has already bound with an account. If there's any other questions, please make a phone call to our Service Department(021-50504729).",1009
20020009,Please check if there's any typing error and try again.,1011
20020010,###############################################################################################################################################################################################################################################################,1012
20020011,###############################################################################################################################################################################################################################################################,1013
20020012,###############################################################################################################################################################################################################################################################,1014
20020013,"The User Service Number is wrong. Please check the 16-digit number printed on your User Card and enter again. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",1015
20020014,Game type number error.,1019
20020015,Game distriction errer.,1020
20020016,Game account error.,1021
20020017,Identification card ID error.,1023
20020018,The synchronous time of the Ekey fluctuates too much. Please try again later or go to http://ekey.sdo.com to adjust the Ekey time.,1024
20020019,Reserved password error.,1025
20020020,You've changed your service number too many times to modify again because of the related regulation.,1027
20020021,Waiting for working.,1028
20020022,"Ekey status Error: Your Ekey can not be use. If there's any other questions, please make a phone call to our Service Department(021-50504729).",10
20020023,"Ekey status Error: You must startup your Ekey before you bind it. Please visit our web site http://ekey.sdo.com to startup your Ekey. If there's any other questions, please make a phone call to our Service Department(021-50504729).",20
20020024,###############################################################################################################################################################################################################################################################,40
20020025,###############################################################################################################################################################################################################################################################,50
20020026,"Ekey status Error: This Ekey is not invalid. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",60
20020027,"Ekey status Error: This Ekey is invalid. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",70
20020028,###############################################################################################################################################################################################################################################################,80
20020029,"Ekey status Error: Your Ekey has been destroyed. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",90
20020030,"Ekey status Error: Your Ekey is out of service time and cannot be used again. If there's any other questions, please browse http://ekey.sdo.com or connect with our customer service telephone (021-50504729).",100
