ID,_Inventory1,_InventoryCount1,_Inventory2,_InventoryCount2,_Inventory3,_InventoryCount3,_Inventory4,_InventoryCount4,_QuestCount,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_EventType,_EventTypeID,_Cp_Mission
174000700,0,0,0,0,0,0,0,0,0,24,2,547,0,4,3,174000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174000700,0
174000800,0,0,0,0,0,0,0,0,0,24,2,548,0,4,3,174000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174000800,0
174000900,0,0,0,0,0,0,0,0,0,24,2,549,0,4,3,174000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174000900,0
174001000,0,0,0,0,0,0,0,0,0,24,2,546,0,4,3,174000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174001000,0
174001100,0,0,0,0,0,0,0,0,0,24,2,539,0,4,3,174000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174001100,0
174020001,0,0,0,0,0,0,0,0,0,9,2,550,0,4,3,174002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020001,0
174020101,0,0,0,0,0,0,0,0,0,9,2,551,0,4,3,174002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020101,0
174020201,0,0,0,0,0,0,0,0,0,9,2,552,0,4,3,174002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020201,0
174020301,0,0,0,0,0,0,0,0,0,9,2,553,0,4,3,174002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020301,0
174020401,0,0,0,0,0,0,0,0,0,9,2,554,0,4,3,174002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020401,0
174020501,0,0,0,0,0,0,0,0,0,9,2,555,0,4,3,174002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020501,0
174020601,0,0,0,0,0,0,0,0,0,9,2,556,0,4,3,174002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020601,0
174020701,0,0,0,0,0,0,0,0,0,9,2,557,0,4,3,174002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020701,0
174020801,0,0,0,0,0,0,0,0,0,9,2,558,0,4,3,174002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020801,0
174020901,0,0,0,0,0,0,0,0,0,9,2,559,0,4,3,174002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174020901,0
174030001,0,0,0,0,0,0,0,0,0,9,2,560,0,1,3,220,0,19,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174030001,0
174080001,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174080001
181000001,0,0,0,0,0,0,0,0,0,24,2,561,0,4,3,181000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181000001,0
181000101,0,0,0,0,0,0,0,0,0,24,2,562,0,4,3,181000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181000101,0
181000201,0,0,0,0,0,0,0,0,0,24,2,563,0,4,3,181000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181000201,0
181000301,0,0,0,0,0,0,0,0,0,24,2,564,0,4,3,181000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181000301,0
181000401,0,0,0,0,0,0,0,0,0,24,2,616,0,4,1,181000011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181000401,0
181003001,0,0,0,0,0,0,0,0,0,9,2,617,0,1,3,221,0,19,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181003001,0
182020001,0,0,0,0,0,0,0,0,0,9,1,469,1,1,1,68,0,9,2,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182020001,0
182020101,0,0,0,0,0,0,0,0,0,9,1,320,1,1,1,68,0,9,2,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182020101,0
148111000,1,1,0,0,0,0,0,0,0,1,3,50,0,1,1,65,0,10,3,13,0,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182020201,0
148121600,0,0,0,0,0,0,0,0,0,1,3,100,0,1,1,66,0,10,3,13,0,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182020301,0
128709700,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182020401,0
182010001,0,0,0,0,0,0,0,0,0,9,2,627,0,4,3,182001101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182010001,0
182010101,0,0,0,0,0,0,0,0,0,9,2,628,0,4,3,182001102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182010101,0
182010201,0,0,0,0,0,0,0,0,0,9,2,629,0,4,3,182001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182010201,0
182010301,0,0,0,0,0,0,0,0,0,9,2,630,0,4,3,182001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182010301,0
182010401,0,0,0,0,0,0,0,0,0,9,2,632,0,4,3,182001104,0,9,1,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182010401,0
182000001,0,0,0,0,0,0,0,0,0,24,2,618,0,4,3,182000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000001,0
182000101,0,0,0,0,0,0,0,0,0,24,2,619,0,4,3,182000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000101,0
182000201,0,0,0,0,0,0,0,0,0,24,2,620,0,4,3,182000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000201,0
182000301,0,0,0,0,0,0,0,0,0,24,2,621,0,4,3,182000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000301,0
182000401,0,0,0,0,0,0,0,0,0,24,2,622,0,4,3,182000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000401,0
182000501,0,0,0,0,0,0,0,0,0,24,2,623,0,4,3,182000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000501,0
182000601,0,0,0,0,0,0,0,0,0,24,2,624,0,4,3,182000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000601,0
182000701,0,0,0,0,0,0,0,0,0,24,2,625,0,4,3,182000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000701,0
182000801,0,0,0,0,0,0,0,0,0,24,2,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182000801,0
182010002,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001101,0,9,2,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010002
182010003,0,0,0,0,0,0,0,0,0,7,2,81005160,0,4,3,182001101,0,9,1,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010003
182010102,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001102,0,9,2,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010102
182010103,0,0,0,0,0,0,0,0,0,7,2,81005160,0,4,3,182001102,0,9,1,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010103
182010104,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010104
182010105,0,0,0,0,0,0,0,0,0,7,2,81005160,0,4,3,182001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010105
182010202,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010202
182010203,0,0,0,0,0,0,0,0,0,7,2,81005160,0,4,3,182001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010203
182010204,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010204
182010302,0,0,0,0,0,0,0,0,0,7,2,81005160,0,9,1,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010302
182010303,0,0,0,0,0,0,0,0,0,7,2,81005159,0,4,3,182001106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182010303
189090001,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090001
189090002,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090002
189090003,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090003
189090004,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090004
189090005,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090005
183000001,0,0,0,0,0,0,0,0,0,24,2,633,0,4,3,183000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000001,0
183000101,0,0,0,0,0,0,0,0,0,24,2,634,0,4,3,183000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000101,0
183000201,0,0,0,0,0,0,0,0,0,24,2,635,0,4,3,183000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000201,0
183000301,0,0,0,0,0,0,0,0,0,24,2,636,0,4,3,183000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000301,0
183000401,0,0,0,0,0,0,0,0,0,24,2,637,0,4,3,183000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000401,0
183000501,0,0,0,0,0,0,0,0,0,24,2,638,0,4,3,183000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000501,0
183000601,0,0,0,0,0,0,0,0,0,24,2,639,0,4,3,183000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000601,0
183000701,0,0,0,0,0,0,0,0,0,24,2,640,0,4,3,183000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000701,0
183000801,0,0,0,0,0,0,0,0,0,24,2,641,0,4,3,183000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000801,0
183000901,0,0,0,0,0,0,0,0,0,24,2,642,0,4,3,183000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183000901,0
189090008,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090008
189090009,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090009
184000101,0,0,0,0,0,0,0,0,0,24,2,643,0,4,3,184000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000101,0
184000201,0,0,0,0,0,0,0,0,0,24,2,644,0,4,3,184000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000201,0
184000301,0,0,0,0,0,0,0,0,0,24,2,645,0,4,3,184000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000301,0
184000401,0,0,0,0,0,0,0,0,0,24,2,646,0,4,3,184000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000401,0
184000501,0,0,0,0,0,0,0,0,0,24,2,647,0,4,3,184000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000501,0
184000601,0,0,0,0,0,0,0,0,0,24,2,648,0,4,3,184000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000601,0
184000701,0,0,0,0,0,0,0,0,0,24,2,649,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000701,0
184000801,0,0,0,0,0,0,0,0,0,24,2,650,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000801,0
184000901,0,0,0,0,0,0,0,0,0,24,2,651,0,4,3,184000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184000901,0
184001001,0,0,0,0,0,0,0,0,0,24,2,652,0,4,3,184000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184001001,0
184001101,0,0,0,0,0,0,0,0,0,24,2,653,0,4,3,184000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184001101,0
184001201,0,0,0,0,0,0,0,0,0,24,2,654,0,24,1,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184001201,0
184100101,0,0,0,0,0,0,0,0,0,9,2,655,0,4,3,184001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100101,0
184100201,0,0,0,0,0,0,0,0,0,9,2,656,0,4,3,184001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100201,0
184100301,0,0,0,0,0,0,0,0,0,9,2,657,0,4,3,184001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100301,0
184100401,0,0,0,0,0,0,0,0,0,9,2,658,0,4,3,184001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100401,0
184100501,0,0,0,0,0,0,0,0,0,9,2,659,0,4,3,184001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100501,0
184100601,0,0,0,0,0,0,0,0,0,9,2,660,0,4,3,184001006,0,2,1,190146020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100601,0
184100801,0,0,0,0,0,0,0,0,0,9,2,661,0,4,3,184001008,0,2,1,190146021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184100801,0
184101001,0,0,0,0,0,0,0,0,0,9,2,662,0,4,3,184001010,0,2,1,190146022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184101001,0
184101301,0,0,0,0,0,0,0,0,0,9,2,663,0,4,3,184001013,0,2,1,190146023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184101301,0
184101501,0,0,0,0,0,0,0,0,0,9,2,664,0,4,3,184001015,0,2,1,190146024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184101501,0
184101801,0,0,0,0,0,0,0,0,0,9,2,665,0,4,3,184001018,0,2,1,190146025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184101801,0
184102001,0,0,0,0,0,0,0,0,0,9,2,666,0,4,3,184001020,0,2,1,190146026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184102001,0
184102301,0,0,0,0,0,0,0,0,0,9,2,667,0,4,3,184001023,0,2,1,190146027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184102301,0
184102501,0,0,0,0,0,0,0,0,0,9,2,668,0,4,3,184001025,0,2,1,190146028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184102501,0
184102801,0,0,0,0,0,0,0,0,0,9,2,669,0,4,3,184001028,0,2,1,190146029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184102801,0
184103001,0,0,0,0,0,0,0,0,0,9,2,670,0,4,3,184001030,0,2,1,190146030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184103001,0
184002001,0,0,0,0,0,0,0,0,0,9,2,671,0,4,3,184002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184200101,0
184002008,0,0,0,0,0,0,0,0,0,9,2,672,0,4,3,184002008,0,2,1,190146083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184200801,0
184001301,0,0,0,0,0,0,0,0,0,24,2,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184001301,0
189090010,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090010
189090011,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090011
189090012,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090012
189090013,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090013
189090014,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090014
189090015,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090015
189090016,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090016
184009901,0,0,0,0,0,0,0,0,0,7,1,50000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184009901
104711200,0,0,0,0,0,0,0,0,0,9,2,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104711200,0
189090017,0,0,0,0,0,0,0,0,0,7,1,81002826,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090017
189090018,0,0,0,0,0,0,0,0,0,7,1,81002827,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090018
189090019,0,0,0,0,0,0,0,0,0,7,1,81002828,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090019
189090020,0,0,0,0,0,0,0,0,0,7,1,81002829,0,7,2,81002830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090020
189090021,0,0,0,0,0,0,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090021
189090022,0,0,0,0,0,0,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090022
189090023,0,0,0,0,0,0,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090023
189090024,0,0,0,0,0,0,0,0,0,7,2,14510200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189090024
191000101,0,0,0,0,0,0,0,0,0,24,2,674,0,4,3,191000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000101,0
191000201,0,0,0,0,0,0,0,0,0,24,2,675,0,4,3,191000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000201,0
191000301,0,0,0,0,0,0,0,0,0,24,2,676,0,4,3,191000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000301,0
191000401,0,0,0,0,0,0,0,0,0,24,2,677,0,4,3,191000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000401,0
191000501,0,0,0,0,0,0,0,0,0,24,2,678,0,4,3,191000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000501,0
191000601,0,0,0,0,0,0,0,0,0,24,2,679,0,4,3,191000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000601,0
191000701,0,0,0,0,0,0,0,0,0,24,2,680,0,4,3,191000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000701,0
191000801,0,0,0,0,0,0,0,0,0,24,2,681,0,4,3,191000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000801,0
191000901,0,0,0,0,0,0,0,0,0,24,2,682,0,4,3,191000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191000901,0
191001001,0,0,0,0,0,0,0,0,0,24,2,683,0,4,3,191000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191001001,0
192000101,0,0,0,0,0,0,0,0,0,24,2,684,0,4,3,192000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000101,0
192000201,0,0,0,0,0,0,0,0,0,24,2,685,0,4,3,192000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000201,0
192000301,0,0,0,0,0,0,0,0,0,24,2,686,0,4,3,192000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000301,0
192000401,0,0,0,0,0,0,0,0,0,24,2,687,0,4,3,192000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000401,0
192000501,0,0,0,0,0,0,0,0,0,24,2,688,0,4,3,192000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000501,0
192000601,0,0,0,0,0,0,0,0,0,24,2,689,0,4,3,192000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000601,0
192000701,0,0,0,0,0,0,0,0,0,24,2,690,0,4,3,192000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000701,0
192000801,0,0,0,0,0,0,0,0,0,24,2,691,0,4,3,192000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000801,0
192000901,0,0,0,0,0,0,0,0,0,24,2,692,0,4,3,192000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192000901,0
192001001,0,0,0,0,0,0,0,0,0,24,2,693,0,4,3,192000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192001001,0
192001101,0,0,0,0,0,0,0,0,0,24,2,694,0,4,3,192000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192001101,0
192001201,0,0,0,0,0,0,0,0,0,24,2,695,0,4,3,192000011,0,24,1,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192001201,0
192001301,0,0,0,0,0,0,0,0,0,24,2,696,0,4,3,192000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192001301,0
